,Epha4
48481,0.0
48482,3.0
48483,0.0
48484,0.0
48485,3.0
48486,0.0
48487,0.0
48488,2.0
48489,0.0
48490,0.0
48491,2.0
48492,3.0
48493,0.0
48494,0.0
48495,1.0
48496,7.0
48497,0.0
48498,1.0
48499,9.0
48500,8.0
48501,0.0
48502,3.0
48503,0.0
48504,3.0
48505,0.0
48506,0.0
48507,0.0
48508,0.0
48509,0.0
48510,0.0
48511,1.0
48512,0.0
48513,0.0
48514,0.0
48515,1.0
48516,1.0
48517,1.0
48518,0.0
48519,0.0
48520,3.0
48521,12.0
48522,4.0
48523,0.0
48524,4.0
48525,1.0
48526,0.0
48527,10.0
48528,1.0
48529,13.0
48530,4.0
48531,34.0
48532,2.0
48533,0.0
48534,1.0
48535,5.0
48536,0.0
48537,0.0
48538,7.0
48539,9.0
48540,16.0
48541,18.0
48542,15.0
48543,4.0
48544,19.0
48545,6.0
48546,11.0
48547,13.0
48548,0.0
48549,1.0
48550,14.0
48551,0.0
48552,0.0
48553,3.0
48554,7.0
48555,0.0
48556,5.0
48557,11.0
48558,0.0
48559,8.0
48560,5.0
48561,12.0
48562,2.0
48563,0.0
48564,7.0
48565,3.0
48566,12.0
48567,7.0
48568,7.0
48569,0.0
48570,4.0
48571,7.0
48572,4.0
48573,0.0
48574,4.0
48575,1.0
48576,1.0
48577,11.0
48578,12.0
48579,6.0
48580,0.0
48581,0.0
48582,3.0
48583,62.0
48584,6.0
48585,6.0
48586,2.0
48587,0.0
48588,13.0
48589,11.0
48590,6.0
48591,18.0
48592,0.0
48593,6.0
48594,40.0
48595,3.0
48596,0.0
48597,0.0
48598,6.0
48599,13.0
48600,0.0
48601,4.0
48602,0.0
48603,3.0
48604,28.0
48605,36.0
48606,0.0
48607,1.0
48608,3.0
48609,10.0
48610,2.0
48611,3.0
48612,0.0
48613,0.0
48614,0.0
48615,1.0
48616,3.0
48617,2.0
48618,8.0
48619,4.0
48620,6.0
48621,2.0
48622,0.0
48623,14.0
48624,5.0
48625,11.0
48626,10.0
48627,0.0
48628,2.0
48629,2.0
48630,19.0
48631,2.0
48632,2.0
48633,14.0
48634,1.0
48635,3.0
48636,8.0
48637,2.0
48638,5.0
48639,2.0
48640,5.0
48641,8.0
48642,34.0
48643,1.0
48644,9.0
48645,9.0
48646,2.0
48647,11.0
48648,18.0
48649,4.0
48650,4.0
48651,8.0
48652,7.0
48653,5.0
48654,0.0
48655,12.0
48656,0.0
48657,37.0
48658,12.0
48659,7.0
48660,0.0
48661,10.0
48662,19.0
48663,3.0
48664,0.0
48665,32.0
48666,4.0
48667,2.0
48668,3.0
48669,7.0
48670,8.0
48671,5.0
48672,1.0
48673,16.0
48674,6.0
48675,3.0
48676,25.0
48677,6.0
48678,39.0
48679,2.0
48680,33.0
48681,2.0
48682,2.0
48683,1.0
48684,4.0
48685,29.0
48686,2.0
48687,4.0
48688,3.0
48689,18.0
48690,36.0
48691,9.0
48692,2.0
48693,6.0
48694,6.0
48695,0.0
48696,5.0
48697,1.0
48698,25.0
48699,4.0
48700,7.0
48701,1.0
48702,4.0
48703,3.0
48704,2.0
48705,56.0
48706,0.0
48707,5.0
48708,4.0
48709,1.0
48710,3.0
48711,3.0
48712,9.0
48713,10.0
48714,2.0
48715,29.0
48716,9.0
48717,1.0
48718,7.0
48719,10.0
48720,35.0
48721,6.0
48722,0.0
48723,40.0
48724,7.0
48725,1.0
48726,1.0
48727,0.0
48728,0.0
48729,2.0
48730,1.0
48731,9.0
48732,1.0
48733,2.0
48734,2.0
48735,4.0
48736,2.0
48737,4.0
48738,1.0
48739,0.0
48740,0.0
48741,4.0
48742,8.0
48743,22.0
48744,21.0
48745,0.0
48746,3.0
48747,3.0
48748,5.0
48749,1.0
48750,1.0
48751,0.0
48752,0.0
48753,0.0
48754,0.0
48755,0.0
48756,1.0
48757,4.0
48758,0.0
48759,0.0
48760,0.0
48761,1.0
48762,9.0
48763,1.0
48764,0.0
48765,0.0
48766,0.0
48767,2.0
48768,0.0
48769,0.0
48770,1.0
48771,8.0
48772,2.0
48773,1.0
48774,4.0
48775,3.0
48776,0.0
48777,1.0
48778,0.0
48779,1.0
48780,0.0
48781,1.0
48782,0.0
48783,1.0
48784,0.0
48785,5.0
48786,0.0
48787,0.0
48788,0.0
48789,0.0
48790,1.0
48791,0.0
48792,1.0
48793,0.0
48794,0.0
48795,0.0
48796,6.0
48797,0.0
48798,1.0
48799,0.0
48800,1.0
48801,0.0
48802,0.0
48803,2.0
48804,0.0
48805,0.0
48806,5.0
48807,1.0
48808,0.0
48809,0.0
48810,0.0
48811,3.0
48812,0.0
48813,2.0
48814,0.0
48815,0.0
48816,0.0
48817,1.0
48818,0.0
48819,0.0
48820,0.0
48821,0.0
48822,1.0
48823,0.0
48824,0.0
48825,0.0
48826,1.0
48827,0.0
48828,0.0
48829,3.0
48830,0.0
48831,0.0
48832,2.0
48833,1.0
48834,1.0
48835,0.0
48836,0.0
48837,0.0
48838,0.0
48839,3.0
48840,0.0
48841,0.0
48842,1.0
48843,1.0
48844,0.0
48845,2.0
48846,3.0
48847,6.0
48848,4.0
48849,6.0
48850,2.0
48851,1.0
48852,2.0
48853,13.0
48854,1.0
48855,1.0
48856,16.0
48857,1.0
48858,2.0
48859,8.0
48860,5.0
48861,20.0
48862,10.0
48863,3.0
48864,11.0
48865,11.0
48866,2.0
48867,0.0
48868,16.0
48869,10.0
48870,0.0
48871,0.0
48872,0.0
48873,0.0
48874,37.0
48875,0.0
48876,42.0
48877,0.0
48878,7.0
48879,29.0
48880,8.0
48881,4.0
48882,7.0
48883,0.0
48884,2.0
48885,0.0
48886,6.0
48887,0.0
48888,7.0
48889,0.0
48890,33.0
48891,2.0
48892,5.0
48893,8.0
48894,9.0
48895,0.0
48896,10.0
48897,2.0
48898,0.0
48899,0.0
48900,0.0
48901,0.0
48902,1.0
48903,0.0
48904,0.0
48905,3.0
48906,0.0
48907,5.0
48908,9.0
48909,24.0
48910,0.0
48911,11.0
48912,3.0
48913,23.0
48914,12.0
48915,19.0
48916,7.0
48917,0.0
48918,0.0
48919,0.0
48920,18.0
48921,1.0
48922,12.0
48923,43.0
48924,0.0
48925,22.0
48926,0.0
48927,2.0
48928,18.0
48929,0.0
48930,0.0
48931,16.0
48932,2.0
48933,0.0
48934,0.0
48935,18.0
48936,4.0
48937,0.0
48938,3.0
48939,1.0
48940,0.0
48941,1.0
48942,2.0
48943,2.0
48944,1.0
48945,3.0
48946,1.0
48947,0.0
48948,9.0
48949,0.0
48950,5.0
48951,0.0
48952,1.0
48953,0.0
48954,4.0
48955,0.0
48956,0.0
48957,0.0
48958,0.0
48959,0.0
48960,0.0
48961,26.0
48962,0.0
48963,2.0
48964,0.0
48965,8.0
48966,11.0
48967,0.0
48968,0.0
48969,0.0
48970,0.0
48971,18.0
48972,9.0
48973,0.0
48974,0.0
48975,3.0
48976,6.0
48977,1.0
48978,1.0
48979,11.0
48980,0.0
48981,4.0
48982,0.0
48983,20.0
48984,3.0
48985,1.0
48986,1.0
48987,8.0
48988,0.0
48989,0.0
48990,1.0
48991,11.0
48992,0.0
48993,9.0
48994,5.0
48995,3.0
48996,3.0
48997,10.0
48998,0.0
48999,2.0
49000,4.0
49001,0.0
49002,0.0
49003,3.0
49004,11.0
49005,0.0
49006,0.0
49007,0.0
49008,5.0
49009,3.0
49010,1.0
49011,2.0
49012,0.0
49013,1.0
49014,2.0
49015,0.0
49016,6.0
49017,9.0
49018,1.0
49019,10.0
49020,7.0
49021,2.0
49022,1.0
49023,0.0
49024,0.0
49025,10.0
49026,0.0
49027,1.0
49028,0.0
49029,0.0
49030,1.0
49031,0.0
49032,0.0
49033,2.0
49034,1.0
49035,0.0
49036,0.0
49037,0.0
49038,1.0
49039,0.0
49040,8.0
49041,2.0
49042,1.0
49043,0.0
49044,0.0
49045,0.0
49046,0.0
49047,0.0
49048,1.0
49049,4.0
49050,0.0
49051,2.0
49052,1.0
49053,0.0
49054,0.0
49055,4.0
49056,0.0
49057,0.0
49058,3.0
49059,3.0
49060,1.0
49061,0.0
49062,0.0
49063,1.0
49064,0.0
49065,0.0
49066,2.0
49067,0.0
49068,0.0
49069,0.0
49070,0.0
49071,1.0
49072,0.0
49073,0.0
49074,27.0
49075,0.0
49076,0.0
49077,0.0
49078,0.0
49079,0.0
49080,0.0
49081,2.0
49082,0.0
49083,1.0
49084,0.0
49085,1.0
49086,32.0
49087,9.0
49088,0.0
49089,12.0
49090,3.0
49091,22.0
49092,1.0
49093,0.0
49094,13.0
49095,16.0
49096,1.0
49097,1.0
49098,50.0
49099,39.0
49100,4.0
49101,4.0
49102,3.0
49103,6.0
49104,7.0
49105,5.0
49106,0.0
49107,20.0
49108,16.0
49109,6.0
49110,0.0
49111,2.0
49112,0.0
49113,10.0
49114,32.0
49115,5.0
49116,1.0
49117,0.0
49118,0.0
49119,0.0
49120,0.0
49121,2.0
49122,0.0
49123,0.0
49124,12.0
49125,1.0
49126,1.0
49127,0.0
49128,5.0
49129,9.0
49130,1.0
49131,0.0
49132,5.0
49133,4.0
49134,0.0
49135,18.0
49136,8.0
49137,40.0
49138,0.0
49139,0.0
49140,0.0
49141,3.0
49142,5.0
49143,12.0
49144,7.0
49145,0.0
49146,0.0
49147,1.0
49148,2.0
49149,0.0
49150,3.0
49151,13.0
49152,31.0
49153,0.0
49154,0.0
49155,8.0
49156,0.0
49157,0.0
49158,10.0
49159,33.0
49160,0.0
49161,9.0
49162,0.0
49163,5.0
49164,0.0
49165,30.0
49166,6.0
49167,0.0
49168,1.0
49169,0.0
49170,4.0
49171,0.0
49172,1.0
49173,0.0
49174,1.0
49175,17.0
49176,0.0
49177,3.0
49178,2.0
49179,1.0
49180,0.0
49181,8.0
49182,5.0
49183,13.0
49184,19.0
49185,0.0
49186,0.0
49187,8.0
49188,1.0
49189,1.0
49190,1.0
49191,0.0
49192,2.0
49193,9.0
49194,2.0
49195,23.0
49196,9.0
49197,16.0
49198,0.0
49199,1.0
49200,8.0
49201,0.0
49202,1.0
49203,3.0
49204,17.0
49205,17.0
49206,1.0
49207,0.0
49208,20.0
49209,3.0
49210,0.0
49211,45.0
49212,0.0
49213,9.0
49214,20.0
49215,0.0
49216,0.0
49217,0.0
49218,0.0
49219,4.0
49220,0.0
49221,4.0
49222,17.0
49223,4.0
49224,10.0
49225,11.0
49226,8.0
49227,1.0
49228,20.0
49229,23.0
49230,15.0
49231,10.0
49232,2.0
49233,4.0
49234,12.0
49235,6.0
49236,6.0
49237,14.0
49238,16.0
49239,16.0
49240,1.0
49241,2.0
49242,0.0
49243,15.0
49244,3.0
49245,4.0
49246,8.0
49247,3.0
49248,1.0
49249,2.0
49250,26.0
49251,24.0
49252,39.0
49253,2.0
49254,2.0
49255,0.0
49256,1.0
49257,34.0
49258,5.0
49259,4.0
49260,15.0
49261,2.0
49262,1.0
49263,1.0
49264,5.0
49265,0.0
49266,8.0
49267,6.0
49268,1.0
49269,1.0
49270,2.0
49271,0.0
49272,1.0
49273,3.0
49274,13.0
49275,0.0
49276,0.0
49277,0.0
49278,2.0
49279,0.0
49280,0.0
49281,2.0
49282,2.0
49283,1.0
49284,2.0
49285,13.0
49286,13.0
49287,2.0
49288,4.0
49289,6.0
49290,1.0
49291,0.0
49292,2.0
49293,9.0
49294,22.0
49295,0.0
49296,0.0
49297,0.0
49298,1.0
49299,7.0
49300,3.0
49301,0.0
49302,0.0
49303,8.0
49304,6.0
49305,10.0
49306,18.0
49307,2.0
49308,0.0
49309,0.0
49310,1.0
49311,0.0
49312,1.0
49313,0.0
49314,4.0
49315,6.0
49316,0.0
49317,0.0
49318,6.0
49319,0.0
49320,0.0
49321,1.0
49322,4.0
49323,1.0
49324,1.0
49325,0.0
49326,0.0
49327,1.0
49328,0.0
49329,0.0
49330,1.0
49331,2.0
49332,1.0
49333,0.0
49334,1.0
49335,0.0
49336,2.0
49337,1.0
49338,0.0
49339,2.0
49340,0.0
49341,1.0
49342,1.0
49343,1.0
49344,0.0
49345,0.0
49346,0.0
49347,0.0
49348,0.0
49349,0.0
49350,1.0
49351,1.0
49352,0.0
49353,0.0
49354,0.0
49355,1.0
49356,0.0
49357,0.0
49358,0.0
49359,4.0
49360,4.0
49361,0.0
49362,1.0
49363,0.0
49364,0.0
49365,1.0
49366,0.0
49367,0.0
49368,0.0
49369,0.0
49370,0.0
49371,3.0
49372,2.0
49373,1.0
49374,3.0
49375,0.0
49376,0.0
49377,12.0
49378,1.0
49379,2.0
49380,7.0
49381,3.0
49382,0.0
49383,0.0
49384,1.0
49385,0.0
49386,2.0
49387,0.0
49388,0.0
49389,2.0
49390,0.0
49391,11.0
49392,1.0
49393,0.0
49394,0.0
49395,0.0
49396,1.0
49397,0.0
49398,2.0
49399,14.0
49400,0.0
49401,1.0
49402,0.0
49403,1.0
49404,2.0
49405,13.0
49406,15.0
49407,1.0
49408,11.0
49409,5.0
49410,2.0
49411,2.0
49412,4.0
49413,8.0
49414,1.0
49415,3.0
49416,17.0
49417,0.0
49418,12.0
49419,10.0
49420,2.0
49421,0.0
49422,1.0
49423,1.0
49424,0.0
49425,16.0
49426,18.0
49427,0.0
49428,27.0
49429,9.0
49430,0.0
49431,1.0
49432,2.0
49433,9.0
49434,0.0
49435,2.0
49436,1.0
49437,1.0
49438,2.0
49439,0.0
49440,12.0
49441,1.0
49442,24.0
49443,0.0
49444,10.0
49445,0.0
49446,0.0
49447,6.0
49448,0.0
49449,2.0
49450,1.0
49451,13.0
49452,0.0
49453,2.0
49454,0.0
49455,3.0
49456,1.0
49457,5.0
49458,0.0
49459,0.0
49460,0.0
49461,9.0
49462,13.0
49463,0.0
49464,3.0
49465,0.0
49466,0.0
49467,7.0
49468,1.0
49469,2.0
49470,27.0
49471,1.0
49472,14.0
49473,1.0
49474,0.0
49475,1.0
49476,26.0
49477,4.0
49478,0.0
49479,5.0
49480,1.0
49481,2.0
49482,0.0
49483,1.0
49484,16.0
49485,1.0
49486,1.0
49487,12.0
49488,16.0
49489,0.0
49490,0.0
49491,1.0
49492,0.0
49493,0.0
49494,3.0
49495,21.0
49496,3.0
49497,11.0
49498,1.0
49499,5.0
49500,4.0
49501,10.0
49502,14.0
49503,25.0
49504,2.0
49505,1.0
49506,2.0
49507,5.0
49508,7.0
49509,40.0
49510,34.0
49511,4.0
49512,0.0
49513,14.0
49514,19.0
49515,17.0
49516,9.0
49517,20.0
49518,2.0
49519,0.0
49520,3.0
49521,0.0
49522,2.0
49523,2.0
49524,1.0
49525,5.0
49526,24.0
49527,1.0
49528,0.0
49529,2.0
49530,3.0
49531,7.0
49532,12.0
49533,2.0
49534,14.0
49535,6.0
49536,0.0
49537,2.0
49538,5.0
49539,2.0
49540,6.0
49541,0.0
49542,19.0
49543,2.0
49544,10.0
49545,20.0
49546,29.0
49547,5.0
49548,10.0
49549,2.0
49550,1.0
49551,12.0
49552,5.0
49553,3.0
49554,24.0
49555,13.0
49556,25.0
49557,3.0
49558,1.0
49559,0.0
49560,16.0
49561,0.0
49562,1.0
49563,0.0
49564,0.0
49565,2.0
49566,11.0
49567,10.0
49568,3.0
49569,7.0
49570,17.0
49571,9.0
49572,5.0
49573,15.0
49574,0.0
49575,7.0
49576,19.0
49577,0.0
49578,1.0
49579,2.0
49580,8.0
49581,29.0
49582,15.0
49583,30.0
49584,0.0
49585,3.0
49586,0.0
49587,3.0
49588,0.0
49589,3.0
49590,0.0
49591,0.0
49592,14.0
49593,2.0
49594,6.0
49595,0.0
49596,10.0
49597,0.0
49598,53.0
49599,0.0
49600,5.0
49601,2.0
49602,9.0
49603,0.0
49604,0.0
49605,0.0
49606,0.0
49607,0.0
49608,4.0
49609,1.0
49610,0.0
49611,2.0
49612,1.0
49613,0.0
49614,0.0
49615,6.0
49616,2.0
49617,3.0
49618,16.0
49619,14.0
49620,0.0
49621,7.0
49622,2.0
49623,1.0
49624,2.0
49625,0.0
49626,3.0
49627,0.0
49628,40.0
49629,12.0
49630,1.0
49631,20.0
49632,48.0
49633,8.0
49634,34.0
49635,23.0
49636,0.0
49637,0.0
49638,46.0
49639,26.0
49640,4.0
49641,0.0
49642,0.0
49643,13.0
49644,0.0
49645,3.0
49646,0.0
49647,1.0
49648,0.0
49649,12.0
49650,12.0
49651,0.0
49652,23.0
49653,0.0
49654,0.0
49655,0.0
49656,28.0
49657,2.0
49658,0.0
49659,0.0
49660,5.0
49661,6.0
49662,1.0
49663,0.0
49664,0.0
49665,0.0
49666,1.0
49667,0.0
49668,0.0
49669,1.0
49670,0.0
49671,0.0
49672,1.0
49673,0.0
49674,0.0
49675,1.0
49676,0.0
49677,0.0
49678,0.0
49679,1.0
49680,0.0
49681,0.0
49682,5.0
49683,6.0
49684,1.0
49685,1.0
49686,0.0
49687,0.0
49688,1.0
49689,0.0
49690,1.0
49691,9.0
49692,0.0
49693,0.0
49694,0.0
49695,4.0
49696,0.0
49697,0.0
49698,9.0
49699,0.0
49700,1.0
49701,0.0
49702,0.0
49703,0.0
49704,4.0
49705,10.0
49706,0.0
49707,9.0
49708,1.0
49709,0.0
49710,0.0
49711,0.0
49712,0.0
49713,0.0
49714,0.0
49715,0.0
49716,0.0
49717,1.0
49718,1.0
49719,0.0
49720,2.0
49721,5.0
49722,1.0
49723,0.0
49724,0.0
49725,0.0
49726,0.0
49727,0.0
49728,3.0
49729,0.0
49730,1.0
49731,13.0
49732,0.0
49733,1.0
49734,2.0
49735,0.0
49736,10.0
49737,0.0
49738,0.0
49739,0.0
49740,2.0
49741,2.0
49742,0.0
49743,0.0
49744,4.0
49745,5.0
49746,1.0
49747,0.0
49748,0.0
49749,1.0
49750,0.0
49751,1.0
49752,0.0
49753,0.0
49754,12.0
49755,1.0
49756,2.0
49757,13.0
49758,1.0
49759,0.0
49760,0.0
49761,3.0
49762,0.0
49763,12.0
49764,11.0
49765,23.0
49766,1.0
49767,8.0
49768,10.0
49769,0.0
49770,1.0
49771,0.0
49772,13.0
49773,20.0
49774,9.0
49775,0.0
49776,0.0
49777,8.0
49778,17.0
49779,4.0
49780,22.0
49781,4.0
49782,9.0
49783,1.0
49784,12.0
49785,12.0
49786,0.0
49787,0.0
49788,0.0
49789,23.0
49790,15.0
49791,4.0
49792,1.0
49793,0.0
49794,6.0
49795,7.0
49796,0.0
49797,25.0
49798,22.0
49799,1.0
49800,6.0
49801,0.0
49802,13.0
49803,0.0
49804,7.0
49805,37.0
49806,0.0
49807,1.0
49808,15.0
49809,32.0
49810,20.0
49811,4.0
49812,12.0
49813,4.0
49814,6.0
49815,0.0
49816,1.0
49817,4.0
49818,5.0
49819,2.0
49820,0.0
49821,28.0
49822,14.0
49823,11.0
49824,3.0
49825,5.0
49826,11.0
49827,6.0
49828,9.0
49829,0.0
49830,7.0
49831,3.0
49832,0.0
49833,16.0
49834,5.0
49835,23.0
49836,14.0
49837,9.0
49838,11.0
49839,5.0
49840,0.0
49841,6.0
49842,4.0
49843,12.0
49844,4.0
49845,2.0
49846,4.0
49847,1.0
49848,17.0
49849,4.0
49850,24.0
49851,7.0
49852,3.0
49853,13.0
49854,8.0
49855,0.0
49856,0.0
49857,0.0
49858,0.0
49859,6.0
49860,0.0
49861,4.0
49862,16.0
49863,5.0
49864,0.0
49865,0.0
49866,0.0
49867,13.0
49868,0.0
49869,16.0
49870,8.0
49871,0.0
49872,3.0
49873,26.0
49874,25.0
49875,0.0
49876,1.0
49877,0.0
49878,0.0
49879,0.0
49880,14.0
49881,0.0
49882,7.0
49883,2.0
49884,10.0
49885,27.0
49886,18.0
49887,9.0
49888,1.0
49889,2.0
49890,0.0
49891,1.0
49892,2.0
49893,0.0
49894,2.0
49895,0.0
49896,27.0
49897,0.0
49898,3.0
49899,1.0
49900,2.0
49901,0.0
49902,1.0
49903,0.0
49904,0.0
49905,0.0
49906,2.0
49907,3.0
49908,1.0
49909,0.0
49910,2.0
49911,0.0
49912,0.0
49913,0.0
49914,0.0
49915,1.0
49916,0.0
49917,0.0
49918,0.0
49919,0.0
49920,0.0
49921,0.0
49922,0.0
49923,2.0
49924,1.0
49925,1.0
49926,0.0
49927,0.0
49928,2.0
49929,0.0
49930,1.0
49931,2.0
49932,1.0
49933,1.0
49934,3.0
49935,20.0
49936,12.0
49937,6.0
49938,0.0
49939,4.0
49940,1.0
49941,23.0
49942,0.0
49943,9.0
49944,3.0
49945,2.0
49946,15.0
49947,6.0
49948,2.0
49949,1.0
49950,2.0
49951,6.0
49952,1.0
49953,1.0
49954,4.0
49955,2.0
49956,4.0
49957,4.0
49958,2.0
49959,19.0
49960,8.0
49961,13.0
49962,2.0
49963,10.0
49964,2.0
49965,1.0
49966,2.0
49967,0.0
49968,0.0
49969,0.0
49970,5.0
49971,8.0
49972,10.0
49973,2.0
49974,1.0
49975,25.0
49976,6.0
49977,4.0
49978,4.0
49979,5.0
49980,2.0
49981,16.0
49982,4.0
49983,1.0
49984,0.0
49985,16.0
49986,7.0
49987,27.0
49988,0.0
49989,2.0
49990,9.0
49991,11.0
49992,5.0
49993,0.0
49994,23.0
49995,1.0
49996,11.0
49997,4.0
49998,8.0
49999,56.0
50000,1.0
50001,6.0
50002,0.0
50003,6.0
50004,0.0
50005,3.0
50006,5.0
50007,1.0
50008,2.0
50009,0.0
50010,3.0
50011,34.0
50012,4.0
50013,2.0
50014,0.0
50015,4.0
50016,1.0
50017,13.0
50018,6.0
50019,4.0
50020,0.0
50021,5.0
50022,18.0
50023,8.0
50024,8.0
50025,0.0
50026,0.0
50027,0.0
50028,1.0
50029,0.0
50030,2.0
50031,0.0
50032,10.0
50033,2.0
50034,6.0
50035,7.0
50036,1.0
50037,3.0
50038,8.0
50039,8.0
50040,3.0
50041,35.0
50042,4.0
50043,6.0
50044,4.0
50045,32.0
50046,4.0
50047,10.0
50048,0.0
50049,2.0
50050,1.0
50051,24.0
50052,3.0
50053,13.0
50054,1.0
50055,7.0
50056,23.0
50057,4.0
50058,4.0
50059,9.0
50060,8.0
50061,19.0
50062,0.0
50063,1.0
50064,29.0
50065,1.0
50066,1.0
50067,0.0
50068,27.0
50069,0.0
50070,4.0
50071,0.0
50072,0.0
50073,6.0
50074,0.0
50075,3.0
50076,21.0
50077,1.0
50078,22.0
50079,2.0
50080,11.0
50081,7.0
50082,28.0
50083,20.0
50084,43.0
50085,0.0
50086,15.0
50087,0.0
50088,24.0
50089,0.0
50090,6.0
50091,0.0
50092,0.0
50093,3.0
50094,0.0
50095,0.0
50096,2.0
50097,0.0
50098,0.0
50099,3.0
50100,1.0
50101,0.0
50102,5.0
50103,2.0
50104,14.0
50105,0.0
50106,0.0
50107,22.0
50108,1.0
50109,1.0
50110,0.0
50111,2.0
50112,39.0
50113,40.0
50114,17.0
50115,0.0
50116,0.0
50117,13.0
50118,23.0
50119,8.0
50120,15.0
50121,0.0
50122,1.0
50123,1.0
50124,0.0
50125,0.0
50126,0.0
50127,0.0
50128,0.0
50129,3.0
50130,0.0
50131,0.0
50132,0.0
50133,0.0
50134,0.0
50135,1.0
50136,0.0
50137,0.0
50138,0.0
50139,0.0
50140,1.0
50141,1.0
50142,0.0
50143,0.0
50144,0.0
50145,0.0
50146,0.0
50147,0.0
50148,0.0
50149,0.0
50150,3.0
50151,0.0
50152,1.0
50153,1.0
50154,0.0
50155,5.0
50156,3.0
50157,5.0
50158,0.0
50159,1.0
50160,0.0
50161,0.0
50162,0.0
50163,5.0
50164,0.0
50165,1.0
50166,0.0
50167,0.0
50168,0.0
50169,0.0
50170,0.0
50171,0.0
50172,2.0
50173,0.0
50174,0.0
50175,0.0
50176,0.0
50177,2.0
50178,0.0
50179,0.0
50180,0.0
50181,0.0
50182,0.0
50183,0.0
50184,0.0
50185,2.0
50186,0.0
50187,0.0
50188,0.0
50189,0.0
50190,0.0
50191,1.0
50192,1.0
50193,3.0
50194,0.0
50195,1.0
50196,0.0
50197,2.0
50198,0.0
50199,1.0
50200,0.0
50201,0.0
50202,2.0
50203,1.0
50204,1.0
50205,3.0
50206,0.0
50207,20.0
50208,0.0
50209,0.0
50210,1.0
50211,13.0
50212,6.0
50213,11.0
50214,14.0
50215,0.0
50216,0.0
50217,0.0
50218,1.0
50219,2.0
50220,19.0
50221,0.0
50222,1.0
50223,0.0
50224,1.0
50225,1.0
50226,3.0
50227,0.0
50228,0.0
50229,2.0
50230,0.0
50231,0.0
50232,0.0
50233,1.0
50234,0.0
50235,10.0
50236,1.0
50237,0.0
50238,1.0
50239,3.0
50240,0.0
50241,0.0
50242,6.0
50243,2.0
50244,1.0
50245,0.0
50246,7.0
50247,17.0
50248,3.0
50249,2.0
50250,36.0
50251,24.0
50252,1.0
50253,1.0
50254,1.0
50255,1.0
50256,0.0
50257,2.0
50258,1.0
50259,0.0
50260,1.0
50261,9.0
50262,1.0
50263,1.0
50264,0.0
50265,3.0
50266,0.0
50267,4.0
50268,3.0
50269,2.0
50270,20.0
50271,15.0
50272,0.0
50273,0.0
50274,0.0
50275,8.0
50276,2.0
50277,9.0
50278,0.0
50279,4.0
50280,1.0
50281,0.0
50282,2.0
50283,8.0
50284,23.0
50285,0.0
50286,13.0
50287,1.0
50288,20.0
50289,0.0
50290,0.0
50291,33.0
50292,0.0
50293,3.0
50294,2.0
50295,2.0
50296,2.0
50297,2.0
50298,2.0
50299,3.0
50300,9.0
50301,0.0
50302,0.0
50303,0.0
50304,2.0
50305,17.0
50306,0.0
50307,0.0
50308,2.0
50309,1.0
50310,2.0
50311,10.0
50312,2.0
50313,2.0
50314,0.0
50315,7.0
50316,1.0
50317,1.0
50318,12.0
50319,11.0
50320,0.0
50321,1.0
50322,30.0
50323,2.0
50324,2.0
50325,0.0
50326,8.0
50327,1.0
50328,8.0
50329,0.0
50330,3.0
50331,2.0
50332,3.0
50333,3.0
50334,1.0
50335,3.0
50336,10.0
50337,5.0
50338,13.0
50339,9.0
50340,0.0
50341,6.0
50342,8.0
50343,0.0
50344,10.0
50345,3.0
50346,13.0
50347,1.0
50348,0.0
50349,0.0
50350,0.0
50351,1.0
50352,1.0
50353,14.0
50354,2.0
50355,2.0
50356,0.0
50357,0.0
50358,0.0
50359,1.0
50360,1.0
50361,11.0
50362,0.0
50363,7.0
50364,1.0
50365,2.0
50366,0.0
50367,7.0
50368,0.0
50369,0.0
50370,0.0
50371,0.0
50372,3.0
50373,0.0
50374,1.0
50375,6.0
50376,15.0
50377,6.0
50378,1.0
50379,0.0
50380,5.0
50381,1.0
50382,0.0
50383,23.0
50384,0.0
50385,0.0
50386,0.0
50387,0.0
50388,7.0
50389,2.0
50390,0.0
50391,8.0
50392,0.0
50393,2.0
50394,0.0
50395,1.0
50396,0.0
50397,0.0
50398,0.0
50399,0.0
50400,0.0
50401,2.0
50402,2.0
50403,0.0
50404,2.0
50405,0.0
50406,1.0
50407,0.0
50408,0.0
50409,7.0
50410,16.0
50411,1.0
50412,0.0
50413,0.0
50414,0.0
50415,2.0
50416,0.0
50417,1.0
50418,0.0
50419,0.0
50420,0.0
50421,9.0
50422,0.0
50423,0.0
50424,7.0
50425,0.0
50426,1.0
50427,1.0
50428,3.0
50429,0.0
50430,1.0
50431,0.0
50432,1.0
50433,2.0
50434,0.0
50435,0.0
50436,0.0
50437,16.0
50438,2.0
50439,0.0
50440,0.0
50441,0.0
50442,4.0
50443,2.0
50444,1.0
50445,0.0
50446,1.0
50447,4.0
50448,0.0
50449,6.0
50450,1.0
50451,1.0
50452,2.0
50453,1.0
50454,0.0
50455,5.0
50456,1.0
50457,0.0
50458,1.0
50459,4.0
50460,2.0
50461,0.0
50462,0.0
50463,21.0
50464,1.0
50465,0.0
50466,16.0
50467,0.0
50468,0.0
50469,1.0
50470,9.0
50471,0.0
50472,11.0
50473,0.0
50474,29.0
50475,0.0
50476,0.0
50477,12.0
50478,3.0
50479,2.0
