,Gprc5b
51953,0.0
51954,0.0
51955,0.0
51956,13.0
51957,12.0
51958,0.0
51959,0.0
51960,1.0
51961,0.0
51962,9.0
51963,0.0
51964,1.0
51965,4.0
51966,0.0
51967,0.0
51968,3.0
51969,1.0
51970,9.0
51971,5.0
51972,3.0
51973,0.0
51974,12.0
51975,14.0
51976,0.0
51977,19.0
51978,1.0
51979,19.0
51980,5.0
51981,0.0
51982,7.0
51983,0.0
51984,21.0
51985,0.0
51986,9.0
51987,0.0
51988,0.0
51989,2.0
51990,0.0
51991,0.0
51992,2.0
51993,2.0
51994,0.0
51995,0.0
51996,3.0
51997,8.0
51998,0.0
51999,2.0
52000,0.0
52001,2.0
52002,7.0
52003,3.0
52004,0.0
52005,0.0
52006,2.0
52007,5.0
52008,1.0
52009,1.0
52010,0.0
52011,1.0
52012,0.0
52013,0.0
52014,0.0
52015,2.0
52016,16.0
52017,3.0
52018,1.0
52019,0.0
52020,1.0
52021,0.0
52022,0.0
52023,19.0
52024,0.0
52025,1.0
52026,6.0
52027,3.0
52028,1.0
52029,1.0
52030,2.0
52031,0.0
52032,5.0
52033,38.0
52034,1.0
52035,7.0
52036,2.0
52037,5.0
52038,0.0
52039,2.0
52040,7.0
52041,0.0
52042,0.0
52043,7.0
52044,2.0
52045,20.0
52046,1.0
52047,0.0
52048,5.0
52049,1.0
52050,0.0
52051,2.0
52052,0.0
52053,0.0
52054,0.0
52055,0.0
52056,6.0
52057,4.0
52058,2.0
52059,1.0
52060,0.0
52061,2.0
52062,11.0
52063,12.0
52064,1.0
52065,18.0
52066,0.0
52067,0.0
52068,1.0
52069,0.0
52070,0.0
52071,1.0
52072,11.0
52073,0.0
52074,1.0
52075,5.0
52076,0.0
52077,0.0
52078,12.0
52079,3.0
52080,1.0
52081,1.0
52082,0.0
52083,0.0
52084,1.0
52085,0.0
52086,19.0
52087,0.0
52088,3.0
52089,2.0
52090,1.0
52091,0.0
52092,10.0
52093,9.0
52094,0.0
52095,3.0
52096,12.0
52097,28.0
52098,7.0
52099,0.0
52100,7.0
52101,0.0
52102,18.0
52103,21.0
52104,10.0
52105,0.0
52106,1.0
52107,0.0
52108,0.0
52109,9.0
52110,13.0
52111,0.0
52112,0.0
52113,6.0
52114,1.0
52115,0.0
52116,16.0
52117,0.0
52118,0.0
52119,7.0
52120,9.0
52121,1.0
52122,2.0
52123,0.0
52124,1.0
52125,1.0
52126,3.0
52127,3.0
52128,7.0
52129,1.0
52130,6.0
52131,1.0
52132,12.0
52133,0.0
52134,1.0
52135,4.0
52136,7.0
52137,9.0
52138,8.0
52139,0.0
52140,0.0
52141,4.0
52142,7.0
52143,0.0
52144,0.0
52145,6.0
52146,2.0
52147,5.0
52148,2.0
52149,6.0
52150,0.0
52151,0.0
52152,1.0
52153,8.0
52154,4.0
52155,7.0
52156,10.0
52157,2.0
52158,19.0
52159,9.0
52160,5.0
52161,5.0
52162,0.0
52163,3.0
52164,20.0
52165,4.0
52166,0.0
52167,0.0
52168,0.0
52169,1.0
52170,4.0
52171,16.0
52172,16.0
52173,3.0
52174,2.0
52175,4.0
52176,8.0
52177,11.0
52178,4.0
52179,0.0
52180,5.0
52181,6.0
52182,15.0
52183,2.0
52184,6.0
52185,5.0
52186,14.0
52187,4.0
52188,4.0
52189,1.0
52190,0.0
52191,10.0
52192,3.0
52193,1.0
52194,7.0
52195,7.0
52196,0.0
52197,13.0
52198,13.0
52199,6.0
52200,10.0
52201,1.0
52202,0.0
52203,4.0
52204,0.0
52205,19.0
52206,11.0
52207,18.0
52208,10.0
52209,10.0
52210,1.0
52211,6.0
52212,23.0
52213,32.0
52214,1.0
52215,0.0
52216,2.0
52217,9.0
52218,9.0
52219,1.0
52220,0.0
52221,0.0
52222,0.0
52223,0.0
52224,0.0
52225,12.0
52226,12.0
52227,0.0
52228,0.0
52229,0.0
52230,0.0
52231,0.0
52232,0.0
52233,1.0
52234,0.0
52235,0.0
52236,5.0
52237,2.0
52238,0.0
52239,0.0
52240,1.0
52241,0.0
52242,6.0
52243,1.0
52244,0.0
52245,0.0
52246,0.0
52247,1.0
52248,0.0
52249,0.0
52250,0.0
52251,0.0
52252,0.0
52253,22.0
52254,0.0
52255,0.0
52256,8.0
52257,0.0
52258,0.0
52259,1.0
52260,0.0
52261,3.0
52262,0.0
52263,4.0
52264,5.0
52265,0.0
52266,0.0
52267,1.0
52268,1.0
52269,0.0
52270,0.0
52271,8.0
52272,0.0
52273,1.0
52274,1.0
52275,0.0
52276,0.0
52277,0.0
52278,2.0
52279,0.0
52280,0.0
52281,0.0
52282,0.0
52283,0.0
52284,0.0
52285,3.0
52286,0.0
52287,0.0
52288,0.0
52289,0.0
52290,7.0
52291,0.0
52292,0.0
52293,6.0
52294,0.0
52295,0.0
52296,5.0
52297,0.0
52298,0.0
52299,0.0
52300,0.0
52301,0.0
52302,0.0
52303,0.0
52304,0.0
52305,2.0
52306,3.0
52307,0.0
52308,0.0
52309,0.0
52310,0.0
52311,1.0
52312,0.0
52313,1.0
52314,0.0
52315,0.0
52316,1.0
52317,0.0
52318,1.0
52319,0.0
52320,0.0
52321,4.0
52322,0.0
52323,0.0
52324,16.0
52325,0.0
52326,0.0
52327,0.0
52328,0.0
52329,0.0
52330,0.0
52331,5.0
52332,1.0
52333,29.0
52334,0.0
52335,2.0
52336,0.0
52337,1.0
52338,0.0
52339,2.0
52340,0.0
52341,0.0
52342,0.0
52343,3.0
52344,0.0
52345,0.0
52346,1.0
52347,0.0
52348,0.0
52349,1.0
52350,0.0
52351,0.0
52352,4.0
52353,0.0
52354,0.0
52355,0.0
52356,0.0
52357,0.0
52358,0.0
52359,13.0
52360,16.0
52361,0.0
52362,0.0
52363,0.0
52364,0.0
52365,2.0
52366,0.0
52367,0.0
52368,0.0
52369,0.0
52370,0.0
52371,4.0
52372,0.0
52373,1.0
52374,1.0
52375,0.0
52376,0.0
52377,1.0
52378,0.0
52379,3.0
52380,0.0
52381,0.0
52382,6.0
52383,0.0
52384,0.0
52385,0.0
52386,0.0
52387,1.0
52388,0.0
52389,2.0
52390,0.0
52391,4.0
52392,0.0
52393,0.0
52394,0.0
52395,0.0
52396,2.0
52397,0.0
52398,0.0
52399,5.0
52400,0.0
52401,0.0
52402,5.0
52403,0.0
52404,0.0
52405,0.0
52406,7.0
52407,0.0
52408,0.0
52409,11.0
52410,0.0
52411,0.0
52412,4.0
52413,0.0
52414,0.0
52415,2.0
52416,0.0
52417,0.0
52418,7.0
52419,2.0
52420,2.0
52421,1.0
52422,0.0
52423,3.0
52424,0.0
52425,0.0
52426,6.0
52427,9.0
52428,0.0
52429,8.0
52430,5.0
52431,1.0
52432,0.0
52433,1.0
52434,0.0
52435,11.0
52436,0.0
52437,0.0
52438,10.0
52439,5.0
52440,3.0
52441,0.0
52442,6.0
52443,1.0
52444,0.0
52445,1.0
52446,8.0
52447,29.0
52448,0.0
52449,8.0
52450,0.0
52451,0.0
52452,0.0
52453,0.0
52454,0.0
52455,0.0
52456,12.0
52457,0.0
52458,0.0
52459,0.0
52460,2.0
52461,17.0
52462,11.0
52463,7.0
52464,0.0
52465,5.0
52466,2.0
52467,10.0
52468,17.0
52469,1.0
52470,0.0
52471,5.0
52472,0.0
52473,0.0
52474,10.0
52475,2.0
52476,0.0
52477,10.0
52478,2.0
52479,3.0
52480,2.0
52481,0.0
52482,0.0
52483,0.0
52484,14.0
52485,5.0
52486,2.0
52487,1.0
52488,26.0
52489,2.0
52490,0.0
52491,0.0
52492,1.0
52493,0.0
52494,5.0
52495,0.0
52496,8.0
52497,5.0
52498,0.0
52499,1.0
52500,0.0
52501,8.0
52502,5.0
52503,0.0
52504,0.0
52505,0.0
52506,0.0
52507,4.0
52508,0.0
52509,0.0
52510,0.0
52511,11.0
52512,0.0
52513,0.0
52514,1.0
52515,0.0
52516,7.0
52517,0.0
52518,0.0
52519,0.0
52520,1.0
52521,0.0
52522,0.0
52523,0.0
52524,0.0
52525,14.0
52526,0.0
52527,0.0
52528,0.0
52529,0.0
52530,0.0
52531,0.0
52532,0.0
52533,0.0
52534,3.0
52535,0.0
52536,0.0
52537,0.0
52538,0.0
52539,0.0
52540,1.0
52541,0.0
52542,0.0
52543,0.0
52544,1.0
52545,6.0
52546,0.0
52547,0.0
52548,2.0
52549,0.0
52550,0.0
52551,1.0
52552,3.0
52553,0.0
52554,1.0
52555,2.0
52556,0.0
52557,0.0
52558,0.0
52559,0.0
52560,2.0
52561,13.0
52562,0.0
52563,1.0
52564,0.0
52565,0.0
52566,0.0
52567,0.0
52568,0.0
52569,0.0
52570,0.0
52571,0.0
52572,0.0
52573,3.0
52574,0.0
52575,0.0
52576,0.0
52577,0.0
52578,0.0
52579,0.0
52580,0.0
52581,2.0
52582,0.0
52583,0.0
52584,0.0
52585,0.0
52586,0.0
52587,0.0
52588,1.0
52589,0.0
52590,0.0
52591,2.0
52592,0.0
52593,0.0
52594,1.0
52595,0.0
52596,2.0
52597,0.0
52598,0.0
52599,0.0
52600,0.0
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,1.0
52607,0.0
52608,0.0
52609,4.0
52610,4.0
52611,0.0
52612,0.0
52613,0.0
52614,0.0
52615,0.0
52616,1.0
52617,0.0
52618,1.0
52619,8.0
52620,13.0
52621,0.0
52622,0.0
52623,0.0
52624,1.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,4.0
52632,0.0
52633,1.0
52634,0.0
52635,1.0
52636,0.0
52637,0.0
52638,0.0
52639,2.0
52640,0.0
52641,5.0
52642,1.0
52643,0.0
52644,4.0
52645,2.0
52646,0.0
52647,0.0
52648,0.0
52649,1.0
52650,0.0
52651,0.0
52652,0.0
52653,0.0
52654,0.0
52655,0.0
52656,0.0
52657,0.0
52658,0.0
52659,0.0
52660,0.0
52661,1.0
52662,0.0
52663,2.0
52664,1.0
52665,0.0
52666,0.0
52667,0.0
52668,0.0
52669,1.0
52670,9.0
52671,0.0
52672,1.0
52673,0.0
52674,0.0
52675,0.0
52676,0.0
52677,0.0
52678,0.0
52679,0.0
52680,0.0
52681,0.0
52682,4.0
52683,0.0
52684,2.0
52685,0.0
52686,0.0
52687,2.0
52688,0.0
52689,0.0
52690,2.0
52691,0.0
52692,1.0
52693,1.0
52694,0.0
52695,0.0
52696,0.0
52697,0.0
52698,2.0
52699,0.0
52700,0.0
52701,0.0
52702,5.0
52703,0.0
52704,0.0
52705,2.0
52706,0.0
52707,0.0
52708,2.0
52709,1.0
52710,2.0
52711,0.0
52712,2.0
52713,0.0
52714,0.0
52715,2.0
52716,0.0
52717,0.0
52718,2.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,2.0
52724,0.0
52725,1.0
52726,0.0
52727,0.0
52728,0.0
52729,1.0
52730,0.0
52731,1.0
52732,7.0
52733,1.0
52734,2.0
52735,1.0
52736,3.0
52737,2.0
52738,3.0
52739,1.0
52740,1.0
52741,1.0
52742,3.0
52743,4.0
52744,1.0
52745,0.0
52746,1.0
52747,1.0
52748,2.0
52749,3.0
52750,1.0
52751,2.0
52752,2.0
52753,1.0
52754,0.0
52755,2.0
52756,1.0
52757,7.0
52758,0.0
52759,0.0
52760,1.0
52761,1.0
52762,3.0
52763,3.0
52764,4.0
52765,3.0
52766,2.0
52767,1.0
52768,0.0
52769,0.0
52770,9.0
52771,1.0
52772,7.0
52773,0.0
52774,9.0
52775,5.0
52776,4.0
52777,6.0
52778,0.0
52779,0.0
52780,2.0
52781,0.0
52782,0.0
52783,0.0
52784,0.0
52785,0.0
52786,4.0
52787,2.0
52788,0.0
52789,1.0
52790,0.0
52791,0.0
52792,1.0
52793,0.0
52794,0.0
52795,0.0
52796,1.0
52797,1.0
52798,0.0
52799,2.0
52800,0.0
52801,0.0
52802,0.0
52803,0.0
52804,0.0
52805,0.0
52806,1.0
52807,0.0
52808,0.0
52809,0.0
52810,0.0
52811,3.0
52812,0.0
52813,0.0
52814,0.0
52815,0.0
52816,0.0
52817,0.0
52818,2.0
52819,0.0
52820,3.0
52821,0.0
52822,0.0
52823,1.0
52824,0.0
52825,0.0
52826,0.0
52827,1.0
52828,0.0
52829,1.0
52830,0.0
52831,0.0
52832,6.0
52833,0.0
52834,0.0
52835,0.0
52836,0.0
52837,1.0
52838,0.0
52839,6.0
52840,0.0
52841,0.0
52842,1.0
52843,7.0
52844,1.0
52845,2.0
52846,0.0
52847,2.0
52848,0.0
52849,0.0
52850,0.0
52851,4.0
52852,0.0
52853,0.0
52854,1.0
52855,0.0
52856,1.0
52857,0.0
52858,0.0
52859,0.0
52860,0.0
52861,0.0
52862,1.0
52863,0.0
52864,0.0
52865,3.0
52866,0.0
52867,0.0
52868,2.0
52869,0.0
52870,0.0
52871,0.0
52872,0.0
52873,0.0
52874,0.0
52875,0.0
52876,0.0
52877,0.0
52878,0.0
52879,0.0
52880,0.0
52881,0.0
52882,0.0
52883,0.0
52884,0.0
52885,1.0
52886,0.0
52887,0.0
52888,0.0
52889,0.0
52890,0.0
52891,2.0
52892,0.0
52893,6.0
52894,0.0
52895,0.0
52896,0.0
52897,2.0
52898,1.0
52899,0.0
52900,0.0
52901,0.0
52902,2.0
52903,0.0
52904,0.0
52905,0.0
52906,0.0
52907,3.0
52908,0.0
52909,0.0
52910,5.0
52911,1.0
52912,0.0
52913,1.0
52914,0.0
52915,0.0
52916,0.0
52917,0.0
52918,0.0
52919,3.0
52920,1.0
52921,0.0
52922,1.0
52923,1.0
52924,0.0
52925,0.0
52926,3.0
52927,0.0
52928,0.0
52929,0.0
52930,1.0
52931,3.0
52932,5.0
52933,1.0
52934,2.0
52935,2.0
52936,0.0
52937,0.0
52938,0.0
52939,0.0
52940,0.0
52941,8.0
52942,0.0
52943,0.0
52944,1.0
52945,0.0
52946,0.0
52947,1.0
52948,2.0
52949,6.0
52950,0.0
52951,0.0
52952,4.0
52953,14.0
52954,0.0
52955,4.0
52956,3.0
52957,0.0
52958,0.0
52959,0.0
52960,0.0
52961,0.0
52962,0.0
52963,0.0
52964,0.0
52965,0.0
52966,0.0
52967,1.0
52968,1.0
52969,0.0
52970,0.0
52971,0.0
52972,0.0
52973,1.0
52974,22.0
52975,1.0
52976,6.0
52977,0.0
52978,0.0
52979,0.0
52980,0.0
52981,0.0
52982,0.0
52983,1.0
52984,1.0
52985,1.0
52986,0.0
52987,1.0
52988,0.0
52989,7.0
52990,5.0
52991,0.0
52992,0.0
52993,0.0
52994,1.0
52995,0.0
52996,0.0
52997,0.0
52998,1.0
52999,3.0
53000,0.0
53001,1.0
53002,3.0
53003,2.0
53004,1.0
53005,0.0
53006,0.0
53007,1.0
53008,0.0
53009,4.0
53010,4.0
53011,1.0
53012,5.0
53013,0.0
53014,0.0
53015,8.0
53016,1.0
53017,1.0
53018,9.0
53019,3.0
53020,0.0
53021,0.0
53022,17.0
53023,0.0
53024,0.0
53025,0.0
53026,0.0
53027,9.0
53028,7.0
53029,0.0
53030,0.0
53031,0.0
53032,2.0
53033,0.0
53034,0.0
53035,0.0
53036,0.0
53037,12.0
53038,4.0
53039,0.0
53040,3.0
53041,1.0
53042,1.0
53043,1.0
53044,0.0
53045,0.0
53046,9.0
53047,0.0
53048,0.0
53049,2.0
53050,0.0
53051,0.0
53052,0.0
53053,0.0
53054,2.0
53055,6.0
53056,4.0
53057,3.0
53058,12.0
53059,0.0
53060,0.0
53061,0.0
53062,0.0
53063,0.0
53064,0.0
53065,3.0
53066,0.0
53067,6.0
53068,0.0
53069,0.0
53070,0.0
53071,6.0
53072,1.0
53073,12.0
53074,1.0
53075,0.0
53076,0.0
53077,1.0
53078,0.0
53079,0.0
53080,3.0
53081,1.0
53082,3.0
53083,0.0
53084,5.0
53085,0.0
53086,0.0
53087,0.0
53088,2.0
53089,13.0
53090,0.0
53091,0.0
53092,1.0
53093,6.0
53094,1.0
53095,0.0
53096,1.0
53097,0.0
53098,0.0
53099,0.0
53100,0.0
53101,0.0
53102,1.0
53103,1.0
53104,1.0
53105,0.0
53106,0.0
53107,0.0
53108,7.0
53109,0.0
53110,0.0
53111,0.0
53112,0.0
53113,5.0
53114,0.0
53115,17.0
53116,0.0
53117,0.0
53118,0.0
53119,0.0
53120,0.0
53121,0.0
53122,0.0
53123,0.0
53124,0.0
53125,2.0
53126,0.0
53127,0.0
53128,0.0
53129,16.0
53130,0.0
53131,0.0
53132,1.0
53133,0.0
53134,0.0
53135,0.0
53136,1.0
53137,2.0
53138,0.0
53139,0.0
53140,1.0
53141,12.0
53142,0.0
53143,0.0
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53149,0.0
53150,0.0
53151,0.0
53152,0.0
53153,1.0
53154,0.0
53155,1.0
53156,0.0
53157,2.0
53158,1.0
53159,0.0
53160,10.0
53161,0.0
53162,0.0
53163,0.0
53164,0.0
53165,0.0
53166,0.0
53167,0.0
53168,1.0
53169,0.0
53170,0.0
53171,0.0
53172,0.0
53173,0.0
53174,0.0
53175,13.0
53176,0.0
53177,0.0
53178,1.0
53179,7.0
53180,2.0
53181,2.0
53182,0.0
53183,0.0
53184,0.0
53185,0.0
53186,10.0
53187,15.0
53188,1.0
53189,3.0
53190,10.0
53191,7.0
53192,1.0
53193,9.0
53194,0.0
53195,0.0
53196,13.0
53197,0.0
53198,0.0
53199,0.0
53200,18.0
53201,0.0
53202,10.0
53203,1.0
53204,6.0
53205,0.0
53206,10.0
53207,9.0
53208,9.0
53209,0.0
53210,0.0
53211,0.0
53212,5.0
53213,4.0
53214,1.0
53215,1.0
53216,8.0
53217,5.0
53218,0.0
53219,13.0
53220,0.0
53221,14.0
53222,2.0
53223,6.0
53224,8.0
53225,2.0
53226,5.0
53227,0.0
53228,4.0
53229,10.0
53230,4.0
53231,14.0
53232,1.0
53233,1.0
53234,3.0
53235,2.0
53236,0.0
53237,3.0
53238,0.0
53239,0.0
53240,3.0
53241,8.0
53242,0.0
53243,3.0
53244,22.0
53245,9.0
53246,6.0
53247,0.0
53248,7.0
53249,0.0
53250,21.0
53251,21.0
53252,1.0
53253,10.0
53254,0.0
53255,9.0
53256,0.0
53257,13.0
53258,20.0
53259,1.0
53260,2.0
53261,1.0
53262,3.0
53263,2.0
53264,0.0
53265,8.0
53266,5.0
53267,6.0
53268,0.0
53269,5.0
53270,0.0
53271,3.0
53272,5.0
53273,0.0
53274,0.0
53275,9.0
53276,14.0
53277,5.0
53278,11.0
53279,2.0
53280,0.0
53281,0.0
53282,23.0
53283,4.0
53284,0.0
53285,4.0
53286,0.0
53287,1.0
53288,0.0
53289,5.0
53290,4.0
53291,11.0
53292,3.0
53293,0.0
53294,7.0
53295,5.0
53296,6.0
53297,0.0
53298,6.0
53299,0.0
53300,0.0
53301,7.0
53302,0.0
53303,2.0
53304,0.0
53305,7.0
53306,0.0
53307,0.0
53308,3.0
53309,1.0
53310,3.0
53311,7.0
53312,3.0
53313,0.0
53314,4.0
53315,5.0
53316,3.0
53317,8.0
53318,0.0
53319,0.0
53320,3.0
53321,0.0
53322,3.0
53323,0.0
53324,0.0
53325,0.0
53326,4.0
53327,0.0
53328,4.0
53329,2.0
53330,0.0
53331,2.0
53332,9.0
53333,1.0
53334,1.0
53335,6.0
53336,0.0
53337,1.0
53338,4.0
53339,0.0
53340,15.0
53341,0.0
53342,6.0
53343,10.0
53344,10.0
53345,1.0
53346,4.0
53347,5.0
53348,5.0
53349,15.0
53350,2.0
53351,0.0
53352,2.0
53353,11.0
53354,7.0
53355,0.0
53356,17.0
53357,1.0
53358,5.0
53359,0.0
53360,0.0
53361,8.0
53362,0.0
53363,15.0
53364,13.0
53365,6.0
53366,8.0
53367,2.0
53368,0.0
53369,7.0
53370,0.0
53371,3.0
53372,6.0
53373,5.0
53374,14.0
53375,3.0
53376,6.0
53377,3.0
53378,0.0
53379,2.0
53380,1.0
53381,0.0
53382,3.0
53383,9.0
53384,4.0
53385,6.0
53386,4.0
53387,0.0
53388,0.0
53389,11.0
53390,0.0
53391,2.0
53392,4.0
53393,0.0
53394,2.0
53395,14.0
53396,4.0
53397,4.0
53398,15.0
53399,12.0
53400,2.0
53401,12.0
53402,1.0
53403,11.0
53404,3.0
53405,2.0
53406,1.0
53407,0.0
53408,15.0
53409,3.0
53410,1.0
53411,5.0
53412,0.0
53413,2.0
53414,22.0
53415,2.0
53416,9.0
53417,11.0
53418,10.0
53419,0.0
53420,10.0
53421,1.0
53422,6.0
53423,10.0
53424,6.0
53425,0.0
53426,8.0
53427,0.0
53428,23.0
53429,0.0
53430,16.0
53431,13.0
53432,7.0
53433,0.0
53434,2.0
53435,18.0
53436,10.0
53437,0.0
53438,0.0
53439,15.0
53440,1.0
53441,1.0
53442,4.0
53443,21.0
53444,12.0
53445,7.0
53446,9.0
53447,0.0
53448,0.0
53449,13.0
53450,1.0
53451,0.0
53452,17.0
53453,0.0
53454,0.0
53455,8.0
53456,0.0
53457,4.0
53458,11.0
53459,0.0
53460,5.0
53461,8.0
53462,1.0
53463,24.0
53464,0.0
53465,0.0
53466,4.0
53467,12.0
53468,2.0
53469,5.0
53470,1.0
53471,10.0
53472,3.0
53473,13.0
53474,0.0
53475,0.0
53476,2.0
53477,0.0
53478,1.0
53479,2.0
53480,1.0
53481,0.0
53482,1.0
53483,2.0
53484,0.0
53485,3.0
53486,0.0
53487,21.0
53488,6.0
53489,20.0
53490,3.0
53491,22.0
53492,0.0
53493,0.0
53494,16.0
53495,5.0
53496,0.0
53497,0.0
53498,0.0
53499,1.0
53500,0.0
53501,0.0
53502,3.0
53503,3.0
53504,0.0
53505,0.0
53506,0.0
53507,4.0
53508,10.0
53509,1.0
53510,0.0
53511,7.0
53512,1.0
53513,12.0
53514,21.0
53515,0.0
53516,9.0
53517,6.0
53518,0.0
53519,9.0
53520,0.0
53521,0.0
53522,1.0
53523,13.0
53524,2.0
53525,1.0
53526,2.0
53527,0.0
53528,0.0
53529,1.0
53530,2.0
53531,0.0
53532,0.0
53533,1.0
53534,2.0
53535,4.0
53536,1.0
53537,5.0
53538,14.0
53539,3.0
53540,21.0
53541,1.0
53542,0.0
53543,0.0
53544,0.0
53545,0.0
53546,1.0
53547,0.0
53548,8.0
53549,3.0
53550,18.0
53551,2.0
53552,0.0
53553,1.0
53554,5.0
53555,0.0
53556,7.0
53557,1.0
53558,0.0
53559,0.0
53560,0.0
53561,0.0
53562,0.0
53563,0.0
53564,0.0
53565,0.0
53566,0.0
53567,0.0
53568,0.0
53569,0.0
53570,0.0
53571,7.0
53572,1.0
53573,1.0
53574,0.0
53575,0.0
53576,0.0
53577,6.0
53578,0.0
53579,0.0
53580,9.0
53581,0.0
53582,0.0
53583,4.0
53584,10.0
53585,1.0
53586,0.0
53587,0.0
53588,0.0
53589,0.0
53590,10.0
53591,11.0
53592,1.0
53593,2.0
53594,0.0
53595,5.0
53596,0.0
53597,3.0
53598,6.0
53599,1.0
53600,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,0.0
53606,0.0
53607,0.0
53608,0.0
53609,0.0
53610,1.0
53611,2.0
53612,1.0
53613,0.0
53614,2.0
53615,0.0
53616,0.0
53617,0.0
53618,0.0
53619,1.0
53620,4.0
53621,7.0
53622,0.0
53623,1.0
53624,0.0
53625,0.0
53626,7.0
53627,3.0
53628,0.0
53629,1.0
53630,8.0
53631,0.0
53632,1.0
53633,0.0
53634,0.0
53635,1.0
53636,0.0
53637,0.0
53638,21.0
53639,5.0
53640,18.0
53641,1.0
53642,0.0
53643,1.0
53644,3.0
53645,0.0
53646,0.0
53647,0.0
53648,0.0
53649,1.0
53650,0.0
53651,0.0
53652,0.0
53653,0.0
53654,2.0
53655,0.0
53656,0.0
53657,1.0
53658,0.0
53659,0.0
53660,6.0
53661,0.0
53662,0.0
53663,3.0
53664,1.0
53665,0.0
53666,1.0
53667,0.0
53668,6.0
53669,6.0
53670,5.0
53671,0.0
53672,3.0
53673,4.0
53674,6.0
53675,0.0
53676,2.0
53677,1.0
53678,10.0
53679,0.0
53680,0.0
53681,1.0
53682,1.0
53683,0.0
53684,0.0
53685,2.0
53686,0.0
53687,3.0
53688,8.0
53689,0.0
53690,0.0
53691,8.0
53692,4.0
53693,5.0
53694,0.0
53695,6.0
53696,4.0
53697,0.0
53698,0.0
53699,11.0
53700,1.0
53701,5.0
53702,6.0
53703,1.0
53704,3.0
53705,0.0
53706,2.0
53707,2.0
53708,4.0
53709,2.0
53710,0.0
53711,0.0
53712,2.0
53713,1.0
53714,0.0
53715,0.0
53716,0.0
53717,3.0
53718,0.0
53719,1.0
53720,8.0
53721,11.0
53722,0.0
53723,8.0
53724,0.0
53725,1.0
53726,4.0
53727,3.0
53728,1.0
53729,1.0
53730,4.0
53731,3.0
53732,8.0
53733,0.0
53734,10.0
53735,4.0
53736,2.0
53737,2.0
53738,3.0
53739,7.0
53740,3.0
53741,26.0
53742,4.0
53743,2.0
53744,0.0
53745,6.0
53746,24.0
53747,6.0
53748,1.0
53749,0.0
53750,13.0
53751,6.0
53752,16.0
53753,13.0
53754,1.0
53755,6.0
53756,4.0
53757,8.0
53758,14.0
53759,13.0
53760,11.0
53761,0.0
53762,10.0
53763,5.0
53764,6.0
53765,17.0
53766,10.0
53767,6.0
53768,14.0
53769,3.0
53770,0.0
53771,2.0
53772,3.0
53773,5.0
53774,5.0
53775,1.0
53776,0.0
53777,6.0
53778,2.0
53779,6.0
53780,4.0
53781,15.0
53782,3.0
53783,18.0
53784,1.0
53785,6.0
53786,1.0
53787,3.0
53788,0.0
53789,3.0
53790,9.0
53791,0.0
53792,0.0
53793,6.0
53794,0.0
53795,12.0
53796,1.0
53797,3.0
53798,12.0
53799,2.0
53800,12.0
53801,2.0
53802,9.0
53803,18.0
53804,9.0
53805,0.0
53806,8.0
53807,1.0
53808,1.0
53809,15.0
53810,5.0
53811,4.0
53812,6.0
53813,7.0
53814,0.0
53815,4.0
53816,4.0
53817,0.0
53818,13.0
53819,13.0
53820,7.0
53821,9.0
53822,6.0
53823,3.0
53824,54.0
53825,28.0
53826,2.0
53827,1.0
53828,7.0
53829,10.0
53830,2.0
53831,1.0
53832,0.0
53833,6.0
53834,3.0
53835,9.0
53836,18.0
53837,5.0
53838,0.0
53839,20.0
53840,13.0
53841,0.0
53842,3.0
53843,2.0
53844,16.0
53845,2.0
53846,7.0
53847,13.0
53848,42.0
53849,10.0
53850,26.0
53851,5.0
53852,5.0
53853,0.0
53854,15.0
53855,12.0
53856,7.0
53857,11.0
53858,14.0
53859,4.0
53860,3.0
53861,13.0
53862,1.0
53863,15.0
53864,8.0
53865,0.0
53866,1.0
53867,4.0
53868,8.0
53869,41.0
53870,0.0
53871,7.0
53872,8.0
53873,3.0
53874,20.0
53875,3.0
53876,4.0
53877,2.0
53878,1.0
53879,0.0
53880,2.0
53881,3.0
53882,6.0
53883,0.0
53884,1.0
53885,7.0
53886,11.0
53887,13.0
53888,15.0
53889,11.0
53890,6.0
53891,28.0
53892,4.0
53893,0.0
53894,14.0
53895,21.0
53896,2.0
53897,7.0
53898,1.0
53899,2.0
53900,9.0
53901,0.0
53902,10.0
53903,1.0
53904,1.0
53905,9.0
53906,10.0
53907,20.0
53908,6.0
53909,0.0
53910,12.0
53911,13.0
53912,5.0
53913,14.0
53914,1.0
53915,1.0
53916,2.0
53917,2.0
53918,21.0
53919,2.0
53920,1.0
53921,1.0
53922,3.0
53923,1.0
53924,7.0
53925,3.0
53926,20.0
53927,1.0
53928,8.0
53929,4.0
53930,2.0
53931,3.0
53932,0.0
53933,2.0
53934,6.0
53935,9.0
53936,1.0
53937,3.0
53938,9.0
53939,2.0
53940,7.0
53941,7.0
53942,0.0
53943,4.0
53944,12.0
53945,0.0
53946,1.0
53947,15.0
53948,0.0
53949,0.0
53950,0.0
