,Fzd3
81574,4.0
81575,6.0
81576,0.0
81577,2.0
81578,15.0
81579,4.0
81580,0.0
81581,0.0
81582,2.0
81583,8.0
81584,5.0
81585,1.0
81586,3.0
81587,1.0
81588,3.0
81589,2.0
81590,6.0
81591,2.0
81592,0.0
81593,0.0
81594,8.0
81595,4.0
81596,2.0
81597,1.0
81598,0.0
81599,0.0
81600,4.0
81601,0.0
81602,0.0
81603,10.0
81604,9.0
81605,3.0
81606,1.0
81607,1.0
81608,0.0
81609,6.0
81610,1.0
81611,15.0
81612,0.0
81613,9.0
81614,1.0
81615,5.0
81616,2.0
81617,0.0
81618,2.0
81619,1.0
81620,13.0
81621,1.0
81622,0.0
81623,9.0
81624,4.0
81625,0.0
81626,8.0
81627,6.0
81628,1.0
81629,2.0
81630,0.0
81631,6.0
81632,1.0
81633,0.0
81634,13.0
81635,11.0
81636,0.0
81637,0.0
81638,1.0
81639,1.0
81640,1.0
81641,1.0
81642,3.0
81643,2.0
81644,0.0
81645,0.0
81646,2.0
81647,11.0
81648,0.0
81649,4.0
81650,3.0
81651,0.0
81652,0.0
81653,5.0
81654,13.0
81655,0.0
81656,0.0
81657,0.0
81658,7.0
81659,2.0
81660,0.0
81661,8.0
81662,2.0
81663,1.0
81664,14.0
81665,0.0
81666,17.0
81667,1.0
81668,8.0
81669,0.0
81670,16.0
81671,8.0
81672,6.0
81673,11.0
81674,9.0
81675,0.0
81676,0.0
81677,0.0
81678,0.0
81679,2.0
81680,0.0
81681,12.0
81682,0.0
81683,0.0
81684,5.0
81685,5.0
81686,11.0
81687,12.0
81688,0.0
81689,7.0
81690,1.0
81691,1.0
81692,1.0
81693,10.0
81694,1.0
81695,0.0
81696,0.0
81697,1.0
81698,1.0
81699,0.0
81700,0.0
81701,19.0
81702,0.0
81703,0.0
81704,20.0
81705,3.0
81706,0.0
81707,5.0
81708,5.0
81709,13.0
81710,6.0
81711,3.0
81712,1.0
81713,11.0
81714,1.0
81715,0.0
81716,5.0
81717,0.0
81718,0.0
81719,2.0
81720,0.0
81721,0.0
81722,0.0
81723,0.0
81724,5.0
81725,12.0
81726,10.0
81727,1.0
81728,9.0
81729,0.0
81730,0.0
81731,1.0
81732,0.0
81733,1.0
81734,2.0
81735,3.0
81736,15.0
81737,4.0
81738,17.0
81739,5.0
81740,0.0
81741,0.0
81742,0.0
81743,1.0
81744,11.0
81745,2.0
81746,0.0
81747,7.0
81748,2.0
81749,10.0
81750,0.0
81751,20.0
81752,0.0
81753,0.0
81754,0.0
81755,8.0
81756,14.0
81757,2.0
81758,0.0
81759,1.0
81760,0.0
81761,13.0
81762,14.0
81763,3.0
81764,0.0
81765,0.0
81766,11.0
81767,8.0
81768,1.0
81769,1.0
81770,0.0
81771,13.0
81772,7.0
81773,2.0
81774,12.0
81775,0.0
81776,3.0
81777,0.0
81778,0.0
81779,2.0
81780,14.0
81781,3.0
81782,2.0
81783,23.0
81784,2.0
81785,7.0
81786,12.0
81787,19.0
81788,10.0
81789,0.0
81790,18.0
81791,1.0
81792,9.0
81793,0.0
81794,5.0
81795,10.0
81796,1.0
81797,6.0
81798,9.0
81799,0.0
81800,20.0
81801,8.0
81802,0.0
81803,0.0
81804,0.0
81805,1.0
81806,8.0
81807,1.0
81808,1.0
81809,8.0
81810,8.0
81811,10.0
81812,11.0
81813,20.0
81814,3.0
81815,0.0
81816,1.0
81817,0.0
81818,2.0
81819,2.0
81820,3.0
81821,0.0
81822,11.0
81823,6.0
81824,1.0
81825,5.0
81826,20.0
81827,0.0
81828,1.0
81829,25.0
81830,16.0
81831,10.0
81832,0.0
81833,9.0
81834,1.0
81835,10.0
81836,0.0
81837,14.0
81838,3.0
81839,10.0
81840,5.0
81841,13.0
81842,1.0
81843,0.0
81844,2.0
81845,2.0
81846,0.0
81847,0.0
81848,2.0
81849,0.0
81850,12.0
81851,0.0
81852,0.0
81853,0.0
81854,7.0
81855,1.0
81856,17.0
81857,9.0
81858,1.0
81859,0.0
81860,0.0
81861,15.0
81862,0.0
81863,24.0
81864,13.0
81865,13.0
81866,8.0
81867,1.0
81868,16.0
81869,0.0
81870,1.0
81871,1.0
81872,14.0
81873,1.0
81874,9.0
81875,1.0
81876,0.0
81877,7.0
81878,0.0
81879,0.0
81880,2.0
81881,2.0
81882,9.0
81883,4.0
81884,0.0
81885,1.0
81886,16.0
81887,7.0
81888,25.0
81889,19.0
81890,1.0
81891,0.0
81892,2.0
81893,7.0
81894,0.0
81895,7.0
81896,6.0
81897,20.0
81898,1.0
81899,2.0
81900,3.0
81901,8.0
81902,1.0
81903,1.0
81904,2.0
81905,4.0
81906,1.0
81907,0.0
81908,8.0
81909,0.0
81910,0.0
81911,0.0
81912,0.0
81913,0.0
81914,0.0
81915,2.0
81916,2.0
81917,0.0
81918,7.0
81919,0.0
81920,0.0
81921,7.0
81922,1.0
81923,0.0
81924,0.0
81925,1.0
81926,1.0
81927,0.0
81928,1.0
81929,0.0
81930,1.0
81931,1.0
81932,1.0
81933,0.0
81934,1.0
81935,0.0
81936,0.0
81937,0.0
81938,0.0
81939,0.0
81940,2.0
81941,0.0
81942,7.0
81943,0.0
81944,0.0
81945,1.0
81946,0.0
81947,0.0
81948,3.0
81949,1.0
81950,1.0
81951,6.0
81952,3.0
81953,0.0
81954,6.0
81955,13.0
81956,4.0
81957,6.0
81958,12.0
81959,33.0
81960,0.0
81961,12.0
81962,0.0
81963,1.0
81964,17.0
81965,15.0
81966,0.0
81967,1.0
81968,1.0
81969,0.0
81970,6.0
81971,4.0
81972,2.0
81973,0.0
81974,0.0
81975,19.0
81976,0.0
81977,1.0
81978,0.0
81979,0.0
81980,6.0
81981,1.0
81982,11.0
81983,1.0
81984,1.0
81985,0.0
81986,0.0
81987,4.0
81988,2.0
81989,1.0
81990,6.0
81991,0.0
81992,14.0
81993,1.0
81994,0.0
81995,0.0
81996,12.0
81997,12.0
81998,1.0
81999,3.0
82000,1.0
82001,0.0
82002,1.0
82003,3.0
82004,1.0
82005,0.0
82006,1.0
82007,2.0
82008,1.0
82009,0.0
82010,0.0
82011,1.0
82012,0.0
82013,2.0
82014,7.0
82015,1.0
82016,3.0
82017,2.0
82018,11.0
82019,16.0
82020,0.0
82021,6.0
82022,17.0
82023,1.0
82024,13.0
82025,15.0
82026,2.0
82027,0.0
82028,7.0
82029,17.0
82030,0.0
82031,0.0
82032,0.0
82033,1.0
82034,1.0
82035,9.0
82036,0.0
82037,1.0
82038,11.0
82039,1.0
82040,0.0
82041,0.0
82042,3.0
82043,31.0
82044,0.0
82045,16.0
82046,10.0
82047,4.0
82048,23.0
82049,3.0
82050,0.0
82051,0.0
82052,0.0
82053,1.0
82054,3.0
82055,1.0
82056,1.0
82057,0.0
82058,9.0
82059,16.0
82060,10.0
82061,12.0
82062,0.0
82063,10.0
82064,0.0
82065,0.0
82066,19.0
82067,0.0
82068,3.0
82069,0.0
82070,0.0
82071,1.0
82072,1.0
82073,0.0
82074,0.0
82075,5.0
82076,16.0
82077,5.0
82078,18.0
82079,2.0
82080,0.0
82081,13.0
82082,8.0
82083,8.0
82084,7.0
82085,9.0
82086,10.0
82087,8.0
82088,0.0
82089,4.0
82090,0.0
82091,13.0
82092,16.0
82093,0.0
82094,2.0
82095,1.0
82096,9.0
82097,1.0
82098,0.0
82099,15.0
82100,16.0
82101,15.0
82102,5.0
82103,4.0
82104,8.0
82105,3.0
82106,10.0
82107,0.0
82108,7.0
82109,12.0
82110,3.0
82111,1.0
82112,3.0
82113,18.0
82114,13.0
82115,7.0
82116,12.0
82117,0.0
82118,1.0
82119,7.0
82120,5.0
82121,0.0
82122,2.0
82123,7.0
82124,4.0
82125,4.0
82126,1.0
82127,1.0
82128,9.0
82129,5.0
82130,15.0
82131,11.0
82132,0.0
82133,7.0
82134,7.0
82135,0.0
82136,4.0
82137,5.0
82138,0.0
82139,1.0
82140,1.0
82141,5.0
82142,0.0
82143,7.0
82144,3.0
82145,9.0
82146,4.0
82147,0.0
82148,9.0
82149,0.0
82150,0.0
82151,0.0
82152,1.0
82153,13.0
82154,0.0
82155,1.0
82156,4.0
82157,1.0
82158,1.0
82159,9.0
82160,1.0
82161,10.0
82162,0.0
82163,8.0
82164,1.0
82165,12.0
82166,4.0
82167,2.0
82168,8.0
82169,1.0
82170,6.0
82171,8.0
82172,0.0
82173,2.0
82174,0.0
82175,0.0
82176,15.0
82177,1.0
82178,4.0
82179,12.0
82180,1.0
82181,11.0
82182,14.0
82183,2.0
82184,6.0
82185,1.0
82186,3.0
82187,14.0
82188,10.0
82189,3.0
82190,19.0
82191,0.0
82192,12.0
82193,0.0
82194,19.0
82195,0.0
82196,7.0
82197,0.0
82198,1.0
82199,7.0
82200,3.0
82201,9.0
82202,0.0
82203,14.0
82204,4.0
82205,0.0
82206,4.0
82207,5.0
82208,0.0
82209,1.0
82210,15.0
82211,0.0
82212,9.0
82213,0.0
82214,3.0
82215,10.0
82216,14.0
82217,0.0
82218,0.0
82219,0.0
82220,0.0
82221,0.0
82222,2.0
82223,0.0
82224,3.0
82225,10.0
82226,0.0
82227,6.0
82228,8.0
82229,1.0
82230,0.0
82231,0.0
82232,0.0
82233,1.0
82234,3.0
82235,1.0
82236,6.0
82237,0.0
82238,1.0
82239,0.0
82240,0.0
82241,1.0
82242,0.0
82243,2.0
82244,0.0
82245,9.0
82246,0.0
82247,1.0
82248,24.0
82249,1.0
82250,0.0
82251,2.0
82252,0.0
82253,11.0
82254,6.0
82255,2.0
82256,5.0
82257,1.0
82258,0.0
82259,7.0
82260,1.0
82261,1.0
82262,2.0
82263,5.0
82264,0.0
82265,0.0
82266,0.0
82267,3.0
82268,1.0
82269,3.0
82270,1.0
82271,2.0
82272,1.0
82273,0.0
82274,5.0
82275,0.0
82276,12.0
82277,9.0
82278,3.0
82279,0.0
82280,0.0
82281,0.0
82282,0.0
82283,2.0
82284,4.0
82285,0.0
82286,3.0
82287,10.0
82288,0.0
82289,3.0
82290,0.0
82291,0.0
82292,2.0
82293,0.0
82294,1.0
82295,1.0
82296,13.0
82297,1.0
82298,0.0
82299,8.0
82300,0.0
82301,8.0
82302,2.0
82303,1.0
82304,0.0
82305,0.0
82306,1.0
82307,7.0
82308,12.0
82309,1.0
82310,1.0
82311,0.0
82312,4.0
82313,2.0
82314,11.0
82315,0.0
82316,0.0
82317,0.0
82318,1.0
82319,8.0
82320,9.0
82321,7.0
82322,2.0
82323,1.0
82324,1.0
82325,5.0
82326,0.0
82327,11.0
82328,4.0
82329,15.0
82330,2.0
82331,0.0
82332,8.0
82333,4.0
82334,1.0
82335,3.0
82336,7.0
82337,3.0
82338,0.0
82339,2.0
82340,0.0
82341,1.0
82342,1.0
82343,2.0
82344,2.0
82345,2.0
82346,4.0
82347,0.0
82348,4.0
82349,10.0
82350,5.0
82351,2.0
82352,0.0
82353,0.0
82354,6.0
82355,1.0
82356,3.0
82357,0.0
82358,13.0
82359,0.0
82360,4.0
82361,3.0
82362,5.0
82363,0.0
82364,1.0
82365,11.0
82366,4.0
82367,0.0
82368,15.0
82369,0.0
82370,0.0
82371,1.0
82372,2.0
82373,6.0
82374,6.0
82375,7.0
82376,0.0
82377,5.0
82378,5.0
82379,6.0
82380,0.0
82381,9.0
82382,1.0
82383,1.0
82384,6.0
82385,0.0
82386,1.0
82387,3.0
82388,1.0
82389,8.0
82390,1.0
82391,0.0
82392,2.0
82393,0.0
82394,10.0
82395,4.0
82396,0.0
82397,11.0
82398,4.0
82399,2.0
82400,0.0
82401,0.0
82402,0.0
82403,26.0
82404,5.0
82405,2.0
82406,11.0
82407,2.0
82408,0.0
82409,5.0
82410,1.0
82411,4.0
82412,2.0
82413,5.0
82414,7.0
82415,5.0
82416,4.0
82417,9.0
82418,3.0
82419,7.0
82420,0.0
82421,1.0
82422,5.0
82423,0.0
82424,5.0
82425,4.0
82426,2.0
82427,4.0
82428,8.0
82429,4.0
82430,0.0
82431,9.0
82432,0.0
82433,6.0
82434,3.0
82435,4.0
82436,5.0
82437,8.0
82438,0.0
82439,1.0
82440,7.0
82441,2.0
82442,2.0
82443,4.0
82444,7.0
82445,15.0
82446,1.0
82447,0.0
82448,2.0
82449,0.0
82450,0.0
82451,8.0
82452,1.0
82453,7.0
82454,1.0
82455,3.0
82456,0.0
82457,2.0
82458,2.0
82459,7.0
82460,2.0
82461,1.0
82462,3.0
82463,1.0
82464,0.0
82465,5.0
82466,1.0
82467,0.0
82468,6.0
82469,1.0
82470,6.0
82471,6.0
82472,2.0
82473,11.0
82474,5.0
82475,5.0
82476,1.0
82477,0.0
82478,3.0
82479,4.0
82480,13.0
82481,5.0
82482,4.0
82483,4.0
82484,11.0
82485,0.0
82486,9.0
82487,1.0
82488,7.0
82489,7.0
82490,2.0
82491,3.0
82492,0.0
82493,4.0
82494,0.0
82495,0.0
82496,6.0
82497,0.0
82498,7.0
82499,6.0
82500,3.0
82501,5.0
82502,3.0
82503,2.0
82504,0.0
82505,1.0
82506,2.0
82507,0.0
82508,0.0
82509,5.0
82510,11.0
82511,0.0
82512,2.0
82513,9.0
82514,0.0
82515,0.0
82516,2.0
82517,1.0
82518,5.0
82519,2.0
82520,9.0
82521,4.0
82522,0.0
82523,1.0
82524,1.0
82525,17.0
82526,0.0
82527,2.0
82528,2.0
82529,6.0
82530,1.0
82531,3.0
82532,12.0
82533,1.0
82534,3.0
82535,1.0
82536,0.0
82537,4.0
82538,1.0
82539,14.0
82540,7.0
82541,9.0
82542,1.0
82543,0.0
82544,0.0
82545,2.0
82546,14.0
82547,7.0
82548,2.0
82549,16.0
82550,4.0
82551,3.0
82552,8.0
82553,3.0
82554,0.0
82555,1.0
82556,0.0
82557,0.0
82558,4.0
82559,1.0
82560,13.0
82561,2.0
82562,1.0
82563,3.0
82564,4.0
82565,3.0
82566,8.0
82567,6.0
82568,27.0
82569,1.0
82570,9.0
82571,0.0
82572,3.0
82573,9.0
82574,4.0
82575,3.0
82576,4.0
82577,0.0
82578,0.0
82579,0.0
82580,0.0
82581,6.0
82582,1.0
82583,0.0
82584,2.0
82585,1.0
82586,3.0
82587,5.0
82588,5.0
82589,12.0
82590,5.0
82591,0.0
82592,9.0
82593,2.0
82594,2.0
82595,3.0
82596,0.0
82597,1.0
82598,3.0
82599,13.0
82600,10.0
82601,0.0
82602,1.0
82603,6.0
82604,4.0
82605,2.0
82606,11.0
82607,0.0
82608,2.0
82609,9.0
82610,8.0
82611,5.0
82612,0.0
82613,0.0
82614,7.0
82615,2.0
82616,2.0
82617,0.0
82618,0.0
82619,0.0
82620,0.0
82621,0.0
82622,0.0
82623,4.0
82624,2.0
82625,11.0
82626,0.0
82627,7.0
82628,2.0
82629,4.0
82630,1.0
82631,4.0
82632,4.0
82633,3.0
82634,1.0
82635,6.0
82636,1.0
82637,9.0
82638,3.0
82639,7.0
82640,7.0
82641,9.0
82642,11.0
82643,3.0
82644,2.0
82645,0.0
82646,5.0
82647,2.0
82648,1.0
82649,0.0
82650,7.0
82651,0.0
82652,0.0
82653,5.0
82654,4.0
82655,3.0
82656,4.0
82657,0.0
82658,5.0
82659,5.0
82660,1.0
82661,4.0
82662,3.0
82663,0.0
82664,4.0
82665,0.0
82666,0.0
82667,1.0
82668,11.0
82669,6.0
82670,6.0
82671,5.0
82672,0.0
82673,3.0
82674,1.0
82675,0.0
82676,0.0
82677,1.0
82678,4.0
82679,3.0
82680,4.0
82681,13.0
82682,9.0
82683,0.0
82684,5.0
82685,5.0
82686,0.0
82687,0.0
82688,2.0
82689,1.0
82690,10.0
82691,2.0
82692,2.0
82693,1.0
82694,2.0
82695,6.0
82696,7.0
82697,1.0
82698,1.0
82699,0.0
82700,1.0
82701,4.0
82702,4.0
82703,2.0
82704,0.0
82705,11.0
82706,0.0
82707,3.0
82708,3.0
82709,3.0
82710,0.0
82711,0.0
82712,4.0
82713,5.0
82714,2.0
82715,1.0
82716,0.0
82717,1.0
82718,6.0
82719,3.0
82720,0.0
82721,0.0
82722,0.0
82723,0.0
82724,3.0
82725,5.0
82726,0.0
82727,9.0
82728,3.0
82729,2.0
82730,2.0
82731,6.0
82732,0.0
82733,1.0
82734,1.0
82735,4.0
82736,2.0
82737,0.0
82738,5.0
82739,1.0
82740,1.0
82741,1.0
82742,1.0
82743,0.0
82744,6.0
82745,0.0
82746,3.0
82747,1.0
82748,0.0
82749,5.0
82750,1.0
82751,3.0
82752,0.0
82753,0.0
82754,10.0
82755,4.0
82756,0.0
82757,1.0
82758,5.0
82759,15.0
82760,1.0
82761,0.0
82762,5.0
82763,0.0
82764,1.0
82765,0.0
82766,0.0
82767,2.0
82768,1.0
82769,1.0
82770,1.0
82771,0.0
82772,0.0
82773,0.0
82774,1.0
82775,0.0
82776,0.0
82777,1.0
82778,1.0
82779,1.0
82780,1.0
82781,0.0
82782,7.0
82783,6.0
82784,7.0
82785,0.0
82786,0.0
82787,1.0
82788,3.0
82789,0.0
82790,3.0
82791,0.0
82792,0.0
82793,1.0
82794,1.0
82795,8.0
82796,0.0
82797,2.0
82798,1.0
82799,0.0
82800,2.0
82801,0.0
82802,0.0
82803,2.0
82804,0.0
82805,5.0
82806,0.0
82807,0.0
82808,1.0
82809,1.0
82810,0.0
82811,0.0
82812,0.0
82813,0.0
82814,1.0
82815,2.0
82816,0.0
82817,0.0
82818,0.0
82819,1.0
82820,0.0
82821,2.0
82822,1.0
82823,0.0
82824,0.0
82825,2.0
82826,1.0
82827,0.0
82828,0.0
82829,0.0
82830,0.0
82831,0.0
82832,1.0
82833,0.0
82834,0.0
82835,0.0
82836,1.0
82837,1.0
82838,0.0
82839,1.0
82840,5.0
82841,0.0
82842,0.0
82843,0.0
82844,0.0
82845,2.0
82846,1.0
82847,1.0
82848,1.0
82849,8.0
82850,0.0
82851,3.0
82852,0.0
82853,0.0
82854,1.0
82855,1.0
82856,3.0
82857,0.0
82858,2.0
82859,0.0
82860,0.0
82861,3.0
82862,6.0
82863,4.0
82864,1.0
82865,4.0
82866,1.0
82867,0.0
82868,1.0
82869,1.0
82870,3.0
82871,2.0
82872,1.0
82873,0.0
82874,2.0
82875,0.0
82876,2.0
82877,0.0
82878,0.0
82879,2.0
82880,2.0
82881,2.0
82882,4.0
82883,6.0
82884,0.0
82885,1.0
82886,0.0
82887,0.0
82888,4.0
82889,2.0
82890,5.0
82891,3.0
82892,8.0
82893,0.0
82894,2.0
82895,5.0
82896,0.0
82897,4.0
82898,4.0
82899,4.0
82900,7.0
82901,0.0
82902,6.0
82903,2.0
82904,1.0
82905,4.0
82906,12.0
82907,1.0
82908,1.0
82909,1.0
82910,0.0
82911,6.0
82912,2.0
82913,2.0
82914,10.0
82915,2.0
82916,0.0
82917,5.0
82918,0.0
82919,0.0
82920,2.0
82921,0.0
82922,0.0
82923,7.0
82924,3.0
82925,1.0
82926,1.0
82927,1.0
82928,0.0
82929,0.0
82930,8.0
82931,0.0
82932,2.0
82933,2.0
82934,0.0
82935,2.0
82936,1.0
82937,0.0
82938,0.0
82939,6.0
82940,1.0
82941,0.0
82942,5.0
82943,4.0
82944,1.0
82945,0.0
82946,1.0
82947,1.0
82948,0.0
82949,0.0
82950,2.0
82951,3.0
82952,0.0
82953,5.0
82954,2.0
82955,2.0
82956,7.0
82957,3.0
82958,0.0
82959,2.0
82960,0.0
82961,0.0
82962,2.0
82963,0.0
82964,0.0
82965,1.0
82966,0.0
82967,4.0
82968,5.0
82969,0.0
82970,3.0
82971,0.0
82972,3.0
82973,2.0
82974,6.0
82975,5.0
82976,0.0
82977,0.0
82978,0.0
82979,2.0
82980,2.0
82981,0.0
82982,2.0
82983,1.0
82984,0.0
82985,1.0
82986,2.0
82987,2.0
82988,5.0
82989,4.0
82990,2.0
82991,1.0
82992,0.0
82993,2.0
82994,0.0
82995,7.0
82996,2.0
82997,2.0
82998,2.0
82999,2.0
83000,3.0
83001,6.0
83002,3.0
83003,5.0
83004,1.0
83005,0.0
83006,1.0
83007,0.0
83008,0.0
83009,1.0
83010,4.0
83011,5.0
83012,0.0
83013,6.0
83014,2.0
83015,3.0
83016,0.0
83017,9.0
83018,2.0
83019,1.0
83020,5.0
83021,1.0
83022,0.0
83023,0.0
83024,2.0
83025,3.0
83026,2.0
83027,1.0
83028,3.0
83029,1.0
83030,2.0
83031,5.0
83032,1.0
83033,0.0
83034,1.0
83035,0.0
83036,0.0
83037,1.0
83038,1.0
83039,0.0
83040,4.0
83041,0.0
83042,0.0
83043,4.0
83044,0.0
83045,3.0
83046,0.0
83047,0.0
83048,0.0
83049,0.0
83050,5.0
83051,8.0
83052,0.0
83053,0.0
83054,1.0
83055,0.0
83056,0.0
83057,1.0
83058,0.0
83059,4.0
83060,0.0
83061,0.0
83062,1.0
83063,0.0
83064,1.0
83065,0.0
83066,1.0
83067,0.0
83068,0.0
83069,1.0
83070,0.0
83071,0.0
83072,0.0
83073,2.0
83074,0.0
83075,0.0
83076,1.0
83077,0.0
83078,1.0
83079,0.0
83080,1.0
83081,0.0
83082,0.0
83083,0.0
83084,2.0
83085,1.0
83086,0.0
83087,0.0
83088,0.0
83089,0.0
83090,0.0
83091,0.0
83092,1.0
83093,0.0
83094,0.0
83095,0.0
83096,1.0
83097,0.0
83098,1.0
83099,0.0
83100,0.0
83101,0.0
83102,0.0
83103,0.0
83104,1.0
83105,0.0
83106,1.0
83107,1.0
83108,1.0
83109,2.0
83110,0.0
83111,2.0
83112,2.0
83113,0.0
83114,3.0
83115,4.0
83116,0.0
83117,0.0
83118,2.0
83119,2.0
83120,4.0
83121,1.0
83122,2.0
83123,0.0
83124,0.0
83125,1.0
83126,1.0
83127,0.0
83128,0.0
83129,0.0
83130,0.0
83131,0.0
83132,2.0
83133,0.0
83134,0.0
83135,2.0
83136,1.0
83137,1.0
83138,0.0
83139,1.0
83140,1.0
83141,1.0
83142,1.0
83143,1.0
83144,3.0
83145,0.0
83146,1.0
83147,1.0
83148,2.0
83149,1.0
83150,1.0
83151,0.0
83152,3.0
83153,0.0
83154,0.0
83155,2.0
83156,2.0
83157,0.0
83158,2.0
83159,3.0
83160,2.0
83161,3.0
83162,2.0
83163,0.0
83164,0.0
83165,1.0
83166,1.0
83167,0.0
83168,1.0
83169,1.0
83170,1.0
83171,1.0
83172,1.0
83173,2.0
83174,4.0
83175,1.0
83176,0.0
83177,0.0
83178,3.0
83179,2.0
83180,3.0
83181,4.0
83182,2.0
83183,1.0
83184,6.0
83185,0.0
83186,1.0
83187,0.0
83188,2.0
83189,0.0
83190,2.0
83191,1.0
83192,0.0
83193,2.0
83194,1.0
83195,2.0
83196,4.0
83197,0.0
83198,0.0
83199,0.0
83200,1.0
83201,2.0
83202,1.0
83203,1.0
83204,4.0
83205,1.0
83206,0.0
83207,1.0
83208,0.0
83209,0.0
83210,2.0
83211,1.0
83212,0.0
83213,1.0
83214,2.0
83215,2.0
83216,0.0
83217,0.0
83218,4.0
83219,1.0
83220,0.0
83221,3.0
83222,0.0
83223,4.0
83224,1.0
83225,0.0
83226,3.0
83227,1.0
83228,1.0
83229,0.0
83230,0.0
83231,1.0
83232,0.0
83233,0.0
83234,0.0
83235,0.0
83236,0.0
83237,1.0
83238,3.0
83239,0.0
83240,2.0
83241,0.0
83242,1.0
83243,1.0
83244,1.0
83245,0.0
83246,0.0
83247,1.0
83248,0.0
83249,0.0
83250,0.0
83251,0.0
83252,1.0
83253,0.0
83254,2.0
83255,0.0
83256,0.0
83257,0.0
83258,0.0
83259,0.0
83260,1.0
83261,7.0
83262,2.0
83263,0.0
83264,0.0
83265,1.0
83266,3.0
83267,1.0
83268,2.0
83269,0.0
83270,0.0
83271,0.0
83272,0.0
83273,2.0
83274,5.0
83275,1.0
83276,1.0
83277,5.0
83278,3.0
83279,0.0
83280,0.0
83281,0.0
83282,0.0
83283,1.0
83284,2.0
83285,3.0
83286,0.0
83287,0.0
83288,0.0
83289,0.0
83290,1.0
83291,0.0
83292,0.0
83293,1.0
83294,0.0
83295,2.0
83296,2.0
83297,0.0
83298,1.0
83299,5.0
83300,0.0
83301,2.0
83302,0.0
83303,0.0
83304,1.0
83305,0.0
83306,0.0
83307,1.0
83308,3.0
83309,1.0
83310,2.0
83311,2.0
83312,0.0
83313,0.0
83314,7.0
83315,1.0
83316,0.0
83317,3.0
83318,1.0
83319,0.0
83320,0.0
83321,4.0
83322,1.0
83323,1.0
83324,3.0
83325,0.0
83326,3.0
83327,1.0
83328,2.0
83329,7.0
83330,1.0
83331,0.0
83332,4.0
83333,3.0
83334,0.0
83335,3.0
83336,7.0
83337,0.0
83338,6.0
83339,2.0
83340,0.0
83341,1.0
83342,0.0
83343,2.0
83344,1.0
83345,1.0
83346,5.0
83347,7.0
83348,0.0
83349,0.0
83350,0.0
83351,1.0
83352,0.0
83353,1.0
83354,0.0
83355,4.0
83356,3.0
83357,0.0
83358,1.0
83359,3.0
83360,2.0
83361,0.0
83362,1.0
83363,5.0
83364,0.0
83365,2.0
83366,4.0
83367,0.0
83368,1.0
83369,0.0
83370,0.0
83371,0.0
83372,2.0
83373,4.0
83374,0.0
83375,4.0
83376,1.0
83377,1.0
83378,1.0
83379,4.0
83380,1.0
83381,0.0
83382,2.0
83383,2.0
83384,1.0
83385,3.0
83386,2.0
83387,2.0
83388,3.0
83389,0.0
83390,0.0
83391,0.0
83392,0.0
83393,1.0
83394,0.0
83395,3.0
83396,0.0
83397,1.0
83398,0.0
83399,1.0
83400,7.0
83401,0.0
83402,0.0
83403,2.0
83404,3.0
83405,1.0
83406,1.0
83407,8.0
83408,0.0
83409,0.0
83410,0.0
83411,0.0
83412,0.0
83413,1.0
83414,0.0
83415,1.0
83416,0.0
83417,0.0
83418,2.0
83419,2.0
83420,2.0
83421,0.0
83422,1.0
83423,0.0
83424,1.0
83425,0.0
83426,0.0
83427,0.0
83428,0.0
83429,0.0
83430,0.0
83431,0.0
83432,0.0
83433,0.0
83434,3.0
83435,1.0
83436,0.0
83437,1.0
83438,0.0
83439,0.0
83440,0.0
83441,1.0
83442,0.0
83443,0.0
83444,1.0
83445,0.0
83446,0.0
83447,0.0
83448,4.0
83449,0.0
83450,2.0
83451,0.0
83452,1.0
83453,5.0
83454,3.0
83455,0.0
83456,0.0
83457,0.0
83458,3.0
83459,1.0
83460,1.0
83461,0.0
83462,4.0
83463,1.0
83464,0.0
83465,1.0
83466,1.0
83467,1.0
83468,7.0
83469,0.0
83470,1.0
83471,4.0
83472,0.0
83473,1.0
83474,1.0
83475,1.0
83476,0.0
83477,0.0
83478,0.0
83479,7.0
83480,3.0
83481,4.0
83482,5.0
83483,1.0
83484,0.0
83485,0.0
83486,0.0
83487,1.0
83488,4.0
83489,0.0
83490,0.0
83491,2.0
83492,1.0
83493,0.0
83494,1.0
83495,0.0
83496,0.0
83497,2.0
83498,0.0
83499,0.0
83500,0.0
83501,2.0
83502,4.0
83503,2.0
83504,0.0
83505,1.0
83506,0.0
83507,6.0
83508,3.0
83509,1.0
83510,6.0
83511,0.0
83512,1.0
83513,1.0
83514,2.0
83515,4.0
83516,3.0
83517,0.0
83518,2.0
83519,0.0
83520,0.0
83521,0.0
83522,0.0
83523,3.0
83524,0.0
83525,2.0
83526,0.0
83527,2.0
83528,0.0
83529,0.0
83530,0.0
83531,1.0
83532,0.0
83533,0.0
83534,2.0
83535,1.0
83536,7.0
83537,1.0
83538,0.0
83539,1.0
83540,0.0
83541,0.0
83542,2.0
83543,2.0
83544,2.0
83545,2.0
83546,1.0
83547,2.0
83548,0.0
83549,0.0
83550,2.0
83551,1.0
83552,1.0
83553,1.0
83554,0.0
83555,2.0
83556,0.0
83557,0.0
83558,0.0
83559,1.0
83560,1.0
83561,2.0
83562,0.0
83563,0.0
83564,0.0
83565,0.0
83566,0.0
83567,0.0
83568,3.0
83569,2.0
83570,0.0
83571,1.0
83572,8.0
