,Sema4d
2139,2.0
2140,0.0
2141,0.0
2142,3.0
2143,0.0
2144,3.0
2145,0.0
2146,0.0
2147,9.0
2148,2.0
2149,0.0
2150,2.0
2151,2.0
2152,5.0
2153,3.0
2154,1.0
2155,0.0
2156,5.0
2157,1.0
2158,0.0
2159,0.0
2160,0.0
2161,1.0
2162,1.0
2163,0.0
2164,1.0
2165,0.0
2166,3.0
2167,0.0
2168,1.0
2169,0.0
2170,4.0
2171,2.0
2172,4.0
2173,3.0
2174,0.0
2175,0.0
2176,0.0
2177,1.0
2178,3.0
2179,3.0
2180,2.0
2181,2.0
2182,2.0
2183,2.0
2184,2.0
2185,3.0
2186,0.0
2187,1.0
2188,0.0
2189,2.0
2190,1.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,1.0
2198,0.0
2199,5.0
2200,0.0
2201,3.0
2202,0.0
2203,3.0
2204,3.0
2205,2.0
2206,2.0
2207,3.0
2208,0.0
2209,4.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,2.0
2215,0.0
2216,2.0
2217,0.0
2218,0.0
2219,0.0
2220,5.0
2221,3.0
2222,1.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,1.0
2228,4.0
2229,0.0
2230,1.0
2231,3.0
2232,2.0
2233,2.0
2234,1.0
2235,5.0
2236,0.0
2237,2.0
2238,0.0
2239,1.0
2240,0.0
2241,0.0
2242,0.0
2243,4.0
2244,1.0
2245,2.0
2246,0.0
2247,1.0
2248,1.0
2249,1.0
2250,0.0
2251,2.0
2252,4.0
2253,3.0
2254,0.0
2255,3.0
2256,2.0
2257,0.0
2258,0.0
2259,1.0
2260,0.0
2261,0.0
2262,0.0
2263,1.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,1.0
2272,3.0
2273,1.0
2274,0.0
2275,4.0
2276,3.0
2277,0.0
2278,3.0
2279,0.0
2280,0.0
2281,3.0
2282,2.0
2283,2.0
2284,3.0
2285,3.0
2286,0.0
2287,0.0
2288,1.0
2289,0.0
2290,1.0
2291,0.0
2292,0.0
2293,0.0
2294,1.0
2295,0.0
2296,1.0
2297,1.0
2298,2.0
2299,1.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,1.0
2305,0.0
2306,3.0
2307,0.0
2308,1.0
2309,2.0
2310,0.0
2311,4.0
2312,0.0
2313,0.0
2314,2.0
2315,4.0
2316,2.0
2317,0.0
2318,0.0
2319,1.0
2320,1.0
2321,0.0
2322,3.0
2323,1.0
2324,0.0
2325,0.0
2326,0.0
2327,1.0
2328,1.0
2329,1.0
2330,1.0
2331,0.0
2332,0.0
2333,1.0
2334,2.0
2335,1.0
2336,1.0
2337,1.0
2338,1.0
2339,1.0
2340,0.0
2341,0.0
2342,2.0
2343,1.0
2344,0.0
2345,0.0
2346,0.0
2347,1.0
2348,0.0
2349,3.0
2350,1.0
2351,0.0
2352,0.0
2353,7.0
2354,0.0
2355,0.0
2356,0.0
2357,2.0
2358,0.0
2359,1.0
2360,1.0
2361,2.0
2362,1.0
2363,1.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,1.0
2370,0.0
2371,2.0
2372,2.0
2373,1.0
2374,0.0
2375,0.0
2376,0.0
2377,3.0
2378,0.0
2379,1.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,3.0
2417,0.0
2418,0.0
2419,1.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,2.0
2437,0.0
2438,1.0
2439,0.0
2440,0.0
2441,1.0
2442,0.0
2443,0.0
2444,2.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,7.0
2451,1.0
2452,1.0
2453,3.0
2454,0.0
2455,0.0
2456,0.0
2457,4.0
2458,2.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,1.0
2467,2.0
2468,0.0
2469,0.0
2470,1.0
2471,5.0
2472,0.0
2473,2.0
2474,0.0
2475,1.0
2476,0.0
2477,0.0
2478,0.0
2479,2.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,1.0
2485,1.0
2486,1.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,1.0
2493,2.0
2494,0.0
2495,0.0
2496,0.0
2497,1.0
2498,2.0
2499,0.0
2500,0.0
2501,0.0
2502,3.0
2503,0.0
2504,3.0
2505,0.0
2506,0.0
2507,0.0
2508,2.0
2509,0.0
2510,0.0
2511,2.0
2512,0.0
2513,1.0
2514,0.0
2515,0.0
2516,5.0
2517,0.0
2518,7.0
2519,4.0
2520,1.0
2521,2.0
2522,0.0
2523,0.0
2524,1.0
2525,0.0
2526,0.0
2527,6.0
2528,2.0
2529,1.0
2530,0.0
2531,2.0
2532,0.0
2533,0.0
2534,1.0
2535,1.0
2536,0.0
2537,1.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,3.0
2543,0.0
2544,3.0
2545,0.0
2546,1.0
2547,1.0
2548,1.0
2549,1.0
2550,1.0
2551,0.0
2552,0.0
2553,0.0
2554,5.0
2555,3.0
2556,1.0
2557,0.0
2558,7.0
2559,1.0
2560,4.0
2561,1.0
2562,1.0
2563,0.0
2564,1.0
2565,0.0
2566,3.0
2567,0.0
2568,0.0
2569,0.0
2570,2.0
2571,2.0
2572,1.0
2573,1.0
2574,0.0
2575,3.0
2576,3.0
2577,0.0
2578,1.0
2579,1.0
2580,1.0
2581,0.0
2582,2.0
2583,1.0
2584,2.0
2585,1.0
2586,5.0
2587,3.0
2588,2.0
2589,3.0
2590,0.0
2591,3.0
2592,0.0
2593,0.0
2594,0.0
2595,1.0
2596,0.0
2597,2.0
2598,2.0
2599,0.0
2600,1.0
2601,3.0
2602,1.0
2603,1.0
2604,3.0
2605,0.0
2606,2.0
2607,5.0
2608,5.0
2609,1.0
2610,0.0
2611,1.0
2612,2.0
2613,5.0
2614,0.0
2615,5.0
2616,0.0
2617,0.0
2618,2.0
2619,1.0
2620,0.0
2621,1.0
2622,0.0
2623,0.0
2624,4.0
2625,1.0
2626,0.0
2627,3.0
2628,1.0
2629,1.0
2630,6.0
2631,2.0
2632,0.0
2633,6.0
2634,0.0
2635,0.0
2636,2.0
2637,2.0
2638,0.0
2639,0.0
2640,1.0
2641,0.0
2642,0.0
2643,1.0
2644,1.0
2645,1.0
2646,0.0
2647,1.0
2648,0.0
2649,1.0
2650,1.0
2651,0.0
2652,1.0
2653,2.0
2654,2.0
2655,0.0
2656,2.0
2657,0.0
2658,0.0
2659,0.0
2660,3.0
2661,3.0
2662,0.0
2663,2.0
2664,0.0
2665,2.0
2666,0.0
2667,1.0
2668,0.0
2669,1.0
2670,0.0
2671,0.0
2672,1.0
2673,3.0
2674,2.0
2675,1.0
2676,1.0
2677,2.0
2678,1.0
2679,0.0
2680,1.0
2681,0.0
2682,1.0
2683,4.0
2684,1.0
2685,0.0
2686,0.0
2687,1.0
2688,1.0
2689,13.0
2690,0.0
2691,0.0
2692,5.0
2693,0.0
2694,0.0
2695,2.0
2696,0.0
2697,0.0
2698,2.0
2699,1.0
2700,2.0
2701,0.0
2702,0.0
2703,0.0
2704,4.0
2705,0.0
2706,2.0
2707,1.0
2708,5.0
2709,5.0
2710,0.0
2711,1.0
2712,1.0
2713,3.0
2714,4.0
2715,3.0
2716,0.0
2717,3.0
2718,3.0
2719,7.0
2720,0.0
2721,1.0
2722,2.0
2723,2.0
2724,0.0
2725,4.0
2726,1.0
2727,0.0
2728,3.0
2729,0.0
2730,4.0
2731,2.0
2732,1.0
2733,1.0
2734,0.0
2735,0.0
2736,0.0
2737,5.0
2738,0.0
2739,0.0
2740,4.0
2741,0.0
2742,0.0
2743,1.0
2744,0.0
2745,2.0
2746,4.0
2747,0.0
2748,0.0
2749,1.0
2750,2.0
2751,1.0
2752,2.0
2753,1.0
2754,0.0
2755,0.0
2756,4.0
2757,0.0
2758,0.0
2759,3.0
2760,0.0
2761,1.0
2762,1.0
2763,1.0
2764,0.0
2765,3.0
2766,0.0
2767,2.0
2768,0.0
2769,0.0
2770,0.0
2771,2.0
2772,1.0
2773,2.0
2774,0.0
2775,0.0
2776,0.0
2777,1.0
2778,3.0
2779,0.0
2780,0.0
2781,1.0
2782,0.0
2783,2.0
2784,1.0
2785,3.0
2786,1.0
2787,0.0
2788,0.0
2789,0.0
2790,2.0
2791,0.0
2792,2.0
2793,0.0
2794,1.0
2795,2.0
2796,0.0
2797,0.0
2798,0.0
2799,1.0
2800,2.0
2801,0.0
2802,1.0
2803,2.0
2804,1.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,3.0
2812,1.0
2813,0.0
2814,0.0
2815,2.0
2816,2.0
2817,0.0
2818,2.0
2819,1.0
2820,0.0
2821,0.0
2822,2.0
2823,0.0
2824,3.0
2825,2.0
2826,1.0
2827,0.0
2828,0.0
2829,0.0
2830,2.0
2831,2.0
2832,0.0
2833,0.0
2834,0.0
2835,2.0
2836,1.0
2837,0.0
2838,1.0
2839,0.0
2840,1.0
2841,0.0
2842,0.0
2843,1.0
2844,0.0
2845,2.0
2846,0.0
2847,0.0
2848,1.0
2849,1.0
2850,2.0
2851,1.0
2852,2.0
2853,1.0
2854,1.0
2855,0.0
2856,4.0
2857,3.0
2858,0.0
2859,1.0
2860,2.0
2861,0.0
2862,1.0
2863,0.0
2864,0.0
2865,0.0
2866,1.0
2867,5.0
2868,1.0
2869,0.0
2870,1.0
2871,1.0
2872,0.0
2873,0.0
2874,1.0
2875,0.0
2876,0.0
2877,0.0
2878,1.0
2879,2.0
2880,0.0
2881,0.0
2882,0.0
2883,2.0
2884,1.0
2885,0.0
2886,2.0
2887,2.0
2888,1.0
2889,3.0
2890,0.0
2891,0.0
2892,1.0
2893,0.0
2894,0.0
2895,0.0
2896,1.0
2897,1.0
2898,2.0
2899,0.0
2900,0.0
2901,0.0
2902,1.0
2903,1.0
2904,0.0
2905,0.0
2906,0.0
2907,3.0
2908,2.0
2909,0.0
2910,0.0
2911,0.0
2912,1.0
2913,1.0
2914,0.0
2915,0.0
2916,0.0
2917,2.0
2918,1.0
2919,1.0
2920,0.0
2921,2.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,1.0
2927,1.0
2928,1.0
2929,1.0
2930,1.0
2931,2.0
2932,1.0
2933,2.0
2934,2.0
2935,0.0
2936,3.0
2937,0.0
2938,1.0
2939,1.0
2940,3.0
2941,1.0
2942,2.0
2943,1.0
2944,2.0
2945,0.0
2946,4.0
2947,0.0
2948,1.0
2949,1.0
2950,0.0
2951,0.0
2952,1.0
2953,2.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,2.0
2961,1.0
2962,0.0
2963,0.0
2964,1.0
2965,0.0
2966,2.0
2967,1.0
2968,0.0
2969,1.0
2970,6.0
2971,2.0
2972,0.0
2973,1.0
2974,0.0
2975,0.0
2976,3.0
2977,1.0
2978,0.0
2979,0.0
2980,0.0
2981,6.0
2982,0.0
2983,1.0
2984,0.0
2985,1.0
2986,0.0
2987,2.0
2988,3.0
2989,4.0
2990,1.0
2991,1.0
2992,0.0
2993,0.0
2994,0.0
2995,5.0
2996,0.0
2997,0.0
2998,0.0
2999,2.0
3000,0.0
3001,3.0
3002,1.0
3003,2.0
3004,2.0
3005,0.0
3006,3.0
3007,4.0
3008,1.0
3009,0.0
3010,1.0
3011,3.0
3012,0.0
3013,3.0
3014,1.0
3015,1.0
3016,0.0
3017,0.0
3018,0.0
3019,2.0
3020,0.0
3021,2.0
3022,0.0
3023,1.0
3024,0.0
3025,1.0
3026,1.0
3027,1.0
3028,2.0
3029,0.0
3030,0.0
3031,0.0
3032,2.0
3033,2.0
3034,0.0
3035,2.0
3036,0.0
3037,0.0
3038,0.0
3039,4.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,1.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,1.0
3053,0.0
3054,0.0
3055,2.0
3056,4.0
3057,1.0
3058,1.0
3059,0.0
3060,0.0
3061,1.0
3062,0.0
3063,0.0
3064,4.0
3065,2.0
3066,0.0
3067,0.0
3068,0.0
3069,1.0
3070,2.0
3071,0.0
3072,4.0
3073,0.0
3074,1.0
3075,2.0
3076,0.0
3077,1.0
3078,1.0
3079,0.0
3080,0.0
3081,1.0
3082,2.0
3083,0.0
3084,0.0
3085,1.0
3086,1.0
3087,1.0
3088,0.0
3089,2.0
3090,0.0
3091,0.0
3092,0.0
3093,1.0
3094,0.0
3095,2.0
3096,3.0
3097,2.0
3098,2.0
3099,1.0
3100,0.0
3101,2.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,1.0
3108,0.0
3109,2.0
3110,1.0
3111,0.0
3112,0.0
3113,2.0
3114,2.0
3115,0.0
3116,1.0
3117,2.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,2.0
3123,1.0
3124,1.0
3125,2.0
3126,2.0
3127,2.0
3128,0.0
3129,0.0
3130,1.0
3131,2.0
3132,4.0
3133,0.0
3134,0.0
3135,2.0
3136,0.0
3137,3.0
3138,1.0
3139,1.0
3140,2.0
3141,1.0
3142,1.0
3143,2.0
3144,1.0
3145,0.0
3146,0.0
3147,3.0
3148,1.0
3149,2.0
3150,3.0
3151,1.0
3152,1.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,1.0
3158,1.0
3159,0.0
3160,1.0
3161,2.0
3162,8.0
3163,0.0
3164,0.0
3165,2.0
3166,0.0
3167,3.0
3168,3.0
3169,2.0
3170,4.0
3171,0.0
3172,2.0
3173,0.0
3174,1.0
3175,1.0
3176,0.0
3177,4.0
3178,0.0
3179,4.0
3180,0.0
3181,0.0
3182,0.0
3183,1.0
3184,0.0
3185,0.0
3186,0.0
3187,1.0
3188,2.0
3189,2.0
3190,1.0
3191,0.0
3192,1.0
3193,0.0
3194,0.0
3195,0.0
3196,1.0
3197,0.0
3198,0.0
3199,5.0
3200,1.0
3201,0.0
3202,2.0
3203,2.0
3204,7.0
3205,5.0
3206,4.0
3207,1.0
3208,0.0
3209,0.0
3210,0.0
3211,2.0
3212,0.0
3213,3.0
3214,0.0
3215,2.0
3216,1.0
3217,0.0
3218,0.0
3219,1.0
3220,0.0
3221,0.0
3222,0.0
3223,2.0
3224,1.0
3225,0.0
3226,1.0
3227,4.0
3228,0.0
3229,0.0
3230,1.0
3231,1.0
3232,0.0
3233,0.0
3234,0.0
3235,3.0
3236,2.0
3237,0.0
3238,1.0
3239,0.0
3240,4.0
3241,1.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,3.0
3250,2.0
3251,2.0
3252,0.0
3253,0.0
3254,2.0
3255,0.0
3256,0.0
3257,1.0
3258,1.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,1.0
3264,0.0
3265,1.0
3266,0.0
3267,0.0
3268,5.0
3269,0.0
3270,0.0
3271,0.0
3272,1.0
3273,1.0
3274,1.0
3275,0.0
3276,0.0
3277,0.0
3278,3.0
3279,1.0
3280,0.0
3281,1.0
3282,3.0
3283,0.0
3284,0.0
3285,2.0
3286,0.0
3287,0.0
3288,0.0
3289,1.0
3290,1.0
3291,1.0
3292,5.0
3293,0.0
3294,1.0
3295,0.0
3296,0.0
3297,2.0
3298,7.0
3299,1.0
3300,0.0
3301,0.0
3302,1.0
3303,0.0
3304,1.0
3305,0.0
3306,2.0
3307,1.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,2.0
3313,1.0
3314,2.0
3315,3.0
3316,2.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,2.0
3322,1.0
3323,0.0
3324,1.0
3325,1.0
3326,0.0
3327,0.0
3328,0.0
3329,2.0
3330,0.0
3331,1.0
3332,1.0
3333,2.0
3334,0.0
3335,1.0
3336,1.0
3337,0.0
3338,1.0
3339,0.0
3340,1.0
3341,0.0
3342,0.0
3343,2.0
3344,1.0
3345,0.0
3346,2.0
3347,1.0
3348,3.0
3349,2.0
3350,1.0
3351,3.0
3352,0.0
3353,0.0
3354,0.0
3355,3.0
3356,1.0
3357,0.0
3358,0.0
3359,0.0
3360,7.0
3361,0.0
3362,0.0
3363,0.0
3364,1.0
3365,1.0
3366,5.0
3367,5.0
3368,0.0
3369,0.0
3370,2.0
3371,1.0
3372,1.0
3373,0.0
3374,0.0
3375,0.0
3376,1.0
3377,2.0
3378,0.0
3379,2.0
3380,1.0
3381,0.0
3382,0.0
3383,0.0
3384,4.0
3385,0.0
3386,0.0
3387,0.0
3388,3.0
3389,0.0
3390,3.0
3391,2.0
3392,0.0
3393,0.0
3394,11.0
3395,0.0
3396,0.0
3397,2.0
3398,0.0
3399,1.0
3400,0.0
3401,1.0
3402,5.0
3403,4.0
3404,1.0
3405,0.0
3406,1.0
3407,0.0
3408,3.0
3409,0.0
3410,3.0
3411,3.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,0.0
3417,0.0
3418,1.0
3419,2.0
3420,0.0
3421,0.0
3422,2.0
3423,0.0
3424,0.0
3425,0.0
3426,0.0
3427,2.0
3428,0.0
3429,0.0
3430,1.0
3431,1.0
3432,0.0
3433,0.0
3434,0.0
3435,1.0
3436,2.0
3437,6.0
3438,1.0
3439,5.0
3440,1.0
3441,2.0
3442,0.0
3443,2.0
3444,3.0
3445,0.0
3446,0.0
3447,0.0
3448,0.0
3449,1.0
3450,1.0
3451,1.0
3452,0.0
3453,0.0
3454,3.0
3455,0.0
3456,2.0
3457,0.0
3458,2.0
3459,1.0
3460,1.0
3461,0.0
3462,0.0
3463,0.0
3464,0.0
3465,2.0
3466,1.0
3467,2.0
3468,1.0
3469,0.0
3470,0.0
3471,0.0
3472,8.0
3473,2.0
3474,0.0
3475,0.0
3476,2.0
3477,1.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,2.0
3488,0.0
3489,0.0
3490,0.0
3491,1.0
3492,1.0
3493,0.0
3494,0.0
3495,3.0
3496,1.0
3497,0.0
3498,2.0
3499,0.0
3500,2.0
3501,0.0
3502,1.0
3503,0.0
3504,0.0
3505,2.0
3506,0.0
3507,0.0
3508,1.0
3509,0.0
3510,4.0
3511,1.0
3512,0.0
3513,2.0
3514,1.0
3515,1.0
3516,1.0
3517,1.0
3518,1.0
3519,0.0
3520,3.0
3521,0.0
3522,1.0
3523,1.0
3524,0.0
3525,0.0
3526,3.0
3527,1.0
3528,0.0
3529,2.0
3530,1.0
3531,3.0
3532,2.0
3533,0.0
3534,3.0
3535,1.0
3536,2.0
3537,1.0
3538,0.0
3539,0.0
3540,2.0
3541,1.0
3542,1.0
3543,1.0
3544,0.0
3545,3.0
3546,0.0
3547,0.0
3548,0.0
3549,0.0
3550,2.0
3551,1.0
3552,4.0
3553,1.0
3554,1.0
3555,2.0
3556,1.0
3557,2.0
3558,1.0
3559,1.0
3560,1.0
3561,0.0
3562,3.0
3563,0.0
3564,0.0
3565,2.0
3566,0.0
3567,0.0
3568,2.0
3569,1.0
3570,2.0
3571,2.0
3572,3.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,2.0
3578,0.0
3579,2.0
3580,0.0
3581,0.0
3582,2.0
3583,0.0
3584,0.0
3585,1.0
3586,0.0
3587,2.0
3588,0.0
3589,0.0
3590,0.0
3591,3.0
3592,0.0
3593,0.0
3594,1.0
3595,2.0
3596,0.0
3597,2.0
3598,1.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,1.0
3604,5.0
3605,1.0
3606,0.0
3607,0.0
3608,2.0
3609,0.0
3610,0.0
3611,0.0
3612,0.0
3613,0.0
3614,0.0
3615,1.0
3616,1.0
3617,3.0
3618,0.0
3619,0.0
3620,0.0
3621,1.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,1.0
3629,2.0
3630,0.0
3631,0.0
3632,0.0
3633,4.0
3634,1.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,1.0
3640,0.0
3641,0.0
3642,3.0
3643,3.0
3644,2.0
3645,0.0
3646,2.0
3647,1.0
3648,4.0
3649,2.0
3650,2.0
3651,0.0
3652,4.0
3653,0.0
3654,0.0
3655,2.0
3656,1.0
3657,5.0
3658,4.0
3659,0.0
3660,0.0
3661,1.0
3662,2.0
3663,3.0
3664,0.0
3665,0.0
3666,0.0
3667,2.0
3668,1.0
3669,0.0
3670,3.0
3671,2.0
3672,1.0
3673,0.0
3674,11.0
3675,1.0
3676,0.0
3677,0.0
3678,0.0
3679,2.0
3680,0.0
3681,0.0
3682,2.0
3683,1.0
3684,1.0
3685,1.0
3686,3.0
3687,2.0
3688,0.0
3689,1.0
3690,10.0
3691,0.0
3692,2.0
3693,6.0
3694,0.0
3695,1.0
3696,3.0
3697,0.0
3698,8.0
3699,0.0
3700,2.0
3701,0.0
3702,0.0
3703,1.0
3704,0.0
3705,2.0
3706,2.0
3707,0.0
3708,0.0
3709,0.0
3710,3.0
3711,1.0
3712,2.0
3713,4.0
3714,0.0
3715,3.0
3716,0.0
3717,3.0
3718,1.0
3719,1.0
3720,3.0
3721,0.0
3722,2.0
3723,1.0
3724,0.0
3725,1.0
3726,0.0
3727,0.0
3728,1.0
3729,1.0
3730,0.0
3731,0.0
3732,2.0
3733,0.0
3734,0.0
3735,0.0
3736,0.0
3737,2.0
3738,0.0
3739,2.0
3740,0.0
3741,0.0
3742,1.0
3743,2.0
3744,1.0
3745,2.0
3746,0.0
3747,1.0
3748,1.0
3749,0.0
3750,2.0
3751,3.0
3752,0.0
3753,1.0
3754,0.0
3755,0.0
3756,2.0
3757,1.0
3758,0.0
3759,0.0
3760,3.0
3761,0.0
3762,4.0
3763,2.0
3764,4.0
3765,3.0
3766,2.0
3767,0.0
3768,0.0
3769,3.0
3770,0.0
3771,4.0
3772,1.0
3773,0.0
3774,1.0
3775,0.0
3776,1.0
3777,0.0
3778,1.0
3779,0.0
3780,2.0
3781,0.0
3782,3.0
3783,0.0
3784,1.0
3785,1.0
3786,0.0
3787,0.0
3788,0.0
3789,0.0
3790,3.0
3791,0.0
3792,0.0
3793,1.0
3794,1.0
3795,0.0
3796,0.0
3797,1.0
3798,0.0
3799,0.0
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,3.0
3805,2.0
3806,0.0
3807,0.0
3808,0.0
3809,0.0
3810,0.0
3811,0.0
3812,1.0
3813,0.0
3814,1.0
3815,2.0
3816,2.0
3817,0.0
3818,1.0
3819,0.0
3820,1.0
3821,1.0
3822,1.0
3823,0.0
3824,0.0
3825,0.0
3826,1.0
3827,6.0
3828,0.0
3829,0.0
3830,5.0
3831,2.0
3832,5.0
3833,1.0
3834,0.0
3835,0.0
3836,4.0
3837,0.0
3838,4.0
3839,0.0
3840,3.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,3.0
3847,1.0
3848,0.0
3849,3.0
3850,0.0
3851,0.0
3852,0.0
3853,1.0
3854,1.0
3855,3.0
3856,0.0
3857,2.0
3858,1.0
3859,0.0
3860,1.0
3861,0.0
3862,2.0
3863,4.0
3864,2.0
3865,0.0
3866,4.0
3867,0.0
3868,2.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,1.0
3875,2.0
3876,2.0
3877,0.0
3878,4.0
3879,1.0
3880,2.0
3881,5.0
3882,2.0
3883,2.0
3884,0.0
3885,0.0
3886,1.0
3887,0.0
3888,3.0
3889,0.0
3890,1.0
3891,3.0
3892,0.0
3893,0.0
3894,0.0
3895,2.0
3896,0.0
3897,3.0
3898,0.0
3899,0.0
3900,3.0
3901,0.0
3902,0.0
3903,0.0
3904,2.0
3905,2.0
3906,0.0
3907,2.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,2.0
3913,2.0
3914,1.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,1.0
3920,2.0
3921,0.0
3922,0.0
3923,0.0
3924,2.0
3925,2.0
3926,1.0
3927,0.0
3928,3.0
3929,1.0
3930,0.0
3931,2.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,1.0
3939,1.0
3940,0.0
3941,2.0
3942,2.0
3943,0.0
3944,1.0
3945,0.0
3946,4.0
3947,1.0
3948,2.0
3949,0.0
3950,1.0
3951,0.0
3952,1.0
3953,2.0
3954,7.0
3955,7.0
3956,1.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,1.0
3963,0.0
3964,1.0
3965,0.0
3966,0.0
3967,2.0
3968,0.0
3969,0.0
3970,2.0
3971,2.0
3972,1.0
3973,0.0
3974,2.0
3975,0.0
3976,2.0
3977,4.0
3978,0.0
3979,2.0
3980,0.0
3981,0.0
3982,1.0
3983,4.0
3984,0.0
3985,1.0
3986,2.0
3987,2.0
3988,0.0
3989,1.0
3990,1.0
3991,0.0
3992,2.0
3993,0.0
3994,3.0
3995,1.0
3996,3.0
3997,2.0
3998,3.0
3999,1.0
4000,0.0
4001,3.0
4002,4.0
4003,5.0
4004,0.0
4005,0.0
4006,1.0
4007,0.0
4008,1.0
4009,1.0
4010,2.0
4011,1.0
4012,0.0
4013,0.0
4014,0.0
4015,1.0
4016,2.0
4017,0.0
4018,0.0
4019,1.0
4020,2.0
4021,3.0
4022,2.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,1.0
4028,1.0
4029,0.0
4030,0.0
4031,1.0
4032,5.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,2.0
4038,4.0
4039,11.0
4040,2.0
4041,2.0
4042,0.0
4043,1.0
4044,0.0
4045,1.0
4046,0.0
4047,0.0
4048,1.0
4049,0.0
4050,2.0
4051,1.0
4052,2.0
4053,2.0
4054,0.0
4055,0.0
4056,2.0
4057,0.0
4058,0.0
4059,1.0
4060,0.0
4061,0.0
4062,1.0
4063,2.0
4064,3.0
4065,0.0
4066,0.0
4067,0.0
4068,2.0
4069,0.0
4070,1.0
4071,0.0
4072,1.0
4073,0.0
4074,1.0
4075,3.0
4076,0.0
4077,0.0
4078,1.0
4079,1.0
4080,0.0
4081,0.0
4082,1.0
4083,0.0
4084,0.0
4085,1.0
4086,1.0
4087,3.0
4088,4.0
4089,3.0
4090,0.0
4091,1.0
4092,0.0
4093,1.0
4094,1.0
4095,0.0
4096,0.0
4097,1.0
4098,1.0
4099,0.0
4100,1.0
4101,0.0
4102,1.0
4103,0.0
4104,4.0
4105,0.0
4106,0.0
4107,0.0
4108,1.0
4109,3.0
4110,1.0
4111,2.0
4112,0.0
4113,2.0
4114,0.0
4115,2.0
4116,0.0
4117,2.0
4118,0.0
4119,0.0
4120,2.0
4121,0.0
4122,0.0
4123,4.0
4124,1.0
4125,0.0
4126,2.0
4127,1.0
4128,3.0
4129,0.0
4130,3.0
4131,0.0
4132,2.0
4133,0.0
4134,0.0
4135,1.0
4136,1.0
4137,0.0
