,Slc17a7
52641,66.0
52642,6.0
52643,1.0
52644,43.0
52645,117.0
52646,12.0
52647,74.0
52648,37.0
52649,40.0
52650,10.0
52651,118.0
52652,3.0
52653,126.0
52654,0.0
52655,37.0
52656,47.0
52657,19.0
52658,65.0
52659,8.0
52660,62.0
52661,8.0
52662,45.0
52663,3.0
52664,58.0
52665,127.0
52666,1.0
52667,213.0
52668,137.0
52669,71.0
52670,23.0
52671,7.0
52672,123.0
52673,18.0
52674,60.0
52675,33.0
52676,37.0
52677,67.0
52678,78.0
52679,81.0
52680,138.0
52681,100.0
52682,0.0
52683,12.0
52684,4.0
52685,126.0
52686,10.0
52687,2.0
52688,134.0
52689,12.0
52690,107.0
52691,19.0
52692,0.0
52693,0.0
52694,72.0
52695,76.0
52696,77.0
52697,2.0
52698,2.0
52699,61.0
52700,3.0
52701,1.0
52702,1.0
52703,36.0
52704,1.0
52705,1.0
52706,24.0
52707,27.0
52708,1.0
52709,2.0
52710,0.0
52711,36.0
52712,69.0
52713,11.0
52714,38.0
52715,44.0
52716,32.0
52717,90.0
52718,5.0
52719,54.0
52720,19.0
52721,137.0
52722,41.0
52723,0.0
52724,91.0
52725,63.0
52726,69.0
52727,0.0
52728,6.0
52729,0.0
52730,135.0
52731,127.0
52732,21.0
52733,0.0
52734,0.0
52735,0.0
52736,0.0
52737,1.0
52738,1.0
52739,2.0
52740,0.0
52741,0.0
52742,0.0
52743,1.0
52744,1.0
52745,1.0
52746,0.0
52747,0.0
52748,1.0
52749,0.0
52750,0.0
52751,1.0
52752,2.0
52753,0.0
52754,0.0
52755,0.0
52756,4.0
52757,0.0
52758,2.0
52759,0.0
52760,2.0
52761,0.0
52762,0.0
52763,0.0
52764,1.0
52765,0.0
52766,0.0
52767,1.0
52768,0.0
52769,1.0
52770,1.0
52771,1.0
52772,0.0
52773,1.0
52774,3.0
52775,3.0
52776,1.0
52777,1.0
52778,49.0
52779,71.0
52780,0.0
52781,28.0
52782,90.0
52783,33.0
52784,11.0
52785,38.0
52786,3.0
52787,8.0
52788,10.0
52789,87.0
52790,108.0
52791,11.0
52792,0.0
52793,89.0
52794,3.0
52795,91.0
52796,69.0
52797,5.0
52798,81.0
52799,2.0
52800,0.0
52801,6.0
52802,71.0
52803,0.0
52804,10.0
52805,73.0
52806,124.0
52807,60.0
52808,0.0
52809,37.0
52810,42.0
52811,1.0
52812,38.0
52813,0.0
52814,4.0
52815,86.0
52816,0.0
52817,0.0
52818,58.0
52819,79.0
52820,0.0
52821,84.0
52822,1.0
52823,103.0
52824,3.0
52825,10.0
52826,0.0
52827,135.0
52828,47.0
52829,0.0
52830,11.0
52831,143.0
52832,0.0
52833,126.0
52834,53.0
52835,0.0
52836,0.0
52837,84.0
52838,90.0
52839,0.0
52840,20.0
52841,22.0
52842,7.0
52843,1.0
52844,28.0
52845,43.0
52846,92.0
52847,100.0
52848,47.0
52849,8.0
52850,37.0
52851,3.0
52852,0.0
52853,23.0
52854,46.0
52855,1.0
52856,89.0
52857,96.0
52858,64.0
52859,19.0
52860,10.0
52861,25.0
52862,78.0
52863,51.0
52864,69.0
52865,1.0
52866,136.0
52867,23.0
52868,1.0
52869,74.0
52870,37.0
52871,22.0
52872,67.0
52873,55.0
52874,68.0
52875,111.0
52876,110.0
52877,16.0
52878,46.0
52879,60.0
52880,92.0
52881,104.0
52882,17.0
52883,13.0
52884,31.0
52885,48.0
52886,24.0
52887,92.0
52888,8.0
52889,112.0
52890,105.0
52891,0.0
52892,113.0
52893,0.0
52894,0.0
52895,62.0
52896,0.0
52897,55.0
52898,119.0
52899,65.0
52900,11.0
52901,28.0
52902,1.0
52903,123.0
52904,43.0
52905,23.0
52906,0.0
52907,6.0
52908,64.0
52909,122.0
52910,1.0
52911,10.0
52912,44.0
52913,1.0
52914,7.0
52915,4.0
52916,31.0
52917,79.0
52918,15.0
52919,87.0
52920,0.0
52921,0.0
52922,0.0
52923,20.0
52924,54.0
52925,97.0
52926,2.0
52927,0.0
52928,69.0
52929,108.0
52930,46.0
52931,5.0
52932,4.0
52933,0.0
52934,1.0
52935,4.0
52936,44.0
52937,3.0
52938,53.0
52939,27.0
52940,0.0
52941,14.0
52942,4.0
52943,64.0
52944,0.0
52945,21.0
52946,29.0
52947,52.0
52948,9.0
52949,0.0
52950,3.0
52951,0.0
52952,48.0
52953,9.0
52954,59.0
52955,0.0
52956,3.0
52957,76.0
52958,11.0
52959,83.0
52960,53.0
52961,5.0
52962,2.0
52963,108.0
52964,33.0
52965,49.0
52966,21.0
52967,158.0
52968,13.0
52969,1.0
52970,77.0
52971,74.0
52972,74.0
52973,196.0
52974,169.0
52975,140.0
52976,2.0
52977,73.0
52978,89.0
52979,3.0
52980,0.0
52981,0.0
52982,62.0
52983,6.0
52984,3.0
52985,0.0
52986,91.0
52987,1.0
52988,20.0
52989,155.0
52990,2.0
52991,160.0
52992,83.0
52993,171.0
52994,113.0
52995,6.0
52996,242.0
52997,210.0
52998,3.0
52999,50.0
53000,60.0
53001,4.0
53002,8.0
53003,25.0
53004,1.0
53005,186.0
53006,58.0
53007,106.0
53008,58.0
53009,13.0
53010,6.0
53011,61.0
53012,0.0
53013,99.0
53014,211.0
53015,61.0
53016,13.0
53017,31.0
53018,142.0
53019,11.0
53020,148.0
53021,0.0
53022,57.0
53023,0.0
53024,50.0
53025,219.0
53026,1.0
53027,1.0
53028,104.0
53029,100.0
53030,27.0
53031,0.0
53032,142.0
53033,128.0
53034,1.0
53035,153.0
53036,41.0
53037,94.0
53038,1.0
53039,237.0
53040,2.0
53041,47.0
53042,133.0
53043,104.0
53044,223.0
53045,62.0
53046,46.0
53047,0.0
53048,220.0
53049,17.0
53050,27.0
53051,224.0
53052,17.0
53053,0.0
53054,9.0
53055,218.0
53056,0.0
53057,2.0
53058,2.0
53059,179.0
53060,9.0
53061,116.0
53062,55.0
53063,133.0
53064,139.0
53065,0.0
53066,0.0
53067,1.0
53068,11.0
53069,76.0
53070,71.0
53071,156.0
53072,88.0
53073,0.0
53074,113.0
53075,4.0
53076,41.0
53077,5.0
53078,80.0
53079,20.0
53080,6.0
53081,0.0
53082,1.0
53083,23.0
53084,110.0
53085,74.0
53086,57.0
53087,52.0
53088,44.0
53089,199.0
53090,138.0
53091,7.0
53092,37.0
53093,136.0
53094,146.0
53095,54.0
53096,20.0
53097,5.0
53098,10.0
53099,0.0
53100,37.0
53101,118.0
53102,48.0
53103,125.0
53104,2.0
53105,142.0
53106,3.0
53107,105.0
53108,1.0
53109,83.0
53110,29.0
53111,32.0
53112,54.0
53113,104.0
53114,16.0
53115,4.0
53116,108.0
53117,21.0
53118,157.0
53119,15.0
53120,100.0
53121,263.0
53122,88.0
53123,1.0
53124,35.0
53125,1.0
53126,128.0
53127,0.0
53128,3.0
53129,0.0
53130,116.0
53131,0.0
53132,6.0
53133,118.0
53134,152.0
53135,30.0
53136,75.0
53137,139.0
53138,64.0
53139,95.0
53140,119.0
53141,19.0
53142,123.0
53143,216.0
53144,15.0
53145,21.0
53146,108.0
53147,146.0
53148,5.0
53149,93.0
53150,0.0
53151,44.0
53152,133.0
53153,2.0
53154,0.0
53155,130.0
53156,169.0
53157,160.0
53158,171.0
53159,50.0
53160,0.0
53161,46.0
53162,171.0
53163,89.0
53164,74.0
53165,79.0
53166,14.0
53167,43.0
53168,101.0
53169,42.0
53170,1.0
53171,48.0
53172,18.0
53173,82.0
53174,138.0
53175,101.0
53176,64.0
53177,48.0
53178,119.0
53179,11.0
53180,1.0
53181,74.0
53182,36.0
53183,141.0
53184,161.0
53185,6.0
53186,0.0
53187,2.0
53188,0.0
53189,2.0
53190,2.0
53191,128.0
53192,0.0
53193,0.0
53194,29.0
53195,0.0
53196,0.0
53197,1.0
53198,0.0
53199,0.0
53200,1.0
53201,2.0
53202,5.0
53203,78.0
53204,0.0
53205,11.0
53206,0.0
53207,0.0
53208,1.0
53209,0.0
53210,68.0
53211,159.0
53212,0.0
53213,0.0
53214,0.0
53215,26.0
53216,0.0
53217,0.0
53218,18.0
53219,1.0
53220,0.0
53221,4.0
53222,50.0
53223,0.0
53224,0.0
53225,0.0
53226,1.0
53227,0.0
53228,0.0
53229,0.0
53230,0.0
53231,1.0
53232,60.0
53233,0.0
53234,1.0
53235,0.0
53236,51.0
53237,0.0
53238,0.0
53239,44.0
53240,0.0
53241,0.0
53242,142.0
53243,1.0
53244,1.0
53245,1.0
53246,0.0
53247,121.0
53248,0.0
53249,0.0
53250,0.0
53251,1.0
53252,0.0
53253,0.0
53254,66.0
53255,0.0
53256,93.0
53257,1.0
53258,0.0
53259,106.0
53260,4.0
53261,71.0
53262,4.0
53263,6.0
53264,98.0
53265,0.0
53266,0.0
53267,105.0
53268,10.0
53269,108.0
53270,15.0
53271,0.0
53272,2.0
53273,32.0
53274,2.0
53275,0.0
53276,3.0
53277,127.0
53278,2.0
53279,3.0
53280,32.0
53281,6.0
53282,1.0
53283,1.0
53284,8.0
53285,1.0
53286,70.0
53287,51.0
53288,5.0
53289,0.0
53290,49.0
53291,165.0
53292,152.0
53293,0.0
53294,0.0
53295,61.0
53296,0.0
53297,8.0
53298,3.0
53299,26.0
53300,32.0
53301,135.0
53302,55.0
53303,89.0
53304,1.0
53305,14.0
53306,1.0
53307,0.0
53308,23.0
53309,1.0
53310,54.0
53311,104.0
53312,30.0
53313,1.0
53314,1.0
53315,102.0
53316,1.0
53317,78.0
53318,2.0
53319,3.0
53320,30.0
53321,115.0
53322,44.0
53323,49.0
53324,0.0
53325,47.0
53326,0.0
53327,1.0
53328,103.0
53329,2.0
53330,2.0
53331,0.0
53332,2.0
53333,0.0
53334,44.0
53335,18.0
53336,0.0
53337,0.0
53338,68.0
53339,0.0
53340,155.0
53341,68.0
53342,59.0
53343,86.0
53344,83.0
53345,36.0
53346,37.0
53347,2.0
53348,60.0
53349,61.0
53350,131.0
53351,0.0
53352,19.0
53353,129.0
53354,41.0
53355,10.0
53356,100.0
53357,120.0
53358,96.0
53359,1.0
53360,2.0
53361,1.0
53362,22.0
53363,159.0
53364,6.0
53365,51.0
53366,90.0
53367,14.0
53368,0.0
53369,103.0
53370,1.0
53371,2.0
53372,78.0
53373,58.0
53374,104.0
53375,126.0
53376,52.0
53377,17.0
53378,0.0
53379,36.0
53380,9.0
53381,0.0
53382,67.0
53383,142.0
53384,53.0
53385,66.0
53386,40.0
53387,54.0
53388,26.0
53389,155.0
53390,5.0
53391,17.0
53392,137.0
53393,125.0
53394,1.0
53395,126.0
53396,19.0
53397,4.0
53398,102.0
53399,90.0
53400,78.0
53401,54.0
53402,41.0
53403,69.0
53404,38.0
53405,32.0
53406,20.0
53407,7.0
53408,148.0
53409,45.0
53410,110.0
53411,85.0
53412,93.0
53413,3.0
53414,135.0
53415,17.0
53416,84.0
53417,156.0
53418,49.0
53419,131.0
53420,89.0
53421,17.0
53422,64.0
53423,178.0
53424,106.0
53425,0.0
53426,163.0
53427,59.0
53428,135.0
53429,0.0
53430,78.0
53431,129.0
53432,2.0
53433,6.0
53434,22.0
53435,103.0
53436,7.0
53437,126.0
53438,0.0
53439,121.0
53440,0.0
53441,5.0
53442,162.0
53443,1.0
53444,137.0
53445,62.0
53446,0.0
53447,0.0
53448,0.0
53449,119.0
53450,18.0
53451,1.0
53452,54.0
53453,2.0
53454,0.0
53455,94.0
53456,9.0
53457,32.0
53458,140.0
53459,14.0
53460,78.0
53461,94.0
53462,2.0
53463,157.0
53464,1.0
53465,4.0
53466,1.0
53467,131.0
53468,81.0
53469,106.0
53470,2.0
53471,142.0
53472,53.0
53473,40.0
53474,4.0
53475,1.0
53476,1.0
53477,0.0
53478,99.0
53479,22.0
53480,15.0
53481,2.0
53482,27.0
53483,5.0
53484,8.0
53485,0.0
53486,0.0
53487,181.0
53488,1.0
53489,2.0
53490,71.0
53491,195.0
53492,8.0
53493,17.0
53494,8.0
53495,64.0
53496,0.0
53497,6.0
53498,0.0
53499,24.0
53500,0.0
53501,18.0
53502,2.0
53503,29.0
53504,5.0
53505,0.0
53506,0.0
53507,0.0
53508,6.0
53509,27.0
53510,58.0
53511,118.0
53512,7.0
53513,146.0
53514,171.0
53515,0.0
53516,72.0
53517,5.0
53518,37.0
53519,2.0
53520,28.0
53521,7.0
53522,7.0
53523,206.0
53524,0.0
53525,5.0
53526,2.0
53527,0.0
53528,18.0
53529,0.0
53530,17.0
53531,19.0
53532,13.0
53533,2.0
53534,0.0
53535,0.0
53536,24.0
53537,5.0
53538,66.0
53539,17.0
53540,181.0
53541,0.0
53542,25.0
53543,0.0
53544,17.0
53545,0.0
53546,0.0
53547,17.0
53548,84.0
53549,0.0
53550,134.0
53551,44.0
53552,29.0
53553,21.0
53554,1.0
53555,13.0
53556,0.0
53557,45.0
53558,60.0
53559,0.0
53560,8.0
53561,16.0
53562,48.0
53563,24.0
53564,6.0
53565,4.0
53566,0.0
53567,32.0
53568,23.0
53569,11.0
53570,13.0
53571,43.0
53572,1.0
53573,41.0
53574,9.0
53575,35.0
53576,27.0
53577,0.0
53578,2.0
53579,31.0
53580,1.0
53581,28.0
53582,6.0
53583,1.0
53584,0.0
53585,13.0
53586,21.0
53587,28.0
53588,5.0
53589,30.0
53590,2.0
53591,0.0
53592,0.0
53593,18.0
53594,0.0
53595,0.0
53596,50.0
53597,15.0
53598,28.0
53599,0.0
53600,26.0
53601,8.0
53602,65.0
53603,12.0
53604,13.0
53605,21.0
53606,14.0
53607,8.0
53608,3.0
53609,11.0
53610,12.0
53611,2.0
53612,20.0
53613,8.0
53614,5.0
53615,27.0
53616,0.0
53617,29.0
53618,5.0
53619,6.0
53620,0.0
53621,0.0
53622,0.0
53623,30.0
53624,34.0
53625,17.0
53626,0.0
53627,42.0
53628,11.0
53629,0.0
53630,1.0
53631,10.0
53632,10.0
53633,32.0
53634,28.0
53635,8.0
53636,3.0
53637,55.0
53638,45.0
53639,0.0
53640,0.0
53641,1.0
53642,0.0
53643,1.0
53644,39.0
53645,21.0
53646,13.0
53647,17.0
53648,17.0
53649,28.0
53650,28.0
53651,17.0
53652,37.0
53653,9.0
53654,20.0
53655,40.0
53656,32.0
53657,3.0
53658,3.0
53659,29.0
53660,0.0
53661,6.0
53662,0.0
53663,0.0
53664,27.0
53665,21.0
53666,2.0
53667,13.0
53668,6.0
53669,0.0
53670,0.0
53671,15.0
53672,2.0
53673,0.0
53674,0.0
53675,0.0
53676,0.0
53677,0.0
53678,0.0
53679,0.0
53680,0.0
53681,0.0
53682,1.0
53683,0.0
53684,0.0
53685,0.0
53686,0.0
53687,0.0
53688,0.0
53689,0.0
53690,0.0
53691,0.0
53692,0.0
53693,0.0
53694,0.0
53695,0.0
53696,0.0
53697,0.0
53698,0.0
53699,1.0
53700,0.0
53701,0.0
53702,0.0
53703,0.0
53704,0.0
53705,1.0
53706,0.0
53707,0.0
53708,0.0
53709,0.0
53710,0.0
53711,0.0
53712,0.0
53713,0.0
53714,0.0
53715,0.0
53716,0.0
53717,0.0
53718,0.0
53719,0.0
53720,0.0
53721,1.0
53722,0.0
53723,1.0
53724,0.0
53725,0.0
53726,0.0
53727,0.0
53728,0.0
53729,0.0
53730,1.0
53731,0.0
53732,1.0
53733,0.0
53734,0.0
53735,0.0
53736,0.0
53737,0.0
53738,0.0
53739,0.0
53740,0.0
53741,0.0
53742,0.0
53743,0.0
53744,0.0
53745,0.0
53746,0.0
53747,0.0
53748,0.0
53749,0.0
53750,0.0
53751,0.0
53752,0.0
53753,0.0
53754,0.0
53755,0.0
53756,0.0
53757,0.0
53758,0.0
53759,0.0
53760,0.0
53761,0.0
53762,0.0
53763,0.0
53764,0.0
53765,0.0
53766,0.0
53767,0.0
53768,0.0
53769,0.0
53770,0.0
53771,0.0
53772,0.0
53773,0.0
53774,0.0
53775,0.0
53776,0.0
53777,2.0
53778,0.0
53779,0.0
53780,0.0
53781,0.0
53782,0.0
53783,0.0
53784,0.0
53785,0.0
53786,0.0
53787,0.0
53788,0.0
53789,0.0
53790,0.0
53791,0.0
53792,0.0
53793,0.0
53794,0.0
53795,0.0
53796,0.0
53797,0.0
53798,0.0
53799,0.0
53800,0.0
53801,0.0
53802,0.0
53803,1.0
53804,0.0
53805,0.0
53806,0.0
53807,0.0
53808,0.0
53809,0.0
53810,0.0
53811,0.0
53812,0.0
53813,0.0
53814,0.0
53815,0.0
53816,0.0
53817,0.0
53818,0.0
53819,0.0
53820,0.0
53821,0.0
53822,0.0
53823,0.0
53824,0.0
53825,0.0
53826,0.0
53827,0.0
53828,0.0
53829,0.0
53830,0.0
53831,0.0
53832,0.0
53833,0.0
53834,0.0
53835,0.0
53836,0.0
53837,0.0
53838,0.0
53839,0.0
53840,0.0
53841,0.0
53842,0.0
53843,0.0
53844,0.0
53845,0.0
53846,0.0
53847,0.0
53848,0.0
53849,0.0
53850,0.0
53851,0.0
53852,0.0
53853,0.0
53854,0.0
53855,0.0
53856,0.0
53857,0.0
53858,0.0
53859,0.0
53860,0.0
53861,0.0
53862,0.0
53863,1.0
53864,1.0
53865,0.0
53866,0.0
53867,0.0
53868,0.0
53869,0.0
53870,0.0
53871,0.0
53872,0.0
53873,0.0
53874,0.0
53875,0.0
53876,0.0
53877,0.0
53878,0.0
53879,0.0
53880,0.0
53881,0.0
53882,0.0
53883,0.0
53884,0.0
53885,0.0
53886,0.0
53887,0.0
53888,0.0
53889,0.0
53890,0.0
53891,0.0
53892,0.0
53893,0.0
53894,0.0
53895,0.0
53896,0.0
53897,0.0
53898,0.0
53899,0.0
53900,0.0
53901,0.0
53902,0.0
53903,0.0
53904,0.0
53905,0.0
53906,0.0
53907,0.0
53908,0.0
53909,0.0
53910,0.0
53911,0.0
53912,0.0
53913,0.0
53914,0.0
53915,0.0
53916,0.0
53917,0.0
53918,0.0
53919,0.0
53920,0.0
53921,0.0
53922,0.0
53923,0.0
53924,0.0
53925,0.0
53926,0.0
53927,0.0
53928,0.0
53929,0.0
53930,0.0
53931,0.0
53932,0.0
53933,0.0
53934,0.0
53935,0.0
53936,0.0
53937,0.0
53938,0.0
53939,0.0
53940,0.0
53941,0.0
53942,0.0
53943,0.0
53944,0.0
53945,0.0
53946,0.0
53947,0.0
53948,0.0
53949,0.0
53950,0.0
53951,0.0
53952,0.0
53953,0.0
53954,0.0
53955,0.0
53956,0.0
53957,0.0
53958,0.0
53959,0.0
53960,0.0
53961,0.0
53962,0.0
53963,0.0
53964,0.0
53965,0.0
53966,0.0
53967,0.0
53968,0.0
53969,0.0
53970,0.0
53971,0.0
53972,0.0
53973,0.0
53974,0.0
53975,0.0
53976,0.0
53977,0.0
53978,0.0
53979,0.0
53980,0.0
53981,0.0
53982,0.0
53983,0.0
53984,0.0
53985,0.0
53986,0.0
53987,0.0
53988,0.0
53989,0.0
53990,0.0
53991,0.0
53992,0.0
53993,0.0
53994,0.0
53995,0.0
53996,0.0
53997,0.0
53998,0.0
53999,0.0
54000,0.0
54001,1.0
54002,0.0
54003,0.0
54004,0.0
54005,0.0
54006,0.0
54007,0.0
54008,0.0
54009,0.0
54010,0.0
54011,0.0
54012,0.0
54013,0.0
54014,0.0
54015,0.0
54016,0.0
54017,0.0
54018,0.0
54019,0.0
54020,0.0
54021,0.0
54022,0.0
54023,0.0
54024,0.0
54025,0.0
54026,0.0
54027,0.0
54028,0.0
54029,0.0
54030,0.0
54031,0.0
54032,0.0
54033,0.0
54034,0.0
54035,0.0
54036,0.0
54037,0.0
54038,0.0
54039,0.0
54040,0.0
54041,0.0
54042,0.0
54043,0.0
54044,0.0
54045,0.0
54046,0.0
54047,0.0
54048,0.0
54049,0.0
54050,0.0
54051,0.0
54052,0.0
54053,0.0
54054,0.0
54055,0.0
54056,0.0
54057,2.0
54058,0.0
54059,0.0
54060,0.0
54061,0.0
54062,0.0
54063,0.0
54064,0.0
54065,0.0
54066,0.0
54067,0.0
54068,0.0
54069,0.0
54070,5.0
54071,0.0
54072,0.0
54073,0.0
54074,0.0
54075,0.0
54076,0.0
54077,0.0
54078,0.0
54079,1.0
54080,0.0
54081,0.0
54082,0.0
54083,0.0
54084,0.0
54085,0.0
54086,0.0
54087,0.0
54088,0.0
54089,0.0
54090,0.0
54091,0.0
54092,0.0
54093,0.0
54094,0.0
54095,0.0
54096,0.0
54097,0.0
54098,0.0
54099,0.0
54100,1.0
54101,0.0
54102,0.0
54103,0.0
54104,5.0
54105,0.0
54106,0.0
54107,0.0
54108,0.0
54109,7.0
54110,0.0
54111,0.0
54112,0.0
54113,0.0
54114,0.0
54115,0.0
54116,0.0
54117,0.0
54118,0.0
54119,0.0
54120,0.0
54121,0.0
54122,0.0
54123,0.0
54124,0.0
54125,0.0
54126,0.0
54127,0.0
54128,0.0
54129,0.0
54130,0.0
54131,0.0
54132,0.0
54133,0.0
54134,0.0
54135,0.0
54136,0.0
54137,0.0
54138,0.0
54139,0.0
54140,0.0
54141,27.0
54142,0.0
54143,0.0
54144,0.0
54145,0.0
54146,0.0
54147,0.0
54148,0.0
54149,31.0
54150,0.0
54151,0.0
54152,0.0
54153,0.0
54154,0.0
54155,0.0
54156,0.0
54157,0.0
54158,0.0
54159,13.0
54160,0.0
54161,0.0
54162,0.0
54163,0.0
54164,0.0
54165,0.0
54166,0.0
54167,0.0
54168,0.0
54169,0.0
54170,0.0
54171,0.0
54172,0.0
54173,0.0
54174,0.0
54175,0.0
54176,0.0
54177,0.0
54178,0.0
54179,0.0
54180,0.0
54181,0.0
54182,0.0
54183,0.0
54184,0.0
54185,0.0
54186,0.0
54187,0.0
54188,0.0
54189,0.0
54190,0.0
54191,0.0
54192,0.0
54193,0.0
54194,0.0
54195,0.0
54196,0.0
54197,0.0
54198,0.0
54199,0.0
54200,0.0
54201,0.0
54202,0.0
54203,0.0
54204,0.0
54205,0.0
54206,0.0
54207,0.0
54208,0.0
54209,0.0
54210,0.0
54211,0.0
54212,0.0
54213,0.0
54214,0.0
54215,0.0
54216,0.0
54217,0.0
54218,0.0
54219,0.0
54220,0.0
54221,0.0
54222,0.0
54223,0.0
54224,0.0
54225,0.0
54226,0.0
54227,0.0
54228,0.0
54229,0.0
54230,0.0
54231,0.0
54232,0.0
54233,0.0
54234,0.0
54235,0.0
54236,0.0
54237,0.0
54238,0.0
54239,0.0
54240,0.0
54241,0.0
54242,0.0
54243,0.0
54244,0.0
54245,0.0
54246,0.0
54247,0.0
54248,0.0
54249,0.0
54250,0.0
54251,0.0
54252,0.0
54253,0.0
54254,0.0
54255,0.0
54256,0.0
54257,0.0
54258,0.0
54259,0.0
54260,0.0
54261,0.0
54262,0.0
54263,0.0
54264,0.0
54265,0.0
54266,0.0
54267,0.0
54268,0.0
54269,0.0
54270,0.0
54271,0.0
54272,0.0
54273,0.0
54274,0.0
54275,0.0
54276,0.0
54277,0.0
54278,0.0
54279,0.0
54280,0.0
54281,0.0
54282,0.0
54283,0.0
54284,0.0
54285,0.0
54286,0.0
54287,0.0
54288,0.0
54289,0.0
54290,0.0
54291,0.0
54292,0.0
54293,0.0
54294,0.0
54295,0.0
54296,0.0
54297,0.0
54298,0.0
54299,0.0
54300,0.0
54301,0.0
54302,0.0
54303,0.0
54304,0.0
54305,0.0
54306,0.0
54307,0.0
54308,0.0
54309,0.0
54310,0.0
54311,0.0
54312,0.0
54313,0.0
54314,0.0
54315,0.0
54316,0.0
54317,0.0
54318,0.0
54319,0.0
54320,0.0
54321,0.0
54322,0.0
54323,0.0
54324,0.0
54325,0.0
54326,0.0
54327,0.0
54328,0.0
54329,0.0
54330,0.0
54331,0.0
54332,0.0
54333,0.0
54334,0.0
54335,0.0
54336,0.0
54337,0.0
54338,0.0
54339,0.0
54340,0.0
54341,0.0
54342,0.0
54343,0.0
54344,0.0
54345,0.0
54346,0.0
54347,0.0
54348,0.0
54349,0.0
54350,0.0
54351,0.0
54352,0.0
54353,0.0
54354,0.0
54355,0.0
54356,0.0
54357,0.0
54358,0.0
54359,0.0
54360,0.0
54361,1.0
54362,0.0
54363,1.0
54364,0.0
54365,0.0
54366,0.0
54367,0.0
54368,0.0
54369,0.0
54370,0.0
54371,0.0
54372,0.0
54373,0.0
54374,0.0
54375,0.0
54376,0.0
54377,0.0
54378,0.0
54379,0.0
54380,0.0
54381,0.0
54382,0.0
54383,0.0
54384,0.0
54385,0.0
54386,0.0
54387,0.0
54388,0.0
54389,0.0
54390,0.0
54391,0.0
54392,0.0
54393,0.0
54394,0.0
54395,0.0
54396,0.0
54397,0.0
54398,0.0
54399,0.0
54400,0.0
54401,0.0
54402,0.0
54403,0.0
54404,0.0
54405,0.0
54406,0.0
54407,0.0
54408,0.0
54409,0.0
54410,0.0
54411,0.0
54412,0.0
54413,0.0
54414,0.0
54415,0.0
54416,0.0
54417,0.0
54418,0.0
54419,0.0
54420,0.0
54421,0.0
54422,0.0
54423,0.0
54424,0.0
54425,0.0
54426,0.0
54427,0.0
54428,0.0
54429,0.0
54430,0.0
54431,0.0
54432,0.0
54433,0.0
54434,0.0
54435,0.0
54436,0.0
54437,0.0
54438,0.0
54439,0.0
54440,0.0
54441,0.0
54442,0.0
54443,0.0
54444,0.0
54445,0.0
54446,0.0
54447,0.0
54448,0.0
54449,0.0
54450,0.0
54451,0.0
54452,0.0
54453,0.0
54454,0.0
54455,0.0
54456,0.0
54457,0.0
54458,0.0
54459,0.0
54460,0.0
54461,0.0
54462,0.0
54463,0.0
54464,0.0
54465,0.0
54466,0.0
54467,0.0
54468,0.0
54469,0.0
54470,0.0
54471,0.0
54472,0.0
54473,0.0
54474,0.0
54475,0.0
54476,0.0
54477,0.0
54478,0.0
54479,0.0
54480,0.0
54481,0.0
54482,0.0
54483,0.0
54484,0.0
54485,0.0
54486,0.0
54487,0.0
54488,0.0
54489,0.0
54490,0.0
54491,0.0
54492,0.0
54493,0.0
54494,0.0
54495,0.0
54496,0.0
54497,0.0
54498,0.0
54499,0.0
54500,0.0
54501,0.0
54502,0.0
54503,0.0
54504,0.0
54505,0.0
54506,0.0
54507,0.0
54508,0.0
54509,0.0
54510,0.0
54511,0.0
54512,0.0
54513,0.0
54514,0.0
54515,0.0
54516,0.0
54517,0.0
54518,0.0
54519,0.0
54520,0.0
54521,0.0
54522,0.0
54523,0.0
54524,0.0
54525,0.0
54526,0.0
54527,0.0
54528,0.0
54529,0.0
54530,0.0
54531,0.0
54532,0.0
54533,0.0
54534,0.0
54535,0.0
54536,0.0
54537,0.0
54538,0.0
54539,0.0
54540,0.0
54541,0.0
54542,0.0
54543,0.0
54544,0.0
54545,0.0
54546,0.0
54547,0.0
54548,0.0
54549,0.0
54550,0.0
54551,0.0
54552,0.0
54553,0.0
54554,0.0
54555,0.0
54556,0.0
54557,0.0
54558,0.0
54559,0.0
54560,0.0
54561,0.0
54562,0.0
54563,0.0
54564,0.0
54565,0.0
54566,0.0
54567,0.0
54568,0.0
54569,0.0
54570,0.0
54571,0.0
54572,0.0
54573,0.0
54574,0.0
54575,0.0
54576,0.0
54577,0.0
54578,0.0
54579,0.0
54580,0.0
54581,0.0
54582,0.0
54583,0.0
54584,0.0
54585,0.0
54586,0.0
54587,0.0
54588,0.0
54589,0.0
54590,0.0
54591,0.0
54592,0.0
54593,0.0
54594,0.0
54595,0.0
54596,0.0
54597,0.0
54598,0.0
54599,0.0
54600,0.0
54601,0.0
54602,0.0
54603,0.0
54604,0.0
54605,0.0
54606,0.0
54607,0.0
54608,0.0
54609,0.0
54610,0.0
54611,0.0
54612,0.0
54613,0.0
54614,0.0
54615,0.0
54616,0.0
54617,0.0
54618,0.0
54619,0.0
54620,0.0
54621,0.0
54622,0.0
54623,0.0
54624,0.0
54625,0.0
54626,0.0
54627,0.0
54628,0.0
54629,0.0
54630,0.0
54631,0.0
54632,0.0
54633,0.0
54634,0.0
54635,0.0
54636,0.0
54637,0.0
54638,0.0
