,Chrm3
26598,4.0
26599,5.0
26600,3.0
26601,0.0
26602,0.0
26603,0.0
26604,7.0
26605,0.0
26606,1.0
26607,0.0
26608,5.0
26609,2.0
26610,0.0
26611,0.0
26612,0.0
26613,0.0
26614,0.0
26615,0.0
26616,0.0
26617,2.0
26618,1.0
26619,0.0
26620,2.0
26621,1.0
26622,2.0
26623,8.0
26624,0.0
26625,0.0
26626,0.0
26627,0.0
26628,0.0
26629,2.0
26630,8.0
26631,0.0
26632,6.0
26633,1.0
26634,0.0
26635,4.0
26636,2.0
26637,0.0
26638,0.0
26639,1.0
26640,0.0
26641,0.0
26642,1.0
26643,0.0
26644,0.0
26645,0.0
26646,0.0
26647,0.0
26648,0.0
26649,2.0
26650,0.0
26651,1.0
26652,8.0
26653,13.0
26654,2.0
26655,2.0
26656,0.0
26657,6.0
26658,0.0
26659,0.0
26660,0.0
26661,0.0
26662,15.0
26663,4.0
26664,0.0
26665,0.0
26666,0.0
26667,0.0
26668,0.0
26669,2.0
26670,0.0
26671,0.0
26672,0.0
26673,0.0
26674,0.0
26675,5.0
26676,1.0
26677,0.0
26678,0.0
26679,2.0
26680,1.0
26681,0.0
26682,7.0
26683,2.0
26684,0.0
26685,0.0
26686,7.0
26687,0.0
26688,2.0
26689,3.0
26690,0.0
26691,0.0
26692,0.0
26693,1.0
26694,6.0
26695,0.0
26696,4.0
26697,0.0
26698,7.0
26699,0.0
26700,0.0
26701,4.0
26702,0.0
26703,0.0
26704,2.0
26705,6.0
26706,2.0
26707,4.0
26708,0.0
26709,2.0
26710,2.0
26711,0.0
26712,1.0
26713,0.0
26714,0.0
26715,0.0
26716,0.0
26717,0.0
26718,0.0
26719,1.0
26720,11.0
26721,3.0
26722,2.0
26723,0.0
26724,0.0
26725,6.0
26726,5.0
26727,0.0
26728,0.0
26729,5.0
26730,0.0
26731,1.0
26732,0.0
26733,0.0
26734,0.0
26735,1.0
26736,0.0
26737,0.0
26738,0.0
26739,0.0
26740,0.0
26741,2.0
26742,0.0
26743,0.0
26744,0.0
26745,1.0
26746,1.0
26747,9.0
26748,0.0
26749,0.0
26750,0.0
26751,0.0
26752,0.0
26753,3.0
26754,0.0
26755,2.0
26756,0.0
26757,4.0
26758,0.0
26759,0.0
26760,3.0
26761,0.0
26762,0.0
26763,4.0
26764,20.0
26765,0.0
26766,0.0
26767,0.0
26768,0.0
26769,0.0
26770,0.0
26771,0.0
26772,0.0
26773,1.0
26774,1.0
26775,1.0
26776,0.0
26777,5.0
26778,0.0
26779,0.0
26780,9.0
26781,0.0
26782,4.0
26783,0.0
26784,9.0
26785,0.0
26786,0.0
26787,0.0
26788,0.0
26789,7.0
26790,0.0
26791,1.0
26792,0.0
26793,9.0
26794,4.0
26795,0.0
26796,3.0
26797,0.0
26798,0.0
26799,0.0
26800,0.0
26801,9.0
26802,0.0
26803,0.0
26804,0.0
26805,2.0
26806,4.0
26807,0.0
26808,0.0
26809,2.0
26810,0.0
26811,2.0
26812,6.0
26813,0.0
26814,2.0
26815,12.0
26816,0.0
26817,0.0
26818,4.0
26819,0.0
26820,0.0
26821,11.0
26822,0.0
26823,0.0
26824,0.0
26825,0.0
26826,1.0
26827,0.0
26828,9.0
26829,0.0
26830,0.0
26831,0.0
26832,0.0
26833,1.0
26834,2.0
26835,0.0
26836,4.0
26837,0.0
26838,0.0
26839,1.0
26840,0.0
26841,0.0
26842,1.0
26843,0.0
26844,0.0
26845,5.0
26846,5.0
26847,0.0
26848,0.0
26849,2.0
26850,8.0
26851,0.0
26852,0.0
26853,0.0
26854,14.0
26855,2.0
26856,0.0
26857,0.0
26858,0.0
26859,0.0
26860,0.0
26861,1.0
26862,0.0
26863,0.0
26864,0.0
26865,0.0
26866,5.0
26867,0.0
26868,2.0
26869,3.0
26870,0.0
26871,0.0
26872,0.0
26873,3.0
26874,0.0
26875,2.0
26876,4.0
26877,0.0
26878,1.0
26879,2.0
26880,0.0
26881,1.0
26882,0.0
26883,0.0
26884,0.0
26885,16.0
26886,1.0
26887,1.0
26888,5.0
26889,9.0
26890,0.0
26891,0.0
26892,0.0
26893,0.0
26894,0.0
26895,0.0
26896,0.0
26897,1.0
26898,0.0
26899,0.0
26900,0.0
26901,0.0
26902,0.0
26903,0.0
26904,16.0
26905,0.0
26906,0.0
26907,4.0
26908,0.0
26909,0.0
26910,0.0
26911,17.0
26912,0.0
26913,0.0
26914,0.0
26915,0.0
26916,0.0
26917,6.0
26918,1.0
26919,0.0
26920,0.0
26921,0.0
26922,3.0
26923,0.0
26924,0.0
26925,0.0
26926,0.0
26927,0.0
26928,3.0
26929,9.0
26930,21.0
26931,5.0
26932,8.0
26933,4.0
26934,0.0
26935,14.0
26936,0.0
26937,0.0
26938,10.0
26939,0.0
26940,6.0
26941,4.0
26942,0.0
26943,3.0
26944,1.0
26945,0.0
26946,0.0
26947,4.0
26948,0.0
26949,0.0
26950,0.0
26951,2.0
26952,1.0
26953,0.0
26954,7.0
26955,2.0
26956,1.0
26957,1.0
26958,0.0
26959,0.0
26960,2.0
26961,4.0
26962,0.0
26963,0.0
26964,1.0
26965,7.0
26966,10.0
26967,8.0
26968,0.0
26969,0.0
26970,3.0
26971,0.0
26972,11.0
26973,0.0
26974,0.0
26975,0.0
26976,0.0
26977,4.0
26978,5.0
26979,9.0
26980,0.0
26981,0.0
26982,0.0
26983,1.0
26984,13.0
26985,0.0
26986,0.0
26987,9.0
26988,0.0
26989,7.0
26990,0.0
26991,0.0
26992,7.0
26993,1.0
26994,0.0
26995,0.0
26996,1.0
26997,0.0
26998,0.0
26999,2.0
27000,0.0
27001,7.0
27002,15.0
27003,0.0
27004,1.0
27005,14.0
27006,1.0
27007,15.0
27008,2.0
27009,0.0
27010,0.0
27011,6.0
27012,0.0
27013,0.0
27014,12.0
27015,0.0
27016,0.0
27017,9.0
27018,6.0
27019,0.0
27020,2.0
27021,7.0
27022,4.0
27023,10.0
27024,1.0
27025,0.0
27026,10.0
27027,7.0
27028,0.0
27029,0.0
27030,13.0
27031,14.0
27032,15.0
27033,9.0
27034,0.0
27035,2.0
27036,0.0
27037,3.0
27038,0.0
27039,0.0
27040,6.0
27041,1.0
27042,0.0
27043,7.0
27044,0.0
27045,0.0
27046,0.0
27047,0.0
27048,1.0
27049,0.0
27050,0.0
27051,6.0
27052,0.0
27053,1.0
27054,0.0
27055,0.0
27056,0.0
27057,1.0
27058,2.0
27059,0.0
27060,4.0
27061,0.0
27062,3.0
27063,9.0
27064,0.0
27065,0.0
27066,0.0
27067,1.0
27068,0.0
27069,0.0
27070,1.0
27071,0.0
27072,1.0
27073,0.0
27074,0.0
27075,0.0
27076,0.0
27077,0.0
27078,9.0
27079,0.0
27080,0.0
27081,3.0
27082,3.0
27083,0.0
27084,0.0
27085,4.0
27086,0.0
27087,0.0
27088,0.0
27089,2.0
27090,0.0
27091,0.0
27092,0.0
27093,0.0
27094,0.0
27095,1.0
27096,0.0
27097,1.0
27098,0.0
27099,3.0
27100,0.0
27101,3.0
27102,2.0
27103,0.0
27104,0.0
27105,0.0
27106,0.0
27107,0.0
27108,0.0
27109,6.0
27110,0.0
27111,0.0
27112,0.0
27113,0.0
27114,0.0
27115,0.0
27116,0.0
27117,0.0
27118,0.0
27119,0.0
27120,0.0
27121,0.0
27122,0.0
27123,0.0
27124,0.0
27125,0.0
27126,0.0
27127,0.0
27128,0.0
27129,0.0
27130,0.0
27131,0.0
27132,0.0
27133,0.0
27134,0.0
27135,0.0
27136,0.0
27137,0.0
27138,0.0
27139,0.0
27140,0.0
27141,0.0
27142,0.0
27143,0.0
27144,2.0
27145,0.0
27146,0.0
27147,0.0
27148,0.0
27149,0.0
27150,0.0
27151,0.0
27152,0.0
27153,0.0
27154,0.0
27155,0.0
27156,0.0
27157,0.0
27158,0.0
27159,0.0
27160,0.0
27161,0.0
27162,0.0
27163,0.0
27164,0.0
27165,0.0
27166,0.0
27167,0.0
27168,0.0
27169,0.0
27170,0.0
27171,0.0
27172,0.0
27173,0.0
27174,0.0
27175,0.0
27176,0.0
27177,0.0
27178,0.0
27179,0.0
27180,0.0
27181,0.0
27182,0.0
27183,0.0
27184,0.0
27185,0.0
27186,0.0
27187,0.0
27188,0.0
27189,2.0
27190,0.0
27191,0.0
27192,0.0
27193,0.0
27194,0.0
27195,0.0
27196,0.0
27197,0.0
27198,0.0
27199,0.0
27200,0.0
27201,0.0
27202,0.0
27203,0.0
27204,0.0
27205,0.0
27206,0.0
27207,0.0
27208,0.0
27209,0.0
27210,0.0
27211,0.0
27212,0.0
27213,0.0
27214,1.0
27215,0.0
27216,0.0
27217,0.0
27218,0.0
27219,0.0
27220,0.0
27221,0.0
27222,0.0
27223,0.0
27224,0.0
27225,0.0
27226,0.0
27227,0.0
27228,3.0
27229,0.0
27230,0.0
27231,0.0
27232,0.0
27233,0.0
27234,0.0
27235,0.0
27236,0.0
27237,0.0
27238,0.0
27239,0.0
27240,0.0
27241,0.0
27242,0.0
27243,0.0
27244,0.0
27245,0.0
27246,0.0
27247,0.0
27248,0.0
27249,0.0
27250,0.0
27251,0.0
27252,0.0
27253,0.0
27254,0.0
27255,0.0
27256,0.0
27257,0.0
27258,0.0
27259,0.0
27260,0.0
27261,0.0
27262,0.0
27263,0.0
27264,0.0
27265,0.0
27266,0.0
27267,0.0
27268,0.0
27269,0.0
27270,0.0
27271,0.0
27272,0.0
27273,0.0
27274,0.0
27275,2.0
27276,0.0
27277,0.0
27278,0.0
27279,0.0
27280,0.0
27281,0.0
27282,0.0
27283,0.0
27284,0.0
27285,0.0
27286,0.0
27287,0.0
27288,8.0
27289,0.0
27290,0.0
27291,0.0
27292,0.0
27293,0.0
27294,0.0
27295,0.0
27296,0.0
27297,0.0
27298,0.0
27299,0.0
27300,0.0
27301,0.0
27302,0.0
27303,0.0
27304,0.0
27305,0.0
27306,0.0
27307,1.0
27308,0.0
27309,0.0
27310,0.0
27311,0.0
27312,0.0
27313,0.0
27314,0.0
27315,0.0
27316,0.0
27317,0.0
27318,0.0
27319,0.0
27320,0.0
27321,0.0
27322,0.0
27323,0.0
27324,0.0
27325,0.0
27326,0.0
27327,0.0
27328,0.0
27329,0.0
27330,0.0
27331,0.0
27332,0.0
27333,0.0
27334,0.0
27335,0.0
27336,0.0
27337,0.0
27338,0.0
27339,0.0
27340,0.0
27341,0.0
27342,0.0
27343,0.0
27344,0.0
27345,0.0
27346,0.0
27347,1.0
27348,0.0
27349,0.0
27350,0.0
27351,0.0
27352,0.0
27353,0.0
27354,0.0
27355,0.0
27356,0.0
27357,0.0
27358,0.0
27359,0.0
27360,0.0
27361,0.0
27362,0.0
27363,0.0
27364,0.0
27365,0.0
27366,0.0
27367,0.0
27368,0.0
27369,0.0
27370,0.0
27371,0.0
27372,0.0
27373,0.0
27374,0.0
27375,0.0
27376,0.0
27377,0.0
27378,0.0
27379,3.0
27380,0.0
27381,0.0
27382,0.0
27383,0.0
27384,0.0
27385,0.0
27386,0.0
27387,0.0
27388,0.0
27389,0.0
27390,0.0
27391,0.0
27392,0.0
27393,0.0
27394,0.0
27395,0.0
27396,0.0
27397,0.0
27398,0.0
27399,0.0
27400,0.0
27401,0.0
27402,0.0
27403,0.0
27404,0.0
27405,0.0
27406,0.0
27407,0.0
27408,0.0
27409,0.0
27410,0.0
27411,0.0
27412,0.0
27413,0.0
27414,0.0
27415,0.0
27416,0.0
27417,0.0
27418,1.0
27419,0.0
27420,0.0
27421,0.0
27422,0.0
27423,0.0
27424,0.0
27425,0.0
27426,0.0
27427,0.0
27428,0.0
27429,0.0
27430,0.0
27431,0.0
27432,0.0
27433,0.0
27434,0.0
27435,0.0
27436,0.0
27437,0.0
27438,2.0
27439,1.0
27440,0.0
27441,0.0
27442,0.0
27443,1.0
27444,0.0
27445,0.0
27446,0.0
27447,0.0
27448,0.0
27449,0.0
27450,0.0
27451,0.0
27452,0.0
27453,0.0
27454,0.0
27455,0.0
27456,0.0
27457,0.0
27458,0.0
27459,0.0
27460,0.0
27461,0.0
27462,0.0
27463,0.0
27464,0.0
27465,0.0
27466,0.0
27467,0.0
27468,0.0
27469,0.0
27470,0.0
27471,0.0
27472,0.0
27473,0.0
27474,0.0
27475,0.0
27476,1.0
27477,0.0
27478,0.0
27479,0.0
27480,0.0
27481,0.0
27482,0.0
27483,0.0
27484,0.0
27485,0.0
27486,0.0
27487,0.0
27488,0.0
27489,0.0
27490,0.0
27491,0.0
27492,1.0
27493,0.0
27494,0.0
27495,0.0
27496,0.0
27497,0.0
27498,0.0
27499,0.0
27500,0.0
27501,0.0
27502,0.0
27503,0.0
27504,0.0
27505,0.0
27506,0.0
27507,0.0
27508,0.0
27509,0.0
27510,1.0
27511,0.0
27512,2.0
27513,0.0
27514,0.0
27515,0.0
27516,0.0
27517,1.0
27518,0.0
27519,0.0
27520,0.0
27521,0.0
27522,0.0
27523,0.0
27524,0.0
27525,0.0
27526,0.0
27527,0.0
27528,0.0
27529,0.0
27530,0.0
27531,0.0
27532,0.0
27533,0.0
27534,1.0
27535,0.0
27536,0.0
27537,0.0
27538,0.0
27539,0.0
27540,0.0
27541,0.0
27542,0.0
27543,1.0
27544,1.0
27545,0.0
27546,0.0
27547,0.0
27548,0.0
27549,0.0
27550,0.0
27551,0.0
27552,0.0
27553,0.0
27554,0.0
27555,0.0
27556,1.0
27557,0.0
27558,0.0
27559,0.0
27560,0.0
27561,0.0
27562,0.0
27563,0.0
27564,2.0
27565,0.0
27566,0.0
27567,0.0
27568,0.0
27569,0.0
27570,0.0
27571,0.0
27572,0.0
27573,0.0
27574,0.0
27575,0.0
27576,0.0
27577,0.0
27578,0.0
27579,0.0
27580,0.0
27581,0.0
27582,0.0
27583,0.0
27584,0.0
27585,0.0
27586,0.0
27587,0.0
27588,0.0
27589,0.0
27590,0.0
27591,0.0
27592,0.0
27593,0.0
27594,0.0
27595,0.0
27596,0.0
27597,0.0
27598,0.0
27599,0.0
27600,0.0
27601,0.0
27602,0.0
27603,0.0
27604,0.0
27605,0.0
27606,0.0
27607,0.0
27608,0.0
27609,0.0
27610,0.0
27611,0.0
27612,0.0
27613,0.0
27614,0.0
27615,0.0
27616,0.0
27617,0.0
27618,0.0
27619,0.0
27620,0.0
27621,0.0
27622,0.0
27623,0.0
27624,0.0
27625,0.0
27626,0.0
27627,0.0
27628,0.0
27629,0.0
27630,0.0
27631,0.0
27632,0.0
27633,0.0
27634,0.0
27635,0.0
27636,0.0
27637,0.0
27638,1.0
27639,0.0
27640,0.0
27641,0.0
27642,0.0
27643,0.0
27644,0.0
27645,0.0
27646,0.0
27647,0.0
27648,1.0
27649,0.0
27650,0.0
27651,0.0
27652,0.0
27653,0.0
27654,0.0
27655,0.0
27656,0.0
27657,0.0
27658,0.0
27659,3.0
27660,0.0
27661,0.0
27662,0.0
27663,0.0
27664,0.0
27665,0.0
27666,11.0
27667,0.0
27668,0.0
27669,0.0
27670,1.0
27671,0.0
27672,0.0
27673,0.0
27674,3.0
27675,0.0
27676,1.0
27677,0.0
27678,0.0
27679,0.0
27680,0.0
27681,0.0
27682,0.0
27683,0.0
27684,0.0
27685,0.0
27686,1.0
27687,0.0
27688,0.0
27689,0.0
27690,0.0
27691,0.0
27692,0.0
27693,0.0
27694,0.0
27695,0.0
27696,1.0
27697,0.0
27698,0.0
27699,0.0
27700,0.0
27701,13.0
27702,0.0
27703,0.0
27704,0.0
27705,0.0
27706,0.0
27707,0.0
27708,0.0
27709,0.0
27710,3.0
27711,0.0
27712,0.0
27713,0.0
27714,0.0
27715,0.0
27716,0.0
27717,0.0
27718,0.0
27719,1.0
27720,0.0
27721,0.0
27722,0.0
27723,0.0
27724,0.0
27725,0.0
27726,0.0
27727,0.0
27728,0.0
27729,0.0
27730,1.0
27731,1.0
27732,0.0
27733,0.0
27734,2.0
27735,5.0
27736,2.0
27737,2.0
27738,0.0
27739,1.0
27740,0.0
27741,0.0
27742,0.0
27743,3.0
27744,5.0
27745,2.0
27746,0.0
27747,0.0
27748,1.0
27749,0.0
27750,0.0
27751,3.0
27752,0.0
27753,4.0
27754,0.0
27755,0.0
27756,1.0
27757,0.0
27758,0.0
27759,0.0
27760,0.0
27761,0.0
27762,0.0
27763,0.0
27764,3.0
27765,0.0
27766,0.0
27767,1.0
27768,2.0
27769,2.0
27770,0.0
27771,1.0
27772,0.0
27773,0.0
27774,1.0
27775,0.0
27776,0.0
27777,1.0
27778,7.0
27779,0.0
27780,0.0
27781,0.0
27782,1.0
27783,0.0
27784,0.0
27785,0.0
27786,0.0
27787,0.0
27788,0.0
27789,0.0
27790,0.0
27791,2.0
27792,0.0
27793,8.0
27794,2.0
27795,0.0
27796,0.0
27797,4.0
27798,0.0
27799,1.0
27800,0.0
27801,0.0
27802,0.0
27803,2.0
27804,3.0
27805,2.0
27806,0.0
27807,2.0
27808,0.0
27809,0.0
27810,0.0
27811,0.0
27812,0.0
27813,8.0
27814,0.0
27815,4.0
27816,0.0
27817,0.0
27818,0.0
27819,2.0
27820,7.0
27821,0.0
27822,0.0
27823,0.0
27824,0.0
27825,0.0
27826,0.0
27827,0.0
27828,0.0
27829,0.0
27830,10.0
27831,3.0
27832,3.0
27833,0.0
27834,0.0
27835,0.0
27836,0.0
27837,0.0
27838,0.0
27839,22.0
27840,5.0
27841,0.0
27842,7.0
27843,0.0
27844,0.0
27845,0.0
27846,0.0
27847,0.0
27848,7.0
27849,0.0
27850,0.0
27851,0.0
27852,0.0
27853,5.0
27854,0.0
27855,0.0
27856,4.0
27857,0.0
27858,0.0
27859,0.0
27860,0.0
27861,0.0
27862,16.0
27863,0.0
27864,3.0
27865,11.0
27866,0.0
27867,1.0
27868,7.0
27869,0.0
27870,5.0
27871,0.0
27872,0.0
27873,0.0
27874,0.0
27875,12.0
27876,0.0
27877,0.0
27878,0.0
27879,0.0
27880,1.0
27881,3.0
27882,0.0
27883,0.0
27884,4.0
27885,1.0
27886,0.0
27887,0.0
27888,1.0
27889,1.0
27890,3.0
27891,0.0
27892,1.0
27893,0.0
27894,0.0
27895,0.0
27896,0.0
27897,12.0
27898,0.0
27899,0.0
27900,0.0
27901,5.0
27902,1.0
27903,0.0
27904,0.0
27905,11.0
27906,3.0
27907,0.0
27908,2.0
27909,0.0
27910,4.0
27911,0.0
27912,0.0
27913,2.0
27914,2.0
27915,0.0
27916,0.0
27917,5.0
27918,0.0
27919,9.0
27920,4.0
27921,0.0
27922,1.0
27923,4.0
27924,0.0
27925,0.0
27926,1.0
27927,0.0
27928,3.0
27929,2.0
27930,24.0
27931,2.0
27932,0.0
27933,0.0
27934,2.0
27935,0.0
27936,9.0
27937,1.0
27938,30.0
27939,0.0
27940,0.0
27941,0.0
27942,0.0
27943,0.0
27944,1.0
27945,20.0
27946,2.0
27947,0.0
27948,5.0
27949,1.0
27950,46.0
27951,10.0
27952,7.0
27953,4.0
27954,1.0
27955,1.0
27956,1.0
27957,0.0
27958,10.0
27959,0.0
27960,2.0
27961,0.0
27962,0.0
27963,5.0
27964,14.0
27965,23.0
27966,0.0
27967,3.0
27968,0.0
27969,4.0
27970,5.0
27971,1.0
27972,2.0
27973,1.0
27974,0.0
27975,0.0
27976,0.0
27977,0.0
27978,0.0
27979,0.0
27980,0.0
27981,0.0
27982,0.0
27983,0.0
27984,3.0
27985,0.0
27986,0.0
27987,5.0
27988,5.0
27989,7.0
27990,5.0
27991,0.0
27992,1.0
27993,13.0
27994,0.0
27995,0.0
27996,12.0
27997,1.0
27998,0.0
27999,24.0
28000,1.0
28001,0.0
28002,2.0
28003,1.0
28004,0.0
28005,1.0
28006,0.0
28007,0.0
28008,1.0
28009,0.0
28010,1.0
28011,6.0
28012,4.0
28013,0.0
28014,0.0
28015,0.0
28016,2.0
28017,0.0
28018,0.0
28019,0.0
28020,1.0
28021,0.0
28022,0.0
28023,1.0
28024,0.0
28025,1.0
28026,2.0
28027,0.0
28028,4.0
28029,4.0
28030,9.0
28031,3.0
28032,0.0
28033,1.0
28034,5.0
28035,1.0
28036,0.0
28037,3.0
28038,3.0
28039,6.0
28040,6.0
28041,2.0
28042,17.0
28043,0.0
28044,7.0
28045,1.0
28046,11.0
28047,0.0
28048,0.0
28049,4.0
28050,1.0
28051,2.0
28052,0.0
28053,4.0
28054,1.0
28055,0.0
28056,8.0
28057,1.0
28058,2.0
28059,1.0
28060,0.0
28061,3.0
28062,10.0
28063,3.0
28064,35.0
28065,0.0
28066,0.0
28067,0.0
28068,3.0
28069,4.0
28070,0.0
28071,0.0
28072,0.0
28073,6.0
28074,0.0
28075,8.0
28076,4.0
28077,0.0
28078,4.0
28079,8.0
28080,0.0
28081,0.0
28082,18.0
28083,0.0
28084,6.0
28085,6.0
28086,0.0
28087,1.0
28088,0.0
28089,6.0
28090,3.0
28091,0.0
28092,5.0
28093,1.0
28094,3.0
28095,0.0
28096,0.0
28097,0.0
28098,6.0
28099,0.0
28100,0.0
28101,23.0
28102,0.0
28103,0.0
28104,0.0
28105,0.0
28106,2.0
28107,2.0
28108,0.0
28109,13.0
28110,0.0
28111,10.0
28112,0.0
28113,0.0
28114,3.0
28115,0.0
28116,0.0
28117,1.0
28118,2.0
28119,12.0
28120,5.0
28121,0.0
28122,3.0
28123,0.0
28124,0.0
28125,6.0
28126,0.0
28127,0.0
28128,5.0
28129,3.0
28130,4.0
28131,7.0
28132,0.0
28133,0.0
28134,0.0
28135,0.0
28136,0.0
28137,0.0
28138,0.0
28139,1.0
28140,1.0
28141,2.0
28142,5.0
28143,0.0
28144,0.0
28145,11.0
28146,2.0
28147,0.0
28148,4.0
28149,0.0
28150,0.0
28151,4.0
28152,0.0
28153,0.0
28154,2.0
28155,0.0
28156,5.0
28157,0.0
28158,0.0
28159,5.0
28160,5.0
28161,0.0
28162,1.0
28163,5.0
28164,0.0
28165,7.0
28166,10.0
28167,2.0
28168,0.0
28169,2.0
28170,2.0
28171,9.0
28172,1.0
28173,2.0
28174,0.0
28175,3.0
28176,0.0
28177,0.0
28178,1.0
28179,5.0
28180,3.0
28181,0.0
28182,0.0
28183,2.0
28184,0.0
28185,0.0
28186,0.0
28187,2.0
28188,0.0
28189,0.0
28190,0.0
28191,0.0
28192,0.0
28193,0.0
28194,0.0
28195,0.0
28196,0.0
28197,0.0
28198,0.0
28199,0.0
28200,0.0
28201,0.0
28202,0.0
28203,0.0
28204,0.0
28205,0.0
28206,0.0
28207,0.0
28208,0.0
28209,0.0
28210,0.0
28211,0.0
28212,0.0
28213,0.0
28214,0.0
28215,0.0
28216,0.0
28217,0.0
28218,2.0
28219,0.0
28220,0.0
28221,4.0
28222,2.0
28223,0.0
28224,0.0
28225,3.0
28226,1.0
28227,4.0
28228,0.0
28229,0.0
28230,0.0
28231,4.0
28232,0.0
28233,4.0
28234,0.0
28235,0.0
28236,0.0
28237,0.0
28238,0.0
28239,5.0
28240,3.0
28241,3.0
28242,0.0
28243,3.0
28244,0.0
28245,0.0
28246,0.0
28247,1.0
28248,0.0
28249,0.0
28250,0.0
28251,6.0
28252,0.0
28253,0.0
28254,1.0
28255,0.0
28256,0.0
28257,0.0
28258,0.0
28259,0.0
28260,1.0
28261,2.0
28262,10.0
28263,0.0
28264,0.0
28265,0.0
28266,5.0
28267,1.0
28268,0.0
28269,0.0
28270,0.0
28271,8.0
28272,0.0
28273,4.0
28274,2.0
28275,0.0
28276,0.0
28277,0.0
28278,1.0
28279,6.0
28280,1.0
28281,2.0
28282,2.0
28283,4.0
28284,0.0
28285,1.0
28286,2.0
28287,2.0
28288,0.0
28289,2.0
28290,0.0
28291,5.0
28292,8.0
28293,6.0
28294,0.0
28295,1.0
28296,2.0
28297,2.0
28298,0.0
28299,0.0
28300,9.0
28301,0.0
28302,3.0
28303,0.0
28304,2.0
28305,2.0
28306,3.0
28307,2.0
28308,0.0
28309,0.0
28310,4.0
28311,0.0
28312,4.0
28313,8.0
28314,2.0
28315,1.0
28316,0.0
28317,4.0
28318,0.0
28319,0.0
28320,0.0
28321,2.0
28322,0.0
28323,0.0
28324,1.0
28325,7.0
28326,2.0
28327,0.0
28328,1.0
28329,0.0
28330,0.0
28331,15.0
28332,0.0
28333,0.0
28334,1.0
28335,1.0
28336,9.0
28337,0.0
28338,0.0
28339,0.0
28340,5.0
28341,6.0
28342,9.0
28343,9.0
28344,0.0
28345,0.0
28346,0.0
28347,0.0
28348,1.0
28349,0.0
28350,0.0
28351,5.0
28352,5.0
28353,0.0
28354,0.0
28355,0.0
28356,0.0
28357,0.0
28358,2.0
28359,5.0
28360,2.0
28361,7.0
28362,2.0
28363,0.0
28364,0.0
28365,3.0
28366,0.0
28367,0.0
28368,1.0
28369,0.0
28370,12.0
28371,0.0
28372,0.0
28373,0.0
28374,0.0
28375,0.0
28376,0.0
28377,0.0
28378,1.0
28379,1.0
28380,0.0
28381,0.0
28382,0.0
28383,22.0
28384,0.0
28385,1.0
28386,0.0
28387,0.0
28388,0.0
28389,2.0
28390,3.0
28391,3.0
28392,3.0
28393,3.0
28394,3.0
28395,2.0
28396,0.0
28397,0.0
28398,1.0
28399,3.0
28400,0.0
28401,0.0
28402,1.0
28403,0.0
28404,0.0
28405,0.0
28406,0.0
28407,0.0
28408,0.0
28409,5.0
28410,0.0
28411,1.0
28412,0.0
28413,0.0
28414,0.0
28415,0.0
28416,0.0
28417,0.0
28418,3.0
28419,5.0
28420,0.0
28421,11.0
28422,0.0
28423,0.0
28424,0.0
28425,11.0
28426,0.0
28427,0.0
28428,21.0
28429,0.0
28430,5.0
28431,0.0
28432,12.0
28433,1.0
28434,6.0
28435,7.0
28436,13.0
28437,0.0
28438,0.0
28439,0.0
28440,0.0
28441,0.0
28442,2.0
28443,0.0
28444,8.0
28445,2.0
28446,0.0
28447,6.0
28448,2.0
28449,0.0
28450,18.0
28451,4.0
28452,1.0
28453,1.0
28454,2.0
28455,5.0
28456,0.0
28457,5.0
28458,2.0
28459,2.0
28460,5.0
28461,0.0
28462,4.0
28463,10.0
28464,0.0
28465,1.0
28466,0.0
28467,0.0
28468,1.0
28469,0.0
28470,12.0
28471,18.0
28472,2.0
28473,16.0
28474,0.0
28475,1.0
28476,16.0
28477,8.0
28478,11.0
28479,2.0
28480,0.0
28481,0.0
28482,1.0
28483,0.0
28484,0.0
28485,0.0
28486,11.0
28487,2.0
28488,0.0
28489,0.0
28490,3.0
28491,0.0
28492,1.0
28493,6.0
28494,1.0
28495,0.0
28496,1.0
28497,0.0
28498,0.0
28499,2.0
28500,10.0
28501,0.0
28502,3.0
28503,3.0
28504,0.0
28505,0.0
28506,2.0
28507,6.0
28508,2.0
28509,3.0
28510,0.0
28511,0.0
28512,0.0
28513,2.0
28514,14.0
28515,2.0
28516,0.0
28517,0.0
28518,0.0
28519,0.0
28520,0.0
28521,0.0
28522,0.0
28523,0.0
28524,0.0
28525,1.0
28526,0.0
28527,6.0
28528,1.0
28529,0.0
28530,1.0
28531,0.0
28532,1.0
28533,4.0
28534,5.0
28535,0.0
28536,10.0
28537,0.0
28538,0.0
28539,0.0
28540,1.0
28541,9.0
28542,0.0
28543,1.0
28544,0.0
28545,2.0
28546,0.0
28547,0.0
28548,0.0
28549,5.0
28550,0.0
28551,0.0
28552,0.0
28553,0.0
28554,0.0
28555,0.0
28556,0.0
28557,0.0
28558,1.0
28559,0.0
28560,1.0
28561,22.0
28562,7.0
28563,0.0
28564,0.0
28565,2.0
28566,0.0
28567,4.0
28568,0.0
28569,6.0
28570,0.0
28571,1.0
28572,0.0
28573,1.0
28574,0.0
28575,1.0
28576,0.0
28577,20.0
28578,0.0
28579,0.0
28580,0.0
28581,3.0
28582,2.0
28583,0.0
28584,0.0
28585,0.0
28586,0.0
28587,5.0
28588,1.0
28589,0.0
28590,0.0
28591,0.0
28592,0.0
28593,4.0
28594,0.0
28595,1.0
28596,1.0
