,Tyro3
50676,4.0
50677,6.0
50678,1.0
50679,3.0
50680,7.0
50681,3.0
50682,0.0
50683,4.0
50684,0.0
50685,6.0
50686,0.0
50687,5.0
50688,3.0
50689,13.0
50690,1.0
50691,5.0
50692,2.0
50693,7.0
50694,0.0
50695,0.0
50696,4.0
50697,0.0
50698,2.0
50699,0.0
50700,0.0
50701,1.0
50702,0.0
50703,0.0
50704,4.0
50705,0.0
50706,1.0
50707,1.0
50708,0.0
50709,5.0
50710,1.0
50711,6.0
50712,0.0
50713,7.0
50714,8.0
50715,6.0
50716,0.0
50717,3.0
50718,0.0
50719,4.0
50720,0.0
50721,0.0
50722,9.0
50723,1.0
50724,0.0
50725,5.0
50726,0.0
50727,1.0
50728,0.0
50729,11.0
50730,0.0
50731,0.0
50732,6.0
50733,2.0
50734,1.0
50735,0.0
50736,0.0
50737,6.0
50738,3.0
50739,4.0
50740,10.0
50741,0.0
50742,4.0
50743,0.0
50744,9.0
50745,3.0
50746,3.0
50747,0.0
50748,0.0
50749,8.0
50750,5.0
50751,10.0
50752,4.0
50753,0.0
50754,5.0
50755,4.0
50756,4.0
50757,2.0
50758,6.0
50759,1.0
50760,16.0
50761,3.0
50762,3.0
50763,13.0
50764,0.0
50765,0.0
50766,2.0
50767,0.0
50768,9.0
50769,1.0
50770,9.0
50771,16.0
50772,0.0
50773,13.0
50774,0.0
50775,5.0
50776,0.0
50777,0.0
50778,0.0
50779,0.0
50780,1.0
50781,1.0
50782,7.0
50783,10.0
50784,0.0
50785,0.0
50786,3.0
50787,2.0
50788,0.0
50789,0.0
50790,5.0
50791,6.0
50792,0.0
50793,6.0
50794,0.0
50795,0.0
50796,7.0
50797,1.0
50798,2.0
50799,0.0
50800,13.0
50801,0.0
50802,0.0
50803,2.0
50804,8.0
50805,1.0
50806,0.0
50807,1.0
50808,14.0
50809,2.0
50810,7.0
50811,4.0
50812,6.0
50813,0.0
50814,0.0
50815,2.0
50816,0.0
50817,0.0
50818,0.0
50819,0.0
50820,7.0
50821,0.0
50822,0.0
50823,0.0
50824,0.0
50825,0.0
50826,1.0
50827,9.0
50828,6.0
50829,1.0
50830,12.0
50831,10.0
50832,12.0
50833,1.0
50834,0.0
50835,4.0
50836,0.0
50837,13.0
50838,0.0
50839,2.0
50840,0.0
50841,4.0
50842,0.0
50843,2.0
50844,3.0
50845,6.0
50846,1.0
50847,0.0
50848,3.0
50849,0.0
50850,6.0
50851,0.0
50852,1.0
50853,0.0
50854,2.0
50855,1.0
50856,3.0
50857,0.0
50858,1.0
50859,6.0
50860,14.0
50861,0.0
50862,3.0
50863,0.0
50864,2.0
50865,0.0
50866,2.0
50867,4.0
50868,7.0
50869,0.0
50870,0.0
50871,1.0
50872,1.0
50873,0.0
50874,0.0
50875,0.0
50876,0.0
50877,1.0
50878,1.0
50879,2.0
50880,0.0
50881,7.0
50882,5.0
50883,0.0
50884,1.0
50885,0.0
50886,5.0
50887,1.0
50888,0.0
50889,3.0
50890,2.0
50891,5.0
50892,3.0
50893,0.0
50894,4.0
50895,1.0
50896,0.0
50897,5.0
50898,0.0
50899,0.0
50900,0.0
50901,0.0
50902,0.0
50903,2.0
50904,0.0
50905,1.0
50906,1.0
50907,0.0
50908,0.0
50909,0.0
50910,0.0
50911,8.0
50912,0.0
50913,6.0
50914,3.0
50915,1.0
50916,0.0
50917,2.0
50918,3.0
50919,5.0
50920,0.0
50921,3.0
50922,0.0
50923,1.0
50924,1.0
50925,3.0
50926,0.0
50927,2.0
50928,0.0
50929,1.0
50930,1.0
50931,0.0
50932,3.0
50933,2.0
50934,1.0
50935,5.0
50936,5.0
50937,1.0
50938,6.0
50939,1.0
50940,0.0
50941,0.0
50942,1.0
50943,1.0
50944,5.0
50945,1.0
50946,0.0
50947,5.0
50948,0.0
50949,0.0
50950,3.0
50951,1.0
50952,1.0
50953,7.0
50954,0.0
50955,2.0
50956,9.0
50957,3.0
50958,2.0
50959,0.0
50960,7.0
50961,2.0
50962,1.0
50963,0.0
50964,3.0
50965,3.0
50966,1.0
50967,0.0
50968,0.0
50969,3.0
50970,1.0
50971,0.0
50972,7.0
50973,0.0
50974,0.0
50975,1.0
50976,1.0
50977,2.0
50978,0.0
50979,0.0
50980,0.0
50981,4.0
50982,0.0
50983,0.0
50984,2.0
50985,6.0
50986,0.0
50987,1.0
50988,0.0
50989,0.0
50990,0.0
50991,1.0
50992,3.0
50993,0.0
50994,0.0
50995,0.0
50996,0.0
50997,5.0
50998,1.0
50999,0.0
51000,1.0
51001,0.0
51002,0.0
51003,1.0
51004,0.0
51005,1.0
51006,0.0
51007,3.0
51008,1.0
51009,0.0
51010,0.0
51011,4.0
51012,2.0
51013,2.0
51014,0.0
51015,0.0
51016,8.0
51017,2.0
51018,0.0
51019,0.0
51020,0.0
51021,1.0
51022,1.0
51023,5.0
51024,8.0
51025,8.0
51026,15.0
51027,0.0
51028,0.0
51029,2.0
51030,4.0
51031,0.0
51032,1.0
51033,3.0
51034,0.0
51035,1.0
51036,3.0
51037,1.0
51038,3.0
51039,3.0
51040,1.0
51041,1.0
51042,6.0
51043,0.0
51044,0.0
51045,2.0
51046,0.0
51047,2.0
51048,0.0
51049,1.0
51050,1.0
51051,7.0
51052,1.0
51053,0.0
51054,7.0
51055,1.0
51056,3.0
51057,6.0
51058,2.0
51059,4.0
51060,1.0
51061,4.0
51062,3.0
51063,3.0
51064,2.0
51065,1.0
51066,1.0
51067,3.0
51068,4.0
51069,2.0
51070,0.0
51071,2.0
51072,3.0
51073,1.0
51074,1.0
51075,1.0
51076,7.0
51077,1.0
51078,0.0
51079,1.0
51080,0.0
51081,1.0
51082,1.0
51083,3.0
51084,8.0
51085,0.0
51086,1.0
51087,2.0
51088,5.0
51089,1.0
51090,10.0
51091,10.0
51092,0.0
51093,2.0
51094,0.0
51095,0.0
51096,1.0
51097,0.0
51098,0.0
51099,1.0
51100,3.0
51101,1.0
51102,1.0
51103,6.0
51104,13.0
51105,0.0
51106,2.0
51107,1.0
51108,4.0
51109,5.0
51110,3.0
51111,0.0
51112,4.0
51113,1.0
51114,0.0
51115,0.0
51116,1.0
51117,3.0
51118,0.0
51119,8.0
51120,0.0
51121,1.0
51122,4.0
51123,1.0
51124,12.0
51125,0.0
51126,0.0
51127,3.0
51128,2.0
51129,0.0
51130,0.0
51131,13.0
51132,0.0
51133,4.0
51134,4.0
51135,2.0
51136,9.0
51137,0.0
51138,5.0
51139,2.0
51140,0.0
51141,0.0
51142,2.0
51143,0.0
51144,2.0
51145,0.0
51146,2.0
51147,6.0
51148,6.0
51149,1.0
51150,3.0
51151,3.0
51152,1.0
51153,4.0
51154,0.0
51155,0.0
51156,0.0
51157,0.0
51158,0.0
51159,7.0
51160,3.0
51161,0.0
51162,0.0
51163,2.0
51164,3.0
51165,1.0
51166,2.0
51167,0.0
51168,1.0
51169,2.0
51170,12.0
51171,0.0
51172,0.0
51173,0.0
51174,11.0
51175,1.0
51176,3.0
51177,6.0
51178,5.0
51179,1.0
51180,0.0
51181,0.0
51182,1.0
51183,2.0
51184,1.0
51185,15.0
51186,3.0
51187,8.0
51188,10.0
51189,0.0
51190,3.0
51191,1.0
51192,2.0
51193,2.0
51194,3.0
51195,4.0
51196,0.0
51197,6.0
51198,0.0
51199,0.0
51200,0.0
51201,6.0
51202,2.0
51203,5.0
51204,0.0
51205,0.0
51206,1.0
51207,0.0
51208,0.0
51209,4.0
51210,1.0
51211,10.0
51212,1.0
51213,0.0
51214,1.0
51215,2.0
51216,1.0
51217,5.0
51218,1.0
51219,4.0
51220,6.0
51221,0.0
51222,0.0
51223,2.0
51224,0.0
51225,0.0
51226,4.0
51227,1.0
51228,0.0
51229,3.0
51230,7.0
51231,0.0
51232,1.0
51233,0.0
51234,1.0
51235,0.0
51236,0.0
51237,3.0
51238,5.0
51239,0.0
51240,2.0
51241,4.0
51242,5.0
51243,1.0
51244,1.0
51245,4.0
51246,5.0
51247,0.0
51248,1.0
51249,3.0
51250,2.0
51251,0.0
51252,12.0
51253,7.0
51254,0.0
51255,2.0
51256,0.0
51257,2.0
51258,0.0
51259,7.0
51260,4.0
51261,0.0
51262,6.0
51263,1.0
51264,16.0
51265,0.0
51266,3.0
51267,6.0
51268,0.0
51269,8.0
51270,2.0
51271,1.0
51272,0.0
51273,1.0
51274,3.0
51275,0.0
51276,2.0
51277,11.0
51278,7.0
51279,1.0
51280,5.0
51281,8.0
51282,0.0
51283,0.0
51284,5.0
51285,0.0
51286,0.0
51287,6.0
51288,2.0
51289,0.0
51290,0.0
51291,0.0
51292,1.0
51293,0.0
51294,0.0
51295,0.0
51296,8.0
51297,7.0
51298,0.0
51299,1.0
51300,0.0
51301,5.0
51302,0.0
51303,0.0
51304,1.0
51305,2.0
51306,4.0
51307,0.0
51308,5.0
51309,0.0
51310,0.0
51311,0.0
51312,5.0
51313,4.0
51314,5.0
51315,0.0
51316,9.0
51317,0.0
51318,2.0
51319,6.0
51320,1.0
51321,15.0
51322,6.0
51323,5.0
51324,0.0
51325,10.0
51326,0.0
51327,7.0
51328,3.0
51329,2.0
51330,1.0
51331,0.0
51332,1.0
51333,4.0
51334,0.0
51335,4.0
51336,1.0
51337,8.0
51338,2.0
51339,0.0
51340,1.0
51341,0.0
51342,0.0
51343,1.0
51344,3.0
51345,6.0
51346,4.0
51347,0.0
51348,4.0
51349,0.0
51350,3.0
51351,0.0
51352,3.0
51353,0.0
51354,18.0
51355,1.0
51356,0.0
51357,9.0
51358,4.0
51359,0.0
51360,19.0
51361,6.0
51362,2.0
51363,2.0
51364,0.0
51365,1.0
51366,1.0
51367,9.0
51368,0.0
51369,3.0
51370,14.0
51371,1.0
51372,0.0
51373,1.0
51374,2.0
51375,2.0
51376,0.0
51377,0.0
51378,3.0
51379,0.0
51380,7.0
51381,10.0
51382,7.0
51383,0.0
51384,0.0
51385,3.0
51386,2.0
51387,0.0
51388,1.0
51389,5.0
51390,10.0
51391,3.0
51392,5.0
51393,2.0
51394,0.0
51395,0.0
51396,2.0
51397,6.0
51398,1.0
51399,11.0
51400,5.0
51401,16.0
51402,5.0
51403,20.0
51404,0.0
51405,7.0
51406,0.0
51407,0.0
51408,4.0
51409,2.0
51410,0.0
51411,1.0
51412,0.0
51413,10.0
51414,0.0
51415,2.0
51416,7.0
51417,0.0
51418,1.0
51419,3.0
51420,1.0
51421,0.0
51422,1.0
51423,2.0
51424,0.0
51425,0.0
51426,19.0
51427,0.0
51428,2.0
51429,0.0
51430,1.0
51431,6.0
51432,0.0
51433,10.0
51434,1.0
51435,6.0
51436,0.0
51437,1.0
51438,2.0
51439,0.0
51440,4.0
51441,8.0
51442,1.0
51443,0.0
51444,0.0
51445,5.0
51446,0.0
51447,0.0
51448,2.0
51449,3.0
51450,24.0
51451,0.0
51452,3.0
51453,0.0
51454,0.0
51455,9.0
51456,13.0
51457,2.0
51458,4.0
51459,3.0
51460,1.0
51461,2.0
51462,3.0
51463,0.0
51464,3.0
51465,0.0
51466,10.0
51467,4.0
51468,6.0
51469,0.0
51470,1.0
51471,3.0
51472,8.0
51473,0.0
51474,2.0
51475,0.0
51476,1.0
51477,1.0
51478,2.0
51479,0.0
51480,2.0
51481,6.0
51482,1.0
51483,1.0
51484,2.0
51485,1.0
51486,0.0
51487,1.0
51488,0.0
51489,2.0
51490,0.0
51491,2.0
51492,3.0
51493,0.0
51494,0.0
51495,12.0
51496,2.0
51497,1.0
51498,1.0
51499,4.0
51500,0.0
51501,0.0
51502,1.0
51503,0.0
51504,5.0
51505,0.0
51506,1.0
51507,0.0
51508,1.0
51509,2.0
51510,0.0
51511,0.0
51512,6.0
51513,1.0
51514,0.0
51515,2.0
51516,8.0
51517,0.0
51518,12.0
51519,7.0
51520,2.0
51521,9.0
51522,5.0
51523,8.0
51524,0.0
51525,4.0
51526,2.0
51527,0.0
51528,6.0
51529,0.0
51530,5.0
51531,0.0
51532,11.0
51533,3.0
51534,1.0
51535,8.0
51536,2.0
51537,2.0
51538,3.0
51539,0.0
51540,2.0
51541,0.0
51542,4.0
51543,0.0
51544,2.0
51545,0.0
51546,0.0
51547,1.0
51548,1.0
51549,9.0
51550,0.0
51551,10.0
51552,7.0
51553,2.0
51554,0.0
51555,1.0
51556,2.0
51557,0.0
51558,0.0
51559,0.0
51560,3.0
51561,0.0
51562,1.0
51563,3.0
51564,1.0
51565,0.0
51566,2.0
51567,0.0
51568,0.0
51569,1.0
51570,0.0
51571,0.0
51572,1.0
51573,4.0
51574,11.0
51575,9.0
51576,0.0
51577,0.0
51578,2.0
51579,0.0
51580,0.0
51581,2.0
51582,0.0
51583,0.0
51584,1.0
51585,3.0
51586,5.0
51587,0.0
51588,3.0
51589,1.0
51590,1.0
51591,1.0
51592,2.0
51593,6.0
51594,5.0
51595,0.0
51596,1.0
51597,3.0
51598,2.0
51599,0.0
51600,3.0
51601,1.0
51602,0.0
51603,0.0
51604,0.0
51605,0.0
51606,5.0
51607,0.0
51608,4.0
51609,0.0
51610,4.0
51611,5.0
51612,4.0
51613,3.0
51614,2.0
51615,12.0
51616,1.0
51617,1.0
51618,0.0
51619,2.0
51620,0.0
51621,5.0
51622,0.0
51623,3.0
51624,0.0
51625,1.0
51626,9.0
51627,0.0
51628,2.0
51629,3.0
51630,0.0
51631,0.0
51632,3.0
51633,4.0
51634,0.0
51635,2.0
51636,1.0
51637,2.0
51638,0.0
51639,2.0
51640,7.0
51641,7.0
51642,1.0
51643,1.0
51644,2.0
51645,0.0
51646,0.0
51647,1.0
51648,0.0
51649,0.0
51650,2.0
51651,0.0
51652,0.0
51653,0.0
51654,0.0
51655,0.0
51656,0.0
51657,0.0
51658,0.0
51659,0.0
51660,0.0
51661,0.0
51662,3.0
51663,5.0
51664,0.0
51665,0.0
51666,0.0
51667,2.0
51668,8.0
51669,0.0
51670,1.0
51671,0.0
51672,0.0
51673,0.0
51674,2.0
51675,0.0
51676,1.0
51677,0.0
51678,0.0
51679,4.0
51680,0.0
51681,0.0
51682,2.0
51683,3.0
51684,1.0
51685,0.0
51686,0.0
51687,0.0
51688,1.0
51689,0.0
51690,0.0
51691,0.0
51692,0.0
51693,0.0
51694,1.0
51695,1.0
51696,0.0
51697,2.0
51698,0.0
51699,0.0
51700,0.0
51701,7.0
51702,0.0
51703,0.0
51704,0.0
51705,0.0
51706,9.0
51707,0.0
51708,0.0
51709,0.0
51710,0.0
51711,0.0
51712,2.0
51713,0.0
51714,0.0
51715,0.0
51716,0.0
51717,0.0
51718,2.0
51719,12.0
51720,0.0
51721,0.0
51722,0.0
51723,6.0
51724,0.0
51725,0.0
51726,0.0
51727,1.0
51728,2.0
51729,0.0
51730,9.0
51731,7.0
51732,1.0
51733,0.0
51734,0.0
51735,2.0
51736,14.0
51737,0.0
51738,13.0
51739,0.0
51740,0.0
51741,10.0
51742,0.0
51743,0.0
51744,10.0
51745,0.0
51746,0.0
51747,2.0
51748,8.0
51749,6.0
51750,4.0
51751,0.0
51752,2.0
51753,3.0
51754,6.0
51755,5.0
51756,0.0
51757,13.0
51758,8.0
51759,4.0
51760,1.0
51761,1.0
51762,6.0
51763,5.0
51764,0.0
51765,2.0
51766,3.0
51767,9.0
51768,5.0
51769,1.0
51770,1.0
51771,10.0
51772,0.0
51773,0.0
51774,2.0
51775,6.0
51776,4.0
51777,6.0
51778,1.0
51779,4.0
51780,4.0
51781,5.0
51782,4.0
51783,0.0
51784,0.0
51785,3.0
51786,3.0
51787,10.0
51788,0.0
51789,5.0
51790,6.0
51791,10.0
51792,5.0
51793,4.0
51794,0.0
51795,14.0
51796,2.0
51797,13.0
51798,3.0
51799,3.0
51800,8.0
51801,1.0
51802,0.0
51803,5.0
51804,10.0
51805,0.0
51806,0.0
51807,0.0
51808,1.0
51809,2.0
51810,1.0
51811,2.0
51812,12.0
51813,3.0
51814,1.0
51815,6.0
51816,13.0
51817,1.0
51818,4.0
51819,5.0
51820,0.0
51821,0.0
51822,4.0
51823,0.0
51824,1.0
51825,0.0
51826,4.0
51827,0.0
51828,8.0
51829,2.0
51830,11.0
51831,0.0
51832,5.0
51833,3.0
51834,0.0
51835,0.0
51836,0.0
51837,5.0
51838,2.0
51839,11.0
51840,5.0
51841,9.0
51842,14.0
51843,1.0
51844,0.0
51845,0.0
51846,6.0
51847,0.0
51848,1.0
51849,9.0
51850,12.0
51851,1.0
51852,0.0
51853,2.0
51854,2.0
51855,0.0
51856,1.0
51857,6.0
51858,3.0
51859,18.0
51860,5.0
51861,1.0
51862,4.0
51863,4.0
51864,0.0
51865,5.0
51866,0.0
51867,3.0
51868,6.0
51869,6.0
51870,0.0
51871,14.0
51872,9.0
51873,0.0
51874,0.0
51875,0.0
51876,8.0
51877,2.0
51878,0.0
51879,1.0
51880,13.0
51881,1.0
51882,2.0
51883,18.0
51884,1.0
51885,1.0
51886,6.0
51887,2.0
51888,1.0
51889,1.0
51890,0.0
51891,0.0
51892,0.0
51893,0.0
51894,8.0
51895,0.0
51896,2.0
51897,0.0
51898,6.0
51899,0.0
51900,6.0
51901,3.0
51902,6.0
51903,11.0
51904,1.0
51905,0.0
51906,1.0
51907,8.0
51908,11.0
51909,6.0
51910,3.0
51911,8.0
51912,2.0
51913,0.0
51914,2.0
51915,1.0
51916,6.0
51917,0.0
51918,9.0
51919,0.0
51920,1.0
51921,7.0
51922,6.0
51923,1.0
51924,13.0
51925,2.0
51926,1.0
51927,0.0
51928,1.0
51929,9.0
51930,0.0
51931,0.0
51932,2.0
51933,2.0
51934,0.0
51935,6.0
51936,10.0
51937,1.0
51938,0.0
51939,0.0
51940,0.0
51941,4.0
51942,1.0
51943,0.0
51944,15.0
51945,2.0
51946,1.0
51947,4.0
51948,0.0
51949,5.0
51950,1.0
51951,2.0
51952,34.0
51953,11.0
51954,0.0
51955,6.0
51956,7.0
51957,3.0
51958,3.0
51959,3.0
51960,8.0
51961,9.0
51962,3.0
51963,1.0
51964,0.0
51965,0.0
51966,4.0
51967,0.0
51968,0.0
51969,3.0
51970,4.0
51971,5.0
51972,8.0
51973,4.0
51974,4.0
51975,8.0
51976,15.0
51977,7.0
51978,1.0
51979,4.0
51980,0.0
51981,2.0
51982,4.0
51983,8.0
51984,13.0
51985,7.0
51986,2.0
51987,3.0
51988,4.0
51989,10.0
51990,22.0
51991,5.0
51992,18.0
51993,0.0
51994,15.0
51995,11.0
51996,0.0
51997,10.0
51998,10.0
51999,0.0
52000,0.0
52001,11.0
52002,2.0
52003,1.0
52004,6.0
52005,3.0
52006,9.0
52007,10.0
52008,0.0
52009,2.0
52010,0.0
52011,1.0
52012,0.0
52013,15.0
52014,4.0
52015,2.0
52016,7.0
52017,4.0
52018,3.0
52019,6.0
52020,16.0
52021,0.0
52022,6.0
52023,11.0
52024,0.0
52025,9.0
52026,0.0
52027,0.0
52028,1.0
52029,16.0
52030,8.0
52031,2.0
52032,0.0
52033,3.0
52034,8.0
52035,9.0
52036,8.0
52037,2.0
52038,2.0
52039,1.0
52040,6.0
52041,2.0
52042,0.0
52043,0.0
52044,4.0
52045,5.0
52046,10.0
52047,4.0
52048,8.0
52049,0.0
52050,0.0
52051,0.0
52052,18.0
52053,4.0
52054,0.0
52055,5.0
52056,1.0
52057,19.0
52058,0.0
52059,1.0
52060,9.0
52061,8.0
52062,4.0
52063,5.0
52064,3.0
52065,14.0
52066,0.0
52067,7.0
52068,13.0
52069,0.0
52070,0.0
52071,8.0
52072,2.0
52073,6.0
52074,15.0
52075,1.0
52076,9.0
52077,0.0
52078,9.0
52079,0.0
52080,0.0
52081,5.0
52082,2.0
52083,0.0
52084,9.0
52085,13.0
52086,14.0
52087,0.0
52088,2.0
52089,0.0
52090,9.0
52091,0.0
52092,13.0
52093,0.0
52094,12.0
52095,5.0
52096,1.0
52097,7.0
52098,0.0
52099,2.0
52100,7.0
52101,13.0
52102,9.0
52103,4.0
52104,9.0
52105,7.0
52106,1.0
52107,1.0
52108,1.0
52109,5.0
52110,6.0
52111,2.0
52112,2.0
52113,2.0
52114,10.0
52115,2.0
52116,4.0
52117,8.0
52118,8.0
52119,7.0
52120,2.0
52121,1.0
52122,1.0
52123,1.0
52124,0.0
52125,4.0
52126,0.0
52127,0.0
52128,0.0
52129,6.0
52130,6.0
52131,12.0
52132,5.0
52133,1.0
52134,0.0
52135,0.0
52136,3.0
52137,4.0
52138,2.0
52139,21.0
52140,0.0
52141,0.0
52142,6.0
52143,3.0
52144,0.0
52145,1.0
52146,0.0
52147,3.0
52148,11.0
52149,4.0
52150,3.0
52151,10.0
52152,10.0
52153,5.0
52154,1.0
52155,8.0
52156,4.0
52157,4.0
52158,13.0
52159,4.0
52160,2.0
52161,5.0
52162,0.0
52163,0.0
52164,15.0
52165,2.0
52166,3.0
52167,7.0
52168,19.0
52169,1.0
52170,2.0
52171,14.0
52172,24.0
52173,0.0
52174,8.0
52175,2.0
52176,2.0
52177,7.0
52178,0.0
52179,4.0
52180,0.0
52181,4.0
52182,8.0
52183,0.0
52184,0.0
52185,0.0
52186,6.0
52187,2.0
52188,1.0
52189,1.0
52190,2.0
52191,0.0
52192,2.0
52193,0.0
52194,6.0
52195,5.0
52196,3.0
52197,8.0
52198,9.0
52199,1.0
52200,5.0
52201,0.0
52202,0.0
52203,0.0
52204,7.0
52205,4.0
52206,8.0
52207,6.0
52208,8.0
52209,6.0
52210,1.0
52211,1.0
52212,9.0
52213,16.0
52214,0.0
52215,11.0
52216,0.0
52217,6.0
52218,3.0
52219,0.0
52220,0.0
52221,14.0
52222,2.0
52223,7.0
52224,5.0
52225,7.0
52226,10.0
52227,0.0
52228,0.0
52229,7.0
52230,16.0
52231,3.0
52232,0.0
52233,8.0
52234,21.0
52235,5.0
52236,15.0
52237,1.0
52238,6.0
52239,1.0
52240,1.0
52241,10.0
52242,0.0
52243,1.0
52244,1.0
52245,10.0
52246,6.0
52247,6.0
52248,5.0
52249,2.0
52250,1.0
52251,19.0
52252,11.0
52253,2.0
52254,11.0
52255,5.0
52256,12.0
52257,0.0
52258,7.0
52259,29.0
52260,19.0
52261,4.0
52262,13.0
52263,0.0
52264,3.0
52265,0.0
52266,8.0
52267,14.0
52268,18.0
52269,4.0
52270,8.0
52271,5.0
52272,26.0
52273,7.0
52274,0.0
52275,0.0
52276,19.0
52277,7.0
52278,2.0
52279,2.0
52280,7.0
52281,21.0
52282,0.0
52283,2.0
52284,1.0
52285,9.0
52286,11.0
52287,7.0
52288,8.0
52289,14.0
52290,8.0
52291,3.0
52292,25.0
52293,1.0
52294,10.0
52295,3.0
52296,4.0
52297,18.0
52298,3.0
52299,12.0
52300,14.0
52301,25.0
52302,14.0
52303,0.0
52304,9.0
52305,0.0
52306,2.0
52307,2.0
52308,0.0
52309,11.0
52310,13.0
52311,2.0
52312,1.0
52313,13.0
52314,4.0
52315,0.0
52316,0.0
52317,0.0
52318,19.0
52319,4.0
52320,0.0
52321,1.0
52322,8.0
52323,11.0
52324,9.0
52325,14.0
52326,2.0
52327,0.0
52328,15.0
52329,3.0
52330,10.0
52331,2.0
52332,0.0
52333,3.0
52334,9.0
52335,20.0
52336,4.0
52337,0.0
52338,12.0
52339,0.0
52340,1.0
52341,8.0
52342,0.0
52343,3.0
52344,7.0
52345,8.0
52346,12.0
52347,10.0
52348,5.0
52349,0.0
52350,0.0
52351,15.0
52352,4.0
52353,2.0
52354,13.0
52355,10.0
52356,2.0
52357,14.0
52358,5.0
52359,4.0
52360,1.0
52361,6.0
52362,4.0
52363,7.0
52364,0.0
52365,0.0
52366,0.0
52367,6.0
52368,0.0
52369,0.0
52370,1.0
52371,0.0
52372,14.0
52373,30.0
52374,0.0
52375,0.0
52376,6.0
52377,7.0
52378,0.0
52379,0.0
52380,11.0
52381,4.0
52382,2.0
52383,13.0
52384,12.0
52385,11.0
52386,2.0
52387,1.0
52388,8.0
52389,0.0
52390,10.0
52391,1.0
52392,5.0
52393,6.0
52394,0.0
52395,20.0
52396,17.0
52397,8.0
52398,16.0
52399,4.0
52400,0.0
52401,0.0
52402,0.0
52403,0.0
52404,13.0
52405,12.0
52406,20.0
52407,6.0
52408,8.0
52409,16.0
52410,1.0
52411,0.0
52412,1.0
52413,2.0
52414,1.0
52415,0.0
52416,32.0
52417,0.0
52418,10.0
52419,1.0
52420,1.0
52421,0.0
52422,1.0
52423,0.0
52424,25.0
52425,0.0
52426,7.0
52427,5.0
52428,3.0
52429,10.0
52430,0.0
52431,8.0
52432,7.0
52433,11.0
52434,0.0
52435,11.0
52436,0.0
52437,2.0
52438,0.0
52439,0.0
52440,8.0
52441,0.0
52442,2.0
52443,1.0
52444,0.0
52445,13.0
52446,10.0
52447,20.0
52448,3.0
52449,3.0
52450,0.0
52451,2.0
52452,0.0
52453,15.0
52454,0.0
52455,0.0
52456,17.0
52457,14.0
52458,0.0
52459,5.0
52460,4.0
52461,11.0
52462,5.0
52463,8.0
52464,9.0
52465,7.0
52466,0.0
52467,12.0
52468,7.0
52469,0.0
52470,0.0
52471,2.0
52472,18.0
52473,0.0
52474,10.0
52475,4.0
52476,5.0
52477,2.0
52478,6.0
52479,3.0
52480,0.0
52481,0.0
52482,0.0
52483,3.0
52484,11.0
52485,2.0
52486,0.0
52487,0.0
52488,27.0
52489,3.0
52490,0.0
52491,7.0
52492,15.0
52493,4.0
52494,12.0
52495,2.0
52496,4.0
52497,2.0
52498,26.0
52499,2.0
52500,1.0
52501,3.0
52502,0.0
52503,17.0
52504,6.0
52505,22.0
52506,1.0
52507,0.0
52508,4.0
52509,17.0
52510,4.0
52511,10.0
52512,2.0
52513,5.0
52514,3.0
52515,34.0
52516,4.0
52517,3.0
52518,1.0
52519,0.0
52520,0.0
52521,11.0
52522,5.0
52523,4.0
52524,6.0
52525,15.0
52526,9.0
52527,15.0
52528,2.0
52529,16.0
52530,0.0
52531,9.0
52532,0.0
52533,26.0
52534,0.0
52535,4.0
52536,2.0
52537,2.0
52538,3.0
52539,14.0
52540,11.0
52541,12.0
52542,0.0
52543,1.0
52544,0.0
52545,0.0
52546,12.0
52547,7.0
52548,15.0
52549,15.0
52550,19.0
52551,0.0
52552,13.0
52553,1.0
52554,8.0
52555,0.0
52556,7.0
52557,10.0
52558,18.0
52559,5.0
52560,21.0
52561,10.0
52562,5.0
52563,16.0
52564,12.0
52565,6.0
52566,8.0
52567,21.0
52568,0.0
52569,6.0
52570,16.0
52571,19.0
52572,0.0
52573,1.0
52574,3.0
52575,3.0
52576,0.0
52577,15.0
52578,7.0
52579,9.0
52580,9.0
52581,13.0
52582,3.0
52583,8.0
52584,22.0
52585,0.0
52586,7.0
52587,2.0
52588,10.0
52589,6.0
52590,2.0
52591,15.0
52592,7.0
52593,0.0
52594,4.0
52595,1.0
52596,6.0
52597,0.0
52598,4.0
52599,0.0
52600,21.0
52601,2.0
52602,10.0
52603,12.0
52604,10.0
52605,25.0
52606,18.0
52607,0.0
52608,23.0
52609,2.0
52610,1.0
52611,10.0
52612,1.0
52613,2.0
52614,19.0
52615,24.0
52616,15.0
52617,8.0
52618,13.0
52619,6.0
52620,6.0
52621,2.0
52622,2.0
52623,10.0
52624,3.0
52625,1.0
52626,0.0
52627,1.0
52628,9.0
52629,9.0
52630,3.0
52631,1.0
52632,12.0
52633,33.0
52634,8.0
52635,16.0
52636,3.0
52637,3.0
52638,1.0
52639,3.0
52640,7.0
52641,24.0
52642,0.0
52643,4.0
52644,8.0
52645,14.0
52646,6.0
52647,11.0
52648,8.0
52649,10.0
52650,1.0
52651,23.0
52652,0.0
52653,20.0
52654,2.0
52655,4.0
52656,6.0
52657,2.0
52658,6.0
52659,2.0
52660,6.0
52661,0.0
52662,4.0
52663,3.0
52664,14.0
52665,22.0
52666,0.0
52667,34.0
52668,27.0
52669,18.0
52670,5.0
52671,2.0
52672,17.0
52673,5.0
52674,6.0
