,Lmtk2
9775,5.0
9776,13.0
9777,11.0
9778,0.0
9779,12.0
9780,26.0
9781,6.0
9782,4.0
9783,0.0
9784,10.0
9785,9.0
9786,1.0
9787,0.0
9788,4.0
9789,5.0
9790,2.0
9791,0.0
9792,3.0
9793,0.0
9794,12.0
9795,15.0
9796,5.0
9797,12.0
9798,2.0
9799,7.0
9800,1.0
9801,4.0
9802,3.0
9803,19.0
9804,2.0
9805,0.0
9806,0.0
9807,5.0
9808,0.0
9809,9.0
9810,0.0
9811,1.0
9812,2.0
9813,5.0
9814,7.0
9815,0.0
9816,0.0
9817,0.0
9818,0.0
9819,1.0
9820,5.0
9821,0.0
9822,0.0
9823,4.0
9824,9.0
9825,1.0
9826,3.0
9827,0.0
9828,3.0
9829,0.0
9830,3.0
9831,1.0
9832,0.0
9833,19.0
9834,0.0
9835,0.0
9836,0.0
9837,0.0
9838,0.0
9839,8.0
9840,0.0
9841,1.0
9842,0.0
9843,2.0
9844,0.0
9845,2.0
9846,5.0
9847,5.0
9848,0.0
9849,7.0
9850,1.0
9851,1.0
9852,1.0
9853,10.0
9854,1.0
9855,0.0
9856,5.0
9857,0.0
9858,0.0
9859,2.0
9860,8.0
9861,0.0
9862,0.0
9863,6.0
9864,2.0
9865,1.0
9866,0.0
9867,2.0
9868,4.0
9869,0.0
9870,3.0
9871,0.0
9872,1.0
9873,0.0
9874,0.0
9875,0.0
9876,0.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,1.0
9882,4.0
9883,19.0
9884,2.0
9885,0.0
9886,0.0
9887,0.0
9888,0.0
9889,0.0
9890,0.0
9891,6.0
9892,0.0
9893,1.0
9894,0.0
9895,2.0
9896,0.0
9897,3.0
9898,0.0
9899,0.0
9900,5.0
9901,0.0
9902,1.0
9903,0.0
9904,1.0
9905,0.0
9906,4.0
9907,1.0
9908,1.0
9909,1.0
9910,0.0
9911,0.0
9912,0.0
9913,3.0
9914,0.0
9915,1.0
9916,10.0
9917,6.0
9918,0.0
9919,1.0
9920,0.0
9921,0.0
9922,0.0
9923,0.0
9924,0.0
9925,0.0
9926,0.0
9927,2.0
9928,1.0
9929,2.0
9930,2.0
9931,0.0
9932,0.0
9933,0.0
9934,1.0
9935,2.0
9936,0.0
9937,1.0
9938,0.0
9939,0.0
9940,1.0
9941,1.0
9942,0.0
9943,2.0
9944,0.0
9945,0.0
9946,0.0
9947,1.0
9948,0.0
9949,0.0
9950,0.0
9951,0.0
9952,0.0
9953,0.0
9954,2.0
9955,1.0
9956,2.0
9957,1.0
9958,0.0
9959,0.0
9960,0.0
9961,1.0
9962,1.0
9963,1.0
9964,1.0
9965,3.0
9966,0.0
9967,0.0
9968,1.0
9969,1.0
9970,0.0
9971,0.0
9972,5.0
9973,0.0
9974,0.0
9975,0.0
9976,0.0
9977,1.0
9978,0.0
9979,3.0
9980,0.0
9981,3.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,5.0
9987,2.0
9988,1.0
9989,3.0
9990,0.0
9991,0.0
9992,0.0
9993,2.0
9994,0.0
9995,0.0
9996,0.0
9997,1.0
9998,1.0
9999,0.0
10000,0.0
10001,0.0
10002,0.0
10003,1.0
10004,0.0
10005,0.0
10006,2.0
10007,4.0
10008,2.0
10009,0.0
10010,0.0
10011,0.0
10012,1.0
10013,2.0
10014,0.0
10015,1.0
10016,1.0
10017,1.0
10018,1.0
10019,0.0
10020,0.0
10021,1.0
10022,2.0
10023,1.0
10024,1.0
10025,0.0
10026,0.0
10027,0.0
10028,0.0
10029,2.0
10030,0.0
10031,3.0
10032,1.0
10033,0.0
10034,0.0
10035,1.0
10036,0.0
10037,0.0
10038,0.0
10039,0.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,0.0
10045,0.0
10046,0.0
10047,0.0
10048,1.0
10049,1.0
10050,0.0
10051,0.0
10052,0.0
10053,4.0
10054,1.0
10055,2.0
10056,0.0
10057,0.0
10058,0.0
10059,0.0
10060,1.0
10061,1.0
10062,0.0
10063,0.0
10064,0.0
10065,1.0
10066,0.0
10067,0.0
10068,0.0
10069,1.0
10070,1.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,0.0
10078,2.0
10079,0.0
10080,0.0
10081,0.0
10082,1.0
10083,3.0
10084,3.0
10085,0.0
10086,2.0
10087,0.0
10088,0.0
10089,1.0
10090,1.0
10091,0.0
10092,0.0
10093,1.0
10094,1.0
10095,2.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,0.0
10102,0.0
10103,0.0
10104,0.0
10105,0.0
10106,0.0
10107,1.0
10108,1.0
10109,0.0
10110,12.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,1.0
10117,0.0
10118,4.0
10119,0.0
10120,2.0
10121,0.0
10122,0.0
10123,1.0
10124,0.0
10125,0.0
10126,1.0
10127,0.0
10128,2.0
10129,0.0
10130,1.0
10131,0.0
10132,1.0
10133,2.0
10134,0.0
10135,0.0
10136,7.0
10137,0.0
10138,1.0
10139,0.0
10140,0.0
10141,2.0
10142,7.0
10143,1.0
10144,0.0
10145,0.0
10146,0.0
10147,2.0
10148,0.0
10149,0.0
10150,1.0
10151,0.0
10152,1.0
10153,0.0
10154,0.0
10155,0.0
10156,0.0
10157,2.0
10158,0.0
10159,0.0
10160,1.0
10161,2.0
10162,0.0
10163,0.0
10164,0.0
10165,1.0
10166,1.0
10167,0.0
10168,2.0
10169,2.0
10170,0.0
10171,0.0
10172,0.0
10173,1.0
10174,2.0
10175,1.0
10176,0.0
10177,0.0
10178,7.0
10179,1.0
10180,7.0
10181,1.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,3.0
10187,0.0
10188,2.0
10189,0.0
10190,0.0
10191,4.0
10192,6.0
10193,1.0
10194,0.0
10195,0.0
10196,1.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,1.0
10203,0.0
10204,2.0
10205,1.0
10206,0.0
10207,1.0
10208,2.0
10209,1.0
10210,0.0
10211,0.0
10212,0.0
10213,8.0
10214,5.0
10215,9.0
10216,0.0
10217,0.0
10218,0.0
10219,1.0
10220,11.0
10221,2.0
10222,4.0
10223,0.0
10224,0.0
10225,0.0
10226,11.0
10227,0.0
10228,0.0
10229,0.0
10230,0.0
10231,0.0
10232,0.0
10233,1.0
10234,2.0
10235,19.0
10236,1.0
10237,0.0
10238,2.0
10239,0.0
10240,0.0
10241,0.0
10242,0.0
10243,0.0
10244,1.0
10245,0.0
10246,0.0
10247,0.0
10248,2.0
10249,0.0
10250,0.0
10251,7.0
10252,7.0
10253,0.0
10254,1.0
10255,2.0
10256,0.0
10257,1.0
10258,4.0
10259,0.0
10260,0.0
10261,13.0
10262,8.0
10263,0.0
10264,0.0
10265,6.0
10266,0.0
10267,17.0
10268,12.0
10269,7.0
10270,5.0
10271,7.0
10272,13.0
10273,0.0
10274,9.0
10275,3.0
10276,1.0
10277,1.0
10278,2.0
10279,9.0
10280,0.0
10281,4.0
10282,0.0
10283,1.0
10284,2.0
10285,14.0
10286,2.0
10287,0.0
10288,13.0
10289,0.0
10290,0.0
10291,0.0
10292,0.0
10293,2.0
10294,2.0
10295,3.0
10296,0.0
10297,1.0
10298,1.0
10299,2.0
10300,0.0
10301,2.0
10302,0.0
10303,0.0
10304,2.0
10305,0.0
10306,7.0
10307,0.0
10308,0.0
10309,1.0
10310,10.0
10311,16.0
10312,0.0
10313,12.0
10314,0.0
10315,16.0
10316,0.0
10317,11.0
10318,0.0
10319,0.0
10320,0.0
10321,1.0
10322,0.0
10323,1.0
10324,8.0
10325,0.0
10326,0.0
10327,0.0
10328,1.0
10329,2.0
10330,9.0
10331,5.0
10332,0.0
10333,1.0
10334,0.0
10335,0.0
10336,10.0
10337,9.0
10338,3.0
10339,25.0
10340,7.0
10341,3.0
10342,0.0
10343,4.0
10344,1.0
10345,16.0
10346,4.0
10347,15.0
10348,7.0
10349,0.0
10350,1.0
10351,0.0
10352,1.0
10353,0.0
10354,0.0
10355,0.0
10356,0.0
10357,15.0
10358,0.0
10359,9.0
10360,0.0
10361,8.0
10362,1.0
10363,1.0
10364,21.0
10365,0.0
10366,2.0
10367,0.0
10368,6.0
10369,0.0
10370,0.0
10371,2.0
10372,4.0
10373,2.0
10374,9.0
10375,0.0
10376,1.0
10377,0.0
10378,15.0
10379,0.0
10380,5.0
10381,6.0
10382,1.0
10383,15.0
10384,1.0
10385,2.0
10386,1.0
10387,5.0
10388,0.0
10389,1.0
10390,3.0
10391,4.0
10392,0.0
10393,1.0
10394,1.0
10395,0.0
10396,1.0
10397,0.0
10398,0.0
10399,0.0
10400,1.0
10401,18.0
10402,0.0
10403,1.0
10404,16.0
10405,14.0
10406,4.0
10407,4.0
10408,7.0
10409,0.0
10410,1.0
10411,1.0
10412,0.0
10413,0.0
10414,7.0
10415,4.0
10416,0.0
10417,1.0
10418,2.0
10419,2.0
10420,0.0
10421,0.0
10422,5.0
10423,5.0
10424,3.0
10425,0.0
10426,7.0
10427,0.0
10428,3.0
10429,2.0
10430,5.0
10431,22.0
10432,0.0
10433,0.0
10434,0.0
10435,7.0
10436,16.0
10437,0.0
10438,2.0
10439,0.0
10440,10.0
10441,19.0
10442,2.0
10443,0.0
10444,0.0
10445,2.0
10446,0.0
10447,4.0
10448,1.0
10449,2.0
10450,0.0
10451,3.0
10452,1.0
10453,0.0
10454,10.0
10455,0.0
10456,5.0
10457,13.0
10458,0.0
10459,0.0
10460,1.0
10461,0.0
10462,5.0
10463,2.0
10464,0.0
10465,1.0
10466,1.0
10467,2.0
10468,3.0
10469,14.0
10470,0.0
10471,0.0
10472,3.0
10473,21.0
10474,3.0
10475,9.0
10476,8.0
10477,0.0
10478,16.0
10479,3.0
10480,0.0
10481,5.0
10482,0.0
10483,0.0
10484,0.0
10485,8.0
10486,12.0
10487,0.0
10488,1.0
10489,6.0
10490,5.0
10491,9.0
10492,0.0
10493,1.0
10494,9.0
10495,4.0
10496,0.0
10497,0.0
10498,2.0
10499,13.0
10500,0.0
10501,0.0
10502,1.0
10503,0.0
10504,0.0
10505,1.0
10506,1.0
10507,1.0
10508,1.0
10509,0.0
10510,2.0
10511,1.0
10512,1.0
10513,1.0
10514,0.0
10515,0.0
10516,0.0
10517,1.0
10518,0.0
10519,0.0
10520,4.0
10521,0.0
10522,1.0
10523,0.0
10524,0.0
10525,6.0
10526,1.0
10527,0.0
10528,3.0
10529,6.0
10530,0.0
10531,0.0
10532,0.0
10533,1.0
10534,12.0
10535,4.0
10536,1.0
10537,9.0
10538,0.0
10539,1.0
10540,15.0
10541,1.0
10542,11.0
10543,10.0
10544,0.0
10545,10.0
10546,5.0
10547,8.0
10548,2.0
10549,0.0
10550,2.0
10551,6.0
10552,3.0
10553,2.0
10554,0.0
10555,0.0
10556,0.0
10557,0.0
10558,0.0
10559,0.0
10560,1.0
10561,3.0
10562,12.0
10563,3.0
10564,11.0
10565,0.0
10566,1.0
10567,8.0
10568,7.0
10569,0.0
10570,2.0
10571,2.0
10572,7.0
10573,4.0
10574,0.0
10575,0.0
10576,10.0
10577,1.0
10578,10.0
10579,1.0
10580,2.0
10581,0.0
10582,1.0
10583,1.0
10584,0.0
10585,0.0
10586,0.0
10587,0.0
10588,0.0
10589,0.0
10590,1.0
10591,5.0
10592,0.0
10593,18.0
10594,24.0
10595,2.0
10596,0.0
10597,0.0
10598,0.0
10599,12.0
10600,1.0
10601,5.0
10602,2.0
10603,11.0
10604,5.0
10605,6.0
10606,8.0
10607,8.0
10608,5.0
10609,0.0
10610,15.0
10611,14.0
10612,2.0
10613,2.0
10614,0.0
10615,0.0
10616,2.0
10617,11.0
10618,1.0
10619,14.0
10620,4.0
10621,0.0
10622,9.0
10623,0.0
10624,12.0
10625,10.0
10626,6.0
10627,5.0
10628,0.0
10629,0.0
10630,9.0
10631,2.0
10632,1.0
10633,0.0
10634,8.0
10635,4.0
10636,0.0
10637,0.0
10638,13.0
10639,10.0
10640,4.0
10641,12.0
10642,0.0
10643,13.0
10644,4.0
10645,19.0
10646,14.0
10647,2.0
10648,5.0
10649,0.0
10650,0.0
10651,7.0
10652,4.0
10653,25.0
10654,20.0
10655,5.0
10656,0.0
10657,2.0
10658,20.0
10659,0.0
10660,0.0
10661,7.0
10662,1.0
10663,15.0
10664,0.0
10665,2.0
10666,2.0
10667,8.0
10668,5.0
10669,3.0
10670,1.0
10671,0.0
10672,12.0
10673,1.0
10674,1.0
10675,4.0
10676,4.0
10677,8.0
10678,8.0
10679,0.0
10680,11.0
10681,0.0
10682,2.0
10683,0.0
10684,3.0
10685,6.0
10686,0.0
10687,0.0
10688,12.0
10689,0.0
10690,5.0
10691,6.0
10692,0.0
10693,2.0
10694,15.0
10695,0.0
10696,11.0
10697,0.0
10698,3.0
10699,0.0
10700,1.0
10701,1.0
10702,0.0
10703,0.0
10704,4.0
10705,0.0
10706,1.0
10707,0.0
10708,4.0
10709,3.0
10710,6.0
10711,3.0
10712,10.0
10713,3.0
10714,13.0
10715,0.0
10716,3.0
10717,9.0
10718,0.0
10719,8.0
10720,2.0
10721,5.0
10722,9.0
10723,23.0
10724,8.0
10725,2.0
10726,0.0
10727,6.0
10728,6.0
10729,9.0
10730,2.0
10731,2.0
10732,10.0
10733,3.0
10734,1.0
10735,2.0
10736,3.0
10737,14.0
10738,0.0
10739,24.0
10740,18.0
10741,17.0
10742,8.0
10743,20.0
10744,1.0
10745,9.0
10746,0.0
10747,19.0
10748,11.0
10749,1.0
10750,3.0
10751,3.0
10752,1.0
10753,7.0
10754,11.0
10755,1.0
10756,2.0
10757,16.0
10758,28.0
10759,2.0
10760,20.0
10761,18.0
10762,15.0
10763,0.0
10764,0.0
10765,0.0
10766,8.0
10767,16.0
10768,0.0
10769,1.0
10770,8.0
10771,0.0
10772,2.0
10773,14.0
10774,5.0
10775,1.0
10776,13.0
10777,2.0
10778,3.0
10779,13.0
10780,7.0
10781,16.0
10782,0.0
10783,9.0
10784,0.0
10785,2.0
10786,2.0
10787,0.0
10788,8.0
10789,10.0
10790,0.0
10791,5.0
10792,10.0
10793,4.0
10794,1.0
10795,0.0
10796,1.0
10797,0.0
10798,2.0
10799,2.0
10800,1.0
10801,0.0
10802,4.0
10803,8.0
10804,12.0
10805,1.0
10806,0.0
10807,20.0
10808,0.0
10809,13.0
10810,6.0
10811,2.0
10812,0.0
10813,8.0
10814,11.0
10815,22.0
10816,14.0
10817,19.0
10818,0.0
10819,1.0
10820,19.0
10821,0.0
10822,4.0
10823,1.0
10824,1.0
10825,3.0
10826,3.0
10827,4.0
10828,4.0
10829,10.0
10830,14.0
10831,1.0
10832,1.0
10833,19.0
10834,17.0
10835,16.0
10836,7.0
10837,0.0
10838,1.0
10839,0.0
10840,15.0
10841,1.0
10842,0.0
10843,5.0
10844,28.0
10845,6.0
10846,10.0
10847,18.0
10848,2.0
10849,2.0
10850,0.0
10851,27.0
10852,2.0
10853,17.0
10854,22.0
10855,0.0
10856,6.0
10857,0.0
10858,0.0
10859,2.0
10860,1.0
10861,23.0
10862,8.0
10863,0.0
10864,16.0
10865,8.0
10866,1.0
10867,7.0
10868,6.0
10869,9.0
10870,5.0
10871,0.0
10872,0.0
10873,2.0
10874,3.0
10875,16.0
10876,5.0
10877,3.0
10878,5.0
10879,8.0
10880,3.0
10881,9.0
10882,22.0
10883,15.0
10884,13.0
10885,7.0
10886,17.0
10887,10.0
10888,9.0
10889,0.0
10890,10.0
10891,0.0
10892,7.0
10893,6.0
10894,7.0
10895,8.0
10896,0.0
10897,0.0
10898,27.0
10899,24.0
10900,13.0
10901,17.0
10902,34.0
10903,0.0
10904,8.0
10905,7.0
10906,5.0
10907,0.0
10908,13.0
10909,1.0
10910,1.0
10911,7.0
10912,5.0
10913,13.0
10914,8.0
10915,17.0
10916,1.0
10917,14.0
10918,6.0
10919,1.0
10920,8.0
10921,3.0
10922,12.0
10923,3.0
10924,3.0
10925,1.0
10926,15.0
10927,5.0
10928,2.0
10929,8.0
10930,10.0
10931,1.0
10932,0.0
10933,6.0
10934,10.0
10935,1.0
10936,0.0
10937,7.0
10938,10.0
10939,4.0
10940,0.0
10941,0.0
10942,2.0
10943,6.0
10944,18.0
10945,15.0
10946,11.0
10947,32.0
10948,15.0
10949,6.0
10950,13.0
10951,16.0
10952,0.0
10953,22.0
10954,0.0
10955,6.0
10956,14.0
10957,7.0
10958,1.0
10959,5.0
10960,4.0
10961,9.0
10962,2.0
10963,1.0
10964,16.0
10965,15.0
10966,11.0
10967,3.0
10968,6.0
10969,0.0
10970,9.0
10971,14.0
10972,5.0
10973,0.0
10974,3.0
10975,4.0
10976,2.0
10977,8.0
10978,0.0
10979,3.0
10980,1.0
10981,4.0
10982,5.0
10983,4.0
10984,1.0
10985,8.0
10986,5.0
10987,15.0
10988,10.0
10989,0.0
10990,8.0
10991,5.0
10992,4.0
10993,1.0
10994,1.0
10995,4.0
10996,7.0
10997,3.0
10998,16.0
10999,1.0
11000,10.0
11001,9.0
11002,13.0
11003,7.0
11004,6.0
11005,0.0
11006,11.0
11007,1.0
11008,24.0
11009,1.0
11010,1.0
11011,1.0
11012,0.0
11013,0.0
11014,4.0
11015,6.0
11016,0.0
11017,6.0
11018,0.0
11019,5.0
11020,1.0
11021,19.0
11022,10.0
11023,16.0
11024,15.0
11025,10.0
11026,21.0
11027,3.0
11028,0.0
11029,4.0
11030,20.0
11031,3.0
11032,0.0
11033,7.0
11034,10.0
11035,3.0
11036,1.0
11037,1.0
11038,2.0
11039,29.0
11040,11.0
11041,11.0
11042,14.0
11043,9.0
11044,7.0
11045,14.0
11046,18.0
11047,18.0
11048,4.0
11049,20.0
11050,13.0
11051,14.0
11052,16.0
11053,0.0
11054,3.0
11055,0.0
11056,2.0
11057,10.0
11058,0.0
11059,20.0
11060,1.0
11061,0.0
11062,19.0
11063,7.0
11064,1.0
11065,27.0
11066,0.0
11067,12.0
11068,1.0
11069,5.0
11070,14.0
11071,11.0
11072,14.0
11073,0.0
11074,0.0
11075,2.0
11076,2.0
11077,0.0
11078,11.0
11079,15.0
11080,1.0
11081,6.0
11082,20.0
11083,0.0
11084,9.0
11085,8.0
11086,11.0
11087,19.0
11088,4.0
11089,8.0
11090,0.0
11091,1.0
11092,19.0
11093,12.0
11094,17.0
11095,24.0
11096,25.0
11097,17.0
11098,1.0
11099,7.0
11100,6.0
11101,13.0
11102,12.0
11103,7.0
11104,4.0
11105,1.0
11106,10.0
11107,3.0
11108,26.0
11109,20.0
11110,17.0
11111,30.0
11112,1.0
11113,3.0
11114,2.0
11115,6.0
11116,12.0
11117,1.0
11118,5.0
11119,5.0
11120,21.0
11121,5.0
11122,1.0
11123,23.0
11124,6.0
11125,2.0
11126,1.0
11127,6.0
11128,17.0
11129,29.0
11130,6.0
11131,19.0
11132,13.0
11133,11.0
11134,18.0
11135,26.0
11136,22.0
11137,2.0
11138,4.0
11139,11.0
11140,3.0
11141,5.0
11142,11.0
11143,17.0
11144,30.0
11145,12.0
11146,15.0
11147,23.0
11148,4.0
11149,7.0
11150,14.0
11151,22.0
11152,12.0
11153,22.0
11154,27.0
11155,8.0
11156,24.0
11157,1.0
11158,4.0
11159,6.0
11160,9.0
11161,27.0
11162,18.0
11163,8.0
11164,12.0
11165,0.0
11166,6.0
11167,1.0
11168,17.0
11169,5.0
11170,23.0
11171,0.0
11172,13.0
11173,16.0
11174,9.0
11175,3.0
11176,2.0
11177,17.0
11178,7.0
11179,13.0
11180,0.0
11181,7.0
11182,14.0
11183,0.0
11184,15.0
11185,28.0
11186,7.0
11187,9.0
11188,0.0
11189,25.0
11190,2.0
11191,0.0
11192,0.0
11193,10.0
11194,1.0
11195,14.0
11196,30.0
11197,7.0
11198,1.0
11199,11.0
11200,0.0
11201,9.0
11202,15.0
11203,9.0
11204,6.0
11205,3.0
11206,4.0
11207,6.0
11208,6.0
11209,10.0
11210,3.0
11211,11.0
11212,1.0
11213,2.0
11214,2.0
11215,8.0
11216,1.0
11217,0.0
11218,5.0
11219,0.0
11220,1.0
11221,0.0
11222,0.0
11223,1.0
11224,5.0
11225,5.0
11226,1.0
11227,4.0
11228,0.0
11229,14.0
11230,11.0
11231,3.0
11232,4.0
11233,5.0
11234,3.0
11235,0.0
11236,8.0
11237,5.0
11238,3.0
11239,9.0
11240,20.0
11241,3.0
11242,2.0
11243,1.0
11244,0.0
11245,8.0
11246,11.0
11247,1.0
11248,0.0
11249,2.0
11250,5.0
11251,3.0
11252,1.0
11253,5.0
11254,2.0
11255,3.0
11256,17.0
11257,4.0
11258,0.0
11259,0.0
11260,2.0
11261,6.0
11262,1.0
11263,8.0
11264,1.0
11265,8.0
11266,10.0
11267,6.0
11268,4.0
11269,6.0
11270,2.0
11271,4.0
11272,2.0
11273,4.0
11274,11.0
11275,7.0
11276,14.0
11277,15.0
11278,4.0
11279,2.0
11280,0.0
11281,7.0
11282,8.0
11283,3.0
11284,9.0
11285,0.0
11286,1.0
11287,18.0
11288,7.0
11289,7.0
11290,6.0
11291,0.0
11292,3.0
11293,0.0
11294,3.0
11295,1.0
11296,3.0
11297,0.0
11298,1.0
11299,0.0
11300,0.0
11301,0.0
11302,0.0
11303,0.0
11304,1.0
11305,0.0
11306,1.0
11307,0.0
11308,2.0
11309,0.0
11310,2.0
11311,0.0
11312,0.0
11313,0.0
11314,0.0
11315,0.0
11316,6.0
11317,0.0
11318,0.0
11319,6.0
11320,0.0
11321,0.0
11322,1.0
11323,1.0
11324,1.0
11325,1.0
11326,0.0
11327,4.0
11328,7.0
11329,1.0
11330,2.0
11331,0.0
11332,1.0
11333,0.0
11334,3.0
11335,2.0
11336,0.0
11337,4.0
11338,5.0
11339,0.0
11340,3.0
11341,1.0
11342,6.0
11343,3.0
11344,0.0
11345,7.0
11346,15.0
11347,0.0
11348,10.0
11349,0.0
11350,2.0
11351,2.0
11352,6.0
11353,3.0
11354,0.0
11355,4.0
11356,0.0
11357,9.0
11358,1.0
11359,2.0
11360,0.0
11361,0.0
11362,5.0
11363,1.0
11364,0.0
11365,6.0
11366,0.0
11367,11.0
11368,2.0
11369,0.0
11370,1.0
11371,5.0
11372,0.0
11373,0.0
11374,0.0
11375,3.0
11376,11.0
11377,4.0
11378,5.0
11379,16.0
11380,7.0
11381,13.0
11382,3.0
11383,1.0
11384,0.0
11385,18.0
11386,4.0
11387,11.0
11388,2.0
11389,19.0
11390,2.0
11391,3.0
11392,0.0
11393,2.0
11394,24.0
11395,0.0
11396,0.0
11397,9.0
11398,3.0
11399,3.0
11400,9.0
11401,5.0
11402,0.0
11403,9.0
11404,31.0
11405,2.0
11406,5.0
11407,5.0
11408,10.0
11409,0.0
11410,1.0
11411,0.0
11412,5.0
11413,13.0
11414,0.0
11415,1.0
11416,2.0
11417,14.0
11418,8.0
11419,6.0
11420,2.0
11421,13.0
11422,8.0
11423,4.0
11424,3.0
11425,3.0
11426,9.0
11427,21.0
11428,10.0
11429,5.0
11430,11.0
11431,8.0
11432,1.0
11433,3.0
11434,5.0
11435,0.0
11436,0.0
11437,24.0
11438,0.0
11439,8.0
11440,3.0
11441,1.0
11442,14.0
11443,2.0
11444,12.0
11445,5.0
11446,2.0
11447,16.0
11448,12.0
11449,4.0
11450,3.0
11451,0.0
11452,1.0
11453,9.0
11454,9.0
11455,8.0
11456,3.0
11457,1.0
11458,16.0
11459,9.0
11460,5.0
11461,7.0
11462,7.0
11463,32.0
11464,17.0
11465,15.0
11466,6.0
11467,7.0
11468,0.0
11469,11.0
11470,9.0
11471,12.0
11472,0.0
11473,17.0
11474,15.0
11475,11.0
11476,7.0
11477,3.0
11478,1.0
11479,1.0
11480,7.0
11481,0.0
11482,0.0
11483,11.0
11484,3.0
11485,2.0
11486,6.0
11487,2.0
11488,2.0
11489,10.0
11490,12.0
11491,1.0
11492,0.0
11493,0.0
11494,0.0
11495,13.0
11496,33.0
11497,3.0
11498,6.0
11499,13.0
11500,5.0
11501,12.0
11502,3.0
11503,10.0
11504,18.0
11505,0.0
11506,0.0
11507,11.0
11508,1.0
11509,2.0
11510,10.0
11511,3.0
11512,2.0
11513,1.0
11514,3.0
11515,16.0
11516,22.0
11517,25.0
11518,7.0
11519,10.0
11520,2.0
11521,10.0
11522,3.0
11523,3.0
11524,7.0
11525,1.0
11526,6.0
11527,24.0
11528,0.0
11529,9.0
11530,0.0
11531,12.0
11532,33.0
11533,3.0
11534,16.0
11535,7.0
11536,28.0
11537,14.0
11538,3.0
11539,15.0
11540,15.0
11541,2.0
11542,0.0
11543,2.0
11544,2.0
11545,0.0
11546,14.0
11547,4.0
11548,2.0
11549,3.0
11550,0.0
11551,12.0
11552,9.0
11553,12.0
11554,38.0
11555,15.0
11556,4.0
11557,0.0
11558,8.0
11559,5.0
11560,9.0
11561,2.0
11562,19.0
11563,7.0
11564,12.0
11565,16.0
11566,9.0
11567,0.0
11568,12.0
11569,11.0
11570,4.0
11571,19.0
11572,13.0
11573,11.0
11574,0.0
11575,7.0
11576,3.0
11577,8.0
11578,19.0
11579,6.0
11580,13.0
11581,23.0
11582,3.0
11583,3.0
11584,3.0
11585,3.0
11586,12.0
11587,19.0
11588,4.0
11589,5.0
11590,10.0
11591,0.0
11592,13.0
11593,12.0
11594,0.0
11595,14.0
11596,13.0
11597,8.0
11598,26.0
11599,16.0
11600,2.0
11601,3.0
11602,17.0
11603,1.0
11604,5.0
11605,7.0
11606,4.0
11607,7.0
11608,2.0
11609,17.0
11610,14.0
11611,0.0
11612,15.0
11613,10.0
11614,6.0
11615,6.0
11616,9.0
11617,9.0
11618,18.0
11619,3.0
11620,7.0
11621,1.0
11622,6.0
11623,0.0
11624,2.0
11625,5.0
11626,4.0
11627,13.0
11628,1.0
11629,8.0
11630,13.0
11631,1.0
11632,8.0
11633,8.0
11634,7.0
11635,11.0
11636,1.0
11637,9.0
11638,6.0
11639,0.0
11640,12.0
11641,9.0
11642,8.0
11643,12.0
11644,0.0
11645,12.0
11646,2.0
11647,16.0
11648,3.0
11649,2.0
11650,6.0
11651,6.0
11652,10.0
11653,34.0
11654,1.0
11655,7.0
11656,10.0
11657,0.0
11658,1.0
11659,10.0
11660,0.0
11661,3.0
11662,11.0
11663,4.0
11664,13.0
11665,16.0
11666,7.0
11667,23.0
11668,2.0
11669,10.0
11670,6.0
11671,0.0
11672,12.0
11673,12.0
11674,13.0
11675,7.0
11676,0.0
11677,19.0
11678,14.0
11679,9.0
11680,5.0
11681,4.0
11682,5.0
11683,0.0
11684,15.0
11685,2.0
11686,6.0
11687,6.0
11688,6.0
11689,5.0
11690,18.0
11691,14.0
11692,3.0
11693,30.0
11694,0.0
11695,4.0
11696,8.0
11697,0.0
11698,1.0
11699,4.0
11700,6.0
11701,5.0
11702,18.0
11703,4.0
11704,24.0
11705,9.0
11706,7.0
11707,7.0
11708,0.0
11709,5.0
11710,4.0
11711,2.0
11712,7.0
11713,5.0
11714,32.0
11715,11.0
11716,13.0
11717,18.0
11718,1.0
11719,7.0
11720,11.0
11721,15.0
11722,3.0
11723,3.0
11724,2.0
11725,7.0
11726,9.0
11727,5.0
11728,9.0
11729,0.0
11730,0.0
11731,2.0
11732,1.0
11733,7.0
11734,6.0
11735,4.0
11736,1.0
11737,6.0
11738,2.0
11739,15.0
11740,17.0
11741,12.0
11742,13.0
11743,6.0
11744,13.0
11745,2.0
11746,6.0
11747,6.0
11748,5.0
11749,0.0
11750,9.0
11751,6.0
11752,1.0
11753,0.0
11754,2.0
11755,1.0
11756,3.0
11757,4.0
11758,0.0
11759,0.0
11760,0.0
11761,29.0
11762,8.0
11763,0.0
11764,15.0
11765,0.0
11766,11.0
11767,9.0
11768,7.0
11769,8.0
11770,0.0
11771,7.0
11772,2.0
