,Cspg5
52437,40.0
52438,12.0
52439,31.0
52440,26.0
52441,1.0
52442,16.0
52443,5.0
52444,5.0
52445,24.0
52446,2.0
52447,38.0
52448,4.0
52449,19.0
52450,5.0
52451,1.0
52452,0.0
52453,8.0
52454,1.0
52455,5.0
52456,20.0
52457,6.0
52458,1.0
52459,4.0
52460,12.0
52461,25.0
52462,25.0
52463,15.0
52464,7.0
52465,21.0
52466,6.0
52467,37.0
52468,36.0
52469,1.0
52470,1.0
52471,2.0
52472,16.0
52473,1.0
52474,41.0
52475,13.0
52476,17.0
52477,12.0
52478,0.0
52479,13.0
52480,12.0
52481,5.0
52482,0.0
52483,8.0
52484,29.0
52485,12.0
52486,1.0
52487,12.0
52488,7.0
52489,10.0
52490,0.0
52491,2.0
52492,16.0
52493,6.0
52494,17.0
52495,3.0
52496,45.0
52497,17.0
52498,5.0
52499,44.0
52500,22.0
52501,9.0
52502,18.0
52503,14.0
52504,10.0
52505,17.0
52506,6.0
52507,5.0
52508,5.0
52509,26.0
52510,4.0
52511,2.0
52512,8.0
52513,11.0
52514,15.0
52515,42.0
52516,0.0
52517,14.0
52518,5.0
52519,4.0
52520,3.0
52521,23.0
52522,7.0
52523,8.0
52524,10.0
52525,7.0
52526,8.0
52527,14.0
52528,2.0
52529,14.0
52530,0.0
52531,23.0
52532,2.0
52533,33.0
52534,12.0
52535,10.0
52536,4.0
52537,4.0
52538,7.0
52539,11.0
52540,23.0
52541,23.0
52542,0.0
52543,2.0
52544,10.0
52545,10.0
52546,20.0
52547,18.0
52548,32.0
52549,8.0
52550,27.0
52551,2.0
52552,13.0
52553,1.0
52554,10.0
52555,5.0
52556,8.0
52557,15.0
52558,34.0
52559,18.0
52560,54.0
52561,1.0
52562,20.0
52563,22.0
52564,16.0
52565,10.0
52566,6.0
52567,33.0
52568,5.0
52569,13.0
52570,20.0
52571,17.0
52572,1.0
52573,28.0
52574,14.0
52575,18.0
52576,1.0
52577,20.0
52578,14.0
52579,19.0
52580,22.0
52581,22.0
52582,7.0
52583,5.0
52584,23.0
52585,0.0
52586,24.0
52587,6.0
52588,27.0
52589,1.0
52590,4.0
52591,16.0
52592,12.0
52593,5.0
52594,8.0
52595,2.0
52596,18.0
52597,0.0
52598,10.0
52599,0.0
52600,17.0
52601,1.0
52602,21.0
52603,15.0
52604,7.0
52605,16.0
52606,8.0
52607,0.0
52608,18.0
52609,8.0
52610,33.0
52611,7.0
52612,2.0
52613,6.0
52614,9.0
52615,14.0
52616,15.0
52617,9.0
52618,12.0
52619,0.0
52620,5.0
52621,2.0
52622,13.0
52623,18.0
52624,9.0
52625,2.0
52626,1.0
52627,0.0
52628,5.0
52629,6.0
52630,5.0
52631,2.0
52632,14.0
52633,24.0
52634,12.0
52635,18.0
52636,2.0
52637,4.0
52638,3.0
52639,22.0
52640,8.0
52641,20.0
52642,2.0
52643,10.0
52644,18.0
52645,12.0
52646,2.0
52647,10.0
52648,13.0
52649,6.0
52650,1.0
52651,17.0
52652,3.0
52653,27.0
52654,6.0
52655,3.0
52656,5.0
52657,2.0
52658,10.0
52659,1.0
52660,10.0
52661,2.0
52662,2.0
52663,9.0
52664,17.0
52665,21.0
52666,5.0
52667,18.0
52668,28.0
52669,14.0
52670,33.0
52671,7.0
52672,13.0
52673,6.0
52674,10.0
52675,8.0
52676,11.0
52677,17.0
52678,5.0
52679,20.0
52680,18.0
52681,14.0
52682,27.0
52683,0.0
52684,34.0
52685,10.0
52686,1.0
52687,17.0
52688,22.0
52689,4.0
52690,36.0
52691,7.0
52692,1.0
52693,2.0
52694,6.0
52695,5.0
52696,19.0
52697,1.0
52698,6.0
52699,3.0
52700,5.0
52701,0.0
52702,18.0
52703,2.0
52704,6.0
52705,29.0
52706,2.0
52707,2.0
52708,1.0
52709,12.0
52710,0.0
52711,7.0
52712,7.0
52713,3.0
52714,5.0
52715,13.0
52716,7.0
52717,15.0
52718,25.0
52719,9.0
52720,1.0
52721,11.0
52722,4.0
52723,4.0
52724,14.0
52725,12.0
52726,11.0
52727,0.0
52728,31.0
52729,2.0
52730,8.0
52731,10.0
52732,25.0
52733,0.0
52734,14.0
52735,1.0
52736,23.0
52737,10.0
52738,9.0
52739,1.0
52740,16.0
52741,3.0
52742,2.0
52743,5.0
52744,0.0
52745,11.0
52746,2.0
52747,1.0
52748,3.0
52749,10.0
52750,0.0
52751,0.0
52752,2.0
52753,1.0
52754,2.0
52755,2.0
52756,12.0
52757,24.0
52758,23.0
52759,0.0
52760,10.0
52761,19.0
52762,28.0
52763,24.0
52764,20.0
52765,0.0
52766,9.0
52767,3.0
52768,0.0
52769,10.0
52770,77.0
52771,9.0
52772,23.0
52773,10.0
52774,22.0
52775,36.0
52776,17.0
52777,16.0
52778,4.0
52779,12.0
52780,11.0
52781,3.0
52782,15.0
52783,1.0
52784,1.0
52785,5.0
52786,6.0
52787,12.0
52788,2.0
52789,14.0
52790,14.0
52791,3.0
52792,15.0
52793,6.0
52794,14.0
52795,13.0
52796,6.0
52797,31.0
52798,12.0
52799,0.0
52800,0.0
52801,3.0
52802,10.0
52803,1.0
52804,3.0
52805,16.0
52806,10.0
52807,10.0
52808,2.0
52809,6.0
52810,9.0
52811,49.0
52812,1.0
52813,1.0
52814,4.0
52815,14.0
52816,1.0
52817,0.0
52818,5.0
52819,20.0
52820,2.0
52821,6.0
52822,6.0
52823,18.0
52824,4.0
52825,2.0
52826,2.0
52827,13.0
52828,22.0
52829,2.0
52830,3.0
52831,5.0
52832,18.0
52833,14.0
52834,4.0
52835,0.0
52836,0.0
52837,19.0
52838,15.0
52839,36.0
52840,4.0
52841,5.0
52842,22.0
52843,9.0
52844,7.0
52845,1.0
52846,12.0
52847,15.0
52848,5.0
52849,1.0
52850,45.0
52851,37.0
52852,1.0
52853,2.0
52854,12.0
52855,0.0
52856,19.0
52857,10.0
52858,5.0
52859,2.0
52860,25.0
52861,14.0
52862,28.0
52863,9.0
52864,16.0
52865,0.0
52866,28.0
52867,4.0
52868,30.0
52869,12.0
52870,14.0
52871,6.0
52872,18.0
52873,23.0
52874,10.0
52875,18.0
52876,28.0
52877,3.0
52878,14.0
52879,16.0
52880,35.0
52881,26.0
52882,1.0
52883,1.0
52884,3.0
52885,9.0
52886,5.0
52887,30.0
52888,1.0
52889,41.0
52890,20.0
52891,1.0
52892,27.0
52893,6.0
52894,0.0
52895,22.0
52896,0.0
52897,11.0
52898,29.0
52899,19.0
52900,3.0
52901,1.0
52902,0.0
52903,21.0
52904,8.0
52905,3.0
52906,1.0
52907,5.0
52908,26.0
52909,27.0
52910,26.0
52911,2.0
52912,7.0
52913,5.0
52914,4.0
52915,2.0
52916,7.0
52917,34.0
52918,7.0
52919,28.0
52920,3.0
52921,2.0
52922,1.0
52923,3.0
52924,15.0
52925,27.0
52926,4.0
52927,0.0
52928,28.0
52929,36.0
52930,14.0
52931,29.0
52932,7.0
52933,18.0
52934,18.0
52935,2.0
52936,13.0
52937,0.0
52938,14.0
52939,9.0
52940,4.0
52941,16.0
52942,2.0
52943,6.0
52944,1.0
52945,5.0
52946,7.0
52947,19.0
52948,6.0
52949,23.0
52950,0.0
52951,0.0
52952,11.0
52953,27.0
52954,18.0
52955,1.0
52956,13.0
52957,26.0
52958,1.0
52959,4.0
52960,12.0
52961,0.0
52962,0.0
52963,11.0
52964,2.0
52965,6.0
52966,2.0
52967,14.0
52968,1.0
52969,0.0
52970,17.0
52971,17.0
52972,20.0
52973,40.0
52974,29.0
52975,17.0
52976,18.0
52977,3.0
52978,4.0
52979,3.0
52980,0.0
52981,0.0
52982,25.0
52983,3.0
52984,6.0
52985,0.0
52986,17.0
52987,1.0
52988,3.0
52989,36.0
52990,25.0
52991,23.0
52992,14.0
52993,32.0
52994,9.0
52995,3.0
52996,41.0
52997,17.0
52998,26.0
52999,7.0
53000,10.0
53001,69.0
53002,0.0
53003,4.0
53004,2.0
53005,33.0
53006,20.0
53007,18.0
53008,5.0
53009,31.0
53010,31.0
53011,14.0
53012,31.0
53013,30.0
53014,16.0
53015,11.0
53016,4.0
53017,8.0
53018,28.0
53019,19.0
53020,11.0
53021,0.0
53022,14.0
53023,1.0
53024,2.0
53025,18.0
53026,1.0
53027,11.0
53028,19.0
53029,6.0
53030,13.0
53031,23.0
53032,9.0
53033,10.0
53034,4.0
53035,14.0
53036,5.0
53037,16.0
53038,0.0
53039,17.0
53040,1.0
53041,6.0
53042,20.0
53043,14.0
53044,18.0
53045,4.0
53046,6.0
53047,0.0
53048,30.0
53049,1.0
53050,5.0
53051,20.0
53052,0.0
53053,3.0
53054,15.0
53055,15.0
53056,11.0
53057,11.0
53058,1.0
53059,20.0
53060,2.0
53061,13.0
53062,3.0
53063,17.0
53064,6.0
53065,12.0
53066,0.0
53067,21.0
53068,1.0
53069,4.0
53070,2.0
53071,34.0
53072,11.0
53073,28.0
53074,10.0
53075,0.0
53076,1.0
53077,10.0
53078,6.0
53079,3.0
53080,26.0
53081,6.0
53082,10.0
53083,4.0
53084,24.0
53085,9.0
53086,7.0
53087,5.0
53088,7.0
53089,17.0
53090,13.0
53091,15.0
53092,11.0
53093,18.0
53094,14.0
53095,4.0
53096,1.0
53097,0.0
53098,1.0
53099,2.0
53100,2.0
53101,15.0
53102,3.0
53103,11.0
53104,10.0
53105,17.0
53106,0.0
53107,11.0
53108,13.0
53109,4.0
53110,0.0
53111,4.0
53112,12.0
53113,12.0
53114,1.0
53115,0.0
53116,5.0
53117,3.0
53118,15.0
53119,2.0
53120,12.0
53121,15.0
53122,6.0
53123,0.0
53124,4.0
53125,0.0
53126,7.0
53127,0.0
53128,1.0
53129,28.0
53130,10.0
53131,5.0
53132,2.0
53133,7.0
53134,10.0
53135,3.0
53136,36.0
53137,10.0
53138,10.0
53139,5.0
53140,17.0
53141,0.0
53142,11.0
53143,7.0
53144,0.0
53145,1.0
53146,14.0
53147,7.0
53148,1.0
53149,7.0
53150,18.0
53151,4.0
53152,11.0
53153,7.0
53154,0.0
53155,7.0
53156,22.0
53157,16.0
53158,13.0
53159,4.0
53160,14.0
53161,2.0
53162,19.0
53163,8.0
53164,6.0
53165,8.0
53166,0.0
53167,8.0
53168,12.0
53169,3.0
53170,3.0
53171,0.0
53172,0.0
53173,5.0
53174,12.0
53175,9.0
53176,6.0
53177,3.0
53178,5.0
53179,1.0
53180,10.0
53181,10.0
53182,0.0
53183,14.0
53184,20.0
53185,1.0
53186,0.0
53187,1.0
53188,8.0
53189,0.0
53190,6.0
53191,10.0
53192,21.0
53193,0.0
53194,9.0
53195,0.0
53196,25.0
53197,5.0
53198,1.0
53199,0.0
53200,0.0
53201,10.0
53202,0.0
53203,9.0
53204,0.0
53205,6.0
53206,0.0
53207,0.0
53208,0.0
53209,0.0
53210,6.0
53211,21.0
53212,0.0
53213,20.0
53214,4.0
53215,2.0
53216,2.0
53217,0.0
53218,5.0
53219,22.0
53220,1.0
53221,0.0
53222,25.0
53223,0.0
53224,4.0
53225,22.0
53226,13.0
53227,1.0
53228,0.0
53229,2.0
53230,10.0
53231,0.0
53232,11.0
53233,21.0
53234,6.0
53235,16.0
53236,4.0
53237,13.0
53238,2.0
53239,1.0
53240,1.0
53241,1.0
53242,6.0
53243,0.0
53244,2.0
53245,0.0
53246,1.0
53247,17.0
53248,0.0
53249,0.0
53250,0.0
53251,0.0
53252,1.0
53253,1.0
53254,3.0
53255,0.0
53256,8.0
53257,0.0
53258,0.0
53259,25.0
53260,48.0
53261,23.0
53262,25.0
53263,1.0
53264,31.0
53265,28.0
53266,3.0
53267,43.0
53268,4.0
53269,39.0
53270,5.0
53271,1.0
53272,24.0
53273,2.0
53274,9.0
53275,4.0
53276,17.0
53277,17.0
53278,2.0
53279,9.0
53280,10.0
53281,9.0
53282,1.0
53283,24.0
53284,3.0
53285,0.0
53286,14.0
53287,13.0
53288,23.0
53289,18.0
53290,16.0
53291,36.0
53292,43.0
53293,6.0
53294,0.0
53295,12.0
53296,0.0
53297,1.0
53298,0.0
53299,3.0
53300,8.0
53301,39.0
53302,10.0
53303,16.0
53304,3.0
53305,3.0
53306,8.0
53307,1.0
53308,3.0
53309,0.0
53310,8.0
53311,44.0
53312,12.0
53313,1.0
53314,8.0
53315,22.0
53316,14.0
53317,17.0
53318,2.0
53319,1.0
53320,12.0
53321,13.0
53322,9.0
53323,3.0
53324,0.0
53325,5.0
53326,1.0
53327,0.0
53328,25.0
53329,24.0
53330,0.0
53331,15.0
53332,0.0
53333,16.0
53334,10.0
53335,3.0
53336,0.0
53337,1.0
53338,17.0
53339,11.0
53340,29.0
53341,74.0
53342,9.0
53343,21.0
53344,29.0
53345,10.0
53346,20.0
53347,30.0
53348,21.0
53349,16.0
53350,14.0
53351,3.0
53352,5.0
53353,17.0
53354,12.0
53355,1.0
53356,25.0
53357,25.0
53358,19.0
53359,1.0
53360,5.0
53361,30.0
53362,4.0
53363,31.0
53364,2.0
53365,8.0
53366,32.0
53367,0.0
53368,0.0
53369,25.0
53370,0.0
53371,32.0
53372,25.0
53373,18.0
53374,23.0
53375,29.0
53376,6.0
53377,5.0
53378,0.0
53379,12.0
53380,2.0
53381,8.0
53382,7.0
53383,23.0
53384,12.0
53385,11.0
53386,9.0
53387,0.0
53388,1.0
53389,19.0
53390,4.0
53391,38.0
53392,35.0
53393,9.0
53394,25.0
53395,16.0
53396,6.0
53397,12.0
53398,12.0
53399,27.0
53400,7.0
53401,13.0
53402,3.0
53403,13.0
53404,5.0
53405,7.0
53406,3.0
53407,0.0
53408,34.0
53409,13.0
53410,4.0
53411,30.0
53412,4.0
53413,4.0
53414,29.0
53415,6.0
53416,19.0
53417,29.0
53418,15.0
53419,9.0
53420,14.0
53421,3.0
53422,4.0
53423,29.0
53424,21.0
53425,3.0
53426,33.0
53427,6.0
53428,37.0
53429,3.0
53430,18.0
53431,23.0
53432,50.0
53433,0.0
53434,2.0
53435,16.0
53436,0.0
53437,14.0
53438,0.0
53439,55.0
53440,1.0
53441,8.0
53442,13.0
53443,0.0
53444,18.0
53445,14.0
53446,9.0
53447,0.0
53448,2.0
53449,37.0
53450,0.0
53451,1.0
53452,12.0
53453,0.0
53454,2.0
53455,9.0
53456,1.0
53457,7.0
53458,23.0
53459,4.0
53460,30.0
53461,20.0
53462,8.0
53463,35.0
53464,1.0
53465,0.0
53466,11.0
53467,31.0
53468,22.0
53469,16.0
53470,15.0
53471,33.0
53472,18.0
53473,4.0
53474,27.0
53475,2.0
53476,2.0
53477,4.0
53478,31.0
53479,6.0
53480,0.0
53481,5.0
53482,10.0
53483,4.0
53484,0.0
53485,48.0
53486,7.0
53487,56.0
53488,6.0
53489,1.0
53490,4.0
53491,17.0
53492,4.0
53493,3.0
53494,2.0
53495,29.0
53496,9.0
53497,3.0
53498,1.0
53499,10.0
53500,2.0
53501,7.0
53502,6.0
53503,23.0
53504,4.0
53505,0.0
53506,3.0
53507,15.0
53508,11.0
53509,14.0
53510,19.0
53511,17.0
53512,11.0
53513,21.0
53514,19.0
53515,0.0
53516,16.0
53517,24.0
53518,14.0
53519,4.0
53520,12.0
53521,7.0
53522,1.0
53523,21.0
53524,14.0
53525,5.0
53526,44.0
53527,24.0
53528,10.0
53529,0.0
53530,4.0
53531,12.0
53532,1.0
53533,17.0
53534,3.0
53535,16.0
53536,3.0
53537,15.0
53538,18.0
53539,46.0
53540,15.0
53541,1.0
53542,10.0
53543,0.0
53544,16.0
53545,0.0
53546,2.0
53547,13.0
53548,7.0
53549,8.0
53550,19.0
53551,9.0
53552,11.0
53553,6.0
53554,13.0
53555,10.0
53556,4.0
53557,1.0
53558,23.0
53559,0.0
53560,6.0
53561,11.0
53562,5.0
53563,11.0
53564,2.0
53565,1.0
53566,0.0
53567,13.0
53568,4.0
53569,1.0
53570,3.0
53571,18.0
53572,0.0
53573,17.0
53574,4.0
53575,11.0
53576,8.0
53577,15.0
53578,1.0
53579,13.0
53580,4.0
53581,7.0
53582,3.0
53583,0.0
53584,41.0
53585,11.0
53586,5.0
53587,16.0
53588,0.0
53589,11.0
53590,2.0
53591,1.0
53592,2.0
53593,13.0
53594,0.0
53595,15.0
53596,15.0
53597,10.0
53598,15.0
53599,0.0
53600,10.0
53601,4.0
53602,25.0
53603,4.0
53604,9.0
53605,15.0
53606,5.0
53607,5.0
53608,1.0
53609,4.0
53610,4.0
53611,3.0
53612,6.0
53613,5.0
53614,6.0
53615,35.0
53616,0.0
53617,6.0
53618,4.0
53619,2.0
53620,12.0
53621,1.0
53622,0.0
53623,10.0
53624,16.0
53625,11.0
53626,20.0
53627,17.0
53628,2.0
53629,7.0
53630,13.0
53631,4.0
53632,9.0
53633,11.0
53634,13.0
53635,10.0
53636,1.0
53637,23.0
53638,15.0
53639,18.0
53640,0.0
53641,6.0
53642,1.0
53643,1.0
53644,21.0
53645,6.0
53646,3.0
53647,9.0
53648,4.0
53649,15.0
53650,9.0
53651,13.0
53652,14.0
53653,7.0
53654,13.0
53655,7.0
53656,15.0
53657,3.0
53658,1.0
53659,10.0
53660,15.0
53661,6.0
53662,1.0
53663,17.0
53664,6.0
53665,8.0
53666,2.0
53667,7.0
53668,3.0
53669,14.0
53670,1.0
53671,5.0
53672,8.0
53673,0.0
53674,8.0
53675,0.0
53676,0.0
53677,4.0
53678,13.0
53679,0.0
53680,0.0
53681,0.0
53682,7.0
53683,0.0
53684,0.0
53685,2.0
53686,0.0
53687,8.0
53688,1.0
53689,1.0
53690,0.0
53691,13.0
53692,0.0
53693,0.0
53694,0.0
53695,25.0
53696,0.0
53697,4.0
53698,4.0
53699,0.0
53700,0.0
53701,1.0
53702,9.0
53703,1.0
53704,0.0
53705,16.0
53706,0.0
53707,0.0
53708,3.0
53709,5.0
53710,0.0
53711,7.0
53712,1.0
53713,0.0
53714,0.0
53715,0.0
53716,0.0
53717,7.0
53718,0.0
53719,0.0
53720,13.0
53721,11.0
53722,1.0
53723,0.0
53724,2.0
53725,2.0
53726,4.0
53727,1.0
53728,0.0
53729,1.0
53730,21.0
53731,0.0
53732,35.0
53733,0.0
53734,12.0
53735,30.0
53736,0.0
53737,10.0
53738,2.0
53739,3.0
53740,8.0
53741,8.0
53742,6.0
53743,1.0
53744,3.0
53745,7.0
53746,8.0
53747,5.0
53748,2.0
53749,3.0
53750,19.0
53751,4.0
53752,6.0
53753,9.0
53754,0.0
53755,4.0
53756,5.0
53757,0.0
53758,18.0
53759,2.0
53760,13.0
53761,1.0
53762,18.0
53763,3.0
53764,6.0
53765,1.0
53766,9.0
53767,1.0
53768,8.0
53769,2.0
53770,1.0
53771,35.0
53772,3.0
53773,1.0
53774,12.0
53775,0.0
53776,1.0
53777,15.0
53778,1.0
53779,5.0
53780,0.0
53781,15.0
53782,0.0
53783,6.0
53784,1.0
53785,3.0
53786,0.0
53787,0.0
53788,0.0
53789,0.0
53790,17.0
53791,0.0
53792,0.0
53793,15.0
53794,0.0
53795,15.0
53796,0.0
53797,1.0
53798,0.0
53799,5.0
53800,2.0
53801,4.0
53802,5.0
53803,10.0
53804,0.0
53805,0.0
53806,13.0
53807,0.0
53808,2.0
53809,4.0
53810,2.0
53811,3.0
53812,7.0
53813,4.0
53814,26.0
53815,6.0
53816,0.0
53817,0.0
53818,0.0
53819,0.0
53820,8.0
53821,2.0
53822,2.0
53823,2.0
53824,20.0
53825,3.0
53826,0.0
53827,0.0
53828,12.0
53829,1.0
53830,10.0
53831,4.0
53832,11.0
53833,0.0
53834,6.0
53835,3.0
53836,0.0
53837,13.0
53838,0.0
53839,26.0
53840,5.0
53841,1.0
53842,1.0
53843,3.0
53844,2.0
53845,0.0
53846,1.0
53847,0.0
53848,10.0
53849,8.0
53850,13.0
53851,1.0
53852,12.0
53853,0.0
53854,1.0
53855,0.0
53856,1.0
53857,9.0
53858,10.0
53859,0.0
53860,1.0
53861,0.0
53862,1.0
53863,5.0
53864,13.0
53865,0.0
53866,7.0
53867,0.0
53868,17.0
53869,18.0
53870,0.0
53871,8.0
53872,2.0
53873,2.0
53874,3.0
53875,3.0
53876,7.0
53877,16.0
53878,0.0
53879,9.0
53880,8.0
53881,1.0
53882,12.0
53883,1.0
53884,1.0
53885,6.0
53886,7.0
53887,30.0
53888,32.0
53889,9.0
53890,12.0
53891,7.0
53892,8.0
53893,1.0
53894,0.0
53895,3.0
53896,3.0
53897,0.0
53898,3.0
53899,3.0
53900,10.0
53901,29.0
53902,3.0
53903,34.0
53904,3.0
53905,0.0
53906,1.0
53907,13.0
53908,0.0
53909,1.0
53910,9.0
53911,8.0
53912,1.0
53913,8.0
53914,0.0
53915,3.0
53916,4.0
53917,0.0
53918,23.0
53919,1.0
53920,1.0
53921,3.0
53922,4.0
53923,9.0
53924,4.0
53925,3.0
53926,0.0
53927,2.0
53928,0.0
53929,7.0
53930,2.0
53931,5.0
53932,3.0
53933,1.0
53934,3.0
53935,11.0
53936,1.0
53937,0.0
53938,5.0
53939,1.0
53940,3.0
53941,13.0
53942,1.0
53943,6.0
53944,0.0
53945,0.0
53946,1.0
53947,2.0
53948,15.0
53949,1.0
53950,33.0
53951,1.0
53952,11.0
53953,43.0
53954,14.0
53955,0.0
53956,0.0
53957,0.0
53958,0.0
53959,4.0
53960,1.0
53961,8.0
53962,10.0
53963,0.0
53964,1.0
53965,4.0
53966,8.0
53967,0.0
53968,57.0
53969,1.0
53970,4.0
53971,22.0
53972,5.0
53973,25.0
53974,0.0
53975,17.0
53976,11.0
53977,2.0
53978,0.0
53979,4.0
53980,3.0
53981,5.0
53982,6.0
53983,5.0
53984,19.0
53985,7.0
53986,8.0
53987,1.0
53988,0.0
53989,0.0
53990,0.0
53991,0.0
53992,1.0
53993,0.0
53994,0.0
53995,0.0
53996,0.0
53997,0.0
53998,1.0
53999,0.0
54000,28.0
54001,19.0
54002,2.0
54003,2.0
54004,9.0
54005,1.0
54006,1.0
54007,24.0
54008,0.0
54009,6.0
54010,4.0
54011,0.0
54012,27.0
54013,0.0
54014,22.0
54015,0.0
54016,0.0
54017,3.0
54018,58.0
54019,14.0
54020,7.0
54021,1.0
54022,0.0
54023,1.0
54024,0.0
54025,7.0
54026,13.0
54027,1.0
54028,2.0
54029,13.0
54030,1.0
54031,2.0
54032,0.0
54033,2.0
54034,40.0
54035,9.0
54036,7.0
54037,4.0
54038,6.0
54039,12.0
54040,23.0
54041,1.0
54042,2.0
54043,0.0
54044,0.0
54045,1.0
54046,0.0
54047,5.0
54048,9.0
54049,0.0
54050,5.0
54051,2.0
54052,4.0
54053,3.0
54054,13.0
54055,36.0
54056,23.0
54057,12.0
54058,9.0
54059,0.0
54060,16.0
54061,0.0
54062,1.0
54063,0.0
54064,1.0
54065,0.0
54066,9.0
54067,4.0
54068,0.0
54069,0.0
54070,12.0
54071,1.0
54072,0.0
54073,3.0
54074,8.0
54075,2.0
54076,3.0
54077,0.0
54078,2.0
54079,19.0
54080,0.0
54081,0.0
54082,6.0
54083,1.0
54084,3.0
54085,1.0
54086,9.0
54087,0.0
54088,0.0
54089,1.0
54090,0.0
54091,0.0
54092,5.0
54093,1.0
54094,3.0
54095,14.0
54096,2.0
54097,19.0
54098,3.0
54099,0.0
54100,2.0
54101,9.0
54102,9.0
54103,28.0
54104,11.0
54105,29.0
54106,4.0
54107,19.0
54108,17.0
54109,6.0
54110,8.0
54111,3.0
54112,1.0
54113,5.0
54114,0.0
54115,0.0
54116,1.0
54117,19.0
54118,0.0
54119,4.0
54120,1.0
54121,0.0
54122,7.0
54123,0.0
54124,12.0
54125,14.0
54126,1.0
54127,0.0
54128,4.0
54129,9.0
54130,3.0
54131,14.0
54132,18.0
54133,20.0
54134,4.0
54135,0.0
54136,6.0
54137,4.0
54138,1.0
54139,30.0
54140,29.0
54141,28.0
54142,5.0
54143,0.0
54144,23.0
54145,29.0
54146,5.0
54147,0.0
54148,1.0
54149,8.0
54150,0.0
54151,3.0
54152,5.0
54153,5.0
54154,1.0
54155,39.0
54156,1.0
54157,9.0
54158,0.0
54159,7.0
54160,0.0
54161,0.0
54162,3.0
54163,0.0
54164,10.0
54165,13.0
54166,5.0
54167,1.0
54168,11.0
54169,1.0
54170,9.0
54171,17.0
54172,6.0
54173,15.0
54174,46.0
54175,30.0
54176,7.0
54177,13.0
54178,47.0
54179,10.0
54180,39.0
54181,8.0
54182,7.0
54183,0.0
54184,17.0
54185,24.0
54186,10.0
54187,6.0
54188,0.0
54189,12.0
54190,9.0
54191,17.0
54192,4.0
54193,1.0
54194,1.0
54195,7.0
54196,2.0
54197,2.0
54198,26.0
54199,0.0
54200,7.0
54201,12.0
54202,2.0
54203,1.0
54204,3.0
54205,0.0
54206,0.0
54207,3.0
54208,2.0
54209,1.0
54210,1.0
54211,3.0
54212,0.0
54213,4.0
54214,0.0
54215,3.0
54216,0.0
54217,0.0
54218,11.0
54219,6.0
54220,18.0
54221,1.0
54222,19.0
54223,22.0
54224,2.0
54225,1.0
54226,2.0
54227,26.0
54228,3.0
54229,0.0
54230,2.0
54231,11.0
54232,2.0
54233,0.0
54234,0.0
54235,30.0
54236,3.0
54237,1.0
54238,0.0
54239,1.0
54240,1.0
54241,30.0
54242,17.0
54243,2.0
54244,6.0
54245,7.0
54246,4.0
54247,0.0
54248,0.0
54249,0.0
54250,8.0
54251,1.0
54252,2.0
54253,16.0
54254,0.0
54255,40.0
54256,0.0
54257,0.0
54258,1.0
54259,9.0
54260,0.0
54261,12.0
54262,0.0
54263,2.0
54264,23.0
54265,0.0
54266,11.0
54267,0.0
54268,22.0
54269,4.0
54270,9.0
54271,7.0
54272,6.0
54273,9.0
54274,3.0
54275,0.0
54276,0.0
54277,19.0
54278,29.0
54279,7.0
54280,1.0
54281,7.0
54282,21.0
54283,1.0
54284,23.0
54285,2.0
54286,3.0
54287,2.0
54288,1.0
54289,0.0
54290,14.0
54291,0.0
54292,11.0
54293,7.0
54294,0.0
54295,17.0
54296,0.0
54297,0.0
54298,16.0
54299,0.0
54300,1.0
54301,8.0
54302,4.0
54303,12.0
54304,2.0
54305,0.0
54306,19.0
54307,3.0
54308,19.0
54309,29.0
54310,2.0
54311,0.0
54312,3.0
54313,2.0
54314,13.0
54315,9.0
54316,0.0
54317,1.0
54318,12.0
54319,0.0
54320,2.0
54321,10.0
54322,5.0
54323,0.0
54324,8.0
54325,8.0
54326,12.0
54327,2.0
54328,0.0
54329,0.0
54330,0.0
54331,0.0
54332,23.0
54333,4.0
54334,1.0
54335,2.0
54336,5.0
54337,2.0
54338,22.0
54339,0.0
54340,6.0
54341,0.0
54342,0.0
54343,0.0
54344,28.0
54345,12.0
54346,42.0
54347,4.0
54348,15.0
54349,2.0
54350,2.0
54351,18.0
54352,23.0
54353,4.0
54354,10.0
54355,0.0
54356,19.0
54357,1.0
54358,27.0
54359,0.0
54360,0.0
54361,0.0
54362,5.0
54363,15.0
54364,0.0
54365,0.0
54366,0.0
54367,2.0
54368,10.0
54369,6.0
54370,23.0
54371,5.0
54372,6.0
54373,11.0
54374,5.0
54375,14.0
54376,22.0
54377,19.0
54378,2.0
54379,0.0
54380,24.0
54381,6.0
54382,16.0
54383,12.0
54384,0.0
54385,29.0
54386,22.0
54387,20.0
54388,16.0
54389,24.0
54390,11.0
54391,36.0
54392,0.0
54393,4.0
54394,0.0
54395,6.0
54396,12.0
54397,27.0
54398,4.0
54399,11.0
54400,0.0
54401,22.0
54402,2.0
54403,16.0
54404,0.0
54405,1.0
54406,14.0
54407,5.0
54408,0.0
54409,5.0
54410,14.0
54411,1.0
54412,0.0
54413,21.0
54414,0.0
54415,0.0
54416,16.0
54417,0.0
54418,15.0
54419,0.0
54420,1.0
54421,28.0
54422,42.0
54423,26.0
54424,6.0
54425,4.0
54426,11.0
54427,16.0
54428,1.0
54429,3.0
54430,29.0
54431,3.0
54432,0.0
54433,5.0
54434,0.0
54435,2.0
