,Adora1
62583,0.0
62584,0.0
62585,0.0
62586,0.0
62587,0.0
62588,1.0
62589,1.0
62590,0.0
62591,0.0
62592,2.0
62593,0.0
62594,1.0
62595,0.0
62596,1.0
62597,0.0
62598,0.0
62599,0.0
62600,0.0
62601,0.0
62602,0.0
62603,0.0
62604,0.0
62605,0.0
62606,0.0
62607,0.0
62608,0.0
62609,0.0
62610,0.0
62611,3.0
62612,0.0
62613,0.0
62614,0.0
62615,0.0
62616,0.0
62617,1.0
62618,0.0
62619,0.0
62620,0.0
62621,0.0
62622,0.0
62623,0.0
62624,0.0
62625,0.0
62626,0.0
62627,0.0
62628,0.0
62629,0.0
62630,0.0
62631,0.0
62632,0.0
62633,0.0
62634,1.0
62635,1.0
62636,0.0
62637,0.0
62638,0.0
62639,0.0
62640,0.0
62641,0.0
62642,0.0
62643,0.0
62644,0.0
62645,0.0
62646,0.0
62647,0.0
62648,0.0
62649,0.0
62650,0.0
62651,0.0
62652,0.0
62653,0.0
62654,0.0
62655,0.0
62656,0.0
62657,0.0
62658,0.0
62659,1.0
62660,0.0
62661,0.0
62662,3.0
62663,2.0
62664,0.0
62665,0.0
62666,0.0
62667,0.0
62668,2.0
62669,0.0
62670,0.0
62671,0.0
62672,0.0
62673,1.0
62674,0.0
62675,0.0
62676,5.0
62677,0.0
62678,2.0
62679,1.0
62680,0.0
62681,3.0
62682,0.0
62683,0.0
62684,0.0
62685,0.0
62686,0.0
62687,4.0
62688,0.0
62689,0.0
62690,0.0
62691,0.0
62692,3.0
62693,0.0
62694,2.0
62695,0.0
62696,1.0
62697,0.0
62698,0.0
62699,0.0
62700,0.0
62701,0.0
62702,0.0
62703,0.0
62704,1.0
62705,0.0
62706,0.0
62707,1.0
62708,0.0
62709,0.0
62710,2.0
62711,0.0
62712,0.0
62713,0.0
62714,2.0
62715,1.0
62716,3.0
62717,0.0
62718,1.0
62719,0.0
62720,3.0
62721,1.0
62722,0.0
62723,3.0
62724,1.0
62725,0.0
62726,0.0
62727,1.0
62728,3.0
62729,0.0
62730,3.0
62731,3.0
62732,4.0
62733,1.0
62734,1.0
62735,0.0
62736,0.0
62737,1.0
62738,2.0
62739,1.0
62740,2.0
62741,0.0
62742,0.0
62743,6.0
62744,1.0
62745,0.0
62746,4.0
62747,2.0
62748,0.0
62749,3.0
62750,0.0
62751,4.0
62752,1.0
62753,2.0
62754,1.0
62755,3.0
62756,1.0
62757,0.0
62758,2.0
62759,0.0
62760,0.0
62761,0.0
62762,0.0
62763,2.0
62764,0.0
62765,6.0
62766,0.0
62767,0.0
62768,3.0
62769,4.0
62770,3.0
62771,4.0
62772,1.0
62773,1.0
62774,5.0
62775,3.0
62776,1.0
62777,2.0
62778,2.0
62779,0.0
62780,0.0
62781,1.0
62782,1.0
62783,0.0
62784,2.0
62785,0.0
62786,0.0
62787,0.0
62788,0.0
62789,2.0
62790,0.0
62791,0.0
62792,1.0
62793,0.0
62794,0.0
62795,2.0
62796,0.0
62797,1.0
62798,2.0
62799,1.0
62800,1.0
62801,7.0
62802,0.0
62803,1.0
62804,1.0
62805,0.0
62806,0.0
62807,0.0
62808,0.0
62809,2.0
62810,1.0
62811,0.0
62812,2.0
62813,0.0
62814,1.0
62815,0.0
62816,0.0
62817,0.0
62818,1.0
62819,0.0
62820,0.0
62821,4.0
62822,1.0
62823,2.0
62824,1.0
62825,2.0
62826,0.0
62827,0.0
62828,0.0
62829,4.0
62830,0.0
62831,0.0
62832,2.0
62833,1.0
62834,0.0
62835,3.0
62836,1.0
62837,2.0
62838,1.0
62839,0.0
62840,6.0
62841,2.0
62842,0.0
62843,0.0
62844,0.0
62845,0.0
62846,0.0
62847,1.0
62848,1.0
62849,0.0
62850,1.0
62851,0.0
62852,5.0
62853,0.0
62854,0.0
62855,2.0
62856,2.0
62857,0.0
62858,3.0
62859,0.0
62860,1.0
62861,0.0
62862,4.0
62863,0.0
62864,2.0
62865,5.0
62866,1.0
62867,0.0
62868,5.0
62869,0.0
62870,0.0
62871,0.0
62872,0.0
62873,1.0
62874,1.0
62875,0.0
62876,6.0
62877,1.0
62878,0.0
62879,2.0
62880,0.0
62881,1.0
62882,1.0
62883,6.0
62884,0.0
62885,0.0
62886,0.0
62887,0.0
62888,0.0
62889,0.0
62890,0.0
62891,1.0
62892,2.0
62893,0.0
62894,1.0
62895,1.0
62896,0.0
62897,2.0
62898,0.0
62899,0.0
62900,2.0
62901,0.0
62902,0.0
62903,0.0
62904,0.0
62905,2.0
62906,0.0
62907,2.0
62908,0.0
62909,3.0
62910,7.0
62911,3.0
62912,0.0
62913,0.0
62914,2.0
62915,1.0
62916,0.0
62917,3.0
62918,1.0
62919,0.0
62920,1.0
62921,1.0
62922,4.0
62923,0.0
62924,0.0
62925,3.0
62926,0.0
62927,0.0
62928,0.0
62929,2.0
62930,1.0
62931,4.0
62932,1.0
62933,0.0
62934,0.0
62935,0.0
62936,0.0
62937,2.0
62938,6.0
62939,1.0
62940,0.0
62941,2.0
62942,1.0
62943,1.0
62944,0.0
62945,0.0
62946,0.0
62947,0.0
62948,0.0
62949,0.0
62950,0.0
62951,1.0
62952,2.0
62953,2.0
62954,0.0
62955,0.0
62956,0.0
62957,3.0
62958,0.0
62959,2.0
62960,2.0
62961,1.0
62962,0.0
62963,2.0
62964,0.0
62965,3.0
62966,1.0
62967,4.0
62968,1.0
62969,0.0
62970,3.0
62971,4.0
62972,0.0
62973,0.0
62974,0.0
62975,1.0
62976,1.0
62977,3.0
62978,0.0
62979,1.0
62980,1.0
62981,0.0
62982,1.0
62983,2.0
62984,5.0
62985,1.0
62986,0.0
62987,1.0
62988,0.0
62989,0.0
62990,0.0
62991,0.0
62992,3.0
62993,0.0
62994,0.0
62995,0.0
62996,0.0
62997,2.0
62998,2.0
62999,3.0
63000,0.0
63001,1.0
63002,0.0
63003,5.0
63004,1.0
63005,1.0
63006,3.0
63007,0.0
63008,0.0
63009,1.0
63010,0.0
63011,4.0
63012,1.0
63013,0.0
63014,1.0
63015,1.0
63016,1.0
63017,1.0
63018,1.0
63019,0.0
63020,1.0
63021,2.0
63022,0.0
63023,4.0
63024,0.0
63025,1.0
63026,4.0
63027,0.0
63028,0.0
63029,2.0
63030,0.0
63031,0.0
63032,0.0
63033,5.0
63034,2.0
63035,1.0
63036,3.0
63037,0.0
63038,0.0
63039,0.0
63040,2.0
63041,0.0
63042,2.0
63043,4.0
63044,2.0
63045,1.0
63046,0.0
63047,0.0
63048,0.0
63049,5.0
63050,0.0
63051,1.0
63052,2.0
63053,0.0
63054,4.0
63055,0.0
63056,1.0
63057,0.0
63058,0.0
63059,0.0
63060,1.0
63061,6.0
63062,0.0
63063,4.0
63064,0.0
63065,1.0
63066,0.0
63067,0.0
63068,2.0
63069,0.0
63070,0.0
63071,2.0
63072,2.0
63073,2.0
63074,0.0
63075,4.0
63076,2.0
63077,0.0
63078,0.0
63079,0.0
63080,0.0
63081,4.0
63082,2.0
63083,0.0
63084,0.0
63085,2.0
63086,6.0
63087,3.0
63088,0.0
63089,1.0
63090,0.0
63091,0.0
63092,1.0
63093,3.0
63094,0.0
63095,0.0
63096,0.0
63097,0.0
63098,0.0
63099,1.0
63100,2.0
63101,1.0
63102,0.0
63103,0.0
63104,0.0
63105,0.0
63106,3.0
63107,0.0
63108,3.0
63109,1.0
63110,0.0
63111,0.0
63112,1.0
63113,4.0
63114,0.0
63115,0.0
63116,2.0
63117,2.0
63118,1.0
63119,1.0
63120,0.0
63121,1.0
63122,1.0
63123,3.0
63124,0.0
63125,0.0
63126,0.0
63127,0.0
63128,2.0
63129,2.0
63130,1.0
63131,0.0
63132,1.0
63133,1.0
63134,4.0
63135,0.0
63136,1.0
63137,1.0
63138,0.0
63139,0.0
63140,2.0
63141,0.0
63142,1.0
63143,0.0
63144,0.0
63145,0.0
63146,0.0
63147,3.0
63148,1.0
63149,0.0
63150,5.0
63151,0.0
63152,0.0
63153,1.0
63154,0.0
63155,2.0
63156,3.0
63157,2.0
63158,0.0
63159,0.0
63160,1.0
63161,0.0
63162,0.0
63163,3.0
63164,2.0
63165,0.0
63166,1.0
63167,2.0
63168,0.0
63169,2.0
63170,0.0
63171,0.0
63172,1.0
63173,0.0
63174,4.0
63175,1.0
63176,0.0
63177,3.0
63178,2.0
63179,2.0
63180,2.0
63181,1.0
63182,0.0
63183,2.0
63184,1.0
63185,0.0
63186,3.0
63187,5.0
63188,3.0
63189,0.0
63190,0.0
63191,1.0
63192,3.0
63193,3.0
63194,0.0
63195,0.0
63196,0.0
63197,2.0
63198,2.0
63199,0.0
63200,0.0
63201,3.0
63202,0.0
63203,5.0
63204,0.0
63205,1.0
63206,0.0
63207,3.0
63208,2.0
63209,0.0
63210,6.0
63211,2.0
63212,3.0
63213,0.0
63214,0.0
63215,0.0
63216,0.0
63217,0.0
63218,3.0
63219,2.0
63220,2.0
63221,0.0
63222,3.0
63223,0.0
63224,0.0
63225,2.0
63226,1.0
63227,1.0
63228,2.0
63229,10.0
63230,4.0
63231,1.0
63232,12.0
63233,2.0
63234,0.0
63235,2.0
63236,1.0
63237,0.0
63238,0.0
63239,0.0
63240,0.0
63241,2.0
63242,0.0
63243,0.0
63244,2.0
63245,3.0
63246,4.0
63247,0.0
63248,1.0
63249,0.0
63250,1.0
63251,4.0
63252,0.0
63253,2.0
63254,1.0
63255,0.0
63256,5.0
63257,0.0
63258,1.0
63259,1.0
63260,0.0
63261,0.0
63262,0.0
63263,4.0
63264,3.0
63265,1.0
63266,1.0
63267,0.0
63268,4.0
63269,1.0
63270,0.0
63271,1.0
63272,2.0
63273,0.0
63274,2.0
63275,2.0
63276,0.0
63277,0.0
63278,1.0
63279,1.0
63280,1.0
63281,1.0
63282,0.0
63283,2.0
63284,0.0
63285,0.0
63286,0.0
63287,0.0
63288,1.0
63289,3.0
63290,3.0
63291,1.0
63292,1.0
63293,2.0
63294,3.0
63295,0.0
63296,2.0
63297,1.0
63298,1.0
63299,0.0
63300,2.0
63301,4.0
63302,0.0
63303,0.0
63304,1.0
63305,0.0
63306,1.0
63307,0.0
63308,1.0
63309,3.0
63310,1.0
63311,0.0
63312,1.0
63313,3.0
63314,1.0
63315,1.0
63316,1.0
63317,1.0
63318,2.0
63319,3.0
63320,1.0
63321,4.0
63322,4.0
63323,2.0
63324,0.0
63325,2.0
63326,2.0
63327,1.0
63328,0.0
63329,0.0
63330,4.0
63331,2.0
63332,1.0
63333,8.0
63334,4.0
63335,0.0
63336,0.0
63337,3.0
63338,0.0
63339,0.0
63340,2.0
63341,2.0
63342,0.0
63343,2.0
63344,3.0
63345,1.0
63346,0.0
63347,1.0
63348,0.0
63349,0.0
63350,0.0
63351,7.0
63352,0.0
63353,2.0
63354,3.0
63355,0.0
63356,7.0
63357,2.0
63358,2.0
63359,0.0
63360,1.0
63361,2.0
63362,5.0
63363,1.0
63364,1.0
63365,1.0
63366,0.0
63367,0.0
63368,1.0
63369,7.0
63370,1.0
63371,0.0
63372,4.0
63373,2.0
63374,6.0
63375,0.0
63376,5.0
63377,7.0
63378,2.0
63379,6.0
63380,16.0
63381,1.0
63382,1.0
63383,1.0
63384,2.0
63385,0.0
63386,0.0
63387,0.0
63388,0.0
63389,2.0
63390,1.0
63391,0.0
63392,0.0
63393,3.0
63394,2.0
63395,3.0
63396,0.0
63397,0.0
63398,0.0
63399,0.0
63400,1.0
63401,1.0
63402,5.0
63403,0.0
63404,6.0
63405,2.0
63406,4.0
63407,1.0
63408,0.0
63409,1.0
63410,9.0
63411,1.0
63412,0.0
63413,5.0
63414,0.0
63415,0.0
63416,4.0
63417,2.0
63418,1.0
63419,3.0
63420,0.0
63421,3.0
63422,0.0
63423,2.0
63424,0.0
63425,4.0
63426,2.0
63427,7.0
63428,6.0
63429,0.0
63430,2.0
63431,0.0
63432,1.0
63433,4.0
63434,2.0
63435,2.0
63436,1.0
63437,0.0
63438,2.0
63439,0.0
63440,6.0
63441,0.0
63442,0.0
63443,1.0
63444,0.0
63445,0.0
63446,0.0
63447,2.0
63448,1.0
63449,2.0
63450,7.0
63451,1.0
63452,4.0
63453,1.0
63454,0.0
63455,2.0
63456,0.0
63457,1.0
63458,5.0
63459,5.0
63460,0.0
63461,2.0
63462,2.0
63463,0.0
63464,2.0
63465,2.0
63466,1.0
63467,1.0
63468,0.0
63469,0.0
63470,7.0
63471,3.0
63472,4.0
63473,4.0
63474,2.0
63475,1.0
63476,4.0
63477,0.0
63478,1.0
63479,3.0
63480,1.0
63481,0.0
63482,0.0
63483,0.0
63484,1.0
63485,1.0
63486,0.0
63487,6.0
63488,2.0
63489,0.0
63490,3.0
63491,4.0
63492,0.0
63493,13.0
63494,4.0
63495,1.0
63496,0.0
63497,5.0
63498,8.0
63499,1.0
63500,3.0
63501,0.0
63502,5.0
63503,0.0
63504,0.0
63505,1.0
63506,0.0
63507,1.0
63508,0.0
63509,7.0
63510,2.0
63511,1.0
63512,2.0
63513,2.0
63514,1.0
63515,4.0
63516,7.0
63517,3.0
63518,2.0
63519,0.0
63520,3.0
63521,3.0
63522,3.0
63523,5.0
63524,0.0
63525,0.0
63526,2.0
63527,1.0
63528,5.0
63529,2.0
63530,0.0
63531,6.0
63532,0.0
63533,0.0
63534,3.0
63535,2.0
63536,6.0
63537,1.0
63538,7.0
63539,5.0
63540,6.0
63541,1.0
63542,2.0
63543,2.0
63544,2.0
63545,1.0
63546,5.0
63547,4.0
63548,2.0
63549,0.0
63550,3.0
63551,3.0
63552,4.0
63553,0.0
63554,2.0
63555,2.0
63556,0.0
63557,11.0
63558,4.0
63559,2.0
63560,0.0
63561,1.0
63562,0.0
63563,3.0
63564,2.0
63565,0.0
63566,1.0
63567,1.0
63568,0.0
63569,10.0
63570,8.0
63571,1.0
63572,1.0
63573,2.0
63574,0.0
63575,1.0
63576,1.0
63577,1.0
63578,0.0
63579,1.0
63580,2.0
63581,0.0
63582,3.0
63583,1.0
63584,2.0
63585,4.0
63586,5.0
63587,0.0
63588,0.0
63589,0.0
63590,5.0
63591,1.0
63592,2.0
63593,2.0
63594,2.0
63595,1.0
63596,2.0
63597,0.0
63598,0.0
63599,1.0
63600,0.0
63601,0.0
63602,0.0
63603,0.0
63604,1.0
63605,1.0
63606,3.0
63607,2.0
63608,1.0
63609,1.0
63610,1.0
63611,8.0
63612,1.0
63613,4.0
63614,1.0
63615,1.0
63616,0.0
63617,7.0
63618,0.0
63619,4.0
63620,5.0
63621,3.0
63622,0.0
63623,4.0
63624,3.0
63625,5.0
63626,3.0
63627,4.0
63628,0.0
63629,6.0
63630,0.0
63631,16.0
63632,1.0
63633,10.0
63634,0.0
63635,2.0
63636,2.0
63637,0.0
63638,2.0
63639,2.0
63640,0.0
63641,1.0
63642,4.0
63643,1.0
63644,3.0
63645,1.0
63646,0.0
63647,0.0
63648,6.0
63649,4.0
63650,2.0
63651,0.0
63652,0.0
63653,6.0
63654,0.0
63655,0.0
63656,0.0
63657,3.0
63658,8.0
63659,2.0
63660,1.0
63661,5.0
63662,1.0
63663,0.0
63664,1.0
63665,2.0
63666,9.0
63667,0.0
63668,0.0
63669,0.0
63670,0.0
63671,6.0
63672,0.0
63673,0.0
63674,0.0
63675,1.0
63676,2.0
63677,0.0
63678,0.0
63679,3.0
63680,1.0
63681,1.0
63682,8.0
63683,1.0
63684,5.0
63685,1.0
63686,5.0
63687,0.0
63688,0.0
63689,4.0
63690,2.0
63691,1.0
63692,2.0
63693,0.0
63694,2.0
63695,0.0
63696,0.0
63697,0.0
63698,0.0
63699,3.0
63700,6.0
63701,6.0
63702,3.0
63703,2.0
63704,2.0
63705,1.0
63706,2.0
63707,0.0
63708,0.0
63709,0.0
63710,14.0
63711,1.0
63712,1.0
63713,0.0
63714,1.0
63715,1.0
63716,0.0
63717,5.0
63718,2.0
63719,6.0
63720,2.0
63721,6.0
63722,14.0
63723,0.0
63724,1.0
63725,4.0
63726,1.0
63727,0.0
63728,2.0
63729,1.0
63730,3.0
63731,0.0
63732,4.0
63733,2.0
63734,3.0
63735,1.0
63736,1.0
63737,1.0
63738,1.0
63739,1.0
63740,4.0
63741,3.0
63742,5.0
63743,1.0
63744,4.0
63745,0.0
63746,7.0
63747,3.0
63748,1.0
63749,0.0
63750,0.0
63751,0.0
63752,0.0
63753,0.0
63754,5.0
63755,0.0
63756,3.0
63757,1.0
63758,2.0
63759,0.0
63760,6.0
63761,2.0
63762,2.0
63763,2.0
63764,0.0
63765,1.0
63766,2.0
63767,0.0
63768,3.0
63769,3.0
63770,6.0
63771,5.0
63772,0.0
63773,2.0
63774,3.0
63775,0.0
63776,0.0
63777,0.0
63778,2.0
63779,2.0
63780,0.0
63781,1.0
63782,1.0
63783,3.0
63784,1.0
63785,2.0
63786,1.0
63787,1.0
63788,2.0
63789,0.0
63790,2.0
63791,0.0
63792,3.0
63793,0.0
63794,0.0
63795,0.0
63796,2.0
63797,3.0
63798,0.0
63799,0.0
63800,1.0
63801,0.0
63802,0.0
63803,3.0
63804,1.0
63805,2.0
63806,2.0
63807,3.0
63808,0.0
63809,6.0
63810,0.0
63811,0.0
63812,3.0
63813,0.0
63814,3.0
63815,0.0
63816,0.0
63817,0.0
63818,0.0
63819,0.0
63820,0.0
63821,0.0
63822,2.0
63823,2.0
63824,0.0
63825,2.0
63826,2.0
63827,0.0
63828,0.0
63829,0.0
63830,1.0
63831,0.0
63832,1.0
63833,4.0
63834,2.0
63835,0.0
63836,0.0
63837,0.0
63838,2.0
63839,2.0
63840,1.0
63841,1.0
63842,10.0
63843,1.0
63844,8.0
63845,1.0
63846,3.0
63847,1.0
63848,4.0
63849,1.0
63850,0.0
63851,3.0
63852,0.0
63853,3.0
63854,0.0
63855,4.0
63856,0.0
63857,3.0
63858,3.0
63859,1.0
63860,2.0
63861,4.0
63862,1.0
63863,2.0
63864,3.0
63865,0.0
63866,1.0
63867,0.0
63868,13.0
63869,1.0
63870,6.0
63871,2.0
63872,0.0
63873,0.0
63874,3.0
63875,1.0
63876,2.0
63877,5.0
63878,0.0
63879,1.0
63880,0.0
63881,2.0
63882,4.0
63883,0.0
63884,4.0
63885,2.0
63886,3.0
63887,3.0
63888,0.0
63889,3.0
63890,11.0
63891,1.0
63892,1.0
63893,1.0
63894,0.0
63895,0.0
63896,2.0
63897,1.0
63898,0.0
63899,1.0
63900,1.0
63901,0.0
63902,1.0
63903,3.0
63904,3.0
63905,3.0
63906,2.0
63907,12.0
63908,2.0
63909,3.0
63910,1.0
63911,0.0
63912,2.0
63913,1.0
63914,2.0
63915,2.0
63916,0.0
63917,2.0
63918,3.0
63919,2.0
63920,0.0
63921,6.0
63922,5.0
63923,1.0
63924,0.0
63925,14.0
63926,8.0
63927,0.0
63928,3.0
63929,0.0
63930,2.0
63931,1.0
63932,0.0
63933,4.0
63934,6.0
63935,2.0
63936,0.0
63937,0.0
63938,1.0
63939,7.0
63940,0.0
63941,0.0
63942,0.0
63943,6.0
63944,0.0
63945,0.0
63946,2.0
63947,1.0
63948,0.0
63949,1.0
63950,3.0
63951,0.0
63952,0.0
63953,1.0
63954,0.0
63955,0.0
63956,1.0
63957,1.0
63958,4.0
63959,0.0
63960,0.0
63961,1.0
63962,10.0
63963,0.0
63964,3.0
63965,6.0
63966,0.0
63967,3.0
63968,0.0
63969,2.0
63970,1.0
63971,0.0
63972,1.0
63973,10.0
63974,2.0
63975,4.0
63976,0.0
63977,0.0
63978,3.0
63979,0.0
63980,3.0
63981,0.0
63982,3.0
63983,1.0
63984,6.0
63985,0.0
63986,1.0
63987,0.0
63988,1.0
63989,0.0
63990,0.0
63991,2.0
63992,0.0
63993,0.0
63994,3.0
63995,13.0
63996,0.0
63997,0.0
63998,0.0
63999,0.0
64000,0.0
64001,0.0
64002,0.0
64003,0.0
64004,0.0
64005,1.0
64006,1.0
64007,1.0
64008,0.0
64009,0.0
64010,7.0
64011,0.0
64012,0.0
64013,0.0
64014,3.0
64015,0.0
64016,0.0
64017,0.0
64018,0.0
64019,0.0
64020,0.0
64021,0.0
64022,1.0
64023,0.0
64024,0.0
64025,0.0
64026,0.0
64027,1.0
64028,4.0
64029,6.0
64030,1.0
64031,11.0
64032,0.0
64033,0.0
64034,5.0
64035,0.0
64036,1.0
64037,0.0
64038,0.0
64039,0.0
64040,2.0
64041,5.0
64042,0.0
64043,1.0
64044,0.0
64045,1.0
64046,0.0
64047,1.0
64048,0.0
64049,1.0
64050,0.0
64051,1.0
64052,1.0
64053,1.0
64054,2.0
64055,0.0
64056,0.0
64057,0.0
64058,1.0
64059,6.0
64060,0.0
64061,1.0
64062,0.0
64063,0.0
64064,0.0
64065,2.0
64066,0.0
64067,0.0
64068,0.0
64069,1.0
64070,0.0
64071,3.0
64072,1.0
64073,0.0
64074,4.0
64075,0.0
64076,1.0
64077,0.0
64078,0.0
64079,3.0
64080,0.0
64081,0.0
64082,0.0
64083,3.0
64084,4.0
64085,0.0
64086,0.0
64087,0.0
64088,0.0
64089,0.0
64090,0.0
64091,0.0
64092,0.0
64093,0.0
64094,1.0
64095,2.0
64096,0.0
64097,1.0
64098,1.0
64099,0.0
64100,0.0
64101,4.0
64102,1.0
64103,1.0
64104,0.0
64105,3.0
64106,0.0
64107,0.0
64108,1.0
64109,4.0
64110,1.0
64111,2.0
64112,0.0
64113,1.0
64114,0.0
64115,0.0
64116,4.0
64117,5.0
64118,0.0
64119,2.0
64120,0.0
64121,5.0
64122,0.0
64123,0.0
64124,4.0
64125,0.0
64126,3.0
64127,1.0
64128,0.0
64129,1.0
64130,0.0
64131,0.0
64132,5.0
64133,0.0
64134,1.0
64135,1.0
64136,0.0
64137,1.0
64138,0.0
64139,4.0
64140,0.0
64141,4.0
64142,1.0
64143,3.0
64144,1.0
64145,0.0
64146,1.0
64147,1.0
64148,1.0
64149,0.0
64150,2.0
64151,0.0
64152,0.0
64153,1.0
64154,2.0
64155,5.0
64156,0.0
64157,1.0
64158,4.0
64159,0.0
64160,0.0
64161,1.0
64162,0.0
64163,0.0
64164,0.0
64165,0.0
64166,0.0
64167,0.0
64168,7.0
64169,0.0
64170,0.0
64171,0.0
64172,7.0
64173,3.0
64174,0.0
64175,0.0
64176,0.0
64177,3.0
64178,1.0
64179,0.0
64180,1.0
64181,0.0
64182,0.0
64183,0.0
64184,12.0
64185,0.0
64186,2.0
64187,5.0
64188,6.0
64189,0.0
64190,0.0
64191,14.0
64192,0.0
64193,0.0
64194,0.0
64195,6.0
64196,3.0
64197,1.0
64198,0.0
64199,2.0
64200,0.0
64201,1.0
64202,0.0
64203,1.0
64204,0.0
64205,0.0
64206,0.0
64207,3.0
64208,0.0
64209,0.0
64210,0.0
64211,0.0
64212,0.0
64213,1.0
64214,1.0
64215,0.0
64216,0.0
64217,1.0
64218,0.0
64219,0.0
64220,3.0
64221,1.0
64222,0.0
64223,1.0
64224,0.0
64225,0.0
64226,0.0
64227,0.0
64228,0.0
64229,0.0
64230,0.0
64231,1.0
64232,0.0
64233,0.0
64234,1.0
64235,2.0
64236,4.0
64237,2.0
64238,1.0
64239,0.0
64240,0.0
64241,0.0
64242,0.0
64243,0.0
64244,0.0
64245,3.0
64246,2.0
64247,0.0
64248,0.0
64249,0.0
64250,0.0
64251,3.0
64252,0.0
64253,0.0
64254,0.0
64255,0.0
64256,2.0
64257,1.0
64258,0.0
64259,0.0
64260,0.0
64261,0.0
64262,0.0
64263,0.0
64264,0.0
64265,0.0
64266,0.0
64267,1.0
64268,0.0
64269,0.0
64270,1.0
64271,0.0
64272,0.0
64273,4.0
64274,6.0
64275,1.0
64276,0.0
64277,0.0
64278,2.0
64279,1.0
64280,0.0
64281,4.0
64282,0.0
64283,0.0
64284,0.0
64285,0.0
64286,0.0
64287,0.0
64288,0.0
64289,0.0
64290,1.0
64291,1.0
64292,1.0
64293,0.0
64294,0.0
64295,0.0
64296,3.0
64297,0.0
64298,0.0
64299,0.0
64300,0.0
64301,1.0
64302,1.0
64303,0.0
64304,1.0
64305,1.0
64306,0.0
64307,4.0
64308,0.0
64309,2.0
64310,0.0
64311,3.0
64312,0.0
64313,0.0
64314,0.0
64315,2.0
64316,0.0
64317,0.0
64318,1.0
64319,0.0
64320,0.0
64321,0.0
64322,0.0
64323,3.0
64324,0.0
64325,0.0
64326,0.0
64327,0.0
64328,0.0
64329,1.0
64330,0.0
64331,10.0
64332,1.0
64333,0.0
64334,3.0
64335,6.0
64336,19.0
64337,2.0
64338,0.0
64339,0.0
64340,2.0
64341,5.0
64342,0.0
64343,6.0
64344,9.0
64345,0.0
64346,3.0
64347,2.0
64348,7.0
64349,7.0
64350,0.0
64351,3.0
64352,2.0
64353,0.0
64354,12.0
64355,6.0
64356,3.0
64357,0.0
64358,7.0
64359,1.0
64360,8.0
64361,2.0
64362,12.0
64363,0.0
64364,0.0
64365,1.0
64366,10.0
64367,7.0
64368,4.0
64369,0.0
64370,0.0
64371,14.0
64372,2.0
64373,2.0
64374,0.0
64375,5.0
64376,0.0
64377,1.0
64378,12.0
64379,10.0
64380,10.0
64381,1.0
64382,8.0
64383,3.0
64384,13.0
64385,14.0
64386,11.0
64387,16.0
64388,2.0
64389,3.0
64390,10.0
64391,9.0
64392,2.0
64393,1.0
64394,0.0
64395,4.0
64396,9.0
64397,0.0
64398,4.0
64399,0.0
64400,0.0
64401,9.0
64402,2.0
64403,0.0
64404,0.0
64405,1.0
64406,1.0
64407,0.0
64408,0.0
64409,13.0
64410,0.0
64411,7.0
64412,0.0
64413,1.0
64414,0.0
64415,0.0
64416,1.0
64417,4.0
64418,5.0
64419,0.0
64420,5.0
64421,18.0
64422,2.0
64423,11.0
64424,5.0
64425,13.0
64426,9.0
64427,0.0
64428,22.0
64429,1.0
64430,1.0
64431,1.0
64432,0.0
64433,0.0
64434,4.0
64435,3.0
64436,0.0
64437,7.0
64438,0.0
64439,0.0
64440,4.0
64441,9.0
64442,17.0
64443,0.0
64444,10.0
64445,5.0
64446,0.0
64447,0.0
64448,1.0
64449,1.0
64450,3.0
64451,1.0
64452,13.0
64453,6.0
64454,0.0
64455,3.0
64456,9.0
64457,13.0
64458,0.0
64459,16.0
64460,0.0
64461,2.0
64462,2.0
64463,0.0
64464,0.0
64465,0.0
64466,5.0
64467,0.0
64468,1.0
64469,0.0
64470,2.0
64471,2.0
64472,3.0
64473,6.0
64474,7.0
64475,17.0
64476,0.0
64477,2.0
64478,1.0
64479,2.0
64480,4.0
64481,1.0
64482,9.0
64483,5.0
64484,3.0
64485,0.0
64486,2.0
64487,0.0
64488,3.0
64489,15.0
64490,9.0
64491,8.0
64492,1.0
64493,2.0
64494,8.0
64495,12.0
64496,14.0
64497,2.0
64498,10.0
64499,6.0
64500,3.0
64501,8.0
64502,1.0
64503,0.0
64504,5.0
64505,16.0
64506,3.0
64507,3.0
64508,1.0
64509,3.0
64510,7.0
64511,2.0
64512,1.0
64513,2.0
64514,0.0
64515,0.0
64516,2.0
64517,5.0
64518,8.0
64519,9.0
64520,0.0
64521,0.0
64522,2.0
64523,2.0
64524,6.0
64525,0.0
64526,21.0
64527,0.0
64528,5.0
64529,7.0
64530,1.0
64531,14.0
64532,1.0
64533,13.0
64534,4.0
64535,4.0
64536,4.0
64537,1.0
64538,1.0
64539,3.0
64540,8.0
64541,2.0
64542,17.0
64543,1.0
64544,2.0
64545,12.0
64546,0.0
64547,6.0
64548,9.0
64549,2.0
64550,7.0
64551,6.0
64552,16.0
64553,7.0
64554,3.0
64555,7.0
64556,0.0
64557,4.0
64558,0.0
64559,2.0
64560,0.0
64561,1.0
64562,0.0
64563,0.0
64564,0.0
64565,12.0
64566,3.0
64567,3.0
64568,3.0
64569,0.0
64570,18.0
64571,0.0
64572,5.0
64573,18.0
64574,0.0
64575,4.0
64576,8.0
64577,15.0
64578,0.0
64579,1.0
64580,0.0
64581,5.0
