,Celsr2
37390,5.0
37391,1.0
37392,12.0
37393,7.0
37394,3.0
37395,0.0
37396,2.0
37397,0.0
37398,2.0
37399,0.0
37400,0.0
37401,8.0
37402,0.0
37403,13.0
37404,7.0
37405,1.0
37406,2.0
37407,5.0
37408,4.0
37409,0.0
37410,0.0
37411,8.0
37412,1.0
37413,3.0
37414,2.0
37415,2.0
37416,6.0
37417,2.0
37418,9.0
37419,0.0
37420,5.0
37421,0.0
37422,0.0
37423,1.0
37424,0.0
37425,11.0
37426,0.0
37427,1.0
37428,14.0
37429,5.0
37430,3.0
37431,8.0
37432,11.0
37433,0.0
37434,1.0
37435,0.0
37436,0.0
37437,1.0
37438,1.0
37439,13.0
37440,2.0
37441,8.0
37442,16.0
37443,6.0
37444,25.0
37445,0.0
37446,1.0
37447,7.0
37448,1.0
37449,6.0
37450,1.0
37451,0.0
37452,5.0
37453,0.0
37454,1.0
37455,2.0
37456,1.0
37457,1.0
37458,22.0
37459,3.0
37460,0.0
37461,0.0
37462,3.0
37463,6.0
37464,9.0
37465,12.0
37466,5.0
37467,8.0
37468,3.0
37469,0.0
37470,6.0
37471,0.0
37472,1.0
37473,0.0
37474,4.0
37475,2.0
37476,25.0
37477,0.0
37478,0.0
37479,0.0
37480,23.0
37481,1.0
37482,0.0
37483,2.0
37484,17.0
37485,0.0
37486,1.0
37487,3.0
37488,3.0
37489,2.0
37490,0.0
37491,8.0
37492,4.0
37493,6.0
37494,3.0
37495,2.0
37496,5.0
37497,0.0
37498,9.0
37499,16.0
37500,7.0
37501,17.0
37502,2.0
37503,9.0
37504,4.0
37505,9.0
37506,15.0
37507,9.0
37508,19.0
37509,8.0
37510,0.0
37511,10.0
37512,5.0
37513,0.0
37514,0.0
37515,3.0
37516,5.0
37517,8.0
37518,6.0
37519,9.0
37520,1.0
37521,6.0
37522,6.0
37523,2.0
37524,10.0
37525,2.0
37526,0.0
37527,0.0
37528,3.0
37529,5.0
37530,4.0
37531,5.0
37532,8.0
37533,5.0
37534,0.0
37535,8.0
37536,5.0
37537,2.0
37538,2.0
37539,6.0
37540,2.0
37541,0.0
37542,13.0
37543,0.0
37544,1.0
37545,0.0
37546,10.0
37547,12.0
37548,5.0
37549,2.0
37550,4.0
37551,6.0
37552,8.0
37553,0.0
37554,7.0
37555,0.0
37556,2.0
37557,4.0
37558,0.0
37559,16.0
37560,1.0
37561,14.0
37562,0.0
37563,4.0
37564,2.0
37565,2.0
37566,7.0
37567,2.0
37568,2.0
37569,7.0
37570,0.0
37571,7.0
37572,24.0
37573,0.0
37574,10.0
37575,0.0
37576,15.0
37577,0.0
37578,2.0
37579,7.0
37580,5.0
37581,0.0
37582,11.0
37583,6.0
37584,8.0
37585,0.0
37586,1.0
37587,10.0
37588,7.0
37589,5.0
37590,7.0
37591,3.0
37592,3.0
37593,3.0
37594,5.0
37595,4.0
37596,1.0
37597,9.0
37598,2.0
37599,23.0
37600,1.0
37601,10.0
37602,1.0
37603,7.0
37604,12.0
37605,5.0
37606,0.0
37607,2.0
37608,1.0
37609,5.0
37610,8.0
37611,0.0
37612,8.0
37613,15.0
37614,1.0
37615,0.0
37616,1.0
37617,0.0
37618,0.0
37619,0.0
37620,4.0
37621,0.0
37622,5.0
37623,2.0
37624,0.0
37625,2.0
37626,7.0
37627,3.0
37628,6.0
37629,0.0
37630,0.0
37631,0.0
37632,11.0
37633,7.0
37634,0.0
37635,4.0
37636,0.0
37637,9.0
37638,10.0
37639,8.0
37640,7.0
37641,3.0
37642,19.0
37643,0.0
37644,8.0
37645,1.0
37646,4.0
37647,7.0
37648,14.0
37649,8.0
37650,4.0
37651,1.0
37652,0.0
37653,6.0
37654,1.0
37655,16.0
37656,0.0
37657,4.0
37658,2.0
37659,8.0
37660,7.0
37661,2.0
37662,6.0
37663,3.0
37664,2.0
37665,1.0
37666,1.0
37667,2.0
37668,2.0
37669,0.0
37670,0.0
37671,2.0
37672,2.0
37673,4.0
37674,5.0
37675,4.0
37676,12.0
37677,1.0
37678,11.0
37679,3.0
37680,4.0
37681,0.0
37682,1.0
37683,12.0
37684,2.0
37685,6.0
37686,5.0
37687,0.0
37688,1.0
37689,3.0
37690,0.0
37691,5.0
37692,8.0
37693,4.0
37694,7.0
37695,0.0
37696,1.0
37697,4.0
37698,2.0
37699,28.0
37700,6.0
37701,0.0
37702,0.0
37703,0.0
37704,0.0
37705,1.0
37706,3.0
37707,1.0
37708,0.0
37709,4.0
37710,0.0
37711,0.0
37712,0.0
37713,4.0
37714,3.0
37715,2.0
37716,12.0
37717,3.0
37718,1.0
37719,5.0
37720,3.0
37721,1.0
37722,7.0
37723,4.0
37724,8.0
37725,1.0
37726,0.0
37727,1.0
37728,0.0
37729,4.0
37730,3.0
37731,10.0
37732,6.0
37733,1.0
37734,6.0
37735,1.0
37736,3.0
37737,6.0
37738,2.0
37739,0.0
37740,3.0
37741,0.0
37742,5.0
37743,6.0
37744,1.0
37745,3.0
37746,1.0
37747,1.0
37748,0.0
37749,2.0
37750,0.0
37751,9.0
37752,2.0
37753,2.0
37754,2.0
37755,1.0
37756,2.0
37757,0.0
37758,6.0
37759,0.0
37760,2.0
37761,4.0
37762,9.0
37763,1.0
37764,0.0
37765,6.0
37766,0.0
37767,1.0
37768,4.0
37769,0.0
37770,0.0
37771,0.0
37772,1.0
37773,3.0
37774,0.0
37775,3.0
37776,1.0
37777,0.0
37778,0.0
37779,2.0
37780,3.0
37781,0.0
37782,3.0
37783,2.0
37784,7.0
37785,2.0
37786,0.0
37787,7.0
37788,2.0
37789,0.0
37790,1.0
37791,0.0
37792,0.0
37793,7.0
37794,1.0
37795,2.0
37796,0.0
37797,3.0
37798,5.0
37799,0.0
37800,2.0
37801,5.0
37802,1.0
37803,1.0
37804,0.0
37805,0.0
37806,3.0
37807,2.0
37808,14.0
37809,0.0
37810,2.0
37811,0.0
37812,7.0
37813,4.0
37814,14.0
37815,1.0
37816,2.0
37817,1.0
37818,5.0
37819,0.0
37820,2.0
37821,1.0
37822,0.0
37823,0.0
37824,0.0
37825,1.0
37826,0.0
37827,12.0
37828,2.0
37829,4.0
37830,1.0
37831,0.0
37832,0.0
37833,2.0
37834,17.0
37835,2.0
37836,0.0
37837,1.0
37838,12.0
37839,0.0
37840,4.0
37841,2.0
37842,3.0
37843,6.0
37844,0.0
37845,5.0
37846,5.0
37847,1.0
37848,1.0
37849,8.0
37850,0.0
37851,1.0
37852,1.0
37853,0.0
37854,13.0
37855,7.0
37856,2.0
37857,8.0
37858,6.0
37859,5.0
37860,6.0
37861,0.0
37862,5.0
37863,3.0
37864,0.0
37865,0.0
37866,7.0
37867,1.0
37868,7.0
37869,1.0
37870,2.0
37871,7.0
37872,8.0
37873,3.0
37874,5.0
37875,0.0
37876,2.0
37877,1.0
37878,5.0
37879,2.0
37880,9.0
37881,8.0
37882,7.0
37883,1.0
37884,2.0
37885,4.0
37886,8.0
37887,0.0
37888,9.0
37889,15.0
37890,11.0
37891,0.0
37892,2.0
37893,0.0
37894,3.0
37895,6.0
37896,1.0
37897,5.0
37898,3.0
37899,3.0
37900,4.0
37901,0.0
37902,1.0
37903,3.0
37904,5.0
37905,0.0
37906,0.0
37907,1.0
37908,11.0
37909,0.0
37910,4.0
37911,2.0
37912,3.0
37913,2.0
37914,0.0
37915,5.0
37916,4.0
37917,1.0
37918,0.0
37919,5.0
37920,1.0
37921,9.0
37922,1.0
37923,1.0
37924,7.0
37925,9.0
37926,0.0
37927,0.0
37928,0.0
37929,10.0
37930,1.0
37931,5.0
37932,0.0
37933,0.0
37934,2.0
37935,2.0
37936,2.0
37937,11.0
37938,1.0
37939,3.0
37940,7.0
37941,13.0
37942,1.0
37943,2.0
37944,3.0
37945,4.0
37946,10.0
37947,1.0
37948,8.0
37949,2.0
37950,5.0
37951,21.0
37952,5.0
37953,1.0
37954,12.0
37955,4.0
37956,5.0
37957,7.0
37958,0.0
37959,16.0
37960,0.0
37961,1.0
37962,13.0
37963,1.0
37964,12.0
37965,5.0
37966,3.0
37967,2.0
37968,8.0
37969,5.0
37970,0.0
37971,7.0
37972,3.0
37973,2.0
37974,1.0
37975,7.0
37976,11.0
37977,7.0
37978,3.0
37979,2.0
37980,10.0
37981,13.0
37982,7.0
37983,0.0
37984,2.0
37985,5.0
37986,7.0
37987,0.0
37988,6.0
37989,16.0
37990,2.0
37991,10.0
37992,4.0
37993,9.0
37994,9.0
37995,2.0
37996,15.0
37997,0.0
37998,0.0
37999,1.0
38000,0.0
38001,9.0
38002,1.0
38003,19.0
38004,2.0
38005,2.0
38006,3.0
38007,0.0
38008,6.0
38009,21.0
38010,0.0
38011,16.0
38012,14.0
38013,1.0
38014,4.0
38015,6.0
38016,0.0
38017,0.0
38018,28.0
38019,3.0
38020,0.0
38021,0.0
38022,2.0
38023,0.0
38024,2.0
38025,5.0
38026,6.0
38027,0.0
38028,13.0
38029,3.0
38030,1.0
38031,1.0
38032,1.0
38033,0.0
38034,1.0
38035,11.0
38036,24.0
38037,3.0
38038,1.0
38039,7.0
38040,9.0
38041,0.0
38042,12.0
38043,0.0
38044,17.0
38045,4.0
38046,5.0
38047,2.0
38048,5.0
38049,20.0
38050,7.0
38051,2.0
38052,0.0
38053,2.0
38054,2.0
38055,0.0
38056,14.0
38057,0.0
38058,0.0
38059,0.0
38060,7.0
38061,5.0
38062,9.0
38063,1.0
38064,11.0
38065,14.0
38066,0.0
38067,1.0
38068,7.0
38069,14.0
38070,3.0
38071,2.0
38072,0.0
38073,9.0
38074,11.0
38075,0.0
38076,1.0
38077,7.0
38078,3.0
38079,7.0
38080,2.0
38081,0.0
38082,2.0
38083,2.0
38084,3.0
38085,0.0
38086,8.0
38087,5.0
38088,1.0
38089,0.0
38090,0.0
38091,3.0
38092,17.0
38093,1.0
38094,4.0
38095,0.0
38096,6.0
38097,14.0
38098,1.0
38099,8.0
38100,20.0
38101,5.0
38102,23.0
38103,15.0
38104,10.0
38105,3.0
38106,18.0
38107,1.0
38108,15.0
38109,9.0
38110,6.0
38111,0.0
38112,21.0
38113,0.0
38114,0.0
38115,6.0
38116,20.0
38117,11.0
38118,4.0
38119,0.0
38120,1.0
38121,7.0
38122,1.0
38123,7.0
38124,1.0
38125,10.0
38126,0.0
38127,4.0
38128,1.0
38129,13.0
38130,9.0
38131,0.0
38132,0.0
38133,1.0
38134,12.0
38135,0.0
38136,16.0
38137,0.0
38138,12.0
38139,14.0
38140,7.0
38141,20.0
38142,15.0
38143,0.0
38144,10.0
38145,8.0
38146,13.0
38147,7.0
38148,4.0
38149,10.0
38150,3.0
38151,1.0
38152,0.0
38153,0.0
38154,15.0
38155,13.0
38156,4.0
38157,2.0
38158,6.0
38159,1.0
38160,6.0
38161,0.0
38162,0.0
38163,4.0
38164,2.0
38165,13.0
38166,11.0
38167,9.0
38168,18.0
38169,0.0
38170,8.0
38171,0.0
38172,13.0
38173,2.0
38174,10.0
38175,0.0
38176,0.0
38177,0.0
38178,4.0
38179,2.0
38180,4.0
38181,13.0
38182,15.0
38183,9.0
38184,8.0
38185,1.0
38186,11.0
38187,16.0
38188,3.0
38189,9.0
38190,5.0
38191,2.0
38192,4.0
38193,0.0
38194,11.0
38195,0.0
38196,6.0
38197,3.0
38198,1.0
38199,2.0
38200,10.0
38201,0.0
38202,0.0
38203,17.0
38204,0.0
38205,14.0
38206,5.0
38207,6.0
38208,7.0
38209,6.0
38210,11.0
38211,14.0
38212,5.0
38213,4.0
38214,19.0
38215,8.0
38216,5.0
38217,5.0
38218,4.0
38219,5.0
38220,12.0
38221,0.0
38222,18.0
38223,1.0
38224,27.0
38225,5.0
38226,1.0
38227,5.0
38228,7.0
38229,14.0
38230,6.0
38231,3.0
38232,0.0
38233,2.0
38234,1.0
38235,4.0
38236,0.0
38237,7.0
38238,14.0
38239,12.0
38240,18.0
38241,13.0
38242,1.0
38243,6.0
38244,0.0
38245,16.0
38246,2.0
38247,18.0
38248,18.0
38249,13.0
38250,20.0
38251,12.0
38252,4.0
38253,4.0
38254,2.0
38255,2.0
38256,13.0
38257,0.0
38258,4.0
38259,7.0
38260,10.0
38261,1.0
38262,17.0
38263,13.0
38264,6.0
38265,11.0
38266,15.0
38267,6.0
38268,10.0
38269,3.0
38270,9.0
38271,0.0
38272,5.0
38273,1.0
38274,3.0
38275,3.0
38276,0.0
38277,0.0
38278,0.0
38279,12.0
38280,12.0
38281,0.0
38282,10.0
38283,10.0
38284,7.0
38285,13.0
38286,21.0
38287,12.0
38288,14.0
38289,14.0
38290,2.0
38291,14.0
38292,6.0
38293,7.0
38294,7.0
38295,10.0
38296,6.0
38297,8.0
38298,19.0
38299,6.0
38300,3.0
38301,2.0
38302,22.0
38303,24.0
38304,0.0
38305,13.0
38306,16.0
38307,24.0
38308,1.0
38309,1.0
38310,0.0
38311,2.0
38312,0.0
38313,10.0
38314,10.0
38315,15.0
38316,23.0
38317,0.0
38318,2.0
38319,0.0
38320,11.0
38321,5.0
38322,10.0
38323,30.0
38324,20.0
38325,0.0
38326,0.0
38327,11.0
38328,4.0
38329,16.0
38330,0.0
38331,7.0
38332,9.0
38333,7.0
38334,1.0
38335,1.0
38336,1.0
38337,3.0
38338,14.0
38339,2.0
38340,2.0
38341,0.0
38342,3.0
38343,1.0
38344,9.0
38345,17.0
38346,5.0
38347,2.0
38348,5.0
38349,2.0
38350,5.0
38351,2.0
38352,4.0
38353,0.0
38354,9.0
38355,12.0
38356,2.0
38357,19.0
38358,0.0
38359,11.0
38360,10.0
38361,20.0
38362,10.0
38363,18.0
38364,6.0
38365,6.0
38366,3.0
38367,0.0
38368,1.0
38369,6.0
38370,1.0
38371,9.0
38372,10.0
38373,4.0
38374,10.0
38375,7.0
38376,12.0
38377,6.0
38378,5.0
38379,3.0
38380,10.0
38381,24.0
38382,4.0
38383,2.0
38384,12.0
38385,18.0
38386,2.0
38387,11.0
38388,1.0
38389,7.0
38390,4.0
38391,7.0
38392,5.0
38393,5.0
38394,8.0
38395,16.0
38396,13.0
38397,7.0
38398,0.0
38399,25.0
38400,10.0
38401,4.0
38402,7.0
38403,8.0
38404,2.0
38405,9.0
38406,3.0
38407,1.0
38408,0.0
38409,22.0
38410,0.0
38411,1.0
38412,3.0
38413,3.0
38414,3.0
38415,7.0
38416,0.0
38417,4.0
38418,0.0
38419,5.0
38420,0.0
38421,18.0
38422,0.0
38423,19.0
38424,4.0
38425,0.0
38426,0.0
38427,9.0
38428,1.0
38429,12.0
38430,3.0
38431,15.0
38432,0.0
38433,0.0
38434,0.0
38435,6.0
38436,7.0
38437,1.0
38438,4.0
38439,1.0
38440,9.0
38441,4.0
38442,3.0
38443,2.0
38444,3.0
38445,4.0
38446,2.0
38447,0.0
38448,13.0
38449,7.0
38450,0.0
38451,10.0
38452,9.0
38453,8.0
38454,5.0
38455,12.0
38456,11.0
38457,0.0
38458,2.0
38459,2.0
38460,12.0
38461,4.0
38462,3.0
38463,6.0
38464,0.0
38465,4.0
38466,2.0
38467,13.0
38468,1.0
38469,10.0
38470,33.0
38471,0.0
38472,6.0
38473,1.0
38474,0.0
38475,0.0
38476,7.0
38477,8.0
38478,1.0
38479,11.0
38480,4.0
38481,5.0
38482,4.0
38483,10.0
38484,7.0
38485,11.0
38486,4.0
38487,0.0
38488,8.0
38489,5.0
38490,6.0
38491,5.0
38492,12.0
38493,4.0
38494,9.0
38495,6.0
38496,16.0
38497,0.0
38498,1.0
38499,2.0
38500,3.0
38501,2.0
38502,12.0
38503,3.0
38504,5.0
38505,6.0
38506,5.0
38507,2.0
38508,5.0
38509,6.0
38510,3.0
38511,5.0
38512,0.0
38513,0.0
38514,7.0
38515,8.0
38516,12.0
38517,2.0
38518,2.0
38519,10.0
38520,0.0
38521,10.0
38522,12.0
38523,11.0
38524,6.0
38525,3.0
38526,8.0
38527,9.0
38528,8.0
38529,0.0
38530,7.0
38531,3.0
38532,12.0
38533,9.0
38534,5.0
38535,8.0
38536,1.0
38537,7.0
38538,7.0
38539,8.0
38540,8.0
38541,8.0
38542,7.0
38543,0.0
38544,5.0
38545,4.0
38546,4.0
38547,12.0
38548,3.0
38549,3.0
38550,0.0
38551,11.0
38552,6.0
38553,6.0
38554,12.0
38555,2.0
38556,2.0
38557,1.0
38558,1.0
38559,8.0
38560,1.0
38561,11.0
38562,0.0
38563,8.0
38564,4.0
38565,0.0
38566,3.0
38567,8.0
38568,6.0
38569,22.0
38570,2.0
38571,1.0
38572,4.0
38573,12.0
38574,6.0
38575,2.0
38576,16.0
38577,9.0
38578,0.0
38579,6.0
38580,16.0
38581,5.0
38582,10.0
38583,11.0
38584,1.0
38585,7.0
38586,5.0
38587,0.0
38588,2.0
38589,7.0
38590,20.0
38591,6.0
38592,4.0
38593,0.0
38594,1.0
38595,3.0
38596,9.0
38597,8.0
38598,1.0
38599,0.0
38600,0.0
38601,7.0
38602,0.0
38603,6.0
38604,13.0
38605,0.0
38606,6.0
38607,0.0
38608,16.0
38609,2.0
38610,10.0
38611,9.0
38612,1.0
38613,3.0
38614,6.0
38615,2.0
38616,5.0
38617,7.0
38618,1.0
38619,5.0
38620,0.0
38621,7.0
38622,0.0
38623,1.0
38624,3.0
38625,7.0
38626,6.0
38627,4.0
38628,2.0
38629,8.0
38630,1.0
38631,12.0
38632,2.0
38633,15.0
38634,3.0
38635,5.0
38636,7.0
38637,9.0
38638,0.0
38639,16.0
38640,0.0
38641,5.0
38642,3.0
38643,0.0
38644,8.0
38645,12.0
38646,2.0
38647,10.0
38648,0.0
38649,1.0
38650,11.0
38651,1.0
38652,13.0
38653,1.0
38654,0.0
38655,5.0
38656,6.0
38657,1.0
38658,1.0
38659,7.0
38660,0.0
38661,2.0
38662,0.0
38663,13.0
38664,1.0
38665,0.0
38666,0.0
38667,7.0
38668,9.0
38669,3.0
38670,2.0
38671,12.0
38672,0.0
38673,8.0
38674,1.0
38675,3.0
38676,1.0
38677,3.0
38678,0.0
38679,4.0
38680,0.0
38681,10.0
38682,2.0
38683,2.0
38684,6.0
38685,14.0
38686,2.0
38687,3.0
38688,2.0
38689,1.0
38690,0.0
38691,0.0
38692,0.0
38693,14.0
38694,4.0
38695,4.0
38696,13.0
38697,0.0
38698,1.0
38699,7.0
38700,8.0
38701,1.0
38702,2.0
38703,0.0
38704,8.0
38705,5.0
38706,8.0
38707,7.0
38708,6.0
38709,1.0
38710,0.0
38711,9.0
38712,3.0
38713,0.0
38714,2.0
38715,0.0
38716,10.0
38717,0.0
38718,4.0
38719,3.0
38720,5.0
38721,8.0
38722,8.0
38723,0.0
38724,0.0
38725,1.0
38726,0.0
38727,1.0
38728,1.0
38729,0.0
38730,0.0
38731,4.0
38732,2.0
38733,0.0
38734,2.0
38735,1.0
38736,0.0
38737,0.0
38738,1.0
38739,0.0
38740,0.0
38741,0.0
38742,0.0
38743,1.0
38744,0.0
38745,7.0
38746,1.0
38747,0.0
38748,8.0
38749,0.0
38750,1.0
38751,1.0
38752,2.0
38753,0.0
38754,0.0
38755,1.0
38756,0.0
38757,5.0
38758,0.0
38759,3.0
38760,1.0
38761,9.0
38762,7.0
38763,2.0
38764,7.0
38765,4.0
38766,0.0
38767,8.0
38768,0.0
38769,4.0
38770,3.0
38771,5.0
38772,3.0
38773,1.0
38774,7.0
38775,5.0
38776,8.0
38777,1.0
38778,3.0
38779,0.0
38780,0.0
38781,10.0
38782,1.0
38783,1.0
38784,4.0
38785,8.0
38786,3.0
38787,9.0
38788,4.0
38789,10.0
38790,7.0
38791,5.0
38792,2.0
38793,5.0
38794,1.0
38795,5.0
38796,4.0
38797,10.0
38798,7.0
38799,5.0
38800,6.0
38801,0.0
38802,8.0
38803,0.0
38804,4.0
38805,19.0
38806,7.0
38807,4.0
38808,0.0
38809,19.0
38810,0.0
38811,2.0
38812,10.0
38813,0.0
38814,10.0
38815,5.0
38816,0.0
38817,10.0
38818,6.0
38819,5.0
38820,6.0
38821,4.0
38822,0.0
38823,4.0
38824,2.0
38825,3.0
38826,8.0
38827,1.0
38828,4.0
38829,2.0
38830,8.0
38831,1.0
38832,4.0
38833,4.0
38834,0.0
38835,0.0
38836,12.0
38837,7.0
38838,9.0
38839,1.0
38840,0.0
38841,3.0
38842,0.0
38843,10.0
38844,3.0
38845,8.0
38846,0.0
38847,8.0
38848,13.0
38849,5.0
38850,6.0
38851,0.0
38852,15.0
38853,0.0
38854,0.0
38855,4.0
38856,11.0
38857,1.0
38858,1.0
38859,1.0
38860,2.0
38861,0.0
38862,0.0
38863,1.0
38864,4.0
38865,5.0
38866,0.0
38867,0.0
38868,15.0
38869,8.0
38870,4.0
38871,4.0
38872,1.0
38873,14.0
38874,10.0
38875,11.0
38876,7.0
38877,12.0
38878,11.0
38879,0.0
38880,3.0
38881,0.0
38882,3.0
38883,1.0
38884,16.0
38885,7.0
38886,0.0
38887,0.0
38888,2.0
38889,1.0
38890,5.0
38891,3.0
38892,8.0
38893,13.0
38894,4.0
38895,5.0
38896,2.0
38897,0.0
38898,1.0
38899,2.0
38900,7.0
38901,3.0
38902,2.0
38903,0.0
38904,6.0
38905,2.0
38906,19.0
38907,2.0
38908,6.0
38909,6.0
38910,11.0
38911,3.0
38912,0.0
38913,4.0
38914,10.0
38915,4.0
38916,11.0
38917,2.0
38918,12.0
38919,6.0
38920,1.0
38921,1.0
38922,6.0
38923,8.0
38924,6.0
38925,0.0
38926,4.0
38927,7.0
38928,14.0
38929,5.0
38930,9.0
38931,11.0
38932,0.0
38933,12.0
38934,6.0
38935,6.0
38936,0.0
38937,0.0
38938,14.0
38939,1.0
38940,13.0
38941,0.0
38942,2.0
38943,9.0
38944,0.0
38945,12.0
38946,14.0
38947,13.0
38948,12.0
38949,4.0
38950,3.0
38951,20.0
38952,2.0
38953,7.0
38954,0.0
38955,6.0
38956,4.0
38957,10.0
38958,6.0
38959,1.0
38960,9.0
38961,4.0
38962,6.0
38963,7.0
38964,0.0
38965,12.0
38966,3.0
38967,0.0
38968,9.0
38969,9.0
38970,8.0
38971,7.0
38972,10.0
38973,0.0
38974,3.0
38975,0.0
38976,1.0
38977,2.0
38978,7.0
38979,7.0
38980,1.0
38981,1.0
38982,14.0
38983,0.0
38984,8.0
38985,6.0
38986,2.0
38987,8.0
38988,3.0
38989,10.0
38990,5.0
38991,8.0
38992,9.0
38993,11.0
38994,5.0
38995,8.0
38996,0.0
38997,2.0
38998,9.0
38999,1.0
39000,6.0
39001,5.0
39002,5.0
39003,9.0
39004,3.0
39005,6.0
39006,32.0
39007,13.0
39008,17.0
39009,5.0
39010,6.0
39011,8.0
39012,1.0
39013,0.0
39014,6.0
39015,4.0
39016,0.0
39017,5.0
39018,0.0
39019,2.0
39020,5.0
39021,1.0
39022,6.0
39023,1.0
39024,9.0
39025,4.0
39026,12.0
39027,6.0
39028,2.0
39029,9.0
39030,2.0
39031,9.0
39032,1.0
39033,2.0
39034,19.0
39035,4.0
39036,11.0
39037,1.0
39038,12.0
39039,8.0
39040,1.0
39041,5.0
39042,10.0
39043,2.0
39044,19.0
39045,3.0
39046,0.0
39047,0.0
39048,0.0
39049,12.0
39050,14.0
39051,1.0
39052,1.0
39053,13.0
39054,1.0
39055,16.0
39056,1.0
39057,0.0
39058,6.0
39059,22.0
39060,4.0
39061,5.0
39062,20.0
39063,0.0
39064,0.0
39065,5.0
39066,15.0
39067,1.0
39068,8.0
39069,21.0
39070,0.0
39071,17.0
39072,1.0
39073,3.0
39074,21.0
39075,10.0
39076,5.0
39077,0.0
39078,8.0
39079,0.0
39080,7.0
39081,17.0
39082,30.0
39083,0.0
39084,0.0
39085,0.0
39086,3.0
39087,11.0
39088,3.0
39089,7.0
39090,10.0
39091,0.0
39092,6.0
39093,3.0
39094,5.0
39095,0.0
39096,3.0
39097,20.0
39098,13.0
39099,25.0
39100,13.0
39101,0.0
39102,8.0
39103,5.0
39104,10.0
39105,16.0
39106,8.0
39107,1.0
39108,7.0
39109,17.0
39110,9.0
39111,1.0
39112,8.0
39113,0.0
39114,0.0
39115,4.0
39116,0.0
39117,15.0
39118,6.0
39119,2.0
39120,3.0
39121,6.0
39122,2.0
39123,2.0
39124,9.0
39125,11.0
39126,0.0
39127,14.0
39128,1.0
39129,16.0
39130,6.0
39131,2.0
39132,0.0
39133,17.0
39134,5.0
39135,9.0
39136,11.0
39137,14.0
39138,9.0
39139,10.0
39140,9.0
39141,2.0
39142,5.0
39143,5.0
39144,7.0
39145,8.0
39146,6.0
39147,1.0
39148,7.0
39149,2.0
39150,3.0
39151,2.0
39152,13.0
39153,1.0
39154,3.0
39155,6.0
39156,2.0
39157,0.0
39158,2.0
39159,8.0
39160,5.0
39161,11.0
39162,7.0
39163,7.0
39164,5.0
39165,5.0
39166,17.0
39167,2.0
39168,16.0
39169,18.0
39170,0.0
39171,7.0
39172,0.0
39173,0.0
39174,2.0
39175,5.0
39176,4.0
39177,12.0
39178,2.0
39179,10.0
39180,4.0
39181,8.0
39182,2.0
39183,0.0
39184,2.0
39185,0.0
39186,17.0
39187,1.0
39188,0.0
39189,0.0
39190,1.0
39191,2.0
39192,19.0
39193,0.0
39194,0.0
39195,2.0
39196,3.0
39197,1.0
39198,1.0
39199,5.0
39200,13.0
39201,6.0
39202,15.0
39203,8.0
39204,4.0
39205,16.0
39206,15.0
39207,8.0
39208,0.0
39209,14.0
39210,0.0
39211,14.0
39212,21.0
39213,3.0
39214,9.0
39215,3.0
39216,0.0
39217,0.0
39218,6.0
39219,1.0
39220,3.0
39221,3.0
39222,8.0
39223,7.0
39224,0.0
39225,11.0
39226,3.0
39227,3.0
39228,8.0
39229,17.0
39230,7.0
39231,0.0
39232,0.0
39233,0.0
39234,6.0
39235,19.0
39236,0.0
39237,6.0
39238,0.0
39239,2.0
39240,20.0
39241,14.0
39242,1.0
39243,1.0
39244,0.0
39245,0.0
39246,12.0
39247,12.0
39248,10.0
39249,16.0
39250,14.0
39251,11.0
39252,16.0
39253,22.0
39254,19.0
39255,1.0
39256,6.0
39257,8.0
39258,14.0
39259,5.0
39260,0.0
39261,15.0
39262,2.0
39263,2.0
39264,0.0
39265,6.0
39266,2.0
39267,12.0
39268,8.0
39269,6.0
39270,2.0
39271,10.0
39272,7.0
39273,9.0
39274,3.0
39275,8.0
39276,0.0
39277,0.0
39278,0.0
39279,8.0
39280,7.0
39281,15.0
39282,8.0
39283,1.0
39284,8.0
39285,0.0
39286,13.0
39287,0.0
39288,0.0
39289,25.0
39290,7.0
39291,1.0
39292,11.0
39293,24.0
39294,2.0
39295,5.0
39296,4.0
39297,0.0
39298,4.0
39299,0.0
39300,18.0
39301,0.0
39302,4.0
39303,4.0
39304,11.0
39305,0.0
39306,1.0
39307,16.0
39308,1.0
39309,15.0
39310,0.0
39311,11.0
39312,4.0
39313,13.0
39314,2.0
39315,17.0
39316,0.0
39317,9.0
39318,10.0
39319,1.0
39320,12.0
39321,1.0
39322,8.0
39323,7.0
39324,10.0
39325,2.0
39326,0.0
39327,15.0
39328,3.0
39329,14.0
39330,18.0
39331,12.0
39332,5.0
39333,12.0
39334,18.0
39335,2.0
39336,0.0
39337,14.0
39338,10.0
39339,12.0
39340,11.0
39341,7.0
39342,12.0
39343,0.0
39344,1.0
39345,1.0
39346,0.0
39347,3.0
39348,4.0
39349,2.0
39350,0.0
39351,1.0
39352,2.0
39353,1.0
39354,1.0
39355,1.0
39356,2.0
39357,0.0
39358,8.0
39359,2.0
39360,14.0
39361,0.0
39362,0.0
39363,0.0
39364,1.0
39365,2.0
39366,0.0
39367,0.0
39368,0.0
39369,1.0
39370,0.0
39371,0.0
39372,1.0
39373,1.0
39374,0.0
39375,1.0
39376,0.0
39377,0.0
39378,0.0
39379,1.0
39380,0.0
39381,0.0
39382,0.0
39383,2.0
39384,0.0
39385,7.0
39386,0.0
39387,1.0
39388,1.0
