,Adgrb1
8851,9.0
8852,1.0
8853,13.0
8854,3.0
8855,8.0
8856,2.0
8857,18.0
8858,4.0
8859,2.0
8860,7.0
8861,6.0
8862,13.0
8863,2.0
8864,2.0
8865,1.0
8866,7.0
8867,0.0
8868,0.0
8869,4.0
8870,4.0
8871,0.0
8872,6.0
8873,1.0
8874,15.0
8875,2.0
8876,2.0
8877,2.0
8878,0.0
8879,5.0
8880,0.0
8881,0.0
8882,11.0
8883,1.0
8884,3.0
8885,1.0
8886,4.0
8887,9.0
8888,3.0
8889,7.0
8890,5.0
8891,0.0
8892,4.0
8893,9.0
8894,1.0
8895,0.0
8896,1.0
8897,0.0
8898,0.0
8899,2.0
8900,13.0
8901,1.0
8902,3.0
8903,12.0
8904,2.0
8905,0.0
8906,2.0
8907,5.0
8908,2.0
8909,3.0
8910,6.0
8911,3.0
8912,0.0
8913,1.0
8914,2.0
8915,5.0
8916,0.0
8917,0.0
8918,1.0
8919,1.0
8920,0.0
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,1.0
8926,0.0
8927,0.0
8928,0.0
8929,1.0
8930,3.0
8931,0.0
8932,0.0
8933,0.0
8934,0.0
8935,0.0
8936,0.0
8937,0.0
8938,0.0
8939,0.0
8940,0.0
8941,0.0
8942,1.0
8943,0.0
8944,1.0
8945,0.0
8946,2.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,0.0
8952,0.0
8953,0.0
8954,0.0
8955,0.0
8956,1.0
8957,0.0
8958,0.0
8959,0.0
8960,0.0
8961,0.0
8962,1.0
8963,0.0
8964,0.0
8965,0.0
8966,0.0
8967,12.0
8968,1.0
8969,0.0
8970,0.0
8971,7.0
8972,5.0
8973,5.0
8974,0.0
8975,17.0
8976,2.0
8977,0.0
8978,0.0
8979,0.0
8980,10.0
8981,0.0
8982,0.0
8983,0.0
8984,1.0
8985,0.0
8986,1.0
8987,0.0
8988,0.0
8989,9.0
8990,0.0
8991,0.0
8992,0.0
8993,0.0
8994,0.0
8995,0.0
8996,0.0
8997,0.0
8998,0.0
8999,0.0
9000,0.0
9001,0.0
9002,0.0
9003,13.0
9004,0.0
9005,1.0
9006,5.0
9007,0.0
9008,8.0
9009,3.0
9010,0.0
9011,0.0
9012,4.0
9013,3.0
9014,5.0
9015,2.0
9016,5.0
9017,0.0
9018,4.0
9019,8.0
9020,0.0
9021,7.0
9022,4.0
9023,1.0
9024,0.0
9025,8.0
9026,0.0
9027,1.0
9028,10.0
9029,9.0
9030,15.0
9031,0.0
9032,0.0
9033,3.0
9034,11.0
9035,0.0
9036,1.0
9037,5.0
9038,4.0
9039,3.0
9040,6.0
9041,0.0
9042,0.0
9043,1.0
9044,6.0
9045,0.0
9046,0.0
9047,3.0
9048,3.0
9049,6.0
9050,1.0
9051,6.0
9052,2.0
9053,8.0
9054,1.0
9055,3.0
9056,0.0
9057,0.0
9058,11.0
9059,2.0
9060,1.0
9061,3.0
9062,0.0
9063,9.0
9064,1.0
9065,0.0
9066,6.0
9067,0.0
9068,3.0
9069,4.0
9070,5.0
9071,0.0
9072,10.0
9073,5.0
9074,0.0
9075,6.0
9076,6.0
9077,5.0
9078,9.0
9079,2.0
9080,3.0
9081,1.0
9082,1.0
9083,3.0
9084,5.0
9085,1.0
9086,0.0
9087,1.0
9088,5.0
9089,0.0
9090,1.0
9091,7.0
9092,4.0
9093,4.0
9094,3.0
9095,5.0
9096,0.0
9097,7.0
9098,1.0
9099,8.0
9100,11.0
9101,1.0
9102,3.0
9103,1.0
9104,0.0
9105,2.0
9106,1.0
9107,13.0
9108,10.0
9109,4.0
9110,2.0
9111,2.0
9112,0.0
9113,5.0
9114,11.0
9115,1.0
9116,10.0
9117,4.0
9118,2.0
9119,2.0
9120,17.0
9121,6.0
9122,7.0
9123,1.0
9124,4.0
9125,0.0
9126,1.0
9127,2.0
9128,14.0
9129,7.0
9130,8.0
9131,1.0
9132,1.0
9133,3.0
9134,5.0
9135,4.0
9136,7.0
9137,0.0
9138,6.0
9139,6.0
9140,3.0
9141,11.0
9142,0.0
9143,3.0
9144,0.0
9145,4.0
9146,5.0
9147,1.0
9148,9.0
9149,5.0
9150,0.0
9151,4.0
9152,4.0
9153,5.0
9154,0.0
9155,8.0
9156,7.0
9157,9.0
9158,13.0
9159,7.0
9160,4.0
9161,2.0
9162,3.0
9163,1.0
9164,12.0
9165,2.0
9166,3.0
9167,1.0
9168,4.0
9169,3.0
9170,3.0
9171,1.0
9172,8.0
9173,5.0
9174,6.0
9175,11.0
9176,1.0
9177,5.0
9178,2.0
9179,5.0
9180,5.0
9181,1.0
9182,0.0
9183,4.0
9184,7.0
9185,6.0
9186,21.0
9187,0.0
9188,2.0
9189,1.0
9190,0.0
9191,11.0
9192,10.0
9193,1.0
9194,4.0
9195,0.0
9196,0.0
9197,2.0
9198,13.0
9199,5.0
9200,2.0
9201,1.0
9202,2.0
9203,3.0
9204,6.0
9205,3.0
9206,7.0
9207,0.0
9208,8.0
9209,1.0
9210,2.0
9211,7.0
9212,2.0
9213,0.0
9214,0.0
9215,0.0
9216,1.0
9217,5.0
9218,3.0
9219,0.0
9220,12.0
9221,0.0
9222,2.0
9223,4.0
9224,15.0
9225,1.0
9226,10.0
9227,4.0
9228,0.0
9229,0.0
9230,5.0
9231,6.0
9232,4.0
9233,1.0
9234,1.0
9235,2.0
9236,2.0
9237,8.0
9238,4.0
9239,0.0
9240,4.0
9241,5.0
9242,5.0
9243,9.0
9244,1.0
9245,9.0
9246,6.0
9247,0.0
9248,0.0
9249,4.0
9250,6.0
9251,4.0
9252,2.0
9253,8.0
9254,5.0
9255,1.0
9256,0.0
9257,9.0
9258,0.0
9259,5.0
9260,1.0
9261,0.0
9262,5.0
9263,2.0
9264,3.0
9265,13.0
9266,0.0
9267,11.0
9268,0.0
9269,3.0
9270,5.0
9271,7.0
9272,7.0
9273,6.0
9274,10.0
9275,2.0
9276,6.0
9277,1.0
9278,10.0
9279,1.0
9280,3.0
9281,2.0
9282,0.0
9283,10.0
9284,4.0
9285,1.0
9286,8.0
9287,4.0
9288,5.0
9289,13.0
9290,1.0
9291,1.0
9292,1.0
9293,9.0
9294,3.0
9295,0.0
9296,8.0
9297,2.0
9298,0.0
9299,2.0
9300,1.0
9301,3.0
9302,14.0
9303,0.0
9304,0.0
9305,3.0
9306,8.0
9307,1.0
9308,5.0
9309,0.0
9310,2.0
9311,1.0
9312,1.0
9313,2.0
9314,9.0
9315,3.0
9316,4.0
9317,1.0
9318,13.0
9319,7.0
9320,4.0
9321,5.0
9322,6.0
9323,1.0
9324,5.0
9325,6.0
9326,0.0
9327,2.0
9328,2.0
9329,5.0
9330,1.0
9331,12.0
9332,6.0
9333,2.0
9334,4.0
9335,1.0
9336,0.0
9337,2.0
9338,1.0
9339,1.0
9340,21.0
9341,0.0
9342,2.0
9343,11.0
9344,0.0
9345,17.0
9346,3.0
9347,7.0
9348,0.0
9349,23.0
9350,3.0
9351,0.0
9352,2.0
9353,3.0
9354,1.0
9355,2.0
9356,4.0
9357,3.0
9358,3.0
9359,2.0
9360,4.0
9361,1.0
9362,4.0
9363,3.0
9364,2.0
9365,3.0
9366,0.0
9367,4.0
9368,0.0
9369,0.0
9370,1.0
9371,5.0
9372,2.0
9373,13.0
9374,3.0
9375,4.0
9376,0.0
9377,11.0
9378,1.0
9379,5.0
9380,8.0
9381,4.0
9382,4.0
9383,2.0
9384,6.0
9385,1.0
9386,3.0
9387,4.0
9388,14.0
9389,1.0
9390,2.0
9391,9.0
9392,0.0
9393,0.0
9394,0.0
9395,2.0
9396,0.0
9397,0.0
9398,3.0
9399,3.0
9400,2.0
9401,3.0
9402,2.0
9403,1.0
9404,0.0
9405,7.0
9406,0.0
9407,1.0
9408,0.0
9409,4.0
9410,5.0
9411,1.0
9412,10.0
9413,3.0
9414,2.0
9415,4.0
9416,1.0
9417,7.0
9418,21.0
9419,21.0
9420,0.0
9421,10.0
9422,1.0
9423,13.0
9424,0.0
9425,10.0
9426,2.0
9427,1.0
9428,1.0
9429,13.0
9430,1.0
9431,3.0
9432,14.0
9433,3.0
9434,0.0
9435,1.0
9436,1.0
9437,2.0
9438,1.0
9439,2.0
9440,0.0
9441,1.0
9442,4.0
9443,0.0
9444,3.0
9445,3.0
9446,2.0
9447,15.0
9448,9.0
9449,2.0
9450,3.0
9451,0.0
9452,8.0
9453,1.0
9454,0.0
9455,9.0
9456,0.0
9457,9.0
9458,0.0
9459,0.0
9460,0.0
9461,7.0
9462,5.0
9463,1.0
9464,4.0
9465,0.0
9466,12.0
9467,2.0
9468,11.0
9469,5.0
9470,2.0
9471,3.0
9472,21.0
9473,2.0
9474,4.0
9475,6.0
9476,2.0
9477,1.0
9478,5.0
9479,2.0
9480,3.0
9481,6.0
9482,3.0
9483,3.0
9484,2.0
9485,7.0
9486,8.0
9487,3.0
9488,2.0
9489,0.0
9490,4.0
9491,6.0
9492,0.0
9493,5.0
9494,8.0
9495,4.0
9496,12.0
9497,2.0
9498,0.0
9499,9.0
9500,7.0
9501,13.0
9502,0.0
9503,0.0
9504,0.0
9505,8.0
9506,14.0
9507,2.0
9508,1.0
9509,7.0
9510,5.0
9511,4.0
9512,0.0
9513,1.0
9514,9.0
9515,2.0
9516,0.0
9517,5.0
9518,8.0
9519,11.0
9520,15.0
9521,20.0
9522,1.0
9523,11.0
9524,8.0
9525,5.0
9526,7.0
9527,22.0
9528,3.0
9529,8.0
9530,9.0
9531,0.0
9532,1.0
9533,6.0
9534,8.0
9535,1.0
9536,7.0
9537,0.0
9538,9.0
9539,0.0
9540,0.0
9541,0.0
9542,0.0
9543,3.0
9544,7.0
9545,6.0
9546,0.0
9547,1.0
9548,15.0
9549,2.0
9550,2.0
9551,2.0
9552,8.0
9553,8.0
9554,21.0
9555,18.0
9556,20.0
9557,5.0
9558,2.0
9559,3.0
9560,6.0
9561,7.0
9562,0.0
9563,0.0
9564,1.0
9565,0.0
9566,13.0
9567,18.0
9568,12.0
9569,0.0
9570,1.0
9571,3.0
9572,7.0
9573,3.0
9574,0.0
9575,8.0
9576,2.0
9577,0.0
9578,5.0
9579,0.0
9580,18.0
9581,0.0
9582,1.0
9583,2.0
9584,1.0
9585,4.0
9586,6.0
9587,1.0
9588,0.0
9589,20.0
9590,2.0
9591,0.0
9592,3.0
9593,0.0
9594,2.0
9595,12.0
9596,6.0
9597,0.0
9598,2.0
9599,13.0
9600,9.0
9601,2.0
9602,0.0
9603,2.0
9604,8.0
9605,2.0
9606,0.0
9607,1.0
9608,1.0
9609,1.0
9610,5.0
9611,1.0
9612,8.0
9613,4.0
9614,4.0
9615,1.0
9616,8.0
9617,0.0
9618,7.0
9619,4.0
9620,2.0
9621,9.0
9622,15.0
9623,1.0
9624,5.0
9625,0.0
9626,0.0
9627,2.0
9628,6.0
9629,1.0
9630,4.0
9631,22.0
9632,3.0
9633,1.0
9634,2.0
9635,0.0
9636,16.0
9637,3.0
9638,0.0
9639,7.0
9640,0.0
9641,0.0
9642,9.0
9643,1.0
9644,1.0
9645,24.0
9646,5.0
9647,0.0
9648,6.0
9649,3.0
9650,0.0
9651,2.0
9652,6.0
9653,1.0
9654,8.0
9655,10.0
9656,0.0
9657,3.0
9658,8.0
9659,2.0
9660,2.0
9661,11.0
9662,0.0
9663,12.0
9664,1.0
9665,0.0
9666,7.0
9667,8.0
9668,0.0
9669,0.0
9670,0.0
9671,1.0
9672,8.0
9673,8.0
9674,0.0
9675,0.0
9676,5.0
9677,3.0
9678,1.0
9679,2.0
9680,5.0
9681,9.0
9682,2.0
9683,0.0
9684,3.0
9685,5.0
9686,1.0
9687,5.0
9688,4.0
9689,3.0
9690,5.0
9691,6.0
9692,3.0
9693,18.0
9694,13.0
9695,1.0
9696,8.0
9697,1.0
9698,3.0
9699,0.0
9700,5.0
9701,1.0
9702,1.0
9703,14.0
9704,0.0
9705,3.0
9706,0.0
9707,0.0
9708,13.0
9709,0.0
9710,0.0
9711,1.0
9712,0.0
9713,3.0
9714,5.0
9715,2.0
9716,1.0
9717,6.0
9718,5.0
9719,3.0
9720,1.0
9721,0.0
9722,5.0
9723,0.0
9724,0.0
9725,1.0
9726,0.0
9727,0.0
9728,0.0
9729,0.0
9730,3.0
9731,1.0
9732,2.0
9733,0.0
9734,0.0
9735,7.0
9736,0.0
9737,0.0
9738,0.0
9739,2.0
9740,4.0
9741,4.0
9742,10.0
9743,3.0
9744,14.0
9745,0.0
9746,0.0
9747,5.0
9748,0.0
9749,4.0
9750,1.0
9751,2.0
9752,3.0
9753,1.0
9754,3.0
9755,0.0
9756,10.0
9757,7.0
9758,2.0
9759,0.0
9760,2.0
9761,3.0
9762,2.0
9763,10.0
9764,0.0
9765,0.0
9766,1.0
9767,3.0
9768,0.0
9769,1.0
9770,4.0
9771,5.0
9772,7.0
9773,0.0
9774,5.0
9775,1.0
9776,9.0
9777,13.0
9778,0.0
9779,7.0
9780,14.0
9781,2.0
9782,1.0
9783,0.0
9784,8.0
9785,9.0
9786,0.0
9787,0.0
9788,10.0
9789,9.0
9790,7.0
9791,0.0
9792,7.0
9793,0.0
9794,6.0
9795,12.0
9796,5.0
9797,2.0
9798,1.0
9799,3.0
9800,1.0
9801,6.0
9802,1.0
9803,7.0
9804,0.0
9805,2.0
9806,0.0
9807,1.0
9808,0.0
9809,8.0
9810,0.0
9811,1.0
9812,0.0
9813,4.0
9814,6.0
9815,0.0
9816,0.0
9817,0.0
9818,0.0
9819,0.0
9820,9.0
9821,2.0
9822,0.0
9823,1.0
9824,3.0
9825,3.0
9826,1.0
9827,2.0
9828,2.0
9829,1.0
9830,2.0
9831,2.0
9832,1.0
9833,2.0
9834,0.0
9835,1.0
9836,0.0
9837,0.0
9838,0.0
9839,13.0
9840,4.0
9841,2.0
9842,0.0
9843,0.0
9844,4.0
9845,0.0
9846,2.0
9847,3.0
9848,0.0
9849,0.0
9850,2.0
9851,0.0
9852,2.0
9853,8.0
9854,0.0
9855,0.0
9856,1.0
9857,0.0
9858,0.0
9859,0.0
9860,2.0
9861,0.0
9862,0.0
9863,6.0
9864,4.0
9865,0.0
9866,0.0
9867,0.0
9868,3.0
9869,0.0
9870,1.0
9871,0.0
9872,2.0
9873,1.0
9874,0.0
9875,0.0
9876,3.0
9877,0.0
9878,0.0
9879,0.0
9880,0.0
9881,0.0
9882,0.0
9883,10.0
9884,1.0
9885,0.0
9886,0.0
9887,0.0
9888,2.0
9889,0.0
9890,0.0
9891,5.0
9892,0.0
9893,1.0
9894,0.0
9895,1.0
9896,0.0
9897,2.0
9898,0.0
9899,0.0
9900,0.0
9901,1.0
9902,2.0
9903,0.0
9904,1.0
9905,1.0
9906,3.0
9907,0.0
9908,1.0
9909,0.0
9910,0.0
9911,1.0
9912,1.0
9913,1.0
9914,1.0
9915,0.0
9916,5.0
9917,5.0
9918,0.0
9919,1.0
9920,0.0
9921,2.0
9922,1.0
9923,0.0
9924,0.0
9925,0.0
9926,0.0
9927,0.0
9928,0.0
9929,3.0
9930,1.0
9931,3.0
9932,3.0
9933,0.0
9934,0.0
9935,0.0
9936,0.0
9937,0.0
9938,0.0
9939,0.0
9940,0.0
9941,0.0
9942,1.0
9943,2.0
9944,0.0
9945,3.0
9946,2.0
9947,5.0
9948,2.0
9949,0.0
9950,0.0
9951,0.0
9952,1.0
9953,0.0
9954,3.0
9955,0.0
9956,0.0
9957,2.0
9958,0.0
9959,2.0
9960,0.0
9961,1.0
9962,0.0
9963,1.0
9964,1.0
9965,2.0
9966,2.0
9967,0.0
9968,1.0
9969,3.0
9970,0.0
9971,0.0
9972,1.0
9973,2.0
9974,1.0
9975,1.0
9976,0.0
9977,0.0
9978,0.0
9979,0.0
9980,0.0
9981,4.0
9982,1.0
9983,0.0
9984,0.0
9985,0.0
9986,8.0
9987,2.0
9988,1.0
9989,3.0
9990,0.0
9991,1.0
9992,0.0
9993,4.0
9994,0.0
9995,1.0
9996,0.0
9997,0.0
9998,0.0
9999,0.0
10000,0.0
10001,2.0
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,3.0
10007,1.0
10008,1.0
10009,0.0
10010,0.0
10011,1.0
10012,0.0
10013,0.0
10014,0.0
10015,0.0
10016,0.0
10017,0.0
10018,0.0
10019,0.0
10020,0.0
10021,5.0
10022,2.0
10023,0.0
10024,0.0
10025,2.0
10026,0.0
10027,0.0
10028,0.0
10029,3.0
10030,2.0
10031,1.0
10032,0.0
10033,1.0
10034,0.0
10035,0.0
10036,0.0
10037,1.0
10038,0.0
10039,1.0
10040,0.0
10041,0.0
10042,0.0
10043,0.0
10044,1.0
10045,0.0
10046,0.0
10047,2.0
10048,0.0
10049,2.0
10050,0.0
10051,2.0
10052,0.0
10053,2.0
10054,1.0
10055,0.0
10056,4.0
10057,0.0
10058,3.0
10059,0.0
10060,0.0
10061,1.0
10062,0.0
10063,0.0
10064,0.0
10065,0.0
10066,0.0
10067,1.0
10068,0.0
10069,0.0
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,2.0
10076,1.0
10077,0.0
10078,2.0
10079,0.0
10080,0.0
10081,0.0
10082,2.0
10083,0.0
10084,4.0
10085,0.0
10086,1.0
10087,0.0
10088,0.0
10089,0.0
10090,0.0
10091,0.0
10092,0.0
10093,0.0
10094,1.0
10095,2.0
10096,0.0
10097,0.0
10098,0.0
10099,0.0
10100,0.0
10101,1.0
10102,1.0
10103,1.0
10104,0.0
10105,0.0
10106,0.0
10107,0.0
10108,1.0
10109,0.0
10110,4.0
10111,0.0
10112,0.0
10113,0.0
10114,0.0
10115,0.0
10116,0.0
10117,2.0
10118,3.0
10119,0.0
10120,0.0
10121,1.0
10122,0.0
10123,0.0
10124,0.0
10125,1.0
10126,2.0
10127,0.0
10128,2.0
10129,0.0
10130,0.0
10131,1.0
10132,1.0
10133,4.0
10134,0.0
10135,1.0
10136,7.0
10137,0.0
10138,0.0
10139,0.0
10140,0.0
10141,0.0
10142,1.0
10143,1.0
10144,0.0
10145,0.0
10146,0.0
10147,1.0
10148,0.0
10149,0.0
10150,1.0
10151,1.0
10152,0.0
10153,2.0
10154,0.0
10155,4.0
10156,0.0
10157,0.0
10158,0.0
10159,0.0
10160,1.0
10161,0.0
10162,0.0
10163,1.0
10164,0.0
10165,2.0
10166,0.0
10167,2.0
10168,2.0
10169,4.0
10170,0.0
10171,0.0
10172,0.0
10173,1.0
10174,0.0
10175,1.0
10176,0.0
10177,3.0
10178,1.0
10179,0.0
10180,7.0
10181,0.0
10182,1.0
10183,0.0
10184,1.0
10185,2.0
10186,3.0
10187,0.0
10188,1.0
10189,1.0
10190,1.0
10191,4.0
10192,3.0
10193,1.0
10194,0.0
10195,1.0
10196,0.0
10197,0.0
10198,0.0
10199,0.0
10200,0.0
10201,0.0
10202,5.0
10203,0.0
10204,2.0
10205,0.0
10206,0.0
10207,0.0
10208,4.0
10209,1.0
10210,0.0
10211,0.0
10212,0.0
10213,4.0
10214,5.0
10215,8.0
10216,1.0
10217,0.0
10218,1.0
10219,0.0
10220,6.0
10221,1.0
10222,2.0
10223,0.0
10224,0.0
10225,1.0
10226,9.0
10227,1.0
10228,2.0
10229,0.0
10230,0.0
10231,2.0
10232,0.0
10233,1.0
10234,1.0
10235,10.0
10236,0.0
10237,1.0
10238,0.0
10239,1.0
10240,0.0
10241,1.0
10242,1.0
10243,0.0
10244,0.0
10245,1.0
10246,0.0
10247,0.0
10248,2.0
10249,1.0
10250,0.0
10251,4.0
10252,12.0
10253,0.0
10254,3.0
10255,1.0
10256,0.0
10257,0.0
10258,4.0
10259,0.0
10260,0.0
10261,18.0
10262,4.0
10263,1.0
10264,0.0
10265,3.0
10266,0.0
10267,20.0
10268,2.0
10269,15.0
10270,10.0
10271,3.0
10272,6.0
10273,0.0
10274,4.0
10275,4.0
10276,0.0
10277,2.0
10278,3.0
10279,17.0
10280,1.0
10281,2.0
10282,2.0
10283,2.0
10284,1.0
10285,21.0
10286,0.0
10287,0.0
10288,18.0
10289,0.0
10290,1.0
10291,1.0
10292,1.0
10293,3.0
10294,0.0
10295,4.0
10296,0.0
10297,2.0
10298,3.0
10299,2.0
10300,0.0
10301,1.0
10302,0.0
10303,0.0
10304,0.0
10305,0.0
10306,0.0
10307,0.0
10308,0.0
10309,1.0
10310,18.0
10311,11.0
10312,0.0
10313,11.0
10314,0.0
10315,11.0
10316,0.0
10317,10.0
10318,2.0
10319,0.0
10320,0.0
10321,2.0
10322,1.0
10323,0.0
10324,3.0
10325,0.0
10326,1.0
10327,0.0
10328,0.0
10329,0.0
10330,11.0
10331,3.0
10332,0.0
10333,1.0
10334,4.0
10335,0.0
10336,9.0
10337,11.0
10338,11.0
10339,5.0
10340,11.0
10341,0.0
10342,1.0
10343,2.0
10344,2.0
10345,14.0
10346,5.0
10347,22.0
10348,1.0
10349,0.0
10350,0.0
10351,0.0
10352,1.0
10353,0.0
10354,0.0
10355,0.0
10356,0.0
10357,9.0
10358,1.0
10359,8.0
10360,3.0
10361,21.0
10362,0.0
10363,2.0
10364,2.0
10365,2.0
10366,1.0
10367,1.0
10368,5.0
10369,1.0
10370,1.0
10371,2.0
10372,6.0
10373,1.0
10374,5.0
10375,1.0
10376,5.0
10377,0.0
10378,3.0
10379,0.0
10380,5.0
10381,13.0
10382,2.0
10383,18.0
10384,0.0
10385,0.0
10386,0.0
10387,9.0
10388,2.0
10389,1.0
10390,1.0
10391,4.0
10392,0.0
10393,4.0
10394,0.0
10395,1.0
10396,0.0
10397,1.0
10398,0.0
10399,0.0
10400,0.0
10401,0.0
10402,2.0
10403,0.0
10404,12.0
10405,1.0
10406,1.0
10407,4.0
10408,17.0
10409,1.0
10410,1.0
10411,0.0
10412,4.0
10413,0.0
10414,7.0
10415,0.0
10416,0.0
10417,3.0
10418,0.0
10419,0.0
10420,0.0
10421,0.0
10422,5.0
10423,5.0
10424,3.0
10425,0.0
10426,10.0
10427,2.0
10428,3.0
10429,1.0
10430,6.0
10431,6.0
10432,0.0
10433,1.0
10434,0.0
10435,1.0
10436,8.0
10437,3.0
10438,0.0
10439,0.0
10440,14.0
10441,9.0
10442,1.0
10443,1.0
10444,0.0
10445,1.0
10446,0.0
10447,4.0
10448,2.0
10449,3.0
10450,0.0
10451,2.0
10452,0.0
10453,0.0
10454,9.0
10455,0.0
10456,1.0
10457,9.0
10458,0.0
10459,0.0
10460,3.0
10461,0.0
10462,3.0
10463,6.0
10464,0.0
10465,0.0
10466,0.0
10467,0.0
10468,0.0
10469,4.0
10470,0.0
10471,0.0
10472,0.0
10473,22.0
10474,3.0
10475,8.0
10476,6.0
10477,2.0
10478,21.0
10479,6.0
10480,3.0
10481,0.0
10482,1.0
10483,0.0
10484,1.0
10485,5.0
10486,8.0
10487,0.0
10488,3.0
10489,5.0
10490,9.0
10491,13.0
10492,0.0
10493,0.0
10494,9.0
10495,9.0
10496,0.0
10497,1.0
10498,0.0
10499,11.0
10500,0.0
10501,2.0
10502,0.0
10503,2.0
10504,0.0
10505,4.0
10506,0.0
10507,2.0
10508,0.0
10509,1.0
10510,3.0
10511,0.0
10512,0.0
10513,0.0
10514,0.0
10515,2.0
10516,0.0
10517,1.0
10518,1.0
10519,0.0
10520,1.0
10521,0.0
10522,0.0
10523,2.0
10524,0.0
10525,4.0
10526,1.0
10527,0.0
10528,1.0
10529,7.0
10530,0.0
10531,0.0
10532,0.0
10533,3.0
10534,7.0
10535,7.0
10536,0.0
10537,9.0
10538,0.0
10539,0.0
10540,8.0
10541,0.0
10542,7.0
10543,14.0
10544,0.0
10545,4.0
10546,12.0
10547,2.0
10548,10.0
10549,0.0
10550,3.0
10551,10.0
10552,1.0
10553,4.0
10554,0.0
10555,1.0
10556,1.0
10557,0.0
10558,1.0
10559,0.0
10560,2.0
10561,11.0
10562,5.0
10563,2.0
10564,6.0
10565,1.0
10566,0.0
10567,8.0
10568,7.0
10569,1.0
10570,1.0
10571,0.0
10572,7.0
10573,7.0
10574,2.0
10575,0.0
10576,1.0
10577,18.0
10578,5.0
10579,0.0
10580,0.0
10581,0.0
10582,4.0
10583,1.0
10584,1.0
10585,1.0
10586,0.0
10587,3.0
10588,0.0
10589,0.0
10590,2.0
10591,1.0
10592,0.0
10593,4.0
10594,10.0
10595,2.0
10596,0.0
10597,0.0
10598,1.0
10599,4.0
10600,0.0
10601,8.0
10602,1.0
10603,12.0
10604,2.0
10605,12.0
10606,20.0
10607,6.0
10608,7.0
10609,3.0
10610,4.0
10611,10.0
10612,0.0
10613,2.0
10614,2.0
10615,2.0
10616,3.0
10617,4.0
10618,4.0
10619,12.0
10620,3.0
10621,0.0
10622,20.0
10623,0.0
10624,16.0
10625,11.0
10626,8.0
10627,13.0
10628,10.0
10629,0.0
10630,11.0
10631,0.0
10632,2.0
10633,2.0
10634,13.0
10635,8.0
10636,0.0
10637,0.0
10638,14.0
10639,1.0
10640,8.0
10641,13.0
10642,1.0
10643,12.0
10644,0.0
10645,7.0
10646,24.0
10647,4.0
10648,2.0
10649,0.0
10650,2.0
10651,13.0
10652,2.0
10653,13.0
10654,14.0
10655,4.0
10656,1.0
10657,11.0
10658,12.0
10659,0.0
10660,0.0
10661,0.0
10662,0.0
10663,12.0
10664,0.0
10665,9.0
10666,4.0
10667,14.0
10668,8.0
10669,5.0
10670,0.0
10671,0.0
10672,5.0
10673,0.0
10674,5.0
10675,18.0
10676,4.0
10677,7.0
10678,3.0
10679,8.0
10680,2.0
10681,0.0
10682,2.0
10683,0.0
10684,1.0
10685,3.0
10686,0.0
10687,1.0
10688,4.0
10689,1.0
10690,5.0
10691,16.0
10692,0.0
10693,2.0
10694,28.0
10695,3.0
10696,5.0
10697,2.0
10698,3.0
10699,1.0
10700,13.0
10701,0.0
10702,1.0
10703,2.0
10704,0.0
10705,0.0
10706,8.0
10707,0.0
10708,12.0
10709,17.0
10710,9.0
10711,6.0
10712,9.0
10713,12.0
10714,8.0
10715,0.0
10716,1.0
10717,5.0
10718,1.0
10719,3.0
10720,1.0
10721,10.0
10722,11.0
10723,10.0
10724,13.0
10725,5.0
10726,1.0
10727,7.0
10728,8.0
10729,2.0
10730,4.0
10731,1.0
10732,15.0
10733,8.0
10734,3.0
10735,1.0
10736,4.0
10737,9.0
10738,0.0
10739,12.0
10740,14.0
10741,6.0
10742,6.0
10743,20.0
10744,13.0
10745,10.0
10746,0.0
10747,4.0
10748,8.0
10749,7.0
10750,5.0
10751,0.0
10752,0.0
10753,6.0
10754,26.0
10755,0.0
10756,4.0
10757,14.0
10758,14.0
10759,1.0
10760,13.0
10761,18.0
10762,15.0
10763,0.0
10764,0.0
10765,1.0
10766,9.0
10767,12.0
10768,3.0
10769,0.0
10770,7.0
10771,1.0
10772,3.0
10773,22.0
10774,9.0
10775,4.0
10776,14.0
10777,2.0
10778,2.0
10779,15.0
10780,16.0
10781,10.0
10782,1.0
10783,9.0
10784,1.0
10785,5.0
10786,1.0
10787,2.0
10788,4.0
10789,4.0
10790,0.0
10791,5.0
10792,13.0
10793,6.0
10794,5.0
10795,0.0
10796,1.0
10797,5.0
10798,1.0
10799,11.0
10800,0.0
10801,0.0
10802,6.0
10803,5.0
10804,12.0
10805,0.0
10806,1.0
10807,14.0
10808,2.0
10809,12.0
10810,6.0
10811,0.0
10812,0.0
10813,12.0
10814,20.0
10815,22.0
10816,8.0
10817,16.0
10818,0.0
10819,2.0
10820,9.0
10821,1.0
10822,6.0
10823,0.0
10824,0.0
10825,0.0
10826,3.0
10827,3.0
10828,4.0
10829,8.0
10830,15.0
10831,1.0
10832,0.0
10833,11.0
10834,20.0
10835,6.0
10836,15.0
10837,3.0
10838,2.0
10839,1.0
10840,4.0
10841,0.0
10842,1.0
10843,7.0
10844,12.0
10845,3.0
10846,11.0
10847,16.0
10848,2.0
