,Syt4
56545,0.0
56546,0.0
56547,2.0
56548,0.0
56549,1.0
56550,5.0
56551,2.0
56552,2.0
56553,2.0
56554,0.0
56555,0.0
56556,0.0
56557,0.0
56558,0.0
56559,0.0
56560,0.0
56561,2.0
56562,0.0
56563,1.0
56564,0.0
56565,0.0
56566,0.0
56567,0.0
56568,0.0
56569,0.0
56570,0.0
56571,1.0
56572,28.0
56573,0.0
56574,35.0
56575,2.0
56576,0.0
56577,0.0
56578,0.0
56579,0.0
56580,4.0
56581,1.0
56582,4.0
56583,0.0
56584,1.0
56585,0.0
56586,3.0
56587,0.0
56588,2.0
56589,3.0
56590,1.0
56591,1.0
56592,4.0
56593,1.0
56594,8.0
56595,0.0
56596,11.0
56597,0.0
56598,2.0
56599,3.0
56600,0.0
56601,0.0
56602,2.0
56603,0.0
56604,0.0
56605,13.0
56606,4.0
56607,0.0
56608,3.0
56609,2.0
56610,1.0
56611,2.0
56612,2.0
56613,6.0
56614,0.0
56615,0.0
56616,0.0
56617,0.0
56618,1.0
56619,2.0
56620,0.0
56621,3.0
56622,0.0
56623,7.0
56624,1.0
56625,0.0
56626,0.0
56627,0.0
56628,1.0
56629,0.0
56630,2.0
56631,1.0
56632,0.0
56633,34.0
56634,3.0
56635,3.0
56636,2.0
56637,8.0
56638,0.0
56639,25.0
56640,2.0
56641,2.0
56642,2.0
56643,0.0
56644,3.0
56645,4.0
56646,3.0
56647,3.0
56648,4.0
56649,2.0
56650,0.0
56651,18.0
56652,0.0
56653,1.0
56654,10.0
56655,7.0
56656,1.0
56657,0.0
56658,0.0
56659,0.0
56660,9.0
56661,3.0
56662,2.0
56663,5.0
56664,2.0
56665,1.0
56666,4.0
56667,3.0
56668,0.0
56669,8.0
56670,2.0
56671,2.0
56672,1.0
56673,1.0
56674,2.0
56675,1.0
56676,0.0
56677,0.0
56678,2.0
56679,1.0
56680,0.0
56681,1.0
56682,0.0
56683,32.0
56684,7.0
56685,1.0
56686,0.0
56687,2.0
56688,4.0
56689,1.0
56690,2.0
56691,0.0
56692,0.0
56693,1.0
56694,4.0
56695,0.0
56696,0.0
56697,10.0
56698,0.0
56699,6.0
56700,0.0
56701,3.0
56702,1.0
56703,1.0
56704,5.0
56705,1.0
56706,5.0
56707,0.0
56708,5.0
56709,0.0
56710,1.0
56711,2.0
56712,0.0
56713,1.0
56714,2.0
56715,3.0
56716,9.0
56717,2.0
56718,1.0
56719,2.0
56720,2.0
56721,16.0
56722,0.0
56723,0.0
56724,1.0
56725,3.0
56726,0.0
56727,0.0
56728,1.0
56729,0.0
56730,2.0
56731,0.0
56732,2.0
56733,1.0
56734,4.0
56735,1.0
56736,2.0
56737,16.0
56738,3.0
56739,0.0
56740,0.0
56741,9.0
56742,0.0
56743,0.0
56744,0.0
56745,0.0
56746,0.0
56747,0.0
56748,1.0
56749,0.0
56750,0.0
56751,0.0
56752,0.0
56753,0.0
56754,0.0
56755,0.0
56756,0.0
56757,0.0
56758,0.0
56759,0.0
56760,0.0
56761,0.0
56762,0.0
56763,0.0
56764,0.0
56765,0.0
56766,0.0
56767,0.0
56768,0.0
56769,0.0
56770,0.0
56771,0.0
56772,0.0
56773,0.0
56774,0.0
56775,0.0
56776,0.0
56777,0.0
56778,0.0
56779,0.0
56780,0.0
56781,0.0
56782,0.0
56783,0.0
56784,0.0
56785,0.0
56786,0.0
56787,0.0
56788,0.0
56789,0.0
56790,1.0
56791,0.0
56792,6.0
56793,14.0
56794,0.0
56795,0.0
56796,0.0
56797,0.0
56798,1.0
56799,0.0
56800,0.0
56801,0.0
56802,0.0
56803,20.0
56804,11.0
56805,0.0
56806,0.0
56807,0.0
56808,0.0
56809,1.0
56810,0.0
56811,0.0
56812,16.0
56813,0.0
56814,0.0
56815,0.0
56816,0.0
56817,1.0
56818,0.0
56819,0.0
56820,0.0
56821,0.0
56822,0.0
56823,0.0
56824,0.0
56825,0.0
56826,7.0
56827,0.0
56828,4.0
56829,0.0
56830,0.0
56831,0.0
56832,1.0
56833,1.0
56834,0.0
56835,0.0
56836,0.0
56837,0.0
56838,0.0
56839,0.0
56840,0.0
56841,0.0
56842,0.0
56843,0.0
56844,0.0
56845,0.0
56846,0.0
56847,0.0
56848,4.0
56849,0.0
56850,2.0
56851,0.0
56852,0.0
56853,0.0
56854,2.0
56855,0.0
56856,0.0
56857,0.0
56858,0.0
56859,0.0
56860,0.0
56861,0.0
56862,0.0
56863,0.0
56864,0.0
56865,0.0
56866,0.0
56867,2.0
56868,0.0
56869,0.0
56870,0.0
56871,0.0
56872,1.0
56873,0.0
56874,0.0
56875,0.0
56876,0.0
56877,0.0
56878,1.0
56879,0.0
56880,0.0
56881,0.0
56882,9.0
56883,0.0
56884,0.0
56885,0.0
56886,0.0
56887,0.0
56888,29.0
56889,0.0
56890,0.0
56891,0.0
56892,0.0
56893,0.0
56894,0.0
56895,0.0
56896,0.0
56897,0.0
56898,0.0
56899,0.0
56900,21.0
56901,0.0
56902,0.0
56903,0.0
56904,12.0
56905,0.0
56906,7.0
56907,8.0
56908,6.0
56909,0.0
56910,7.0
56911,0.0
56912,26.0
56913,27.0
56914,0.0
56915,0.0
56916,0.0
56917,0.0
56918,0.0
56919,13.0
56920,0.0
56921,0.0
56922,2.0
56923,14.0
56924,0.0
56925,0.0
56926,0.0
56927,0.0
56928,0.0
56929,14.0
56930,3.0
56931,27.0
56932,0.0
56933,0.0
56934,12.0
56935,0.0
56936,0.0
56937,1.0
56938,0.0
56939,5.0
56940,0.0
56941,0.0
56942,0.0
56943,0.0
56944,0.0
56945,17.0
56946,0.0
56947,1.0
56948,0.0
56949,3.0
56950,1.0
56951,7.0
56952,0.0
56953,24.0
56954,0.0
56955,20.0
56956,15.0
56957,12.0
56958,0.0
56959,0.0
56960,2.0
56961,0.0
56962,0.0
56963,0.0
56964,0.0
56965,0.0
56966,2.0
56967,2.0
56968,0.0
56969,33.0
56970,0.0
56971,15.0
56972,0.0
56973,46.0
56974,5.0
56975,2.0
56976,31.0
56977,1.0
56978,9.0
56979,7.0
56980,0.0
56981,0.0
56982,0.0
56983,0.0
56984,0.0
56985,1.0
56986,12.0
56987,7.0
56988,4.0
56989,3.0
56990,21.0
56991,9.0
56992,0.0
56993,21.0
56994,19.0
56995,0.0
56996,2.0
56997,0.0
56998,0.0
56999,20.0
57000,0.0
57001,27.0
57002,0.0
57003,3.0
57004,5.0
57005,0.0
57006,18.0
57007,1.0
57008,0.0
57009,0.0
57010,0.0
57011,5.0
57012,0.0
57013,1.0
57014,1.0
57015,1.0
57016,0.0
57017,1.0
57018,72.0
57019,6.0
57020,0.0
57021,45.0
57022,0.0
57023,58.0
57024,0.0
57025,0.0
57026,1.0
57027,0.0
57028,20.0
57029,3.0
57030,0.0
57031,0.0
57032,4.0
57033,4.0
57034,3.0
57035,0.0
57036,0.0
57037,7.0
57038,1.0
57039,0.0
57040,1.0
57041,0.0
57042,77.0
57043,0.0
57044,15.0
57045,0.0
57046,0.0
57047,0.0
57048,1.0
57049,30.0
57050,0.0
57051,0.0
57052,0.0
57053,0.0
57054,0.0
57055,0.0
57056,7.0
57057,9.0
57058,0.0
57059,0.0
57060,0.0
57061,0.0
57062,0.0
57063,0.0
57064,0.0
57065,0.0
57066,0.0
57067,15.0
57068,1.0
57069,0.0
57070,26.0
57071,2.0
57072,0.0
57073,6.0
57074,0.0
57075,6.0
57076,0.0
57077,0.0
57078,33.0
57079,0.0
57080,0.0
57081,0.0
57082,0.0
57083,0.0
57084,11.0
57085,0.0
57086,0.0
57087,14.0
57088,18.0
57089,0.0
57090,0.0
57091,0.0
57092,0.0
57093,14.0
57094,0.0
57095,0.0
57096,72.0
57097,0.0
57098,0.0
57099,12.0
57100,0.0
57101,0.0
57102,9.0
57103,0.0
57104,0.0
57105,0.0
57106,0.0
57107,0.0
57108,0.0
57109,0.0
57110,0.0
57111,57.0
57112,0.0
57113,0.0
57114,0.0
57115,0.0
57116,0.0
57117,59.0
57118,30.0
57119,0.0
57120,9.0
57121,0.0
57122,0.0
57123,0.0
57124,0.0
57125,27.0
57126,1.0
57127,2.0
57128,28.0
57129,0.0
57130,0.0
57131,1.0
57132,1.0
57133,0.0
57134,0.0
57135,2.0
57136,50.0
57137,0.0
57138,20.0
57139,0.0
57140,0.0
57141,86.0
57142,7.0
57143,37.0
57144,21.0
57145,0.0
57146,0.0
57147,0.0
57148,8.0
57149,4.0
57150,0.0
57151,0.0
57152,10.0
57153,0.0
57154,1.0
57155,0.0
57156,59.0
57157,0.0
57158,2.0
57159,63.0
57160,41.0
57161,53.0
57162,1.0
57163,1.0
57164,27.0
57165,0.0
57166,4.0
57167,0.0
57168,7.0
57169,38.0
57170,3.0
57171,78.0
57172,2.0
57173,3.0
57174,19.0
57175,0.0
57176,0.0
57177,19.0
57178,0.0
57179,0.0
57180,2.0
57181,0.0
57182,0.0
57183,0.0
57184,0.0
57185,1.0
57186,0.0
57187,0.0
57188,3.0
57189,0.0
57190,0.0
57191,0.0
57192,0.0
57193,16.0
57194,5.0
57195,0.0
57196,42.0
57197,1.0
57198,4.0
57199,1.0
57200,0.0
57201,0.0
57202,0.0
57203,0.0
57204,4.0
57205,0.0
57206,12.0
57207,0.0
57208,0.0
57209,20.0
57210,19.0
57211,13.0
57212,0.0
57213,3.0
57214,6.0
57215,15.0
57216,0.0
57217,0.0
57218,10.0
57219,5.0
57220,27.0
57221,0.0
57222,3.0
57223,23.0
57224,0.0
57225,8.0
57226,0.0
57227,0.0
57228,0.0
57229,18.0
57230,3.0
57231,0.0
57232,19.0
57233,3.0
57234,0.0
57235,12.0
57236,0.0
57237,0.0
57238,1.0
57239,0.0
57240,2.0
57241,0.0
57242,0.0
57243,0.0
57244,6.0
57245,8.0
57246,27.0
57247,20.0
57248,0.0
57249,0.0
57250,0.0
57251,2.0
57252,0.0
57253,0.0
57254,0.0
57255,1.0
57256,0.0
57257,1.0
57258,11.0
57259,0.0
57260,0.0
57261,0.0
57262,0.0
57263,1.0
57264,0.0
57265,0.0
57266,0.0
57267,0.0
57268,0.0
57269,0.0
57270,0.0
57271,0.0
57272,11.0
57273,0.0
57274,1.0
57275,6.0
57276,0.0
57277,0.0
57278,0.0
57279,0.0
57280,0.0
57281,0.0
57282,0.0
57283,5.0
57284,0.0
57285,0.0
57286,0.0
57287,0.0
57288,0.0
57289,25.0
57290,0.0
57291,0.0
57292,1.0
57293,0.0
57294,0.0
57295,5.0
57296,1.0
57297,0.0
57298,0.0
57299,0.0
57300,0.0
57301,0.0
57302,16.0
57303,0.0
57304,18.0
57305,0.0
57306,0.0
57307,1.0
57308,7.0
57309,0.0
57310,0.0
57311,0.0
57312,2.0
57313,0.0
57314,0.0
57315,0.0
57316,0.0
57317,0.0
57318,1.0
57319,0.0
57320,0.0
57321,29.0
57322,0.0
57323,0.0
57324,0.0
57325,21.0
57326,0.0
57327,0.0
57328,0.0
57329,7.0
57330,1.0
57331,31.0
57332,4.0
57333,0.0
57334,0.0
57335,4.0
57336,0.0
57337,0.0
57338,34.0
57339,0.0
57340,0.0
57341,0.0
57342,1.0
57343,0.0
57344,22.0
57345,1.0
57346,0.0
57347,17.0
57348,1.0
57349,0.0
57350,0.0
57351,0.0
57352,0.0
57353,1.0
57354,4.0
57355,0.0
57356,13.0
57357,0.0
57358,0.0
57359,0.0
57360,0.0
57361,13.0
57362,0.0
57363,0.0
57364,0.0
57365,0.0
57366,1.0
57367,33.0
57368,8.0
57369,53.0
57370,4.0
57371,4.0
57372,22.0
57373,75.0
57374,0.0
57375,1.0
57376,0.0
57377,0.0
57378,0.0
57379,8.0
57380,11.0
57381,8.0
57382,7.0
57383,30.0
57384,1.0
57385,0.0
57386,0.0
57387,0.0
57388,0.0
57389,27.0
57390,0.0
57391,0.0
57392,7.0
57393,0.0
57394,9.0
57395,0.0
57396,46.0
57397,38.0
57398,33.0
57399,18.0
57400,20.0
57401,19.0
57402,5.0
57403,0.0
57404,1.0
57405,25.0
57406,0.0
57407,22.0
57408,20.0
57409,23.0
57410,9.0
57411,4.0
57412,0.0
57413,0.0
57414,0.0
57415,15.0
57416,10.0
57417,0.0
57418,0.0
57419,1.0
57420,8.0
57421,0.0
57422,0.0
57423,9.0
57424,0.0
57425,46.0
57426,13.0
57427,34.0
57428,7.0
57429,0.0
57430,0.0
57431,0.0
57432,0.0
57433,1.0
57434,9.0
57435,13.0
57436,62.0
57437,24.0
57438,8.0
57439,0.0
57440,5.0
57441,11.0
57442,25.0
57443,10.0
57444,0.0
57445,0.0
57446,76.0
57447,0.0
57448,0.0
57449,1.0
57450,0.0
57451,22.0
57452,0.0
57453,0.0
57454,1.0
57455,0.0
57456,12.0
57457,0.0
57458,0.0
57459,0.0
57460,0.0
57461,0.0
57462,0.0
57463,7.0
57464,14.0
57465,0.0
57466,0.0
57467,18.0
57468,0.0
57469,20.0
57470,0.0
57471,15.0
57472,0.0
57473,4.0
57474,54.0
57475,1.0
57476,0.0
57477,8.0
57478,0.0
57479,0.0
57480,0.0
57481,0.0
57482,2.0
57483,0.0
57484,9.0
57485,0.0
57486,6.0
57487,1.0
57488,0.0
57489,2.0
57490,55.0
57491,0.0
57492,2.0
57493,0.0
57494,83.0
57495,1.0
57496,0.0
57497,0.0
57498,44.0
57499,4.0
57500,0.0
57501,0.0
57502,2.0
57503,0.0
57504,0.0
57505,0.0
57506,0.0
57507,3.0
57508,0.0
57509,2.0
57510,0.0
57511,3.0
57512,0.0
57513,0.0
57514,0.0
57515,0.0
57516,7.0
57517,1.0
57518,2.0
57519,0.0
57520,1.0
57521,0.0
57522,1.0
57523,8.0
57524,1.0
57525,0.0
57526,4.0
57527,0.0
57528,0.0
57529,15.0
57530,3.0
57531,18.0
57532,0.0
57533,0.0
57534,15.0
57535,18.0
57536,0.0
57537,0.0
57538,24.0
57539,60.0
57540,0.0
57541,30.0
57542,3.0
57543,0.0
57544,0.0
57545,0.0
57546,0.0
57547,13.0
57548,2.0
57549,0.0
57550,23.0
57551,0.0
57552,0.0
57553,24.0
57554,0.0
57555,0.0
57556,0.0
57557,5.0
57558,0.0
57559,11.0
57560,0.0
57561,9.0
57562,30.0
57563,5.0
57564,1.0
57565,0.0
57566,0.0
57567,0.0
57568,1.0
57569,0.0
57570,0.0
57571,0.0
57572,9.0
57573,3.0
57574,15.0
57575,0.0
57576,0.0
57577,0.0
57578,21.0
57579,0.0
57580,0.0
57581,0.0
57582,0.0
57583,0.0
57584,0.0
57585,1.0
57586,2.0
57587,0.0
57588,0.0
57589,0.0
57590,14.0
57591,0.0
57592,0.0
57593,0.0
57594,0.0
57595,1.0
57596,25.0
57597,5.0
57598,21.0
57599,0.0
57600,0.0
57601,0.0
57602,0.0
57603,0.0
57604,0.0
57605,0.0
57606,27.0
57607,0.0
57608,21.0
57609,0.0
57610,38.0
57611,0.0
57612,0.0
57613,0.0
57614,22.0
57615,0.0
57616,0.0
57617,0.0
57618,0.0
57619,31.0
57620,1.0
57621,0.0
57622,0.0
57623,0.0
57624,26.0
57625,1.0
57626,9.0
57627,0.0
57628,0.0
57629,0.0
57630,1.0
57631,6.0
57632,0.0
57633,2.0
57634,1.0
57635,0.0
57636,0.0
57637,0.0
57638,0.0
57639,12.0
57640,0.0
57641,0.0
57642,1.0
57643,1.0
57644,0.0
57645,15.0
57646,11.0
57647,0.0
57648,0.0
57649,32.0
57650,0.0
57651,0.0
57652,12.0
57653,20.0
57654,30.0
57655,29.0
57656,25.0
57657,1.0
57658,8.0
57659,3.0
57660,0.0
57661,0.0
57662,0.0
57663,0.0
57664,0.0
57665,54.0
57666,12.0
57667,1.0
57668,0.0
57669,0.0
57670,0.0
57671,0.0
57672,0.0
57673,0.0
57674,3.0
57675,0.0
57676,0.0
57677,0.0
57678,0.0
57679,17.0
57680,2.0
57681,0.0
57682,10.0
57683,0.0
57684,25.0
57685,24.0
57686,6.0
57687,15.0
57688,36.0
57689,42.0
57690,0.0
57691,0.0
57692,30.0
57693,0.0
57694,0.0
57695,0.0
57696,8.0
57697,0.0
57698,4.0
57699,3.0
57700,1.0
57701,0.0
57702,0.0
57703,0.0
57704,42.0
57705,0.0
57706,12.0
57707,24.0
57708,16.0
57709,0.0
57710,0.0
57711,4.0
57712,0.0
57713,0.0
57714,4.0
57715,2.0
57716,0.0
57717,0.0
57718,0.0
57719,0.0
57720,17.0
57721,0.0
57722,0.0
57723,1.0
57724,19.0
57725,0.0
57726,0.0
57727,11.0
57728,3.0
57729,0.0
57730,0.0
57731,1.0
57732,20.0
57733,3.0
57734,0.0
57735,21.0
57736,0.0
57737,6.0
57738,22.0
57739,1.0
57740,0.0
57741,0.0
57742,0.0
57743,23.0
57744,0.0
57745,1.0
57746,16.0
57747,11.0
57748,12.0
57749,16.0
57750,0.0
57751,7.0
57752,0.0
57753,0.0
57754,0.0
57755,0.0
57756,19.0
57757,16.0
57758,2.0
57759,0.0
57760,19.0
57761,1.0
57762,0.0
57763,11.0
57764,29.0
57765,49.0
57766,2.0
57767,9.0
57768,0.0
57769,1.0
57770,3.0
57771,4.0
57772,74.0
57773,1.0
57774,2.0
57775,0.0
57776,37.0
57777,0.0
57778,0.0
57779,4.0
57780,5.0
57781,46.0
57782,8.0
57783,11.0
57784,0.0
57785,19.0
57786,0.0
57787,6.0
57788,23.0
57789,0.0
57790,2.0
57791,0.0
57792,0.0
57793,0.0
57794,2.0
57795,12.0
57796,0.0
57797,0.0
57798,14.0
57799,1.0
57800,3.0
57801,28.0
57802,0.0
57803,0.0
57804,2.0
57805,0.0
57806,9.0
57807,0.0
57808,26.0
57809,0.0
57810,9.0
57811,23.0
57812,56.0
57813,0.0
57814,0.0
57815,14.0
57816,0.0
57817,0.0
57818,17.0
57819,0.0
57820,7.0
57821,0.0
57822,10.0
57823,7.0
57824,1.0
57825,0.0
57826,9.0
57827,0.0
57828,2.0
57829,4.0
57830,1.0
57831,0.0
57832,5.0
57833,4.0
57834,16.0
57835,51.0
57836,8.0
57837,3.0
57838,0.0
57839,3.0
57840,0.0
57841,20.0
57842,0.0
57843,0.0
57844,0.0
57845,4.0
57846,13.0
57847,0.0
57848,0.0
57849,9.0
57850,19.0
57851,10.0
57852,0.0
57853,5.0
57854,29.0
57855,3.0
57856,0.0
57857,0.0
57858,0.0
57859,0.0
57860,10.0
57861,3.0
57862,55.0
57863,5.0
57864,4.0
57865,2.0
57866,8.0
57867,13.0
57868,0.0
57869,0.0
57870,0.0
57871,8.0
57872,31.0
57873,2.0
57874,0.0
57875,0.0
57876,0.0
57877,11.0
57878,10.0
57879,3.0
57880,10.0
57881,0.0
57882,0.0
57883,0.0
57884,0.0
57885,16.0
57886,0.0
57887,7.0
57888,2.0
57889,0.0
57890,0.0
57891,0.0
57892,12.0
57893,5.0
57894,14.0
57895,18.0
57896,0.0
57897,0.0
57898,20.0
57899,14.0
57900,19.0
57901,0.0
57902,0.0
57903,5.0
57904,0.0
57905,33.0
57906,6.0
57907,0.0
57908,0.0
57909,0.0
57910,1.0
57911,4.0
57912,10.0
57913,17.0
57914,0.0
57915,13.0
57916,0.0
57917,23.0
57918,0.0
57919,0.0
57920,2.0
57921,0.0
57922,14.0
57923,0.0
57924,8.0
57925,0.0
57926,0.0
57927,0.0
57928,4.0
57929,23.0
57930,0.0
57931,7.0
57932,0.0
57933,20.0
57934,2.0
57935,3.0
57936,8.0
57937,0.0
57938,0.0
57939,0.0
57940,0.0
57941,0.0
57942,4.0
57943,0.0
57944,14.0
57945,4.0
57946,0.0
57947,0.0
57948,0.0
57949,14.0
57950,16.0
57951,23.0
57952,1.0
57953,15.0
57954,10.0
57955,0.0
57956,0.0
57957,0.0
57958,0.0
57959,0.0
57960,2.0
57961,0.0
57962,33.0
57963,1.0
57964,3.0
57965,30.0
57966,8.0
57967,0.0
57968,2.0
57969,3.0
57970,3.0
57971,0.0
57972,0.0
57973,0.0
57974,1.0
57975,0.0
57976,16.0
57977,32.0
57978,10.0
57979,48.0
57980,6.0
57981,41.0
57982,0.0
57983,16.0
57984,8.0
57985,6.0
57986,4.0
57987,0.0
57988,0.0
57989,22.0
57990,18.0
57991,0.0
57992,13.0
57993,2.0
57994,12.0
57995,0.0
57996,1.0
57997,15.0
57998,5.0
57999,7.0
58000,2.0
58001,22.0
58002,2.0
58003,4.0
58004,3.0
58005,0.0
58006,10.0
58007,13.0
58008,7.0
58009,6.0
58010,20.0
58011,38.0
58012,11.0
58013,0.0
58014,13.0
58015,0.0
58016,7.0
58017,0.0
58018,11.0
58019,1.0
58020,16.0
58021,1.0
58022,17.0
58023,7.0
58024,4.0
58025,8.0
58026,8.0
58027,0.0
58028,7.0
58029,5.0
58030,26.0
58031,7.0
58032,8.0
58033,16.0
58034,12.0
58035,12.0
58036,34.0
58037,0.0
58038,3.0
58039,1.0
58040,0.0
58041,0.0
58042,2.0
58043,0.0
58044,43.0
58045,0.0
58046,41.0
58047,0.0
58048,1.0
58049,0.0
58050,0.0
58051,0.0
58052,0.0
58053,0.0
58054,0.0
58055,0.0
58056,1.0
58057,34.0
58058,2.0
58059,0.0
58060,68.0
58061,0.0
58062,7.0
58063,0.0
58064,0.0
58065,0.0
58066,0.0
58067,0.0
58068,0.0
58069,0.0
58070,0.0
58071,5.0
58072,15.0
58073,0.0
58074,0.0
58075,8.0
58076,0.0
58077,19.0
58078,12.0
58079,0.0
58080,3.0
58081,17.0
58082,0.0
58083,0.0
58084,0.0
58085,0.0
58086,0.0
58087,0.0
58088,0.0
58089,18.0
58090,0.0
58091,0.0
58092,1.0
58093,1.0
58094,0.0
58095,0.0
58096,0.0
58097,4.0
58098,0.0
58099,0.0
58100,14.0
58101,0.0
58102,4.0
58103,14.0
58104,1.0
58105,0.0
58106,0.0
58107,1.0
58108,47.0
58109,0.0
58110,7.0
58111,0.0
58112,1.0
58113,0.0
58114,0.0
58115,0.0
58116,0.0
58117,0.0
58118,4.0
58119,9.0
58120,0.0
58121,0.0
58122,0.0
58123,14.0
58124,0.0
58125,0.0
58126,7.0
58127,0.0
58128,0.0
58129,0.0
58130,0.0
58131,0.0
58132,0.0
58133,0.0
58134,0.0
58135,0.0
58136,0.0
58137,0.0
58138,0.0
58139,0.0
58140,0.0
58141,0.0
58142,0.0
58143,0.0
58144,0.0
58145,0.0
58146,0.0
58147,0.0
58148,0.0
58149,0.0
58150,0.0
58151,0.0
58152,0.0
58153,0.0
58154,0.0
58155,0.0
58156,0.0
58157,0.0
58158,0.0
58159,0.0
58160,0.0
58161,0.0
58162,0.0
58163,0.0
58164,0.0
58165,0.0
58166,0.0
58167,0.0
58168,0.0
58169,0.0
58170,0.0
58171,0.0
58172,0.0
58173,0.0
58174,0.0
58175,0.0
58176,0.0
58177,0.0
58178,0.0
58179,0.0
58180,0.0
58181,0.0
58182,0.0
58183,0.0
58184,0.0
58185,0.0
58186,0.0
58187,0.0
58188,0.0
58189,0.0
58190,0.0
58191,0.0
58192,0.0
58193,0.0
58194,0.0
58195,0.0
58196,0.0
58197,0.0
58198,0.0
58199,0.0
58200,0.0
58201,0.0
58202,0.0
58203,2.0
58204,0.0
58205,0.0
58206,0.0
58207,0.0
58208,0.0
58209,0.0
58210,0.0
58211,0.0
58212,0.0
58213,0.0
58214,0.0
58215,0.0
58216,0.0
58217,0.0
58218,0.0
58219,0.0
58220,0.0
58221,0.0
58222,0.0
58223,0.0
58224,0.0
58225,0.0
58226,0.0
58227,0.0
58228,0.0
58229,0.0
58230,0.0
58231,0.0
58232,0.0
58233,1.0
58234,0.0
58235,0.0
58236,0.0
58237,0.0
58238,0.0
58239,0.0
58240,0.0
58241,0.0
58242,0.0
58243,0.0
58244,0.0
58245,0.0
58246,0.0
58247,0.0
58248,0.0
58249,0.0
58250,0.0
58251,0.0
58252,0.0
58253,0.0
58254,0.0
58255,0.0
58256,0.0
58257,0.0
58258,0.0
58259,0.0
58260,0.0
58261,0.0
58262,0.0
58263,0.0
58264,0.0
58265,0.0
58266,0.0
58267,0.0
58268,0.0
58269,0.0
58270,0.0
58271,0.0
58272,0.0
58273,0.0
58274,0.0
58275,0.0
58276,0.0
58277,0.0
58278,0.0
58279,0.0
58280,0.0
58281,0.0
58282,0.0
58283,1.0
58284,0.0
58285,0.0
58286,0.0
58287,0.0
58288,0.0
58289,0.0
58290,0.0
58291,0.0
58292,1.0
58293,0.0
58294,0.0
58295,0.0
58296,8.0
58297,0.0
58298,0.0
58299,0.0
58300,0.0
58301,0.0
58302,0.0
58303,0.0
58304,0.0
58305,4.0
58306,0.0
58307,0.0
58308,0.0
58309,0.0
58310,0.0
58311,0.0
58312,0.0
58313,0.0
58314,0.0
58315,0.0
58316,0.0
58317,0.0
58318,0.0
58319,0.0
58320,1.0
58321,0.0
58322,56.0
58323,0.0
58324,68.0
58325,4.0
58326,0.0
58327,0.0
58328,3.0
58329,0.0
58330,0.0
58331,0.0
58332,0.0
58333,0.0
58334,0.0
58335,3.0
58336,10.0
58337,0.0
58338,0.0
58339,0.0
58340,4.0
58341,0.0
58342,0.0
58343,13.0
58344,0.0
58345,0.0
58346,0.0
58347,0.0
58348,0.0
58349,0.0
58350,0.0
58351,0.0
58352,3.0
58353,0.0
58354,0.0
58355,12.0
58356,0.0
58357,0.0
58358,3.0
58359,55.0
58360,29.0
58361,0.0
58362,1.0
58363,15.0
58364,9.0
58365,0.0
58366,4.0
58367,0.0
58368,0.0
58369,1.0
58370,0.0
58371,0.0
58372,1.0
58373,0.0
58374,1.0
58375,0.0
58376,9.0
58377,3.0
58378,16.0
58379,0.0
58380,13.0
58381,0.0
58382,21.0
58383,0.0
58384,3.0
58385,13.0
58386,0.0
58387,4.0
58388,20.0
58389,0.0
58390,0.0
58391,27.0
58392,23.0
58393,0.0
58394,5.0
58395,0.0
58396,15.0
58397,12.0
58398,6.0
58399,0.0
58400,8.0
58401,16.0
58402,3.0
58403,23.0
58404,65.0
58405,8.0
58406,1.0
58407,29.0
58408,10.0
58409,12.0
58410,2.0
58411,0.0
58412,0.0
58413,32.0
58414,1.0
58415,28.0
58416,46.0
58417,0.0
58418,3.0
58419,4.0
58420,0.0
58421,0.0
58422,8.0
58423,30.0
58424,12.0
58425,3.0
58426,55.0
58427,59.0
58428,37.0
58429,67.0
58430,19.0
58431,21.0
58432,43.0
58433,26.0
58434,0.0
58435,0.0
58436,14.0
58437,13.0
58438,9.0
58439,0.0
58440,22.0
58441,8.0
58442,6.0
58443,47.0
58444,49.0
58445,0.0
58446,23.0
58447,6.0
58448,35.0
58449,0.0
58450,3.0
58451,10.0
58452,23.0
58453,0.0
58454,32.0
58455,27.0
58456,25.0
58457,15.0
58458,58.0
58459,10.0
58460,16.0
58461,30.0
58462,0.0
58463,44.0
58464,0.0
58465,41.0
58466,0.0
58467,8.0
58468,7.0
58469,0.0
58470,39.0
58471,56.0
58472,5.0
58473,5.0
58474,0.0
58475,53.0
58476,6.0
58477,25.0
58478,6.0
58479,4.0
58480,25.0
58481,17.0
58482,4.0
58483,16.0
58484,20.0
58485,38.0
58486,0.0
58487,31.0
58488,0.0
58489,3.0
58490,88.0
58491,60.0
58492,22.0
58493,4.0
58494,22.0
58495,0.0
58496,49.0
58497,0.0
58498,0.0
58499,0.0
58500,6.0
58501,13.0
58502,37.0
58503,11.0
58504,0.0
58505,55.0
58506,1.0
58507,8.0
58508,0.0
58509,0.0
58510,25.0
58511,53.0
58512,32.0
58513,0.0
58514,0.0
58515,14.0
58516,0.0
58517,0.0
58518,8.0
58519,30.0
58520,23.0
58521,0.0
58522,0.0
58523,0.0
58524,9.0
58525,10.0
58526,50.0
58527,1.0
58528,4.0
58529,61.0
58530,1.0
58531,39.0
58532,1.0
58533,37.0
58534,0.0
58535,23.0
58536,0.0
58537,5.0
58538,29.0
58539,60.0
58540,1.0
58541,3.0
58542,30.0
58543,0.0
